,pruning threshold,stopping probability,tile drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1429,4.1156,0.0049807,0.24293,0.020048,0.25,1.0688,1.447,0.29843,3.3628,14.981,2.0784100000000003,Tile dropping,time pressure,16,5,,5.0
1430,2.0405,0.58541,0.19804,0.021147,0.25,0.67863,1.0312,0.33007,5.0086,14.961,2.1328199999999997,Tile dropping,time pressure,16,1,,10.0
1431,7.0214,0.0019389,0.14148,0.020611,0.9804,0.63246,0.074509,0.11299,2.5535,15.244,2.11024,Tile dropping,time pressure,16,2,,10.0
1432,7.4189,0.0076743,0.23214,0.020186,1.1847,0.80841,0.32444,0.27714,3.5713,8.6425,1.62681,Tile dropping,time pressure,16,3,,10.0
1433,7.3177,0.010096,0.19834,0.018538,1.4964,0.3956,0.18135,0.23803,3.3817,15.033,2.39862,Tile dropping,time pressure,16,4,,10.0
1434,3.2075,0.005,0.3,0.02,0.91946,0.8,0.56029,0.42522,3.8779,7.1319,2.19027,Tile dropping,time pressure,16,5,,10.0
1435,3.1654,0.0086569,0.21839,0.025015,0.3284,0.86445,1.5642,0.35514,2.6485,14.321,1.9623000000000002,Tile dropping,time pressure,16,1,,20.0
1436,6.0031,0.001,0.20016,0.020032,0.9986,0.70565,1.0016,0.30091,2.4972,15.013,2.24192,Tile dropping,time pressure,16,2,,20.0
1437,7.0,0.0076057,0.2,0.02,1.0,0.8,0.82506,0.3,3.7408,15.0,2.49744,Tile dropping,time pressure,16,3,,20.0
1438,4.2764,0.0052856,0.26601,0.02,1.1667,0.76485,1.0,0.2,3.3861,15.0,2.41531,Tile dropping,time pressure,16,4,,20.0
1439,2.9994,0.0048615,0.20172,0.019654,0.25,0.78442,1.3991,0.28875,2.6723,16.773,2.10298,Tile dropping,time pressure,16,5,,20.0
1440,3.6994,0.001,0.16516,0.047655,0.51077,0.29679,0.32411,0.91935,4.3118,11.473,2.21047,Tile dropping,time pressure,17,1,,5.0
1441,7.5781,0.001,0.40001,0.01,0.56251,0.2708,0.15047,1.1296,5.4736,11.0,2.4793,Tile dropping,time pressure,17,2,,5.0
1442,10.0,1.0,0.31261,0.019891,0.48309,0.46439,0.67316,0.5253,3.948,6.7362,2.24303,Tile dropping,time pressure,17,3,,5.0
1443,3.0,0.001,0.23103,0.01,0.36556,0.28222,0.82563,0.4,3.343,15.0,2.6281899999999996,Tile dropping,time pressure,17,4,,5.0
1444,5.0,0.01,0.2,0.02,0.25,0.10255,1.0,0.3,2.5,15.0,2.5324100000000005,Tile dropping,time pressure,17,5,,5.0
1445,2.935,0.004,0.2,0.02,0.5,0.69189,0.67385,0.3,2.5,15.0,2.13751,Tile dropping,time pressure,17,1,,10.0
1446,8.6666,0.001,0.28953,0.032914,0.34811,0.75,0.46268,1.7461,2.6089,11.0,2.19109,Tile dropping,time pressure,17,2,,10.0
1447,5.8333,0.012937,0.21111,0.016987,0.5,0.44352,0.78086,2.1,2.5,15.0,1.81387,Tile dropping,time pressure,17,3,,10.0
1448,1.8552,0.006407,0.17148,0.020789,0.48027,0.50571,0.96054,0.53808,2.5691,15.316,2.64911,Tile dropping,time pressure,17,4,,10.0
1449,5.2986,0.001,0.17635,0.020299,0.82227,0.77359,0.60911,0.63814,2.9817,15.235,2.11814,Tile dropping,time pressure,17,5,,10.0
1450,6.0008,0.001,0.19984,0.01,0.78878,0.79964,0.75097,0.92655,3.5009,15.003,2.84228,Tile dropping,time pressure,17,1,,20.0
1451,7.0,0.0099999,0.05,0.03,1.0,0.71871,0.8,0.67787,3.3333,20.0,2.22853,Tile dropping,time pressure,17,2,,20.0
1452,7.0,0.001,0.2,0.02,0.25,0.56911,1.0,0.3,7.8643,15.0,2.3681,Tile dropping,time pressure,17,3,,20.0
1453,5.6511,0.011667,0.10609,0.02,1.0,0.6787,0.99999,0.6,2.5,30.0,1.7193,Tile dropping,time pressure,17,4,,20.0
1454,10.0,0.0083307,0.11063,0.01,1.0772,0.80733,0.72445,0.45994,2.6544,20.706,1.72014,Tile dropping,time pressure,17,5,,20.0
1455,0.1,0.0043455,0.31216,0.01,1.1553,0.95976,0.78592,0.035211,5.3106,16.42,2.66329,Tile dropping,time pressure,18,1,,5.0
1456,2.4406,0.15333,0.61241,0.019672,4.0,1.0,1.0,0.15003,7.0,30.0,2.2247700000000004,Tile dropping,time pressure,18,2,,5.0
1457,5.3979,0.37809,0.0,0.020094,1.4905,0.68411,0.96492,0.04891,3.3333,33.455,1.8016399999999997,Tile dropping,time pressure,18,3,,5.0
1458,0.1,0.002,0.18889,0.021891,1.0982,0.66862,0.44916,-0.2,2.5,15.0,2.41214,Tile dropping,time pressure,18,4,,5.0
1459,7.0,0.005,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.24825,Tile dropping,time pressure,18,5,,5.0
1460,0.1,0.02,0.34443,0.016667,1.0701,0.69495,0.8,-0.70572,3.5,20.0,2.24086,Tile dropping,time pressure,18,1,,10.0
1461,1.4338,0.010887,0.24929,0.011753,1.0,0.48754,1.0,-0.060891,3.5965,28.729,2.50199,Tile dropping,time pressure,18,2,,10.0
1462,5.1554,0.50887,0.18889,0.02,2.0,0.80975,1.0,0.3,2.5,15.0,2.89952,Tile dropping,time pressure,18,3,,10.0
1463,2.7981,0.011667,0.2,0.019645,1.0198,0.60909,1.0,0.3,5.0,15.0,2.3289999999999997,Tile dropping,time pressure,18,4,,10.0
1464,2.8535,0.011291,0.26893,0.016553,0.84922,0.38905,1.1723,0.41202,4.6984,16.379,2.3726499999999997,Tile dropping,time pressure,18,5,,10.0
1465,0.1,0.012098,0.29268,0.20208,1.0259,0.8,0.56438,-0.65398,3.3085,34.444,2.3023,Tile dropping,time pressure,18,1,,20.0
1466,6.9179,0.0090001,0.098727,0.019992,0.56243,0.80664,1.0036,0.108,2.5159,21.136,1.8726999999999996,Tile dropping,time pressure,18,2,,20.0
1467,5.0,0.001,0.2,0.02,0.5,1.0,0.87612,-2.1785,2.5,15.0,2.27785,Tile dropping,time pressure,18,3,,20.0
1468,4.2303,0.25083,0.13254,0.036746,1.7681,0.64822,0.83136,0.37352,3.6285,16.349,2.26952,Tile dropping,time pressure,18,4,,20.0
1469,2.9436,0.0090376,0.27753,0.031843,0.56816,1.0461,1.0461,0.27577,4.9194,14.769,2.56365,Tile dropping,time pressure,18,5,,20.0
1470,3.0,0.02,0.2,0.01,1.0,0.49458,0.8,0.3,3.3334,15.0,2.2309200000000002,Tile dropping,time pressure,19,1,,5.0
1471,2.4548,0.013686,0.2,0.02,0.78323,0.4,1.0,0.5,2.5,20.0,2.47548,Tile dropping,time pressure,19,2,,5.0
1472,2.4757,0.02,0.2,0.02,1.0,-0.16155,1.0,0.3,3.5,15.0,2.4678500000000003,Tile dropping,time pressure,19,3,,5.0
1473,0.1,0.0094386,0.53101,0.019448,0.79537,0.5076,0.92959,0.32307,2.5823,15.376,2.02881,Tile dropping,time pressure,19,4,,5.0
1474,0.1,0.0092982,0.3,0.02,0.54825,0.58509,1.0,0.3,3.3333,20.0,2.2509,Tile dropping,time pressure,19,5,,5.0
1475,2.5684,0.0084833,0.2554,0.018466,0.54176,0.49042,1.2623,0.35322,5.2462,16.105,2.15812,Tile dropping,time pressure,19,1,,10.0
1476,7.0,0.001,0.12023,0.02,0.4093,0.4,1.6935,0.3,3.5,15.0,1.8307299999999997,Tile dropping,time pressure,19,2,,10.0
1477,3.0002,0.0076904,0.19997,0.016666,0.75274,0.40006,0.99996,0.29995,3.5002,14.999,1.93913,Tile dropping,time pressure,19,3,,10.0
1478,4.4777,0.0084193,0.12257,0.015833,0.84503,0.36393,1.1563,0.25837,3.932,12.976,2.11982,Tile dropping,time pressure,19,4,,10.0
1479,2.9788,0.01,0.2,0.015,0.5,0.4,1.0,0.6616,5.0,30.0,1.9436600000000002,Tile dropping,time pressure,19,5,,10.0
1480,5.085,0.001,0.05,0.023333,0.64592,0.30249,1.0,0.3,3.03,10.0,2.29689,Tile dropping,time pressure,19,1,,20.0
1481,5.0689,0.018618,0.0,0.029715,0.54985,0.35405,1.5212,0.73881,4.1833,19.17,1.8363500000000001,Tile dropping,time pressure,19,2,,20.0
1482,3.0,0.005,0.1,0.01,0.78716,0.70662,0.8,0.3,2.874,15.0,1.79694,Tile dropping,time pressure,19,3,,20.0
1483,2.0956,0.0099958,0.19992,0.02999,0.50013,0.79977,0.99974,0.30017,3.3846,20.002,1.7934100000000002,Tile dropping,time pressure,19,4,,20.0
1484,3.0,0.005,0.1874,0.03,0.65047,0.72136,1.0981,0.3,2.5,20.0,1.8579499999999995,Tile dropping,time pressure,19,5,,20.0
1485,7.0,0.011667,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,3.15684,Tile dropping,time pressure,20,1,,5.0
1486,9.0575,0.004682,0.32078,0.018135,0.79627,0.41421,0.69805,0.10373,2.2622,12.584,2.48351,Tile dropping,time pressure,20,2,,5.0
1487,7.0,0.0042839,0.40768,0.02,0.58334,0.8,1.0,0.12178,2.5,10.0,2.73668,Tile dropping,time pressure,20,3,,5.0
1488,2.2004,0.001,0.37147,0.05,0.82025,0.05,0.5,-0.057524,1.625,16.917,2.61248,Tile dropping,time pressure,20,4,,5.0
1489,10.0,0.01,0.3,0.04,1.0,0.8,1.0,0.3,2.5,15.0,3.0267500000000003,Tile dropping,time pressure,20,5,,5.0
1490,7.05,0.029604,0.30489,0.31864,0.89522,0.76448,0.68055,0.37294,3.5168,2.3615,3.0328899999999996,Tile dropping,time pressure,20,1,,10.0
1491,5.0,0.012628,0.53685,0.039118,1.1667,0.8,0.57046,0.3,2.0108,15.0,3.1414400000000002,Tile dropping,time pressure,20,2,,10.0
1492,5.6847,0.015577,0.43927,0.032993,1.2031,0.5911,0.27038,0.35872,2.9062,16.857,2.6609000000000003,Tile dropping,time pressure,20,3,,10.0
1493,5.0,0.04,0.2,0.025438,1.0,0.8,0.11574,0.3,1.4285,15.0,2.6625000000000005,Tile dropping,time pressure,20,4,,10.0
1494,5.845,0.018846,0.3208,0.025713,1.0307,0.36682,0.70353,0.88896,2.2463,14.713,2.7584899999999997,Tile dropping,time pressure,20,5,,10.0
1495,5.1788,0.001,0.3117,0.01,1.0058,0.85455,0.74546,0.29044,2.4363,15.485,3.2010899999999998,Tile dropping,time pressure,20,1,,20.0
1496,8.0769,0.001,0.42402,0.022821,0.41809,1.0539,0.17538,0.0,3.3077,19.376,2.55872,Tile dropping,time pressure,20,2,,20.0
1497,7.2651,0.01315,0.2,0.04,0.25,0.62939,1.0,0.6,3.3333,15.0,2.5688500000000003,Tile dropping,time pressure,20,3,,20.0
1498,6.3663,0.0037166,0.29277,0.016791,0.41978,0.94439,0.83957,0.29807,1.7005,13.717,2.64239,Tile dropping,time pressure,20,4,,20.0
1499,4.1467,0.02014,0.10198,0.020248,0.98914,0.78883,0.52469,0.38696,1.7869,15.099,2.56232,Tile dropping,time pressure,20,5,,20.0
1500,4.5691,0.0074669,0.099213,0.030179,1.0043,0.79563,0.99515,0.30315,2.5085,15.039,2.45951,Tile dropping,time pressure,21,1,,5.0
1501,1.55,0.018945,0.2056,0.02,0.5,0.50606,1.0,0.4,3.3483,15.0,2.1035799999999996,Tile dropping,time pressure,21,2,,5.0
1502,3.7482,0.0020728,0.20833,0.018333,0.9375,0.725,1.0833,0.041666,2.9715,14.333,1.9485699999999997,Tile dropping,time pressure,21,3,,5.0
1503,7.6928,0.0095031,0.25088,0.020004,1.9998,0.71108,0.65247,0.2999,2.7824,14.999,1.75163,Tile dropping,time pressure,21,4,,5.0
1504,4.9552,0.005,0.094444,0.02,1.0,0.65137,1.0,0.3,2.5,6.871,1.8300500000000004,Tile dropping,time pressure,21,5,,5.0
1505,2.9401,0.0059296,0.080741,0.01,0.46594,0.92786,1.0065,0.31997,2.7745,15.246,1.8090199999999999,Tile dropping,time pressure,21,1,,10.0
1506,4.0815,0.001,0.20015,0.019993,0.56296,0.79967,1.4995,0.40024,3.4142,19.996,1.9863300000000002,Tile dropping,time pressure,21,2,,10.0
1507,7.7558,0.0041457,0.096685,0.024607,0.25,0.99571,1.0,0.3,3.777,15.0,1.8327499999999997,Tile dropping,time pressure,21,3,,10.0
1508,3.7017,0.005,0.2,0.031667,0.98088,0.8,1.0,0.3,2.5,9.7193,1.70108,Tile dropping,time pressure,21,4,,10.0
1509,3.8096,0.001,0.10556,0.034986,0.76758,0.77037,0.75,0.49043,3.2219,28.0,1.7185199999999998,Tile dropping,time pressure,21,5,,10.0
1510,9.9999,0.001,0.1,0.03,1.0,0.8,0.99999,0.3,2.5,15.0,1.9740100000000003,Tile dropping,time pressure,21,1,,20.0
1511,2.9491,0.001,0.29972,0.024877,1.0014,0.80141,1.0021,0.66567,2.5036,14.983,1.55883,Tile dropping,time pressure,21,2,,20.0
1512,4.7278,0.001,0.26337,0.017636,0.98611,0.6975,0.98069,0.037037,2.5,16.667,1.6564900000000002,Tile dropping,time pressure,21,3,,20.0
1513,2.9088,0.011427,0.18832,0.03011,0.25,0.84812,1.0881,0.56608,2.6542,14.295,2.0584700000000002,Tile dropping,time pressure,21,4,,20.0
1514,7.4419,0.001,0.10154,0.015115,0.94062,0.67743,1.0113,0.18378,2.5309,13.148,2.1400499999999996,Tile dropping,time pressure,21,5,,20.0
1515,1.2456,0.010864,0.16757,0.021858,1.0813,1.5164,0.97903,0.36039,2.3374,14.257,1.36659,Tile dropping,time pressure,22,1,,5.0
1516,7.4972,0.0023333,0.20679,0.021364,0.92037,2.1317,0.87061,-0.70059,2.5016,15.453,1.028399,Tile dropping,time pressure,22,2,,5.0
1517,1.7333,0.01,0.1,0.02,0.9869,0.8,1.0,0.3,2.5,14.156,0.994349,Tile dropping,time pressure,22,3,,5.0
1518,0.1,0.001,0.049949,0.024096,0.78082,1.3368,1.2505,0.46218,3.77,16.996,2.18054,Tile dropping,time pressure,22,4,,5.0
1519,2.2566,1.0,0.1037,0.013527,0.98994,0.98498,1.0,0.31111,2.9012,16.875,1.7695,Tile dropping,time pressure,22,5,,5.0
1520,3.0,0.001,0.2,0.01,0.95536,1.6,0.85045,0.5,2.5,15.0,1.7111,Tile dropping,time pressure,22,1,,10.0
1521,3.0,0.0034272,0.2,0.02,0.7506,1.0667,1.0,0.4,2.6783,8.253,2.00028,Tile dropping,time pressure,22,2,,10.0
1522,3.1964,0.001,0.11323,0.02,0.375,1.2871,1.5,0.4,3.0248,15.0,1.9724200000000003,Tile dropping,time pressure,22,3,,10.0
1523,1.5053,0.001,0.29106,0.021389,0.53744,1.0749,1.0035,0.086821,3.7079,14.935,2.45928,Tile dropping,time pressure,22,4,,10.0
1524,6.6783,0.001,0.19927,0.029877,0.49655,1.0031,1.0031,0.43113,2.5708,14.975,1.43262,Tile dropping,time pressure,22,5,,10.0
1525,3.6069,0.0031905,0.3,0.016934,0.625,1.1996,0.91004,0.12786,3.1143,13.076,2.12136,Tile dropping,time pressure,22,1,,20.0
1526,3.0,0.001,0.2,0.033903,0.79987,1.6,1.0,0.3,3.5476,15.0,1.8219299999999996,Tile dropping,time pressure,22,2,,20.0
1527,2.8983,0.001,0.1,0.02,1.0,0.8,1.0,0.099111,2.5,15.0,2.13241,Tile dropping,time pressure,22,3,,20.0
1528,5.2777,0.005,0.2,0.02,0.25,1.1471,1.0,0.17001,5.0,15.0,1.7422799999999998,Tile dropping,time pressure,22,4,,20.0
1529,3.8381,0.001,0.2,0.022863,0.5,1.216,1.5,0.3,2.5,15.0,1.654,Tile dropping,time pressure,22,5,,20.0
1530,3.0906,0.001,0.0,0.055353,0.95934,0.74992,0.95353,0.27565,3.204,20.488,1.95905,Tile dropping,time pressure,23,1,,5.0
1531,10.0,0.001,0.12751,0.012972,1.6562,1.25,0.75,0.1375,4.0625,22.625,1.9163200000000002,Tile dropping,time pressure,23,2,,5.0
1532,4.4788,0.005,0.098148,0.018309,1.3559,0.6849,0.482,0.2957,3.5,12.778,1.8404800000000001,Tile dropping,time pressure,23,3,,5.0
1533,2.9961,0.011624,0.2008,0.01996,0.99824,0.7982,0.998,0.30009,3.2922,19.979,1.8471799999999998,Tile dropping,time pressure,23,4,,5.0
1534,1.2001,0.001,0.074844,0.029999,0.25,0.80012,1.0001,0.4999,3.3331,14.999,2.1236800000000002,Tile dropping,time pressure,23,5,,5.0
1535,5.9289,0.0057554,0.055648,0.04131,1.0174,0.74155,0.76455,0.66659,3.3647,18.519,1.78366,Tile dropping,time pressure,23,1,,10.0
1536,2.854,0.0098174,0.029812,0.021873,0.93601,0.72798,0.71179,0.45201,2.3484,22.091,2.2369399999999997,Tile dropping,time pressure,23,2,,10.0
1537,5.7114,0.0052448,0.0,0.01704,0.39298,0.77556,1.148,0.33464,2.7374,16.184,2.06417,Tile dropping,time pressure,23,3,,10.0
1538,6.9844,0.001,0.093786,0.02713,0.49946,0.39724,1.5049,0.29743,2.4993,18.302,1.54256,Tile dropping,time pressure,23,4,,10.0
1539,2.9688,0.001,0.15803,0.029916,0.75,0.71657,0.99917,0.60307,2.7736,15.019,1.8181999999999998,Tile dropping,time pressure,23,5,,10.0
1540,4.3017,0.001,0.073098,0.02,1.0,0.52332,0.50249,0.3,2.5,20.0,1.93708,Tile dropping,time pressure,23,1,,20.0
1541,6.7519,0.02,0.3,0.02,1.0,0.8,1.0706,0.4,7.2345,30.0,2.3891699999999996,Tile dropping,time pressure,23,2,,20.0
1542,8.5976,0.0045372,0.17794,0.02,1.0,0.81794,0.8,0.4,3.4231,8.331,1.94679,Tile dropping,time pressure,23,3,,20.0
1543,6.6136,0.0020622,0.080433,0.021957,0.9144,0.71195,0.90217,0.36359,3.2711,15.783,2.2123999999999997,Tile dropping,time pressure,23,4,,20.0
1544,3.1792,0.015356,0.37333,0.01671,0.88834,0.94805,1.1645,0.40693,5.2879,31.316,1.7730899999999998,Tile dropping,time pressure,23,5,,20.0
1545,2.0333,0.011559,0.22158,0.017278,0.37094,0.0084177,0.89097,0.4,2.5,15.0,2.45502,Tile dropping,time pressure,24,1,,5.0
1546,4.0474,0.0099518,0.20194,0.020067,0.99576,0.32531,0.79564,0.28938,2.4153,16.629,2.227,Tile dropping,time pressure,24,2,,5.0
1547,7.0,0.0060027,0.18889,0.02,1.0,0.30164,0.42328,0.18091,2.5,15.0,2.39611,Tile dropping,time pressure,24,3,,5.0
1548,0.1,0.015676,0.2,0.02,0.25,0.4,1.0,0.3,2.5,15.0,1.8832,Tile dropping,time pressure,24,4,,5.0
1549,0.69796,0.43258,0.099712,0.02115,0.39615,0.44129,1.0014,0.20861,2.4975,14.988,2.65712,Tile dropping,time pressure,24,5,,5.0
1550,5.9112,0.012229,0.16459,0.019865,0.48682,-0.64733,0.55405,0.28286,3.4304,15.211,2.52577,Tile dropping,time pressure,24,1,,10.0
1551,3.7889,0.0051145,0.22887,0.016059,0.78502,0.57888,0.7535,0.44829,4.5686,13.034,2.68166,Tile dropping,time pressure,24,2,,10.0
1552,5.6001,0.014666,0.11296,0.01,0.41944,0.37536,1.1309,0.38727,2.9941,12.236,2.19297,Tile dropping,time pressure,24,3,,10.0
1553,7.0,0.01,0.2,0.02044,0.76298,-0.38441,0.64766,0.3,2.5,8.2899,2.34326,Tile dropping,time pressure,24,4,,10.0
1554,9.9999,0.01,0.17887,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.4684700000000004,Tile dropping,time pressure,24,5,,10.0
1555,5.9985,0.010038,0.16654,0.01,0.25,0.09405,1.1106,0.46524,2.7771,40.006,2.28573,Tile dropping,time pressure,24,1,,20.0
1556,0.1,0.0096004,0.30847,0.029483,0.39159,0.34803,1.3495,0.38023,3.3107,25.763,2.3766000000000003,Tile dropping,time pressure,24,2,,20.0
1557,0.1,0.01,0.19422,0.02,0.472,0.4,0.8,0.45266,3.5116,15.0,2.45944,Tile dropping,time pressure,24,3,,20.0
1558,3.0619,0.0061218,0.1,0.02,0.79816,0.26979,1.0,0.4,2.5,21.175,2.4750099999999997,Tile dropping,time pressure,24,4,,20.0
1559,2.5828,0.013667,0.23122,0.02,0.75,0.19066,0.8,0.72375,3.0556,28.889,2.2527999999999997,Tile dropping,time pressure,24,5,,20.0
1560,6.2093,0.0050926,0.2,0.016022,1.4299,0.38385,1.0,0.47916,2.5,15.0,2.36468,Tile dropping,time pressure,25,1,,5.0
1561,6.208,0.013275,0.083327,0.02,1.5925,0.51653,0.70349,0.40013,2.5004,14.998,2.29364,Tile dropping,time pressure,25,2,,5.0
1562,7.0,0.001,0.2,0.015,1.0,0.42888,0.78307,0.3,5.0,20.0,1.8333299999999997,Tile dropping,time pressure,25,3,,5.0
1563,3.1889,0.001,0.19299,0.01,1.0638,0.40692,1.0,0.29998,2.5001,15.0,2.49064,Tile dropping,time pressure,25,4,,5.0
1564,5.0,0.001,0.3,0.01,1.0,0.42976,0.8002,0.3,2.5,30.0,1.8998300000000001,Tile dropping,time pressure,25,5,,5.0
1565,2.3736,0.001,0.30238,0.01944,1.0001,0.7184,0.80019,0.50016,2.5004,7.5999,1.7940099999999997,Tile dropping,time pressure,25,1,,10.0
1566,2.0421,0.0036667,0.20007,0.039991,0.47365,0.35785,1.0002,0.29985,6.6659,20.002,1.79043,Tile dropping,time pressure,25,2,,10.0
1567,4.1938,0.0021864,0.19998,0.020082,0.49794,0.39713,0.82587,0.37908,6.6578,100.62,2.13763,Tile dropping,time pressure,25,3,,10.0
1568,2.955,0.001,0.10004,0.017898,1.0398,-0.052138,0.87542,0.22739,2.5797,15.364,2.2542999999999997,Tile dropping,time pressure,25,4,,10.0
1569,5.8133,0.0066201,0.24962,0.021338,1.0891,0.61395,1.0209,0.37098,3.8924,16.395,2.02874,Tile dropping,time pressure,25,5,,10.0
1570,4.2384,0.001,0.29836,0.016178,1.0,0.8,1.0,0.3,3.4191,8.0594,2.40672,Tile dropping,time pressure,25,1,,20.0
1571,1.5885,0.001,0.26121,0.023863,0.25,0.099893,1.5081,0.44284,4.1837,9.6724,2.14418,Tile dropping,time pressure,25,2,,20.0
1572,2.9464,0.007001,0.35837,0.01,0.25,0.61995,1.2617,-0.036589,7.8754,8.6762,2.1787799999999997,Tile dropping,time pressure,25,3,,20.0
1573,6.62,0.001,0.20889,0.019755,1.0523,0.69926,0.50383,0.23278,3.1652,19.986,1.9761099999999998,Tile dropping,time pressure,25,4,,20.0
1574,9.9999,0.001,0.19261,0.020093,1.1707,0.40324,0.70663,0.16717,2.9714,14.963,2.11095,Tile dropping,time pressure,25,5,,20.0
1575,3.0136,0.0071171,0.14582,0.017344,0.8838,0.05512,0.91952,0.38632,2.726,13.938,2.2643999999999997,Tile dropping,time pressure,26,1,,5.0
1576,1.55,0.005,0.18563,0.02,0.5,0.4,1.0,0.5,3.5272,15.0,2.27223,Tile dropping,time pressure,26,2,,5.0
1577,3.6993,0.001,0.11821,0.01,0.25,0.18333,1.6645,0.34897,3.375,19.0,2.27223,Tile dropping,time pressure,26,3,,5.0
1578,10.0,0.005,0.18577,0.019683,0.44231,0.52376,0.81137,0.36051,5.3638,10.442,2.1513,Tile dropping,time pressure,26,4,,5.0
1579,3.0,0.009,0.23595,0.01883,0.75,0.44989,1.0,0.042271,3.5,17.407,2.3233599999999996,Tile dropping,time pressure,26,5,,5.0
1580,0.1,0.016498,0.2,0.02,1.0,0.37658,1.0,0.4,2.5,15.0,2.47259,Tile dropping,time pressure,26,1,,10.0
1581,4.6759,1.0,0.10992,0.017802,0.90384,-0.35074,0.9987,0.32851,2.6923,14.121,2.0771500000000005,Tile dropping,time pressure,26,2,,10.0
1582,0.1,0.01,0.29158,0.01,1.029,0.44031,0.99999,0.3,2.5,15.0,1.7691299999999999,Tile dropping,time pressure,26,3,,10.0
1583,1.7292,0.001,0.24484,0.040083,0.95921,0.55696,0.99861,0.3009,2.4976,14.989,2.56895,Tile dropping,time pressure,26,4,,10.0
1584,0.10833,0.0108,0.3115,0.01,0.66397,0.79722,0.94286,0.30201,3.3607,15.958,2.03404,Tile dropping,time pressure,26,5,,10.0
1585,7.0549,0.0097778,0.20556,0.01,0.75,0.6951,0.63564,0.51042,4.9514,14.889,2.2119499999999994,Tile dropping,time pressure,26,1,,20.0
1586,5.3017,0.005173,0.2524,0.02,1.0,0.4,0.91215,0.3,5.0,15.0,2.7793300000000003,Tile dropping,time pressure,26,2,,20.0
1587,7.0,0.0037004,0.4,0.02,1.0,0.27176,1.0,0.6,4.8927,15.0,2.29364,Tile dropping,time pressure,26,3,,20.0
1588,6.6075,0.0058333,0.2,0.02,0.32211,0.58628,1.3333,0.5,2.5,15.0,2.4010499999999997,Tile dropping,time pressure,26,4,,20.0
1589,2.0005,0.0036927,0.29101,0.028609,0.5,0.46536,0.8,0.3,3.5,15.0,2.36447,Tile dropping,time pressure,26,5,,20.0
1590,0.1,0.02,0.2,0.035,0.51281,0.8,1.0,0.4,2.5,15.0,1.9930700000000001,Tile dropping,time pressure,27,1,,5.0
1591,0.97983,0.0049985,0.20003,0.01,0.6036,0.79983,1.0002,0.30012,2.4997,15.002,2.20104,Tile dropping,time pressure,27,2,,5.0
1592,7.0,0.0082729,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.95197,Tile dropping,time pressure,27,3,,5.0
1593,2.3038,0.01,0.3,0.021456,1.0,1.3333,0.8,0.4,2.5,15.0,2.3999800000000002,Tile dropping,time pressure,27,4,,5.0
1594,6.527,0.01,0.1,0.03,0.27778,1.0,0.87497,0.3,2.5,40.0,2.0801399999999997,Tile dropping,time pressure,27,5,,5.0
1595,7.4781,0.01,0.099999,0.01,1.0,0.8,0.28269,0.07695,2.5,7.0011,2.5287400000000004,Tile dropping,time pressure,27,1,,10.0
1596,10.0,0.001,0.28333,0.035,1.0,0.69681,1.0,0.3,2.5,15.0,2.4878299999999998,Tile dropping,time pressure,27,2,,10.0
1597,3.0,0.005,0.25313,0.019251,1.0,0.4,0.6576,0.018885,2.5,15.0,2.24793,Tile dropping,time pressure,27,3,,10.0
1598,5.0619,0.0010278,0.20961,0.029339,1.1663,0.80032,0.80033,-0.056112,2.7932,12.392,2.6738399999999998,Tile dropping,time pressure,27,4,,10.0
1599,5.5601,0.0048853,0.20913,0.024827,0.94091,0.78533,0.74047,0.28051,3.1645,12.863,1.8975000000000002,Tile dropping,time pressure,27,5,,10.0
1600,9.4438,0.001,0.24969,0.017515,0.25,0.1149,1.1666,0.38175,3.2971,21.321,2.4960200000000006,Tile dropping,time pressure,27,1,,20.0
1601,5.0,0.001,0.4,0.043424,1.0,0.64364,1.0,0.3,2.5,20.0,2.25594,Tile dropping,time pressure,27,2,,20.0
1602,2.8155,0.0090519,0.31425,0.026867,0.46952,0.61804,1.0047,0.58736,4.5662,13.515,2.6774999999999998,Tile dropping,time pressure,27,3,,20.0
1603,7.53,0.0094754,0.32137,0.018162,0.81937,0.82634,0.8623,0.31902,4.1287,15.234,2.28155,Tile dropping,time pressure,27,4,,20.0
1604,8.4175,0.001,0.35881,0.02692,0.25,0.71035,1.0417,0.32436,7.0938,15.333,2.46399,Tile dropping,time pressure,27,5,,20.0
1605,10.0,0.005,0.53772,0.02,1.0,1.0667,0.8,0.3,2.5,20.0,2.6674200000000003,Tile dropping,time pressure,28,1,,5.0
1606,4.997,0.010018,0.56158,0.019528,0.50051,0.79908,1.001,0.29934,1.5013,10.006,2.26166,Tile dropping,time pressure,28,2,,5.0
1607,10.0,0.010399,0.2,0.019251,0.5,0.8,1.1218,0.55556,2.5,15.0,3.5027899999999996,Tile dropping,time pressure,28,3,,5.0
1608,0.1,0.0040688,0.37311,0.026353,0.25,0.20891,1.1242,0.55317,1.625,11.0,2.66077,Tile dropping,time pressure,28,4,,5.0
