,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1032,7.6891,0.001,0.54294,0.01522,1.2296,0.74869,0.22571,4.5035,19.429,1.9572600000000002,No connected 2-in-a-row,learning,24,3,2.0,
1033,4.09,0.001,0.40287,0.021111,1.0122,1.0016,0.15619,2.8251,15.667,2.03813,No connected 2-in-a-row,learning,24,4,2.0,
1034,5.5846,0.001,0.3406,0.02,1.3269,0.81576,0.0,2.5,15.0,2.1166500000000004,No connected 2-in-a-row,learning,24,5,2.0,
1035,5.3703,0.001,0.24474,0.015727,1.1098,0.68704,0.23186,2.2804,16.004,1.6734000000000002,No connected 2-in-a-row,learning,24,1,3.0,
1036,2.9188,0.001,0.24595,0.02296,0.78559,0.8708,0.32542,2.5423,15.333,1.7680700000000003,No connected 2-in-a-row,learning,24,2,3.0,
1037,4.1102,0.0018875,0.3,0.02,1.0,0.8,0.3,2.5,10.0,1.9889300000000003,No connected 2-in-a-row,learning,24,3,3.0,
1038,3.0,0.001,0.16725,0.02,1.0,0.8,0.5,2.5,15.0,1.96127,No connected 2-in-a-row,learning,24,4,3.0,
1039,8.1641,0.001,0.43368,0.020423,1.1268,0.77016,0.25092,3.3914,15.265,2.16983,No connected 2-in-a-row,learning,24,5,3.0,
1040,8.6075,0.0037253,0.20001,0.015,1.2301,1.2221,0.30001,1.7758,20.0,2.1119,No connected 2-in-a-row,learning,24,1,4.0,
1041,5.4673,0.0022351,0.44621,0.047301,1.434,1.2464,-0.022368,2.1199,11.032,2.0471,No connected 2-in-a-row,learning,24,2,4.0,
1042,5.4782,0.001,0.54331,0.021007,1.0763,1.2461,0.37694,3.027,15.698,2.10115,No connected 2-in-a-row,learning,24,3,4.0,
1043,5.0819,0.0014141,0.30194,0.019444,1.0243,0.97223,0.17968,2.0455,12.834,1.88518,No connected 2-in-a-row,learning,24,4,4.0,
1044,6.983,0.001,0.20395,0.03989,1.7181,1.1884,0.022765,1.5404,29.617,1.7490700000000001,No connected 2-in-a-row,learning,24,5,4.0,
1045,4.9017,0.0033444,0.096505,0.019226,1.0074,1.6332,0.35989,2.392,15.267,1.27327,No connected 2-in-a-row,learning,24,1,5.0,
1046,6.3397,0.0023328,0.29988,0.023328,1.0002,1.5094,0.17791,2.9842,6.1451,1.3437100000000002,No connected 2-in-a-row,learning,24,2,5.0,
1047,5.0,0.001,0.2,0.04,1.0,1.504,0.0,2.5,10.0,1.60105,No connected 2-in-a-row,learning,24,3,5.0,
1048,7.0,0.001,0.4,0.01,1.1764,1.5177,0.0,3.243,15.0,1.8470699999999998,No connected 2-in-a-row,learning,24,4,5.0,
1049,4.7234,0.001,0.086188,0.022811,1.0206,1.3333,0.19009,2.5,15.0,2.0601499999999997,No connected 2-in-a-row,learning,24,5,5.0,
1050,6.4076,0.001,0.32364,0.025,1.0351,0.10354,0.7625,6.1458,13.0,1.9918500000000001,No connected 2-in-a-row,learning,25,1,1.0,
1051,7.4381,0.002,0.24156,0.024257,1.1029,0.58084,0.4,3.7934,15.0,2.0395600000000003,No connected 2-in-a-row,learning,25,2,1.0,
1052,7.4416,0.001,0.12214,0.01,0.99959,0.21528,0.49965,3.5011,14.996,1.6849899999999998,No connected 2-in-a-row,learning,25,3,1.0,
1053,8.5794,0.001,0.2,0.02,1.486,0.53744,0.3,3.5,15.0,1.96845,No connected 2-in-a-row,learning,25,4,1.0,
1054,10.0,0.0023333,0.3,0.02,1.636,0.8,0.3,3.5,10.0,1.8247799999999998,No connected 2-in-a-row,learning,25,5,1.0,
1055,6.025,0.0029895,0.2149,0.015855,0.8109,0.55949,0.3412,4.4362,16.356,1.83355,No connected 2-in-a-row,learning,25,1,2.0,
1056,7.9848,0.0050052,0.19939,0.01,1.0004,0.68137,0.30076,3.9208,14.988,1.9446999999999999,No connected 2-in-a-row,learning,25,2,2.0,
1057,4.3191,0.001,0.1124,0.01,0.48214,0.59404,0.78316,3.8412,131.85,1.6942899999999999,No connected 2-in-a-row,learning,25,3,2.0,
1058,4.1643,0.001,0.20002,0.019999,0.95838,0.71795,0.30003,3.7548,15.0,1.9421199999999998,No connected 2-in-a-row,learning,25,4,2.0,
1059,3.449,0.001,0.12085,0.024777,0.98637,0.68324,1.1247,3.5,13.333,1.9997099999999997,No connected 2-in-a-row,learning,25,5,2.0,
1060,5.1833,0.001,0.14551,0.01,0.45711,0.80062,0.53098,4.0892,91.779,1.53876,No connected 2-in-a-row,learning,25,1,3.0,
1061,3.0,0.001,0.1,0.02,0.25,0.8,0.45276,5.0,15.0,1.57821,No connected 2-in-a-row,learning,25,2,3.0,
1062,7.6318,0.0010438,0.23323,0.01,0.5625,0.26688,0.625,5.7917,31.917,1.6557,No connected 2-in-a-row,learning,25,3,3.0,
1063,9.686,0.001,0.21111,0.02,1.1543,0.8,0.3,3.5,15.0,1.7217499999999997,No connected 2-in-a-row,learning,25,4,3.0,
1064,7.5,0.001,0.2,0.03,1.0,0.8,0.5,5.2239,10.0,1.81494,No connected 2-in-a-row,learning,25,5,3.0,
1065,5.2293,0.0028714,0.099897,0.025177,0.49648,0.80037,0.38792,5.2848,19.127,1.7369100000000004,No connected 2-in-a-row,learning,25,1,4.0,
1066,2.8375,0.001,0.12895,0.01,0.38871,0.58031,0.35417,6.9045,19.125,1.7905200000000001,No connected 2-in-a-row,learning,25,2,4.0,
1067,3.2493,0.0013898,0.050241,0.012343,0.37137,0.78543,0.58729,3.5351,37.105,2.1540800000000004,No connected 2-in-a-row,learning,25,3,4.0,
1068,3.0,0.0047201,6.0547e-06,0.019999,1.0556,0.79999,0.34389,2.5,15.0,1.6397199999999998,No connected 2-in-a-row,learning,25,4,4.0,
1069,5.275,0.001,0.2,0.021845,1.0,0.69918,0.6,3.6306,5.8342,1.61529,No connected 2-in-a-row,learning,25,5,4.0,
1070,3.0522,0.001,0.13104,0.01,0.99415,0.82355,0.2946,3.5591,202.65,1.9049399999999999,No connected 2-in-a-row,learning,25,1,5.0,
1071,4.1817,0.001,0.31587,0.019956,1.002,0.79795,0.30083,3.5051,20.024,1.6857700000000002,No connected 2-in-a-row,learning,25,2,5.0,
1072,7.3572,0.001,0.20243,0.019892,0.90445,1.001,0.15991,7.0136,29.952,1.9299199999999999,No connected 2-in-a-row,learning,25,3,5.0,
1073,3.0,0.001,0.07465,0.02,1.0556,0.8,0.3,2.9504,15.0,1.8046300000000002,No connected 2-in-a-row,learning,25,4,5.0,
1074,3.55,0.001,0.097845,0.01,1.1079,0.8,0.3,2.8315,15.0,2.01542,No connected 2-in-a-row,learning,25,5,5.0,
1075,1.4725,0.0036667,0.15,0.01,0.5,1.1537,-0.43958,3.5,23.989,1.8227799999999998,No connected 2-in-a-row,learning,26,1,1.0,
1076,2.5229,0.001,0.1777,0.022227,0.82691,1.9908,-0.43538,6.176,40.097,1.6479,No connected 2-in-a-row,learning,26,2,1.0,
1077,4.0678,0.001,0.24565,0.01,1.1541,1.5085,0.28146,2.5,15.0,1.6481,No connected 2-in-a-row,learning,26,3,1.0,
1078,4.025,0.0049657,0.14864,0.01,1.0983,1.5,-0.25,4.625,25.25,1.7835199999999998,No connected 2-in-a-row,learning,26,4,1.0,
1079,4.498,0.004963,0.28485,0.01,1.0041,1.4414,0.30298,5.0081,14.963,1.46999,No connected 2-in-a-row,learning,26,5,1.0,
1080,3.1544,0.001,0.20817,0.027589,0.98213,1.6304,-0.84283,2.4643,14.837,1.64782,No connected 2-in-a-row,learning,26,1,2.0,
1081,2.9446,0.001,0.16667,0.040417,0.66037,1.5182,-1.1447,2.5,15.0,1.6040799999999997,No connected 2-in-a-row,learning,26,2,2.0,
1082,3.0,0.001,0.25589,0.02,1.0,1.4925,-1.4585,2.5,15.0,1.6643999999999999,No connected 2-in-a-row,learning,26,3,2.0,
1083,3.2501,0.001,0.23109,0.01,0.95331,1.5031,-0.37844,2.5,10.0,1.6480800000000002,No connected 2-in-a-row,learning,26,4,2.0,
1084,2.5167,0.001,0.31534,0.01,0.70094,1.5023,-1.0,3.3333,22.372,1.88309,No connected 2-in-a-row,learning,26,5,2.0,
1085,2.9935,0.001,0.15328,0.01,0.35104,1.2445,-0.75547,5.4279,8.9163,1.70823,No connected 2-in-a-row,learning,26,1,3.0,
1086,4.3239,0.001,0.33163,0.026738,1.0643,1.6701,0.13305,3.1499,19.0,1.77426,No connected 2-in-a-row,learning,26,2,3.0,
1087,2.9166,0.001,0.37434,0.01,0.9891,1.3761,0.042768,2.4252,5.7662,1.6831899999999997,No connected 2-in-a-row,learning,26,3,3.0,
1088,4.9995,0.0029209,0.37753,0.020001,0.82576,1.6684,-0.86903,5.5042,12.094,1.6973500000000001,No connected 2-in-a-row,learning,26,4,3.0,
1089,7.0,0.001,0.2,0.018542,1.0,1.6,0.3,5.0,30.0,2.2456500000000004,No connected 2-in-a-row,learning,26,5,3.0,
1090,3.0015,0.0012495,0.17,0.019986,0.77242,1.9993,0.30044,3.3347,20.007,1.61753,No connected 2-in-a-row,learning,26,1,4.0,
1091,3.0002,0.001,0.099973,0.023581,0.65676,1.9999,0.11108,3.8293,30.001,1.69185,No connected 2-in-a-row,learning,26,2,4.0,
1092,3.0713,0.001,0.3,0.01,0.707,1.6,-0.35582,4.6667,15.0,1.3419,No connected 2-in-a-row,learning,26,3,4.0,
1093,3.2422,0.0028949,0.19206,0.028606,0.97618,2.1004,0.010207,3.5784,29.721,1.8231399999999998,No connected 2-in-a-row,learning,26,4,4.0,
1094,2.8103,0.001,0.3,0.01,0.74064,1.7083,0.3,4.6667,15.0,1.44822,No connected 2-in-a-row,learning,26,5,4.0,
1095,3.778,0.001,0.26527,0.018426,0.9994,1.8013,-0.22802,2.8958,11.542,1.3994699999999998,No connected 2-in-a-row,learning,26,1,5.0,
1096,4.1637,0.0038328,0.2,0.02,1.0,1.6,-1.0164,3.3333,30.0,1.53633,No connected 2-in-a-row,learning,26,2,5.0,
1097,5.3547,0.0031354,0.19634,0.022405,1.2079,1.4736,-0.12023,3.3478,19.496,1.7641299999999998,No connected 2-in-a-row,learning,26,3,5.0,
1098,3.0,0.001,0.22328,0.01,1.0495,1.8049,0.0,2.5,15.0,1.76472,No connected 2-in-a-row,learning,26,4,5.0,
1099,3.0143,0.001,0.2034,0.02038,0.98336,1.4953,-0.43953,2.4667,9.033,1.78863,No connected 2-in-a-row,learning,26,5,5.0,
1100,5.8414,0.001,0.5159,0.023465,0.96032,0.75918,0.19729,4.8027,20.476,1.9579400000000002,No connected 2-in-a-row,learning,27,1,1.0,
1101,5.1751,0.001,0.4,0.02,1.3532,0.8,0.3,2.5,9.9999,1.5200099999999999,No connected 2-in-a-row,learning,27,2,1.0,
1102,6.4715,0.001,0.40047,0.01,1.7551,1.2489,0.62577,1.6229,11.009,2.0481399999999996,No connected 2-in-a-row,learning,27,3,1.0,
1103,6.3036,0.0010001,0.4,0.03,1.4295,1.4551,-0.25,3.375,19.0,1.38303,No connected 2-in-a-row,learning,27,4,1.0,
1104,9.4743,0.001,0.26701,0.019977,1.076,0.95144,0.33373,3.3354,23.039,2.36481,No connected 2-in-a-row,learning,27,5,1.0,
1105,8.4,0.001,0.4,0.03,1.4375,1.5,0.625,3.375,24.0,1.4987,No connected 2-in-a-row,learning,27,1,2.0,
1106,8.6973,0.0011888,0.1761,0.022433,1.2119,1.1562,-1.0087,2.7805,14.874,2.18728,No connected 2-in-a-row,learning,27,2,2.0,
1107,8.1365,0.001,0.45116,0.01,2.1263,1.2877,0.11298,2.4458,8.4176,1.6354,No connected 2-in-a-row,learning,27,3,2.0,
1108,5.9439,0.001,0.45084,0.01,0.9659,1.1114,0.301,4.9972,14.99,1.80946,No connected 2-in-a-row,learning,27,4,2.0,
1109,4.4836,0.001,0.2,0.02,1.0,1.1789,0.15249,2.5,15.0,2.0018800000000003,No connected 2-in-a-row,learning,27,5,2.0,
1110,10.0,0.001,0.4,0.011923,1.9259,0.85213,-0.025,2.904,11.0,2.02001,No connected 2-in-a-row,learning,27,1,3.0,
1111,6.856,0.001,0.31781,0.01,0.99647,0.80007,0.24729,4.9959,30.032,1.42743,No connected 2-in-a-row,learning,27,2,3.0,
1112,9.2686,0.001,0.30599,0.010833,2.1645,1.0276,0.31755,2.5,13.058,1.97531,No connected 2-in-a-row,learning,27,3,3.0,
1113,5.4132,0.001,0.13723,0.021436,1.3932,0.99032,0.057853,2.4833,15.113,1.6942700000000002,No connected 2-in-a-row,learning,27,4,3.0,
1114,8.5466,0.001,0.41768,0.0175,2.2994,0.875,0.11127,2.6458,15.136,1.7100199999999997,No connected 2-in-a-row,learning,27,5,3.0,
1115,5.8469,0.001,0.33529,0.024088,1.1628,0.96741,0.34822,2.8255,13.512,1.75574,No connected 2-in-a-row,learning,27,1,4.0,
1116,5.0453,0.001,0.13517,0.01,1.0687,0.93831,-0.030846,2.392,15.494,1.6563499999999998,No connected 2-in-a-row,learning,27,2,4.0,
1117,4.7311,0.001,0.29481,0.02,1.0288,1.0625,0.16764,3.3333,20.0,1.7311,No connected 2-in-a-row,learning,27,3,4.0,
1118,7.0,0.001,0.56861,0.03,2.0,1.0219,0.13303,2.5,7.0078,1.67558,No connected 2-in-a-row,learning,27,4,4.0,
1119,5.794,0.001,0.36103,0.021297,1.1546,0.99347,0.19187,2.6744,16.269,1.85776,No connected 2-in-a-row,learning,27,5,4.0,
1120,5.85,0.001,0.4,0.02,0.95833,1.3333,0.3,2.5,15.0,1.7987600000000001,No connected 2-in-a-row,learning,27,1,5.0,
1121,7.0549,0.001,0.48718,0.016493,1.0122,1.0542,0.29357,2.4757,0.27796,1.3334799999999998,No connected 2-in-a-row,learning,27,2,5.0,
1122,6.1111,0.001,0.52659,0.022364,1.0556,1.2183,0.075783,2.5,15.0,1.83338,No connected 2-in-a-row,learning,27,3,5.0,
1123,7.3969,0.001,0.20053,0.021043,0.9973,0.8682,0.40185,2.4946,15.025,1.6250499999999999,No connected 2-in-a-row,learning,27,4,5.0,
1124,7.1731,0.001,0.41181,0.03,1.0,1.0,0.3,3.3333,15.0,1.87575,No connected 2-in-a-row,learning,27,5,5.0,
1125,6.1989,0.0055496,0.22229,0.020587,1.6192,1.4991,0.36631,2.3215,38.919,1.7970099999999998,No connected 2-in-a-row,learning,28,1,1.0,
1126,7.1687,0.001,0.19823,0.02,1.368,1.2114,0.20558,2.5,15.0,1.59573,No connected 2-in-a-row,learning,28,2,1.0,
1127,4.9102,0.001,0.22166,0.01,1.3353,1.2275,0.33217,2.4118,20.529,1.4616799999999999,No connected 2-in-a-row,learning,28,3,1.0,
1128,5.503,0.0070391,0.11414,0.013818,1.1888,1.4086,0.20589,2.9461,17.324,1.7009699999999999,No connected 2-in-a-row,learning,28,4,1.0,
1129,4.223,0.001,0.218,0.019076,1.0108,1.3938,0.29197,3.3051,12.303,1.7945300000000004,No connected 2-in-a-row,learning,28,5,1.0,
1130,7.1435,0.001,0.13927,0.018824,1.2604,1.3678,-3.9877e-05,2.787,31.053,1.6232099999999998,No connected 2-in-a-row,learning,28,1,2.0,
1131,7.1833,0.001,0.23534,0.029049,2.02,1.9117,-0.36719,2.4421,14.293,1.51188,No connected 2-in-a-row,learning,28,2,2.0,
1132,6.8504,0.001,0.18463,0.018333,1.3457,1.525,0.056502,2.3542,20.989,1.4325400000000001,No connected 2-in-a-row,learning,28,3,2.0,
1133,7.2322,0.001,0.072991,0.020542,1.9992,1.5785,0.33567,2.5513,19.997,1.46723,No connected 2-in-a-row,learning,28,4,2.0,
1134,9.8344,0.001,0.094444,0.01,2.0,1.1601,6.0555e-06,2.5,13.333,1.35897,No connected 2-in-a-row,learning,28,5,2.0,
1135,7.3417,0.0010833,0.088889,0.02,1.0164,1.1036,0.23679,3.1339,15.0,1.31072,No connected 2-in-a-row,learning,28,1,3.0,
1136,6.3786,0.001,0.18387,0.012579,1.0769,1.1722,0.34387,2.6275,13.22,1.5464799999999999,No connected 2-in-a-row,learning,28,2,3.0,
1137,7.3674,0.001,0.20004,0.021573,0.95833,1.3332,0.0079799,3.7133,10.001,1.8250700000000002,No connected 2-in-a-row,learning,28,3,3.0,
1138,10.0,0.001,0.12891,0.015192,1.3971,1.0,0.0,2.5,20.0,1.34385,No connected 2-in-a-row,learning,28,4,3.0,
1139,8.0039,0.001,0.13913,0.01,1.0541,1.1733,0.33446,2.7906,20.07,1.48308,No connected 2-in-a-row,learning,28,5,3.0,
1140,7.0,0.001,0.2,0.01,1.0456,1.0,0.4,2.7536,15.0,1.7956499999999997,No connected 2-in-a-row,learning,28,1,4.0,
1141,5.9615,0.001,0.28492,0.017903,0.95833,0.8,0.3,3.3333,15.0,1.69466,No connected 2-in-a-row,learning,28,2,4.0,
1142,6.0869,0.001,0.21111,0.01,1.1376,1.0619,0.3,2.5,15.0,1.81328,No connected 2-in-a-row,learning,28,3,4.0,
1143,10.0,0.0016667,0.31667,0.01,1.7559,0.8,0.33333,2.5,15.0,1.54957,No connected 2-in-a-row,learning,28,4,4.0,
1144,6.6666,0.001,0.12571,0.012931,1.0337,0.8,0.0,2.5,20.0,1.73065,No connected 2-in-a-row,learning,28,5,4.0,
1145,4.7686,0.001,0.22762,0.01955,0.99041,0.90095,0.070811,2.9375,17.0,1.3146600000000002,No connected 2-in-a-row,learning,28,1,5.0,
1146,6.6221,0.001,0.082819,0.020062,0.9973,1.0031,0.29799,2.4946,15.025,1.78671,No connected 2-in-a-row,learning,28,2,5.0,
1147,6.3791,0.001,0.14628,0.01,1.1818,0.55111,0.15937,2.4999,10.0,1.73767,No connected 2-in-a-row,learning,28,3,5.0,
1148,6.4624,0.0015926,0.22329,0.0225,1.0017,0.64719,0.35735,2.8287,13.628,1.8412999999999997,No connected 2-in-a-row,learning,28,4,5.0,
1149,6.0,0.001,0.016273,0.02,1.0,0.8,0.3,2.5,10.0,1.86114,No connected 2-in-a-row,learning,28,5,5.0,
1150,3.5731,0.0039224,0.40372,0.020378,0.50053,0.51898,0.40085,3.5812,14.99,2.32736,No connected 2-in-a-row,learning,29,1,1.0,
1151,3.5504,0.020004,0.18977,0.02,1.0001,0.19536,0.59993,2.5002,20.001,2.50411,No connected 2-in-a-row,learning,29,2,1.0,
1152,3.975,0.88082,0.34343,0.019497,0.25,0.35,0.28096,8.0295,11.0,2.37026,No connected 2-in-a-row,learning,29,3,1.0,
1153,4.9873,0.0050035,0.26408,0.019914,0.77703,0.67891,0.66783,2.5076,6.7115,3.02776,No connected 2-in-a-row,learning,29,4,1.0,
1154,1.4067,0.0052222,0.30935,0.01,0.36111,0.48822,0.49074,3.7222,17.056,2.04928,No connected 2-in-a-row,learning,29,5,1.0,
1155,6.8581,0.0065986,0.40003,0.019999,1.4514,0.79995,0.29996,3.5001,15.0,2.3877099999999998,No connected 2-in-a-row,learning,29,1,2.0,
1156,4.3785,0.001,0.48731,0.01,1.1801,0.58106,0.50292,3.4317,15.54,2.51952,No connected 2-in-a-row,learning,29,2,2.0,
1157,2.5167,0.001,0.3,0.02,1.0,0.8,0.3,2.5,15.0,2.4075200000000003,No connected 2-in-a-row,learning,29,3,2.0,
1158,2.971,0.001,0.38185,0.023509,0.99643,0.65881,0.29432,2.4847,17.683,2.23918,No connected 2-in-a-row,learning,29,4,2.0,
1159,6.0,0.005,0.4556,0.023248,1.0,0.8,0.3,5.0,1220.0,2.69421,No connected 2-in-a-row,learning,29,5,2.0,
1160,4.4956,0.001,0.20377,0.02,0.98249,0.80848,0.12286,2.4916,14.925,1.50511,No connected 2-in-a-row,learning,29,1,3.0,
1161,5.5202,0.0052778,0.5078,0.027071,1.3177,1.0,0.3,2.5,6.17,2.5155600000000002,No connected 2-in-a-row,learning,29,2,3.0,
1162,10.0,0.01258,0.41814,0.030314,1.146,1.479,-0.19037,3.8202,12.079,2.33956,No connected 2-in-a-row,learning,29,3,3.0,
1163,6.0,0.001,0.39236,0.03,0.90687,0.86995,0.3,3.5,15.0,2.0750599999999997,No connected 2-in-a-row,learning,29,4,3.0,
1164,3.0,0.0014444,0.28805,0.021623,1.1113,1.0,0.28111,2.5,10.0,2.2852699999999997,No connected 2-in-a-row,learning,29,5,3.0,
1165,5.4064,0.001,0.42197,0.019071,0.93212,1.3873,0.19486,4.0473,21.107,1.98383,No connected 2-in-a-row,learning,29,1,4.0,
1166,5.1002,0.001,0.4,0.02,1.0426,1.6,-0.40737,3.55,9.0496,2.09255,No connected 2-in-a-row,learning,29,2,4.0,
1167,3.1103,0.0011933,0.2,0.02,0.59276,0.9308,0.023378,3.3333,15.0,1.9657,No connected 2-in-a-row,learning,29,3,4.0,
1168,2.9937,0.001,0.30061,0.030107,1.0028,1.3301,-0.0016182,2.5057,20.034,1.52618,No connected 2-in-a-row,learning,29,4,4.0,
1169,5.0,0.001,0.27423,0.02,0.9957,0.9863,-0.5534,3.5,180.0,1.7753900000000002,No connected 2-in-a-row,learning,29,5,4.0,
1170,4.1816,0.001,0.23044,0.02,1.0,0.8,0.3,3.3333,10.0,2.0563599999999997,No connected 2-in-a-row,learning,29,1,5.0,
1171,3.291,0.0050817,0.28673,0.01,0.9951,0.94351,0.32398,2.5198,19.879,1.8881300000000003,No connected 2-in-a-row,learning,29,2,5.0,
1172,4.126,0.001,0.23333,0.015,1.0,0.8,0.55556,3.3333,15.0,2.01283,No connected 2-in-a-row,learning,29,3,5.0,
1173,3.0,0.0014444,0.2,0.023333,1.0,1.0,0.4,2.5,15.0,2.39972,No connected 2-in-a-row,learning,29,4,5.0,
1174,3.6937,0.001,0.24113,0.01,1.0182,0.81875,0.31035,2.5365,14.833,1.50644,No connected 2-in-a-row,learning,29,5,5.0,
1175,3.5002,0.001,0.23569,0.040285,0.73093,1.6422,-1.1558,3.1262,5.548,1.6354399999999998,No connected 2-in-a-row,learning,30,1,1.0,
1176,5.0,0.001,0.51071,0.01671,1.0,2.0,-0.61921,3.5,8.3542,1.73095,No connected 2-in-a-row,learning,30,2,1.0,
1177,7.4606,0.001,0.55954,0.020284,0.97198,2.0055,-2.7121,4.6349,10.122,1.78521,No connected 2-in-a-row,learning,30,3,1.0,
1178,4.1253,0.001,0.49993,0.01,1.0549,2.0723,-0.62955,3.3319,7.9484,1.5100000000000002,No connected 2-in-a-row,learning,30,4,1.0,
1179,5.449,0.0062177,0.39133,0.01531,1.1332,2.2218,-0.21927,2.5039,13.782,1.73506,No connected 2-in-a-row,learning,30,5,1.0,
1180,6.0,0.001,0.24123,0.01,0.95833,1.7742,0.4,5.0,180.0,1.59365,No connected 2-in-a-row,learning,30,1,2.0,
1181,4.0314,0.001,0.21604,0.02,1.0,1.2552,0.11111,2.5,14.353,1.74772,No connected 2-in-a-row,learning,30,2,2.0,
1182,4.639,0.001,0.32998,0.01,1.0002,1.4496,0.33456,3.3376,14.98,1.6500999999999997,No connected 2-in-a-row,learning,30,3,2.0,
1183,4.8158,0.001,0.20668,0.01,1.2387,1.8144,0.27655,2.7586,8.7804,1.52355,No connected 2-in-a-row,learning,30,4,2.0,
1184,2.806,0.0038131,0.20604,0.022967,0.86297,1.4591,0.19843,2.7741,13.813,1.74743,No connected 2-in-a-row,learning,30,5,2.0,
1185,5.0,0.001,0.3,0.020289,0.95833,1.111,0.13006,3.5,20.0,1.7167400000000002,No connected 2-in-a-row,learning,30,1,3.0,
1186,5.0,0.001,0.3,0.02,1.0,1.6,6.0555e-06,3.5,10.0,1.96353,No connected 2-in-a-row,learning,30,2,3.0,
1187,3.2023,0.001,0.2,0.015,0.25,0.99999,0.10432,3.9439,15.0,1.61427,No connected 2-in-a-row,learning,30,3,3.0,
1188,4.9767,0.001,0.20361,0.019819,1.2266,1.5919,-0.056081,2.5158,14.928,1.8747600000000002,No connected 2-in-a-row,learning,30,4,3.0,
1189,4.271,0.001,0.28334,0.01,1.0556,1.6,0.3,2.5,30.0,2.08828,No connected 2-in-a-row,learning,30,5,3.0,
1190,3.4746,0.001,0.28961,0.023333,1.0,1.246,0.6,2.5,10.0,1.71711,No connected 2-in-a-row,learning,30,1,4.0,
1191,5.0,0.001,0.51187,0.01,1.0,1.0977,0.093422,3.3333,200.94,1.66814,No connected 2-in-a-row,learning,30,2,4.0,
1192,4.5973,0.001,0.41738,0.031922,1.1389,1.3889,-0.16358,2.5561,15.384,1.8647399999999998,No connected 2-in-a-row,learning,30,3,4.0,
1193,4.5487,0.001,0.44774,0.01,1.0696,1.5056,-0.039789,3.1941,19.164,2.09119,No connected 2-in-a-row,learning,30,4,4.0,
1194,4.2104,0.001,0.2,0.03,1.0998,1.2441,0.19584,2.5,15.0,1.68547,No connected 2-in-a-row,learning,30,5,4.0,
1195,7.9821,0.001,0.43143,0.01,1.4882,1.5093,0.30438,3.1679,28.974,1.62442,No connected 2-in-a-row,learning,30,1,5.0,
1196,5.4159,0.001,0.18959,0.021489,1.0,1.2009,0.21303,2.5,15.0,1.37133,No connected 2-in-a-row,learning,30,2,5.0,
1197,6.7744,0.001,0.2995,0.01,1.3824,1.0,0.12237,2.1285,20.0,2.0871700000000004,No connected 2-in-a-row,learning,30,3,5.0,
1198,9.7137,0.001411,0.20785,0.036901,0.99857,1.4307,0.16406,3.1891,8.1954,1.97177,No connected 2-in-a-row,learning,30,4,5.0,
1199,6.1413,0.0023333,0.2196,0.02,1.1353,1.4407,-0.098275,2.5,20.0,2.15786,No connected 2-in-a-row,learning,30,5,5.0,
1200,10.0,0.0015228,0.32436,0.01,1.0683,0.16472,-1.8361,2.5746,25.25,2.3019600000000002,No connected 2-in-a-row,time pressure,1,1,,5.0
1201,4.7278,0.001,0.080911,0.018597,0.65897,0.59613,-1.5289,2.8573,53.333,2.8936699999999997,No connected 2-in-a-row,time pressure,1,2,,5.0
1202,2.2236,0.012077,0.18,0.022165,0.5,0.8,-1.0,2.5,15.0,2.22076,No connected 2-in-a-row,time pressure,1,3,,5.0
1203,5.0809,0.01816,0.10269,0.021419,1.0,0.8,-1.111,2.5,15.0,2.29236,No connected 2-in-a-row,time pressure,1,4,,5.0
1204,1.6794,0.0145,0.049998,0.022136,0.43751,0.57502,0.1375,2.9375,17.0,2.38126,No connected 2-in-a-row,time pressure,1,5,,5.0
1205,6.6428,0.0042766,0.098405,0.018339,1.0582,0.71861,0.24122,3.4916,2.0539,2.42398,No connected 2-in-a-row,time pressure,1,1,,10.0
1206,6.8386,0.010633,0.20871,0.018008,1.089,0.74588,0.11959,3.5971,1.0932,2.26309,No connected 2-in-a-row,time pressure,1,2,,10.0
1207,6.9182,0.001,0.18451,0.020774,1.0611,0.38551,0.05515,2.5678,0.20402,2.4213700000000005,No connected 2-in-a-row,time pressure,1,3,,10.0
1208,5.1108,0.0043476,0.2,0.03,0.99999,0.4,-0.92815,2.5,30.0,1.9088400000000003,No connected 2-in-a-row,time pressure,1,4,,10.0
1209,6.025,0.001,0.6,0.016886,1.0541,1.25,-0.91166,4.625,14.75,2.3698499999999996,No connected 2-in-a-row,time pressure,1,5,,10.0
1210,5.0,0.001,0.29258,0.01,1.0,0.8,-0.59402,3.3333,15.0,2.3469100000000003,No connected 2-in-a-row,time pressure,1,1,,20.0
1211,5.0632,0.001,0.31407,0.017033,1.0306,0.73251,-0.01747,2.5611,14.72,2.2529700000000004,No connected 2-in-a-row,time pressure,1,2,,20.0
1212,4.3644,0.001,0.4,0.017666,1.5,0.8,-0.23067,2.5,15.0,2.2051799999999995,No connected 2-in-a-row,time pressure,1,3,,20.0
1213,4.2756,0.001,0.24829,0.04,1.018,0.4,0.3,2.5,20.0,2.25054,No connected 2-in-a-row,time pressure,1,4,,20.0
1214,3.0,0.01,0.2,0.02,1.0,0.8,0.3,2.5,13.8,2.20591,No connected 2-in-a-row,time pressure,1,5,,20.0
