,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1001,5.0,0.002,0.28473,0.022925,0.25,0.8,0.61886,6.266,20.0,1.8670099999999998,No unconnected 2-in-a-row,learning,23,2,1.0,
1002,2.7126,0.001,0.0,0.016313,0.25,0.49639,0.95757,2.5751,11.0,1.8985499999999997,No unconnected 2-in-a-row,learning,23,3,1.0,
1003,8.084,0.001,0.43087,0.01,0.61177,0.68045,0.9965,4.6587,10.117,1.5430499999999998,No unconnected 2-in-a-row,learning,23,4,1.0,
1004,3.0,0.001,0.11389,0.02,0.5,0.4,1.1488,2.5,15.0,1.5954099999999998,No unconnected 2-in-a-row,learning,23,5,1.0,
1005,10.0,0.001,0.050121,0.019838,0.93881,0.88159,0.99707,2.5142,14.935,1.85775,No unconnected 2-in-a-row,learning,23,1,2.0,
1006,3.167,0.001,0.11637,0.01,0.37495,0.80014,1.5395,4.6662,15.002,1.63379,No unconnected 2-in-a-row,learning,23,2,2.0,
1007,3.55,0.001,0.11267,0.01,0.81184,0.4,0.95416,3.5,20.0,1.7355699999999998,No unconnected 2-in-a-row,learning,23,3,2.0,
1008,5.6143,0.001,0.19858,0.022679,0.99793,0.80117,0.99847,3.6225,20.219,1.58378,No unconnected 2-in-a-row,learning,23,4,2.0,
1009,3.5474,0.001,0.15352,0.02,0.62933,0.8,1.4277,3.0809,11.285,1.5257299999999998,No unconnected 2-in-a-row,learning,23,5,2.0,
1010,3.3208,0.001,0.2152,0.024941,0.94963,0.8,1.0,3.3333,20.0,1.4869499999999998,No unconnected 2-in-a-row,learning,23,1,3.0,
1011,3.0,0.0031133,0.1,0.02,0.54211,1.0,0.87582,3.7968,10.0,1.92888,No unconnected 2-in-a-row,learning,23,2,3.0,
1012,4.2392,0.0050943,0.12415,0.02,0.5,0.65309,1.0,5.0,15.0,1.81679,No unconnected 2-in-a-row,learning,23,3,3.0,
1013,3.5265,0.001,0.1,0.015838,0.5,0.86279,1.0,2.5,15.0,1.90889,No unconnected 2-in-a-row,learning,23,4,3.0,
1014,3.1985,0.001,0.10847,0.010762,0.42081,0.78949,0.79578,3.4084,14.657,1.91969,No unconnected 2-in-a-row,learning,23,5,3.0,
1015,8.4966,0.0038043,0.066667,0.02,0.85149,0.72273,0.8,2.5,30.0,1.6927500000000002,No unconnected 2-in-a-row,learning,23,1,4.0,
1016,4.8783,0.001,0.10825,0.020825,0.99443,0.60863,0.95874,3.2611,14.67,1.71465,No unconnected 2-in-a-row,learning,23,2,4.0,
1017,4.3581,0.001,0.17869,0.01,1.0,0.60879,0.99999,3.7583,15.0,1.68167,No unconnected 2-in-a-row,learning,23,3,4.0,
1018,5.8272,0.001,0.22727,0.022315,1.0527,0.65252,1.0361,2.6955,15.0,1.78128,No unconnected 2-in-a-row,learning,23,4,4.0,
1019,5.2132,0.00126,0.1,0.02,1.0,0.8,1.0,2.5,15.0,1.90201,No unconnected 2-in-a-row,learning,23,5,4.0,
1020,5.6546,0.001,0.13959,0.01,1.0,0.4,1.0,2.9434,15.0,1.76888,No unconnected 2-in-a-row,learning,23,1,5.0,
1021,4.2185,0.0027417,0.0,0.01,0.99975,0.23282,0.85444,2.4995,18.336,1.79817,No unconnected 2-in-a-row,learning,23,2,5.0,
1022,3.976,0.001,0.16046,0.01,1.058,0.049972,1.5005,3.3741,11.004,1.8217700000000001,No unconnected 2-in-a-row,learning,23,3,5.0,
1023,7.0056,0.001,0.0,0.045,1.0,0.60321,1.0,2.5,15.0,1.7267199999999998,No unconnected 2-in-a-row,learning,23,4,5.0,
1024,4.2194,0.001,0.063891,0.02869,1.0005,0.40101,1.0012,2.5026,14.988,1.30995,No unconnected 2-in-a-row,learning,23,5,5.0,
1025,1.7316,0.0062187,0.16005,0.015411,0.76438,1.0424,0.89704,2.9712,16.281,1.74909,No unconnected 2-in-a-row,learning,24,1,1.0,
1026,2.9704,0.0037721,0.24273,0.019721,0.33268,0.87185,1.2843,5.187,20.855,1.5223499999999999,No unconnected 2-in-a-row,learning,24,2,1.0,
1027,7.0,0.0090524,0.2,0.02,0.25,1.0667,1.0,5.0,20.0,1.7115200000000002,No unconnected 2-in-a-row,learning,24,3,1.0,
1028,4.7706,0.001,0.2,0.02037,0.25,0.8,1.4624,7.0,105.84,1.52639,No unconnected 2-in-a-row,learning,24,4,1.0,
1029,9.9999,0.0020652,0.21447,0.01,0.5042,0.85874,0.76756,6.5281,18.415,2.2061,No unconnected 2-in-a-row,learning,24,5,1.0,
1030,5.5078,0.005,0.2,0.02,0.25,0.8,1.4161,3.5313,15.0,1.98151,No unconnected 2-in-a-row,learning,24,1,2.0,
1031,4.8327,0.0052223,0.22868,0.020555,0.99557,0.59214,1.0278,3.4644,10.153,1.7726199999999999,No unconnected 2-in-a-row,learning,24,2,2.0,
1032,4.9975,0.001,0.20031,0.018348,1.0001,0.80053,1.0006,2.5015,14.995,1.9916899999999997,No unconnected 2-in-a-row,learning,24,3,2.0,
1033,5.0,0.001,0.35,0.02,1.0,0.4,1.0,2.5,15.0,1.8204400000000003,No unconnected 2-in-a-row,learning,24,4,2.0,
1034,3.6629,0.001,0.24611,0.018361,0.95895,0.40003,0.80004,2.4999,15.001,2.1222699999999994,No unconnected 2-in-a-row,learning,24,5,2.0,
1035,3.2354,0.005,0.12411,0.021579,0.25,0.8,1.0,2.5,30.0,1.8910399999999998,No unconnected 2-in-a-row,learning,24,1,3.0,
1036,3.1876,0.001,0.28815,0.018616,0.84135,0.46733,1.0962,2.6686,14.229,1.72928,No unconnected 2-in-a-row,learning,24,2,3.0,
1037,3.0,0.0045997,0.16667,0.02,0.5,0.8,1.0479,2.5,9.7069,1.9842099999999998,No unconnected 2-in-a-row,learning,24,3,3.0,
1038,4.0,0.001,0.2097,0.01,0.9387,0.68566,0.8,2.8885,20.0,1.6792200000000002,No unconnected 2-in-a-row,learning,24,4,3.0,
1039,3.4544,0.001,0.0889,0.0125,0.4755,0.7766,0.9997,1.4397,12.775,2.1338199999999996,No unconnected 2-in-a-row,learning,24,5,3.0,
1040,7.0025,0.001,0.20025,0.01,1.0441,0.80045,0.99937,2.5011,14.995,1.8878700000000002,No unconnected 2-in-a-row,learning,24,1,4.0,
1041,5.0219,0.001,0.34384,0.022805,0.90102,0.8,0.89811,2.3111,15.0,1.97106,No unconnected 2-in-a-row,learning,24,2,4.0,
1042,5.0,0.001,0.21605,0.015,1.0064,0.8,1.3333,2.5,15.0,2.18626,No unconnected 2-in-a-row,learning,24,3,4.0,
1043,8.2773,0.0038611,0.27717,0.013335,0.95766,0.80073,0.86585,2.3871,18.34,1.63878,No unconnected 2-in-a-row,learning,24,4,4.0,
1044,5.098,0.0058333,0.2,0.03,0.9362,0.8,1.0,2.5,6.6691,1.65181,No unconnected 2-in-a-row,learning,24,5,4.0,
1045,6.9153,0.001,0.20847,0.01,1.0003,1.2898,1.3329,2.6403,14.997,1.24779,No unconnected 2-in-a-row,learning,24,1,5.0,
1046,1.7769,0.0025446,0.2,0.01,0.43592,0.99999,1.356,2.7148,15.0,1.36418,No unconnected 2-in-a-row,learning,24,2,5.0,
1047,10.0,0.001,0.19936,0.020047,1.0007,1.1114,0.99763,2.5042,15.015,1.40253,No unconnected 2-in-a-row,learning,24,3,5.0,
1048,6.009,0.001,0.30402,0.019866,0.89552,1.1285,1.0916,3.5046,19.689,1.6630100000000003,No unconnected 2-in-a-row,learning,24,4,5.0,
1049,7.5389,0.0053168,0.16663,0.029996,0.25,1.6001,1.9999,5.0002,14.999,1.87522,No unconnected 2-in-a-row,learning,24,5,5.0,
1050,2.267,0.001,0.19239,0.019226,0.45223,0.39324,1.1777,4.9687,19.8,2.09337,No unconnected 2-in-a-row,learning,25,1,1.0,
1051,6.5701,0.0048691,0.2,0.020812,0.80073,0.59458,1.0,4.8495,15.0,2.11248,No unconnected 2-in-a-row,learning,25,2,1.0,
1052,9.9999,0.0055757,0.2617,0.016064,1.0899,0.28175,0.94853,5.2893,13.426,1.7864499999999999,No unconnected 2-in-a-row,learning,25,3,1.0,
1053,6.6285,0.005,0.39259,0.014172,1.0116,0.4,0.6097,7.0,17.778,1.9699600000000004,No unconnected 2-in-a-row,learning,25,4,1.0,
1054,8.3942,0.001,0.4,0.01,1.0,0.27393,0.76498,5.6654,9.5371,1.64086,No unconnected 2-in-a-row,learning,25,5,1.0,
1055,5.0,0.001,0.2,0.04,0.95183,0.42636,0.03966,4.6667,13.014,1.8572600000000001,No unconnected 2-in-a-row,learning,25,1,2.0,
1056,6.0,0.001,0.23333,0.01,0.58333,0.53333,0.078125,4.6667,15.0,1.9328600000000002,No unconnected 2-in-a-row,learning,25,2,2.0,
1057,2.9783,0.001,0.3611,0.01,0.37762,0.39221,0.89891,8.1038,26.978,1.7436699999999998,No unconnected 2-in-a-row,learning,25,3,2.0,
1058,3.1408,0.001,0.19686,0.020627,0.47742,0.31675,0.70484,8.4385,24.843,1.99553,No unconnected 2-in-a-row,learning,25,4,2.0,
1059,3.7743,0.001,0.17223,0.028756,0.62382,0.66493,-0.064307,5.2068,12.897,1.96467,No unconnected 2-in-a-row,learning,25,5,2.0,
1060,9.0861,0.001,0.2,0.01,1.0,0.8,-0.14558,4.8763,13.442,1.5878299999999999,No unconnected 2-in-a-row,learning,25,1,3.0,
1061,5.2211,0.001,0.21933,0.019993,0.99968,0.59757,0.50391,3.9223,39.996,1.58229,No unconnected 2-in-a-row,learning,25,2,3.0,
1062,7.3013,0.001,0.1,0.01,0.5,0.8,0.68526,5.3224,4.976,1.6491399999999998,No unconnected 2-in-a-row,learning,25,3,3.0,
1063,3.062,0.001,0.093646,0.028729,0.3648,0.66214,1.0318,4.5952,15.254,1.72158,No unconnected 2-in-a-row,learning,25,4,3.0,
1064,9.2244,0.0036177,0.18904,0.01,0.47924,0.7994,0.58603,10.217,18.33,1.7823900000000001,No unconnected 2-in-a-row,learning,25,5,3.0,
1065,3.1157,0.001,0.12305,0.022869,0.45543,0.8,0.73703,3.2222,15.0,1.8271899999999999,No unconnected 2-in-a-row,learning,25,1,4.0,
1066,2.55,0.001,0.16667,0.01,0.58333,0.53333,0.8,4.6667,20.0,1.75485,No unconnected 2-in-a-row,learning,25,2,4.0,
1067,7.1463,0.001,0.19634,0.020194,0.70324,0.79128,0.86877,3.725,29.922,2.21517,No unconnected 2-in-a-row,learning,25,3,4.0,
1068,3.4041,0.001,0.2128,0.020767,0.42844,0.77263,0.885,7.2588,19.393,1.5689499999999998,No unconnected 2-in-a-row,learning,25,4,4.0,
1069,5.9307,0.001,0.14684,0.023913,0.25,0.63889,0.55105,4.625,13.538,1.51811,No unconnected 2-in-a-row,learning,25,5,4.0,
1070,3.4175,0.001,0.083333,0.022901,0.66524,0.4,0.8,3.7901,8.1197,1.97843,No unconnected 2-in-a-row,learning,25,1,5.0,
1071,2.7317,0.001,0.20722,0.03,0.5,0.4,0.8,7.0,20.0,1.60575,No unconnected 2-in-a-row,learning,25,2,5.0,
1072,7.1806,0.001,0.2149,0.01,1.065,0.51101,0.64841,7.0,15.0,1.9001100000000002,No unconnected 2-in-a-row,learning,25,3,5.0,
1073,6.3845,0.001,0.2,0.01,0.60906,0.60484,0.8,7.0,15.0,1.8080599999999998,No unconnected 2-in-a-row,learning,25,4,5.0,
1074,4.2115,0.001,0.11885,0.03,1.0,0.79394,0.79568,3.5,10.0,1.99728,No unconnected 2-in-a-row,learning,25,5,5.0,
1075,4.7278,0.0045277,0.10596,0.03,0.25,1.1631,1.0,3.8783,30.0,1.67152,No unconnected 2-in-a-row,learning,26,1,1.0,
1076,6.2132,0.001,0.276,0.01,0.52863,1.3638,1.2414,7.1719,22.534,1.5778500000000002,No unconnected 2-in-a-row,learning,26,2,1.0,
1077,1.6119,0.0021886,0.095302,0.01,0.52167,1.1145,0.95773,6.812,19.119,1.49058,No unconnected 2-in-a-row,learning,26,3,1.0,
1078,1.9082,0.005,0.2,0.03,0.6288,1.1024,0.84701,7.0,20.0,1.4929700000000001,No unconnected 2-in-a-row,learning,26,4,1.0,
1079,3.0,0.001,0.12954,0.019789,0.88577,1.2092,1.0,5.0,15.0,1.1961,No unconnected 2-in-a-row,learning,26,5,1.0,
1080,2.0333,0.001,0.26354,0.01,0.73019,1.1325,1.0,3.8938,15.0,1.5359399999999999,No unconnected 2-in-a-row,learning,26,1,2.0,
1081,1.6328,0.001,0.3,0.021111,0.48416,1.1338,1.0,4.3387,22.222,1.49692,No unconnected 2-in-a-row,learning,26,2,2.0,
1082,1.8694,0.0012874,0.15983,0.028889,0.65492,0.9335,1.2992,3.8569,18.556,1.5480399999999999,No unconnected 2-in-a-row,learning,26,3,2.0,
1083,2.9786,0.001,0.20336,0.01,0.86576,1.5914,1.1207,3.5247,19.94,1.52778,No unconnected 2-in-a-row,learning,26,4,2.0,
1084,3.0,0.0036143,0.28159,0.02,1.0,2.0,1.0,5.0,30.0,1.80169,No unconnected 2-in-a-row,learning,26,5,2.0,
1085,2.5517,0.0046754,0.30544,0.01,0.75,1.3742,0.70986,3.3983,10.587,1.60033,No unconnected 2-in-a-row,learning,26,1,3.0,
1086,1.1399,0.0043571,0.19332,0.018906,0.48532,1.0057,1.069,5.7754,18.332,1.7771599999999999,No unconnected 2-in-a-row,learning,26,2,3.0,
1087,2.2661,0.001,0.21346,0.025408,0.97939,1.2829,1.0,2.5,15.0,1.6793399999999998,No unconnected 2-in-a-row,learning,26,3,3.0,
1088,6.816,0.0040542,0.2,0.02,0.672,1.123,0.92596,3.7532,15.0,1.7254200000000002,No unconnected 2-in-a-row,learning,26,4,3.0,
1089,1.7263,0.0023199,0.21805,0.019815,0.71817,1.0,0.8,3.5,77.378,1.8308499999999999,No unconnected 2-in-a-row,learning,26,5,3.0,
1090,3.0,0.0021937,0.2,0.023514,0.45833,1.412,1.215,3.5,15.0,1.53821,No unconnected 2-in-a-row,learning,26,1,4.0,
1091,2.7706,0.0025859,0.097597,0.019907,0.25,1.4644,0.91222,3.8859,15.036,1.66559,No unconnected 2-in-a-row,learning,26,2,4.0,
1092,1.6257,0.0041267,0.2,0.02,0.5,1.473,1.1111,7.0,30.0,1.22776,No unconnected 2-in-a-row,learning,26,3,4.0,
1093,3.9522,0.001,0.19348,0.01199,0.49071,1.6772,0.83392,6.6263,19.696,1.6880400000000002,No unconnected 2-in-a-row,learning,26,4,4.0,
1094,2.8098,0.001,0.25172,0.016667,0.50126,1.5342,0.99747,7.6741,118.02,1.36145,No unconnected 2-in-a-row,learning,26,5,4.0,
1095,3.1072,0.003535,0.21045,0.01674,0.99777,1.4078,0.98267,3.4842,80.0,1.48782,No unconnected 2-in-a-row,learning,26,1,5.0,
1096,4.5969,0.001,0.26667,0.022193,0.96933,1.4816,1.1667,3.3333,15.0,1.3960599999999999,No unconnected 2-in-a-row,learning,26,2,5.0,
1097,3.0,0.001,0.31667,0.022418,0.95833,1.5062,0.72306,2.9297,9.9999,1.60812,No unconnected 2-in-a-row,learning,26,3,5.0,
1098,3.8976,0.0017142,0.2881,0.010794,1.4028,1.9509,0.53967,2.5278,18.683,1.7694800000000002,No unconnected 2-in-a-row,learning,26,4,5.0,
1099,3.6796,0.001,0.28054,0.01,1.0103,1.0987,1.0576,2.8674,19.618,1.67284,No unconnected 2-in-a-row,learning,26,5,5.0,
1100,10.0,0.001,0.3,0.02,2.0,0.8,1.3333,2.5,15.0,1.67057,No unconnected 2-in-a-row,learning,27,1,1.0,
1101,7.0,0.001,0.2,0.02,1.4202,0.8,1.0,2.5,7.7396,1.44074,No unconnected 2-in-a-row,learning,27,2,1.0,
1102,10.0,0.0048489,0.19245,0.019622,1.0319,0.81599,1.3156,2.5311,15.151,1.81061,No unconnected 2-in-a-row,learning,27,3,1.0,
1103,7.4116,0.001,0.32124,0.023031,1.0,0.8,1.5,3.3333,20.0,1.2537399999999999,No unconnected 2-in-a-row,learning,27,4,1.0,
1104,10.0,0.0016566,0.069444,0.01,1.3423,1.0345,1.0462,2.3542,19.125,2.4744,No unconnected 2-in-a-row,learning,27,5,1.0,
1105,3.1506,0.001,0.083333,0.01,1.0,0.8,1.1757,2.5,20.0,1.33149,No unconnected 2-in-a-row,learning,27,1,2.0,
1106,5.9242,0.002,0.0,0.01,1.1708,0.8,1.0,2.15,15.0,1.8921299999999999,No unconnected 2-in-a-row,learning,27,2,2.0,
1107,9.9999,0.001,0.2,0.02,2.0,1.0,1.3333,2.5,9.0881,1.4422799999999998,No unconnected 2-in-a-row,learning,27,3,2.0,
1108,3.2337,0.001,0.01464,0.01,0.93421,0.80021,1.1332,2.5007,14.997,1.6079599999999998,No unconnected 2-in-a-row,learning,27,4,2.0,
1109,9.1652,0.001,0.048586,0.04,1.0,0.8,1.2303,2.5,15.0,1.4149699999999998,No unconnected 2-in-a-row,learning,27,5,2.0,
1110,9.1687,0.0064479,0.15768,0.019986,1.999,0.80063,1.0007,2.4988,15.005,1.81766,No unconnected 2-in-a-row,learning,27,1,3.0,
1111,9.9999,0.001,0.41556,0.020004,2.0001,0.99981,0.99981,2.4997,15.002,1.30389,No unconnected 2-in-a-row,learning,27,2,3.0,
1112,6.0,0.001,0.087115,0.01,1.4824,1.0499,1.0455,2.5,15.0,1.69188,No unconnected 2-in-a-row,learning,27,3,3.0,
1113,3.0,0.001,0.1,0.02,1.0,0.8,1.0,2.5,15.0,1.6868200000000002,No unconnected 2-in-a-row,learning,27,4,3.0,
1114,8.2785,0.001,0.2,0.024877,1.9627,0.8,1.0,2.5,200.0,1.44544,No unconnected 2-in-a-row,learning,27,5,3.0,
1115,3.0,0.001,0.053914,0.011667,1.0,0.66145,1.115,2.5,15.0,1.5023499999999999,No unconnected 2-in-a-row,learning,27,1,4.0,
1116,8.5197,0.001,0.28204,0.01,2.0,0.64907,1.0,1.9198,15.0,1.46184,No unconnected 2-in-a-row,learning,27,2,4.0,
1117,10.0,0.001,0.2,0.022538,1.4668,0.94324,1.4746,3.3822,15.0,1.5491699999999997,No unconnected 2-in-a-row,learning,27,3,4.0,
1118,7.6967,0.001,0.1,0.03,1.0,0.72714,1.8344,3.8709,20.0,1.4308299999999998,No unconnected 2-in-a-row,learning,27,4,4.0,
1119,8.0027,0.001,0.16291,0.020014,1.425,0.68574,1.3327,3.2774,15.005,1.4149500000000002,No unconnected 2-in-a-row,learning,27,5,4.0,
1120,7.0,0.001,0.1,0.015,1.0556,0.8,1.0,2.5,20.0,1.4481499999999998,No unconnected 2-in-a-row,learning,27,1,5.0,
1121,7.9253,0.0036667,0.10038,0.040076,1.0004,0.72845,1.4228,2.374,33.303,1.38337,No unconnected 2-in-a-row,learning,27,2,5.0,
1122,9.9999,0.001,0.22063,0.01,1.4199,1.0667,1.0,2.5,15.0,1.79405,No unconnected 2-in-a-row,learning,27,3,5.0,
1123,10.0,0.001,0.38508,0.02,1.0,0.8,1.0318,2.5,14.168,1.25671,No unconnected 2-in-a-row,learning,27,4,5.0,
1124,8.046,0.001,0.17681,0.01268,1.0215,0.80255,1.1313,2.5049,10.016,1.67653,No unconnected 2-in-a-row,learning,27,5,5.0,
1125,7.0,0.002,0.2,0.02,1.0,0.8,1.0,2.5,15.0,1.52891,No unconnected 2-in-a-row,learning,28,1,1.0,
1126,6.921,0.001,0.1,0.01,1.2188,1.025,0.75,2.9375,17.0,1.5368600000000001,No unconnected 2-in-a-row,learning,28,2,1.0,
1127,8.7783,0.0016667,0.3,0.01,1.648,1.3333,0.43658,2.5,0.0,1.36711,No unconnected 2-in-a-row,learning,28,3,1.0,
1128,7.668,0.0022344,0.14412,0.021032,0.95833,0.86139,1.0836,3.2602,15.0,1.5313599999999998,No unconnected 2-in-a-row,learning,28,4,1.0,
1129,7.2523,0.001,0.20001,0.022307,1.0962,1.0,0.99996,2.9174,15.0,1.7230599999999998,No unconnected 2-in-a-row,learning,28,5,1.0,
1130,3.0,0.001,0.070555,0.014031,1.0,0.88889,0.99659,2.5,15.0,1.6334199999999999,No unconnected 2-in-a-row,learning,28,1,2.0,
1131,10.0,0.001,0.011111,0.02,1.0,1.1415,0.99999,2.303,20.0,1.46708,No unconnected 2-in-a-row,learning,28,2,2.0,
1132,6.3985,0.001,0.16667,0.02,1.0806,0.8,1.0,3.5,15.0,1.3035899999999998,No unconnected 2-in-a-row,learning,28,3,2.0,
1133,5.5848,0.001,0.13975,0.01,1.0709,1.1287,0.90917,3.946,18.418,1.2276099999999999,No unconnected 2-in-a-row,learning,28,4,2.0,
1134,4.7105,0.0011584,0.10143,0.021102,1.09,1.0289,0.99959,2.7824,14.943,1.38521,No unconnected 2-in-a-row,learning,28,5,2.0,
1135,6.2448,0.001,0.29263,0.01,0.61852,0.82505,0.78409,3.6287,14.879,1.2185000000000001,No unconnected 2-in-a-row,learning,28,1,3.0,
1136,9.9999,0.0014444,0.32741,0.01,1.0556,1.0,0.86179,3.5,20.0,1.4372,No unconnected 2-in-a-row,learning,28,2,3.0,
1137,4.554,0.0011329,0.071183,0.011899,0.6881,1.31,0.59498,2.994,18.24,1.8790900000000001,No unconnected 2-in-a-row,learning,28,3,3.0,
1138,10.0,0.001,0.27857,0.01,1.0,0.8,0.99288,5.0,10.0,1.2536800000000001,No unconnected 2-in-a-row,learning,28,4,3.0,
1139,3.9171,0.001,0.2,0.02,0.48611,0.88125,0.72222,3.5,15.0,1.43538,No unconnected 2-in-a-row,learning,28,5,3.0,
1140,5.419,0.001,0.28443,0.033986,0.57224,0.6699,0.90926,4.7472,16.152,1.7029900000000002,No unconnected 2-in-a-row,learning,28,1,4.0,
1141,4.8552,0.0010833,0.14693,0.01,0.48528,0.81975,1.0,3.5,21.111,1.65106,No unconnected 2-in-a-row,learning,28,2,4.0,
1142,5.0,0.001,0.2,0.035,0.5,0.8,1.0,3.5,15.0,1.77256,No unconnected 2-in-a-row,learning,28,3,4.0,
1143,5.9231,0.001,0.1,0.02,1.0,0.8,1.0,3.5,131.25,1.5772400000000002,No unconnected 2-in-a-row,learning,28,4,4.0,
1144,8.4596,0.001,0.1675,0.01,1.0487,0.75176,0.69438,2.6974,14.098,1.67555,No unconnected 2-in-a-row,learning,28,5,4.0,
1145,3.5479,0.001,0.2,0.028318,1.0,0.51022,1.0,3.5,18.333,1.2707099999999998,No unconnected 2-in-a-row,learning,28,1,5.0,
1146,7.364,0.001,0.16349,0.015,1.0983,0.67707,1.0,3.5,30.0,1.65722,No unconnected 2-in-a-row,learning,28,2,5.0,
1147,9.4548,0.001,0.10121,0.01,1.0771,0.40051,1.13,3.5017,20.008,1.70853,No unconnected 2-in-a-row,learning,28,3,5.0,
1148,5.0,0.001,0.1,0.01,1.1004,0.61499,1.0,3.5,15.0,1.5432299999999999,No unconnected 2-in-a-row,learning,28,4,5.0,
1149,6.8148,0.001,0.2,0.023646,1.0018,0.60428,1.0,3.5,20.0,1.55984,No unconnected 2-in-a-row,learning,28,5,5.0,
1150,1.0272,0.019677,0.19998,0.0219,0.43843,0.30942,0.8748,3.8718,14.312,2.4261999999999997,No unconnected 2-in-a-row,learning,29,1,1.0,
1151,2.6065,0.031927,0.12015,0.038932,0.47503,0.53918,0.95007,2.4407,27.23,2.5898399999999997,No unconnected 2-in-a-row,learning,29,2,1.0,
1152,3.1738,0.019843,0.19696,0.020066,0.35936,0.61941,0.99241,5.0133,19.939,2.34601,No unconnected 2-in-a-row,learning,29,3,1.0,
1153,3.2867,0.010108,0.31142,0.01,0.57382,0.68403,1.1024,5.2584,13.819,2.83967,No unconnected 2-in-a-row,learning,29,4,1.0,
1154,2.4708,0.001,0.37704,0.025368,0.33209,0.28507,0.99752,3.8833,13.687,1.90591,No unconnected 2-in-a-row,learning,29,5,1.0,
1155,4.1926,0.005,0.40787,0.02,1.0,0.43198,1.0,3.3352,15.0,2.2224099999999996,No unconnected 2-in-a-row,learning,29,1,2.0,
1156,3.5971,0.0059841,0.32249,0.02099,0.73206,0.40522,1.2229,3.8692,17.45,2.4323799999999998,No unconnected 2-in-a-row,learning,29,2,2.0,
1157,3.6134,0.013402,0.39894,0.040192,0.88394,0.61477,0.82877,5.4461,13.63,2.30234,No unconnected 2-in-a-row,learning,29,3,2.0,
1158,5.4439,0.020497,0.46186,0.020154,1.4248,0.84397,1.0623,4.2554,19.609,2.1078799999999998,No unconnected 2-in-a-row,learning,29,4,2.0,
1159,2.362,0.001485,0.28695,0.02417,1.1501,0.47975,0.66639,2.8824,14.016,2.63739,No unconnected 2-in-a-row,learning,29,5,2.0,
1160,1.0394,0.0073093,0.18295,0.019251,0.69467,0.78817,0.91342,2.5486,14.778,1.49376,No unconnected 2-in-a-row,learning,29,1,3.0,
1161,0.97347,0.0099999,0.2,0.01,0.48611,0.8,0.92139,3.5,15.0,2.1363600000000003,No unconnected 2-in-a-row,learning,29,2,3.0,
1162,2.9364,0.005,0.2,0.03,1.0,0.8,1.0,3.3333,20.0,2.23808,No unconnected 2-in-a-row,learning,29,3,3.0,
1163,5.5589,0.010009,0.20389,0.02072,0.76449,0.74913,0.99749,3.4989,3.2039,1.9839100000000003,No unconnected 2-in-a-row,learning,29,4,3.0,
1164,1.1869,0.001,0.10664,0.019999,0.62969,0.67831,0.99994,2.5982,13.565,2.1401,No unconnected 2-in-a-row,learning,29,5,3.0,
1165,1.687,0.001,0.097919,0.019758,0.45523,1.062,1.0442,3.3732,15.147,1.70159,No unconnected 2-in-a-row,learning,29,1,4.0,
1166,0.71611,0.0035888,0.019121,0.01,0.5,1.1111,1.0,3.5,20.0,2.1024599999999998,No unconnected 2-in-a-row,learning,29,2,4.0,
1167,1.1348,0.001,0.086851,0.02005,0.31311,0.77556,1.2105,3.8499,133.95,1.5992799999999998,No unconnected 2-in-a-row,learning,29,3,4.0,
1168,3.0,0.001,0.2,0.02,0.46775,0.8,1.4391,5.0,30.0,1.3396899999999998,No unconnected 2-in-a-row,learning,29,4,4.0,
1169,3.0,0.001,0.2,0.01,0.64299,0.8,1.465,3.5,21.499,1.53096,No unconnected 2-in-a-row,learning,29,5,4.0,
1170,3.0009,0.0050183,0.19938,0.01,0.48549,0.79794,1.0023,5.004,14.982,2.04747,No unconnected 2-in-a-row,learning,29,1,5.0,
1171,3.6384,0.001,0.30127,0.01,0.57529,0.79742,1.1044,2.495,19.977,1.7892,No unconnected 2-in-a-row,learning,29,2,5.0,
1172,4.5,0.0021864,0.30792,0.03,0.99229,0.85508,1.0639,2.7778,20.0,1.85917,No unconnected 2-in-a-row,learning,29,3,5.0,
1173,3.2499,0.001,0.18934,0.04,1.0,0.8,1.0,2.5,15.0,2.3677400000000004,No unconnected 2-in-a-row,learning,29,4,5.0,
1174,4.3731,0.001,0.3,0.03,1.0,0.4,1.0,2.9722,15.0,1.6910399999999999,No unconnected 2-in-a-row,learning,29,5,5.0,
1175,3.0008,0.0043305,0.16675,0.01,0.85151,1.7886,1.0004,2.5007,30.003,1.42343,No unconnected 2-in-a-row,learning,30,1,1.0,
1176,4.0945,0.001,0.21679,0.017538,0.88025,1.6745,1.1512,2.7222,12.802,1.64202,No unconnected 2-in-a-row,learning,30,2,1.0,
1177,3.0,0.0091838,0.1,0.01,0.5,1.3092,2.0,3.3333,15.0,1.56578,No unconnected 2-in-a-row,learning,30,3,1.0,
1178,3.0462,0.0066569,0.2,0.017384,0.88666,1.6,1.4652,2.5,15.0,1.42159,No unconnected 2-in-a-row,learning,30,4,1.0,
1179,3.0,0.005,0.17827,0.02,0.80552,1.6,1.1771,3.3333,30.0,1.46883,No unconnected 2-in-a-row,learning,30,5,1.0,
1180,3.6904,0.001,0.2,0.02,0.60515,1.4074,0.78843,3.5,15.0,1.58554,No unconnected 2-in-a-row,learning,30,1,2.0,
