,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,triangle weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
997,7.0,0.001,0.1,0.02,0.68482,0.8,1.0,0.3,2.5,15.0,0.0,1.8618400000000002,Triangle,learning,22,3,5.0,
998,7.0,0.001,0.2,0.01773,1.0,0.8,1.0,0.3,3.5,14.02,0.0,1.6732,Triangle,learning,22,4,5.0,
999,3.343,0.001,0.2,0.02,1.0,0.8,0.55525,0.4,2.7603,10.0,0.0,1.5628300000000002,Triangle,learning,22,5,5.0,
1000,2.9991,0.001355,0.1434,0.01,0.49575,0.5694,0.98573,0.30928,3.4919,178.63,0.0071351,2.29571,Triangle,learning,23,1,1.0,
1001,3.9347,0.001,0.19722,0.020139,0.25,0.78201,0.84501,0.38558,3.8519,14.945,1.4011e-05,1.8848799999999997,Triangle,learning,23,2,1.0,
1002,3.9942,0.0015315,0.17267,0.01,0.4984,0.775,0.775,0.53395,3.5625,15.222,-0.013889,1.8302400000000003,Triangle,learning,23,3,1.0,
1003,3.2871,0.0033576,0.21118,0.019997,0.49988,0.80022,1.0,0.40016,4.9996,15.002,-0.21843,1.53987,Triangle,learning,23,4,1.0,
1004,2.3717,0.001,0.1,0.01,0.41743,0.8,0.73851,0.43333,2.7751,16.667,-2.0185e-06,1.56263,Triangle,learning,23,5,1.0,
1005,3.4366,0.0012963,0.10643,0.03,0.50182,0.8,1.5,0.33302,3.1667,19.533,-6.0555e-06,1.6645799999999997,Triangle,learning,23,1,2.0,
1006,4.5019,0.001,0.089334,0.01,1.0,0.65975,1.0,0.3,3.2247,30.0,0.0,1.63429,Triangle,learning,23,2,2.0,
1007,8.206,0.001,0.3,0.02,0.99999,0.57506,1.1387,0.1454,3.971,20.0,0.0,1.7213900000000002,Triangle,learning,23,3,2.0,
1008,2.6866,0.001,0.17915,0.027655,0.5,0.52572,1.3901,0.4,5.0,15.0,0.0,1.5504700000000002,Triangle,learning,23,4,2.0,
1009,2.9467,0.001,0.13537,0.02,0.69565,0.52878,1.0,0.3,3.8175,15.0,0.0,1.49207,Triangle,learning,23,5,2.0,
1010,3.0,0.0036667,0.15734,0.019444,0.77052,0.664,1.0,0.5,3.5,13.333,0.0,1.5375900000000002,Triangle,learning,23,1,3.0,
1011,3.5384,0.001,0.0898,0.02,0.75542,0.8,1.0877,0.3,2.5,15.0,0.0,1.9268700000000003,Triangle,learning,23,2,3.0,
1012,7.0,0.001,0.22291,0.01,1.0,0.8,0.86007,0.3,3.4172,15.0,0.0,1.7723599999999997,Triangle,learning,23,3,3.0,
1013,2.9188,0.001,0.22158,0.023362,0.52453,0.76704,1.2917,0.29286,3.3935,15.333,-0.12791,1.82849,Triangle,learning,23,4,3.0,
1014,2.9996,0.0052398,0.20008,0.01,0.5001,0.79982,0.79982,0.29994,4.9996,14.998,0.33343,1.8648200000000004,Triangle,learning,23,5,3.0,
1015,5.5719,0.001,0.10002,0.020002,1.1338,0.80011,0.99988,0.29992,2.5001,15.001,-5.3572e-05,1.56852,Triangle,learning,23,1,4.0,
1016,4.6852,0.001,0.10016,0.01,1.0013,0.28991,0.99855,0.50109,2.7926,30.012,0.0007267,1.7090599999999998,Triangle,learning,23,2,4.0,
1017,4.1356,0.005,0.1,0.02,1.1814,0.8,0.89498,0.3,2.5,15.0,6.0555e-06,1.73935,Triangle,learning,23,3,4.0,
1018,7.0,0.0023312,0.18889,0.013333,1.6202,0.8,0.5431,0.3,2.5,15.0,0.0,1.8143699999999998,Triangle,learning,23,4,4.0,
1019,6.5022,0.001311,0.2541,0.018202,1.0787,0.72098,0.91009,0.45844,3.627,12.31,-0.044956,1.9218,Triangle,learning,23,5,4.0,
1020,5.1841,0.001,0.1,0.02,1.0,0.4,1.0,0.5,2.5,20.0,0.33333,1.80083,Triangle,learning,23,1,5.0,
1021,4.0555,0.0039189,0.13445,0.019581,0.85478,0.72349,0.92511,0.37908,3.0641,15.599,-0.16913,1.8338999999999999,Triangle,learning,23,2,5.0,
1022,2.9989,0.001,0.0,0.014731,0.9999,0.40041,1.3339,0.30038,2.499,20.005,0.00029076,1.77454,Triangle,learning,23,3,5.0,
1023,3.325,0.0040719,0.0,0.018747,0.85417,0.42568,1.2603,0.40833,2.7917,10.072,-0.083333,1.6671,Triangle,learning,23,4,5.0,
1024,4.0241,0.0046667,0.0,0.020833,0.96354,0.35778,1.0417,0.28186,2.5729,8.3865,0.35416,1.31446,Triangle,learning,23,5,5.0,
1025,1.54,0.001,0.20082,0.019897,0.87899,0.79538,1.0051,0.25832,3.8763,19.946,0.10878,1.7398,Triangle,learning,24,1,1.0,
1026,3.0,0.001,0.094037,0.02,0.66388,0.6635,1.0,0.3,3.2679,15.0,0.20358,1.4967599999999999,Triangle,learning,24,2,1.0,
1027,4.7278,0.001,0.20811,0.015,0.25,0.8,1.3333,0.3,3.7217,30.0,0.41645,1.6854099999999999,Triangle,learning,24,3,1.0,
1028,4.025,0.001,0.29895,0.018333,0.93241,0.80214,1.1228,0.17608,4.3513,32.468,0.16679,1.6846799999999997,Triangle,learning,24,4,1.0,
1029,3.9751,0.005,0.18265,0.02,1.0,0.8,0.96301,0.3,5.0,15.0,0.0,2.2064700000000004,Triangle,learning,24,5,1.0,
1030,7.0,0.001,0.3,0.02,1.0,0.8,1.0,0.66667,2.5,30.0,0.0,1.9113900000000001,Triangle,learning,24,1,2.0,
1031,5.1734,0.001,0.10507,0.021111,0.82996,0.40573,1.005,0.73333,2.5138,15.0,-0.030494,1.7625700000000002,Triangle,learning,24,2,2.0,
1032,4.2867,0.001,0.13451,0.01,1.0,0.4,1.0,0.5,3.1058,20.0,0.0,2.01021,Triangle,learning,24,3,2.0,
1033,4.4717,0.001,0.30124,0.018873,0.55161,0.48267,1.3623,0.34769,4.653,26.362,0.11788,1.84519,Triangle,learning,24,4,2.0,
1034,4.2565,0.001,0.11298,0.016446,1.0,0.5192,1.0,0.6,2.5,8.5289,-0.0050545,2.0284800000000005,Triangle,learning,24,5,2.0,
1035,3.1266,0.0075904,0.19711,0.028337,0.53245,0.74159,1.0649,0.96755,2.3864,14.481,0.36579,1.8558700000000001,Triangle,learning,24,1,3.0,
1036,3.0,0.001,0.14498,0.01745,0.92055,0.73577,0.90885,0.4,3.3333,15.0,0.0,1.73641,Triangle,learning,24,2,3.0,
1037,3.4517,0.001,0.2,0.024785,1.0,0.8,0.82592,0.3,3.3333,15.0,6.0555e-06,1.9644100000000002,Triangle,learning,24,3,3.0,
1038,2.5167,0.0022034,0.1,0.02,0.25,0.61813,1.0,0.3,2.6797,15.0,0.0,1.7454800000000001,Triangle,learning,24,4,3.0,
1039,7.7868,0.001,0.16667,0.01,1.1667,0.8,1.0,0.20172,2.5,10.0,0.0,2.19062,Triangle,learning,24,5,3.0,
1040,5.6421,0.0032311,0.19849,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.0,1.9169699999999998,Triangle,learning,24,1,4.0,
1041,5.0,0.0022624,0.2,0.01,0.78366,0.6315,1.0,0.3,2.5,15.0,0.0,1.982,Triangle,learning,24,2,4.0,
1042,6.2831,0.0025649,0.3153,0.015661,0.85078,0.89123,1.1545,0.29083,2.6774,14.189,0.050682,2.0974500000000003,Triangle,learning,24,3,4.0,
1043,7.0,0.001,0.15,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.0,1.62792,Triangle,learning,24,4,4.0,
1044,8.2975,0.0056453,0.20067,0.017669,1.0016,0.77558,0.99383,0.54833,2.5101,15.046,-0.0021177,1.6075700000000002,Triangle,learning,24,5,4.0,
1045,3.0,0.001,0.2,0.022945,0.72212,0.8,1.1111,0.0,3.3333,15.0,0.0,1.27295,Triangle,learning,24,1,5.0,
1046,10.0,0.001,0.2,0.02,1.0,1.3333,1.0,0.14053,2.5,17.282,6.0555e-06,1.36012,Triangle,learning,24,2,5.0,
1047,1.8357,0.015055,0.048468,0.016845,0.52964,1.0667,1.0,0.4,2.7778,15.0,0.0,1.43278,Triangle,learning,24,3,5.0,
1048,10.0,0.0040003,0.20002,0.023336,0.25,1.212,2.3917,0.49992,3.5002,10.996,4.9634e-05,1.7245599999999999,Triangle,learning,24,4,5.0,
1049,10.0,0.001,0.19057,0.02,0.57238,1.0,1.0,0.3,2.5,15.0,0.0,2.05702,Triangle,learning,24,5,5.0,
1050,1.3343,0.0044478,0.1,0.03,0.5,0.27343,1.1463,0.6,3.5,59.186,0.0,2.02177,Triangle,learning,25,1,1.0,
1051,7.8045,0.001,0.20207,0.02,1.0,0.4,0.8,0.3,4.6372,15.0,0.0,2.02507,Triangle,learning,25,2,1.0,
1052,3.0624,0.001,0.094445,0.015838,0.7022,0.24003,1.0,0.3,2.8825,9.7121,0.11111,1.7261099999999998,Triangle,learning,25,3,1.0,
1053,2.8606,0.001,0.15,0.01,0.96879,0.4,1.0,1.036,3.5,15.0,0.0,1.91815,Triangle,learning,25,4,1.0,
1054,7.9031,0.001,0.19235,0.018713,1.0011,0.39913,0.98615,0.36701,3.5001,20.013,0.081493,1.6023,Triangle,learning,25,5,1.0,
1055,3.3663,0.001,0.22254,0.01,1.0055,0.3989,0.019525,0.5959,3.5142,106.55,-0.14696,1.8426300000000002,Triangle,learning,25,1,2.0,
1056,6.6009,0.0046667,0.2,0.014604,0.77253,0.73745,0.33652,0.73035,4.2778,16.667,-0.033333,1.8798400000000002,Triangle,learning,25,2,2.0,
1057,3.0,0.005,0.16136,0.023688,0.48611,0.47232,0.8,1.0587,9.5013,1830.0,-0.22309,1.64851,Triangle,learning,25,3,2.0,
1058,5.8753,0.001,0.19068,0.019549,0.59745,0.61384,0.21921,0.31468,3.5508,10.124,0.011289,1.94707,Triangle,learning,25,4,2.0,
1059,5.5757,0.001,0.18791,0.019577,1.031,0.2848,0.46093,0.38227,4.4792,14.681,0.041666,1.9369299999999998,Triangle,learning,25,5,2.0,
1060,4.8951,0.0025171,1.2111e-05,0.024829,0.42021,0.56176,0.775,0.57639,3.3819,9.5445,-0.013889,1.58897,Triangle,learning,25,1,3.0,
1061,10.0,0.0064437,0.099959,0.01,0.99982,0.79981,0.55294,0.50015,5.5158,26.669,0.33323,1.5589300000000001,Triangle,learning,25,2,3.0,
1062,6.7329,0.001,0.2,0.01,0.98531,0.8,0.8,0.36111,4.6667,20.0,-0.14687,1.66112,Triangle,learning,25,3,3.0,
1063,6.0,0.001,0.1405,0.03,0.69086,0.53333,0.8,0.4,3.7267,30.0,0.33333,1.7006599999999998,Triangle,learning,25,4,3.0,
1064,9.3543,0.001729,0.13336,0.028189,0.74979,0.6823,0.42694,0.3334,5.1976,29.998,0.069944,1.7494799999999997,Triangle,learning,25,5,3.0,
1065,2.3823,0.0015966,0.1,0.02,0.5,0.41649,0.86257,0.3,4.6667,20.0,0.0,1.7526700000000002,Triangle,learning,25,1,4.0,
1066,3.0,0.001,0.131,0.01,0.55117,0.4,0.69811,0.3,3.5,20.747,6.0555e-06,1.71238,Triangle,learning,25,2,4.0,
1067,10.0,0.0060404,0.066579,0.016658,0.5301,0.51697,0.6496,0.62533,3.876,10.919,0.083553,2.19387,Triangle,learning,25,3,4.0,
1068,7.1037,0.001,0.17779,0.020117,0.47924,0.45833,1.1574,0.81727,5.5532,11.901,-0.14035,1.57002,Triangle,learning,25,4,4.0,
1069,5.483,0.001,0.28179,0.017863,0.57057,0.3252,0.58173,0.66946,4.5565,15.855,0.053428,1.61887,Triangle,learning,25,5,4.0,
1070,3.0,0.001,0.066667,0.026156,0.92639,0.25416,0.8278,0.4,3.3333,15.0,0.0,1.9316499999999999,Triangle,learning,25,1,5.0,
1071,3.225,0.001,0.10812,0.01,0.99784,0.51823,0.82734,0.45334,3.6608,30.572,0.032894,1.5627,Triangle,learning,25,2,5.0,
1072,2.5517,0.0046467,0.10472,0.028138,0.74395,0.65393,0.6397,0.70767,4.7714,19.943,-0.18774,1.8109600000000001,Triangle,learning,25,3,5.0,
1073,4.3189,0.001,0.27025,0.02,1.0,0.62737,0.83326,0.3,7.0,40.0,0.33334,1.7772400000000002,Triangle,learning,25,4,5.0,
1074,2.8111,0.001,0.095729,0.01,0.61837,0.75055,0.8,0.5,3.5,10.0,0.11111,1.9804899999999996,Triangle,learning,25,5,5.0,
1075,2.5348,0.001,0.076008,0.022399,0.74975,1.2426,0.88004,0.32295,4.7901,15.261,-0.30392,1.67142,Triangle,learning,26,1,1.0,
1076,1.5522,0.001,0.099772,0.01,0.50954,1.1515,0.78254,0.39926,5.002,15.009,0.00056911,1.55059,Triangle,learning,26,2,1.0,
1077,0.90383,0.0046992,0.011111,0.01,0.48415,1.1901,1.0,0.3,7.0,15.0,6.0555e-06,1.40381,Triangle,learning,26,3,1.0,
1078,2.5167,0.0027504,0.099871,0.023333,0.53344,1.34,0.95707,-0.08056,6.8889,40.0,0.0,1.38963,Triangle,learning,26,4,1.0,
1079,3.1282,0.001,0.19311,0.01,0.68357,1.6832,1.0462,0.25,3.2921,13.617,-0.04621,1.2810700000000002,Triangle,learning,26,5,1.0,
1080,0.1,0.0013054,0.23004,0.017783,0.44457,1.1461,1.1109,0.58315,6.7506,15.887,0.38877,1.55869,Triangle,learning,26,1,2.0,
1081,2.1829,0.0044929,0.24457,0.017277,1.0068,1.3819,0.9638,-0.30682,3.6427,15.505,-0.48352,1.52043,Triangle,learning,26,2,2.0,
1082,2.1976,0.001,0.22783,0.01,1.0078,1.4228,0.99032,-0.0048422,3.3287,14.923,-0.28102,1.50146,Triangle,learning,26,3,2.0,
1083,1.1895,0.0086667,0.19475,0.01,0.48611,1.3486,1.0,0.4,4.6667,30.0,-0.10199,1.47329,Triangle,learning,26,4,2.0,
1084,1.2827,0.0081009,0.21532,0.02,0.748,1.7516,1.0559,0.33333,3.8889,20.0,-0.15085,1.8209100000000003,Triangle,learning,26,5,2.0,
1085,2.4382,0.0050337,0.18984,0.01,0.25,1.3353,1.0673,0.29818,5.0073,20.034,0.33476,1.5340500000000001,Triangle,learning,26,1,3.0,
1086,1.2934,0.0078709,0.19427,0.020906,0.49738,1.1037,1.0093,-4.5388e-07,4.2167,19.925,0.017516,1.78261,Triangle,learning,26,2,3.0,
1087,2.0939,0.001,0.20846,0.01,1.0,1.4815,0.83135,0.33333,2.9837,12.485,0.0,1.6027799999999999,Triangle,learning,26,3,3.0,
1088,1.1393,0.0029186,0.24299,0.016482,0.84903,1.3098,0.98611,0.42982,3.4687,78.354,-0.052837,1.7099799999999998,Triangle,learning,26,4,3.0,
1089,1.0667,0.007,0.22222,0.01,0.72078,1.0,1.0288,0.66667,4.2222,15.0,0.0,1.7870800000000002,Triangle,learning,26,5,3.0,
1090,4.6922,0.001,0.2,0.02,0.5,1.4833,1.4054,0.0,3.5,10.0,0.0,1.6058799999999998,Triangle,learning,26,1,4.0,
1091,2.5462,0.010395,0.18932,0.02,0.64021,2.0,0.8,0.33333,5.9301,23.447,0.0,1.6346599999999998,Triangle,learning,26,2,4.0,
1092,3.2346,0.004662,0.27057,0.019737,0.62244,1.8164,0.74643,0.37819,5.4793,24.797,0.15539,1.25716,Triangle,learning,26,3,4.0,
1093,1.3739,0.005,0.1,0.03,0.5,1.4543,0.6101,0.3,3.5,15.0,0.0,1.7202599999999997,Triangle,learning,26,4,4.0,
1094,3.0689,0.001,0.3,0.023333,0.89948,1.6,0.79594,0.3,3.8339,15.0,0.0,1.4612100000000001,Triangle,learning,26,5,4.0,
1095,3.0,0.01,0.2,0.02,1.0,1.6,0.84612,0.031898,3.3333,11.545,0.0,1.48749,Triangle,learning,26,1,5.0,
1096,3.0,0.0013343,0.2,0.02,1.0,1.6,0.88444,0.0,3.3333,10.057,0.0,1.29504,Triangle,learning,26,2,5.0,
1097,3.0,0.005,0.2,0.02,1.0379,1.4746,1.0667,0.13068,3.756,13.333,0.0,1.6621299999999999,Triangle,learning,26,3,5.0,
1098,3.0207,0.0043352,0.19324,0.022249,1.0727,1.6751,0.77165,0.35401,2.3538,15.668,0.041686,1.7894199999999998,Triangle,learning,26,4,5.0,
1099,2.8638,0.001,0.2,0.01,1.0,1.4516,1.1111,0.5,2.5,15.0,-0.2198,1.7241700000000002,Triangle,learning,26,5,5.0,
1100,7.2848,0.001,0.20674,0.029326,1.0496,0.78484,1.4164,0.31095,3.5379,14.865,-0.0084227,1.6933399999999998,Triangle,learning,27,1,1.0,
1101,6.0946,0.001,0.2,0.04,1.0643,0.51977,1.1069,0.33333,2.6331,15.0,0.0,1.4281200000000003,Triangle,learning,27,2,1.0,
1102,10.0,0.001,0.2,0.01,1.2685,0.8,1.0,0.3,2.5,15.0,0.0,1.76798,Triangle,learning,27,3,1.0,
1103,7.8258,0.0038148,0.2,0.023117,1.1403,0.8,1.163,0.4,2.5,8.9576,0.0,1.2552800000000002,Triangle,learning,27,4,1.0,
1104,8.6675,0.001,0.05,0.022746,1.1632,0.8,1.0,0.3,2.5,10.0,0.0,2.3063599999999997,Triangle,learning,27,5,1.0,
1105,5.0,0.001,6.0555e-06,0.02,1.0996,0.57778,1.4475,0.41723,2.5,7.6434,0.0,1.2472599999999998,Triangle,learning,27,1,2.0,
1106,7.3252,0.001,0.099937,0.01,1.1808,1.0674,1.4995,0.33373,3.3345,15.006,-0.00039692,1.85257,Triangle,learning,27,2,2.0,
1107,7.6119,0.0020499,0.044388,0.020736,1.0292,0.83039,1.4454,0.30017,3.3353,18.34,0.00014709,1.38062,Triangle,learning,27,3,2.0,
1108,3.8498,0.001,0.075146,0.01,1.0834,0.94163,1.1004,0.35182,2.728,16.316,-0.029935,1.56444,Triangle,learning,27,4,2.0,
1109,4.1841,0.001,0.1,0.02,0.99999,0.8,1.2843,0.4,2.5,30.0,-0.19465,1.47326,Triangle,learning,27,5,2.0,
1110,7.0,0.001,0.1,0.01,2.1594,0.8,1.0,0.3,2.5,15.0,0.0,1.77366,Triangle,learning,27,1,3.0,
1111,8.0128,0.0023333,0.22222,0.01,2.0751,0.8,1.0,0.28118,2.5,15.0,0.0,1.22005,Triangle,learning,27,2,3.0,
1112,4.1683,0.0015451,0.055556,0.019877,1.0194,0.77091,1.4923,0.49815,3.233,16.602,-0.036219,1.7094200000000002,Triangle,learning,27,3,3.0,
1113,7.3934,0.001,0.2,0.01,2.0,1.0,1.5,0.11547,2.5,20.0,0.0,1.67561,Triangle,learning,27,4,3.0,
1114,5.8547,0.0035834,0.28619,0.021684,1.4286,0.79018,1.2223,0.31103,2.5928,16.665,5.6016e-05,1.5348600000000001,Triangle,learning,27,5,3.0,
1115,9.2276,0.001,0.1,0.012499,1.2086,0.6639,2.0,0.27539,3.5,30.0,0.0,1.49577,Triangle,learning,27,1,4.0,
1116,5.7945,0.001,0.1,0.01,1.2053,0.53333,1.2421,0.3,2.5,14.576,0.0,1.35204,Triangle,learning,27,2,4.0,
1117,5.9985,0.001,0.09661,0.01,1.4016,0.67061,1.2431,0.16631,2.5,15.0,0.0,1.56954,Triangle,learning,27,3,4.0,
1118,6.0,0.001,0.1,0.032487,1.1088,0.8,1.4404,0.43382,2.8125,15.0,0.11111,1.43953,Triangle,learning,27,4,4.0,
1119,4.9311,0.001,0.047664,0.023493,0.97956,0.67877,1.2539,0.16704,3.5647,14.813,0.011679,1.5549700000000002,Triangle,learning,27,5,4.0,
1120,3.6933,0.001,0.083333,0.01,1.0,1.0,1.0,0.3,2.5,30.0,0.0,1.46369,Triangle,learning,27,1,5.0,
1121,3.0529,0.001,0.0,0.01,1.0,0.8,1.5,0.96914,2.5,118.54,0.037037,1.5088599999999999,Triangle,learning,27,2,5.0,
1122,10.0,0.0016022,0.29667,0.01,1.2734,1.2199,2.0832,0.60325,2.4503,18.732,-0.23327,1.78159,Triangle,learning,27,3,5.0,
1123,8.6667,0.001,0.083333,0.03,1.0,0.8,1.0671,0.3,2.5,15.0,0.0,1.2233100000000001,Triangle,learning,27,4,5.0,
1124,10.0,0.001,0.1,0.01,1.0599,0.8,1.5,0.5,2.5,15.218,0.0,1.6393,Triangle,learning,27,5,5.0,
1125,9.0001,0.001,0.19391,0.023332,1.3235,1.1544,0.99996,0.37405,3.64,3.051,-1.5721e-05,1.4727299999999999,Triangle,learning,28,1,1.0,
1126,7.3333,0.001,0.18889,0.02,1.2692,0.8,1.0,0.3,2.5,15.0,0.0,1.5235300000000003,Triangle,learning,28,2,1.0,
1127,3.0,0.001,0.092531,0.024308,0.85726,0.8,1.0,0.3,2.5,15.0,0.0,1.4083999999999999,Triangle,learning,28,3,1.0,
1128,5.0,0.001,0.16667,0.019445,1.0918,0.8,1.0236,0.4,2.5926,15.0,0.0,1.531,Triangle,learning,28,4,1.0,
1129,4.2412,0.0018247,0.2,0.020613,1.0,0.8,1.0,0.3,2.5,15.0,0.0,1.64181,Triangle,learning,28,5,1.0,
1130,3.0,0.001,0.0,0.02,0.69704,0.8,1.0,0.3,3.5,15.0,0.0,1.7146000000000001,Triangle,learning,28,1,2.0,
1131,6.3053,0.001,0.11674,0.01,0.99982,1.1246,0.99938,0.56227,3.5014,18.328,0.00030874,1.3473300000000001,Triangle,learning,28,2,2.0,
1132,3.0,0.001,0.053624,0.03,1.0,0.73714,1.0,0.3,3.2251,10.0,0.0,1.32247,Triangle,learning,28,3,2.0,
1133,3.0,0.001,0.1,0.02,1.0,1.0747,0.8,0.3,3.5,15.0,0.0,1.27592,Triangle,learning,28,4,2.0,
1134,2.8618,0.0023124,0.011115,0.039294,0.98971,0.72618,1.0118,0.39235,3.5265,7.319,-0.0015908,1.45202,Triangle,learning,28,5,2.0,
1135,4.7194,0.001,0.080543,0.027157,0.87455,0.67097,0.85663,0.39319,2.7509,18.147,-0.071685,1.24092,Triangle,learning,28,1,3.0,
1136,10.0,0.0014107,0.1,0.015,0.70777,0.8,1.0,0.40685,5.0422,10.0,-0.47817,1.4546700000000001,Triangle,learning,28,2,3.0,
1137,4.7984,0.001,0.099939,0.019997,0.47743,0.99969,1.0003,0.2998,3.4993,199.97,-0.00015335,1.90335,Triangle,learning,28,3,3.0,
1138,6.7749,0.001,0.20165,0.01,0.69998,0.78116,1.1344,0.46667,3.418,14.998,0.0,1.23578,Triangle,learning,28,4,3.0,
1139,3.0197,0.001,0.1034,0.019073,0.8931,0.96811,0.96419,0.38921,3.4663,15.837,-0.0021519,1.49098,Triangle,learning,28,5,3.0,
1140,4.3098,0.0016667,0.1,0.02,0.41667,0.72421,0.8,0.3,2.5,15.0,0.0,1.70622,Triangle,learning,28,1,4.0,
1141,5.9731,0.001,0.20044,0.01,0.55098,0.77905,0.99886,0.39945,3.7748,14.999,0.00052302,1.6531100000000003,Triangle,learning,28,2,4.0,
1142,10.0,0.001,0.31667,0.026667,1.0116,0.8,1.0,0.8,3.5282,15.0,0.0,1.7248899999999998,Triangle,learning,28,3,4.0,
1143,5.0,0.001,0.1,0.01,1.0,0.8,0.8,0.3,2.8116,15.0,0.0,1.49106,Triangle,learning,28,4,4.0,
1144,6.5467,0.00125,0.35,0.02,0.5,0.8,1.0,0.0,3.5,15.0,0.0,1.7026999999999997,Triangle,learning,28,5,4.0,
1145,4.91,0.001,0.053452,0.023674,0.97956,0.57752,0.96548,0.29904,3.6977,14.724,0.017258,1.1860199999999999,Triangle,learning,28,1,5.0,
1146,4.5,0.001,0.083865,0.025911,1.0,0.62912,0.86272,0.3,3.7139,30.0,0.0,1.6965,Triangle,learning,28,2,5.0,
1147,9.7251,0.001,0.19629,0.016613,1.8186,0.24736,1.0093,0.40803,3.5208,18.407,0.0046314,1.73253,Triangle,learning,28,3,5.0,
1148,7.4731,0.0021002,0.11069,0.020276,1.1669,0.4,0.8,0.5,3.633,30.0,0.0,1.58829,Triangle,learning,28,4,5.0,
1149,7.4593,0.001,0.2,0.014444,1.0725,0.64235,0.99074,0.51364,2.7966,15.0,0.0,1.5893000000000002,Triangle,learning,28,5,5.0,
1150,2.4011,0.020337,0.2898,0.01551,0.80358,0.59797,1.2245,0.44591,2.8928,16.796,-0.11224,2.3166700000000002,Triangle,learning,29,1,1.0,
1151,3.0,0.02,0.2,0.03,0.5,0.4,0.8,0.95059,2.5,30.0,0.0,2.4520600000000004,Triangle,learning,29,2,1.0,
1152,2.3708,0.01139,0.22222,0.02,0.61646,0.4,1.0,0.90741,2.8207,9.8493,-0.14006,2.03399,Triangle,learning,29,3,1.0,
1153,2.1309,0.015019,0.30834,0.031667,0.44679,0.4,0.93931,1.6041,5.0,15.0,0.0,2.7859299999999996,Triangle,learning,29,4,1.0,
1154,2.2888,0.02,0.2,0.02,0.85022,0.27277,0.8,0.3,2.5,15.0,-0.23175,2.04232,Triangle,learning,29,5,1.0,
1155,4.684,0.0097463,0.40846,0.020282,0.99054,0.81269,1.0141,0.30916,5.0247,29.887,-0.0070485,2.28146,Triangle,learning,29,1,2.0,
1156,2.889,0.001,0.41344,0.022746,0.52083,0.35,0.62666,0.625,3.5417,19.0,0.25,2.4357499999999996,Triangle,learning,29,2,2.0,
1157,2.5722,0.001,0.41043,0.01,0.91535,0.35,1.5,0.875,4.2083,34.0,0.25,2.3211500000000003,Triangle,learning,29,3,2.0,
1158,1.0667,0.001,0.22714,0.03,0.57889,0.25299,1.0,0.3,2.5,131.25,0.0,2.0552099999999998,Triangle,learning,29,4,2.0,
1159,3.001,0.007327,0.29654,0.019998,0.99995,0.55326,0.94036,0.40005,3.3369,9.9972,0.33359,2.5859099999999997,Triangle,learning,29,5,2.0,
1160,5.0278,0.0049248,0.26784,0.014974,1.0301,0.79153,0.99059,-6.2056e-06,3.3498,15.075,0.0047067,1.55277,Triangle,learning,29,1,3.0,
1161,3.261,0.0067954,0.27664,0.029345,0.69753,0.79611,1.0266,0.174,2.799,14.899,-0.00097411,2.31147,Triangle,learning,29,2,3.0,
1162,2.4787,0.001,0.2,0.019446,1.0,0.8,0.8,0.3,2.5,15.0,0.0,2.1430099999999994,Triangle,learning,29,3,3.0,
1163,2.9997,0.001,0.19998,0.020003,0.99989,0.80012,1.0001,0.40008,2.4998,15.001,-0.16316,1.91119,Triangle,learning,29,4,3.0,
1164,2.7379,0.001,0.25387,0.029688,0.25,0.80695,1.3965,0.24719,7.0172,62.788,0.10678,2.05533,Triangle,learning,29,5,3.0,
1165,2.0704,0.0039629,0.1,0.019091,0.41149,0.97018,1.5,0.5,3.8737,33.004,0.1122,1.6709999999999998,Triangle,learning,29,1,4.0,
1166,0.74708,0.0050016,0.0,0.019996,0.50008,0.99989,0.99978,-0.16804,2.4996,14.998,4.8341e-05,2.13655,Triangle,learning,29,2,4.0,
1167,3.0,0.001,0.23764,0.01,0.81424,0.8,1.0,0.4,3.5,13.235,0.0,1.7136000000000002,Triangle,learning,29,3,4.0,
1168,3.0,0.0033044,0.13209,0.019415,0.65279,1.1224,1.0,0.11325,5.0,17.979,0.38847,1.35352,Triangle,learning,29,4,4.0,
1169,3.5947,0.0012501,0.18679,0.01,1.1,0.80014,1.0002,0.1191,2.4997,29.999,7.9392e-05,1.6217099999999998,Triangle,learning,29,5,4.0,
1170,4.7274,0.001,0.30024,0.020008,0.62886,1.0667,1.0792,0.29975,3.5004,15.003,-0.00019593,1.97967,Triangle,learning,29,1,5.0,
1171,2.8384,0.0049982,0.2001,0.02244,0.79838,0.99976,0.99987,0.29984,2.5004,14.998,-0.44413,1.79162,Triangle,learning,29,2,5.0,
1172,4.4841,0.001,0.16667,0.03,1.0,0.69924,0.8,0.33333,2.5,15.0,0.0,1.92649,Triangle,learning,29,3,5.0,
1173,2.7641,0.001,0.1,0.02,1.0,0.66614,0.8,0.24745,2.5,30.0,0.0,2.3510400000000002,Triangle,learning,29,4,5.0,
