,stopping probability,feature drop rate,lapse rate,exploration constant,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1031,0.1705,0.0,0.023333,0.75901,0.42026,0.53333,1.0576,0.71345,3.2092,16.667,1.6852899999999997,MCTS,learning,24,2,2.0,
1032,0.18938,0.0,0.01,0.0,0.29004,0.45582,1.1671,0.60044,3.5392,20.007,1.89239,MCTS,learning,24,3,2.0,
1033,0.02,0.092312,0.039389,1.0,0.47054,1.0,1.0,0.94023,3.5,15.0,1.94235,MCTS,learning,24,4,2.0,
1034,0.0040126,0.0,0.022268,9.9998,0.32317,0.33938,1.4334,0.87232,5.2834,31.234,2.14464,MCTS,learning,24,5,2.0,
1035,0.0091457,0.16663,0.020004,1.0601,0.45835,0.79984,1.0002,0.50014,3.264,15.001,1.84998,MCTS,learning,24,1,3.0,
1036,0.69563,0.021811,0.01,0.48917,0.49933,0.58905,0.96944,0.83606,2.7838,42.758,1.83706,MCTS,learning,24,2,3.0,
1037,0.033215,0.21456,0.02,0.876,0.5,0.80237,1.0,0.3,3.3333,20.0,1.9779699999999998,MCTS,learning,24,3,3.0,
1038,0.01827,0.16925,0.026823,0.54942,0.49911,0.62472,0.88648,0.30209,2.5074,12.744,1.85859,MCTS,learning,24,4,3.0,
1039,0.34986,0.036021,0.020066,0.54357,0.4075,0.59501,1.0479,0.94622,3.5547,16.115,2.1366099999999997,MCTS,learning,24,5,3.0,
1040,0.024327,0.0,0.019043,0.75231,0.34972,1.0268,0.97319,0.37645,2.7657,31.215,1.88007,MCTS,learning,24,1,4.0,
1041,0.99998,0.0,0.019963,0.50139,0.25,0.70249,1.0018,0.28682,3.5041,29.985,1.9176300000000002,MCTS,learning,24,2,4.0,
1042,0.0403,0.15983,0.023335,1.0451,0.4036,0.82466,1.0388,0.38205,2.9369,17.666,2.04188,MCTS,learning,24,3,4.0,
1043,0.00871,0.0,0.059628,1.3558,0.44538,0.80763,0.91745,0.60469,2.7908,14.311,1.6810199999999997,MCTS,learning,24,4,4.0,
1044,0.03146,0.14989,0.020014,0.99859,0.50103,0.79948,1.1452,0.50125,3.4953,15.017,1.623,MCTS,learning,24,5,4.0,
1045,0.20667,0.0,0.016667,0.5,0.5,1.1264,1.1428,0.15564,2.6542,30.0,1.40529,MCTS,learning,24,1,5.0,
1046,0.0023463,0.17507,0.020391,1.7918,0.45651,1.2082,1.7603,0.16466,3.9685,31.666,1.3569900000000001,MCTS,learning,24,2,5.0,
1047,0.4565,0.18119,0.01,1.4309,0.46266,1.3343,1.549,0.2869,5.0612,22.478,1.2787099999999998,MCTS,learning,24,3,5.0,
1048,0.011445,0.0,0.026194,1.9452,0.44757,1.21,1.2439,0.33265,3.5281,16.68,1.54315,MCTS,learning,24,4,5.0,
1049,0.01,0.1,0.01,1.0,0.5,1.6,1.2651,0.3,3.5,15.0,1.7877500000000002,MCTS,learning,24,5,5.0,
1050,1.0,0.01346,0.033821,0.50138,0.49908,0.42184,0.99896,0.49862,3.4959,15.015,2.08101,MCTS,learning,25,1,1.0,
1051,0.038218,0.070005,0.010546,0.85067,0.63051,0.36261,0.88424,0.55813,3.7929,18.816,2.06279,MCTS,learning,25,2,1.0,
1052,0.18879,0.040274,0.017634,0.58551,0.50091,0.050244,1.3426,1.1067,4.0433,36.577,1.6785,MCTS,learning,25,3,1.0,
1053,0.025473,0.29031,0.016411,0.62367,0.86129,0.29081,0.87892,0.988,3.2163,17.174,2.1564500000000004,MCTS,learning,25,4,1.0,
1054,0.005,0.2,0.015635,0.41667,1.0,0.40363,0.61007,0.76532,2.5,15.0,1.7650100000000002,MCTS,learning,25,5,1.0,
1055,0.010931,0.1765,0.018727,0.5001,0.49994,0.62578,0.76989,1.3034,4.9227,30.001,1.8585999999999998,MCTS,learning,25,1,2.0,
1056,0.020005,0.12954,0.01,0.46013,0.49993,0.51358,0.99986,1.1329,4.667,15.001,1.8861600000000003,MCTS,learning,25,2,2.0,
1057,0.020625,0.20001,0.020001,0.50007,0.54182,0.40009,0.90086,1.1448,3.8888,16.287,1.70519,MCTS,learning,25,3,2.0,
1058,0.023733,0.11489,0.017797,0.49932,0.61507,0.40064,0.76345,1.1779,4.6646,40.01,1.8985599999999998,MCTS,learning,25,4,2.0,
1059,0.045194,0.1604,0.020947,0.85648,0.58692,0.22212,0.95098,1.3334,4.1863,37.758,1.9334699999999998,MCTS,learning,25,5,2.0,
1060,0.01,0.29105,0.025835,0.5,0.5,0.7458,1.0,0.3,7.0,40.0,1.8694699999999997,MCTS,learning,25,1,3.0,
1061,0.02,0.0,0.021927,0.647,0.45833,0.8,0.8,0.4,3.5,20.0,1.5693099999999998,MCTS,learning,25,2,3.0,
1062,0.0090157,0.1,0.021966,0.5,0.5,0.8,0.8,0.73433,5.0,20.0,1.78539,MCTS,learning,25,3,3.0,
1063,0.051036,0.0,0.031237,0.65684,0.35712,0.3133,1.1039,1.0991,4.7161,24.323,1.77212,MCTS,learning,25,4,3.0,
1064,0.071974,0.06889,0.01,0.91424,0.54175,0.37154,0.76551,0.47451,4.4737,20.9,1.9550399999999997,MCTS,learning,25,5,3.0,
1065,0.02,0.24159,0.030992,1.0323,0.87788,0.55741,0.8,0.71291,7.0,112.74,1.7748000000000002,MCTS,learning,25,1,4.0,
1066,0.0061635,0.18128,0.021797,1.1471,0.6634,0.52509,0.70759,1.0469,7.9434,43.458,1.8733700000000002,MCTS,learning,25,2,4.0,
1067,0.22117,0.041705,0.025278,0.46041,0.603,0.90625,0.77676,0.67673,4.9323,29.056,2.18754,MCTS,learning,25,3,4.0,
1068,0.04,0.099999,0.02,0.5,0.51523,0.4,0.8,0.3,7.0,40.0,1.55272,MCTS,learning,25,4,4.0,
1069,0.022947,0.23003,0.020177,0.49081,0.94904,0.65654,0.59398,0.58746,3.7624,17.697,1.6805500000000002,MCTS,learning,25,5,4.0,
1070,0.013923,0.16844,0.022341,0.0,0.58019,0.68779,0.7995,0.41978,3.6432,17.784,2.08863,MCTS,learning,25,1,5.0,
1071,0.01,0.3,0.01,0.24999,0.91664,0.4,0.6895,0.5,2.9914,15.0,1.81205,MCTS,learning,25,2,5.0,
1072,0.013333,0.2,0.026667,0.5,0.70317,0.4,0.72647,0.6,3.2265,15.0,1.9991100000000004,MCTS,learning,25,3,5.0,
1073,0.01302,0.18698,0.016976,0.42454,0.65158,0.59045,0.90774,0.92309,3.875,16.542,1.7444400000000002,MCTS,learning,25,4,5.0,
1074,0.87522,0.047524,0.017408,0.50169,0.5,0.72071,0.66018,0.8,4.2552,21.733,2.0370600000000003,MCTS,learning,25,5,5.0,
1075,1.0,0.14402,0.01,1.1571,0.57882,0.88804,1.0049,0.27652,5.0213,29.961,1.66405,MCTS,learning,26,1,1.0,
1076,0.025241,0.31019,0.018543,1.3265,0.83571,1.14,1.1953,0.22222,6.3662,101.11,1.57126,MCTS,learning,26,2,1.0,
1077,0.024633,0.23745,0.01,0.97159,0.64681,1.4317,0.77724,0.019402,4.0888,24.724,1.49146,MCTS,learning,26,3,1.0,
1078,0.61176,0.32375,0.01998,4.628,0.86467,1.4772,1.166,0.00051241,6.6393,14.992,1.52621,MCTS,learning,26,4,1.0,
1079,0.018958,0.29968,0.01,1.2813,0.95075,1.402,1.3328,0.4996,6.9987,14.165,1.40384,MCTS,learning,26,5,1.0,
1080,0.054476,0.3342,0.013515,0.916,0.92052,1.1857,0.96703,0.42063,3.6548,13.515,1.5607799999999998,MCTS,learning,26,1,2.0,
1081,0.039716,0.27313,0.01,1.1681,0.85294,1.633,0.83194,0.19076,3.8781,28.655,1.5223099999999998,MCTS,learning,26,2,2.0,
1082,0.02,0.3,0.03,1.0,1.0129,1.465,0.8,0.13648,2.5,10.0,1.6065099999999997,MCTS,learning,26,3,2.0,
1083,0.16792,0.39421,0.01,0.62475,0.7228,1.132,1.0202,0.39006,5.2801,16.281,1.4942499999999999,MCTS,learning,26,4,2.0,
1084,0.01,0.3,0.023481,2.0,0.898,1.4916,1.0,-0.23587,3.5,20.0,1.86346,MCTS,learning,26,5,2.0,
1085,0.019993,0.22738,0.01,1.3708,0.5001,1.395,0.9998,0.29987,4.8702,29.103,1.5304699999999998,MCTS,learning,26,1,3.0,
1086,0.024206,0.26975,0.019908,0.6792,0.83309,1.1877,1.0046,0.28258,3.2662,29.963,1.8508899999999997,MCTS,learning,26,2,3.0,
1087,0.13313,0.2,0.01,0.0,1.0,0.8,0.8,0.0,2.5,15.0,1.75759,MCTS,learning,26,3,3.0,
1088,0.046965,0.18524,0.019407,5.5131,0.55803,1.0879,0.88991,0.23345,5.1563,83.181,1.71841,MCTS,learning,26,4,3.0,
1089,0.023456,0.29049,0.022498,1.0277,0.84716,1.6332,1.0369,0.27599,4.9353,20.296,1.80746,MCTS,learning,26,5,3.0,
1090,0.018093,0.39169,0.01,0.8326,0.74099,1.4279,1.1208,0.13059,3.6679,16.53,1.54524,MCTS,learning,26,1,4.0,
1091,0.031344,0.22653,0.013001,1.0245,0.87791,1.8224,0.67416,0.40989,3.2708,18.656,1.69846,MCTS,learning,26,2,4.0,
1092,0.039153,0.28005,0.020312,0.70021,1.0137,1.6141,0.82416,0.19222,3.0283,14.875,1.4682800000000003,MCTS,learning,26,3,4.0,
1093,0.023981,0.20105,0.01,1.248,0.8126,1.3642,0.61967,-0.0050436,2.9418,13.01,1.8085900000000001,MCTS,learning,26,4,4.0,
1094,0.04,0.28333,0.02,1.0,0.85454,1.7527,0.8432,0.49418,2.9702,15.0,1.5081200000000001,MCTS,learning,26,5,4.0,
1095,0.028524,0.2365,0.01,0.90249,0.7237,1.3598,1.0784,0.089725,2.9395,12.991,1.48337,MCTS,learning,26,1,5.0,
1096,0.012326,0.25169,0.020213,1.0746,0.8298,1.4837,0.91631,0.16011,3.5595,28.966,1.57623,MCTS,learning,26,2,5.0,
1097,1.0,0.3,0.029458,1.0,0.45833,1.2187,1.0,0.4,4.5316,15.0,1.70738,MCTS,learning,26,3,5.0,
1098,1.0,0.39489,0.015885,1.512,0.47892,1.2796,1.495,0.069124,5.9321,34.0,1.7363199999999999,MCTS,learning,26,4,5.0,
1099,0.01,0.24079,0.02,3.5378,0.61434,1.0667,0.9267,0.3,2.5,15.0,1.841,MCTS,learning,26,5,5.0,
1100,0.0043861,0.1584,0.020411,1.0539,0.41373,0.80041,1.3265,0.62253,3.0009,37.042,1.8335000000000001,MCTS,learning,27,1,1.0,
1101,0.0095334,0.068716,0.01,1.1173,0.42179,0.62623,1.3045,0.40167,3.6071,28.749,1.50661,MCTS,learning,27,2,1.0,
1102,0.0085,0.18604,0.018551,0.78463,0.51159,0.52344,1.3241,0.31075,3.7037,20.0,2.18141,MCTS,learning,27,3,1.0,
1103,0.009998,0.2,0.01,1.0001,0.49999,0.40004,1.4999,0.60007,2.5001,40.001,1.5443799999999999,MCTS,learning,27,4,1.0,
1104,0.0074614,0.0,0.04,0.82262,0.5,0.6413,1.0,0.4,2.5,15.0,2.0098700000000003,MCTS,learning,27,5,1.0,
1105,0.0062684,0.0,0.040354,1.5002,0.2709,1.2135,1.6037,0.79155,3.3753,19.001,1.5220600000000002,MCTS,learning,27,1,2.0,
1106,0.0086052,0.031308,0.030783,1.0485,0.43938,1.2717,1.5391,0.65043,3.4435,19.313,1.89102,MCTS,learning,27,2,2.0,
1107,0.048636,0.17364,0.01,0.97413,0.45863,0.91468,1.3881,0.39021,3.5715,15.682,1.58949,MCTS,learning,27,3,2.0,
1108,0.0047073,0.16256,0.01,1.4433,0.50118,0.80594,1.5703,0.70943,3.882,16.67,1.8174,MCTS,learning,27,4,2.0,
1109,0.033775,0.10868,0.02,1.0,0.25,0.8,1.3333,1.5556,5.1733,20.0,1.8239100000000001,MCTS,learning,27,5,2.0,
1110,0.02,0.0,0.03,0.82253,0.42974,0.34719,2.125,0.68137,5.1384,34.75,1.9589200000000002,MCTS,learning,27,1,3.0,
1111,0.012223,0.0,0.01,0.97376,0.42618,0.95385,1.1517,0.51056,2.7584,16.186,1.35368,MCTS,learning,27,2,3.0,
1112,0.01,0.1,0.01,1.0006,0.375,0.64441,1.9681,0.4,3.5,10.0,1.7218399999999998,MCTS,learning,27,3,3.0,
1113,0.023333,0.0,0.02,1.5696,0.5,0.8,1.5,0.4,3.3334,15.0,1.8983599999999998,MCTS,learning,27,4,3.0,
1114,0.010815,0.021528,0.016667,1.0,0.5,0.4,1.0,0.3,2.708,19.549,1.66498,MCTS,learning,27,5,3.0,
1115,0.0055003,0.058085,0.016667,1.3858,0.50176,0.78889,1.3888,0.65432,3.4722,26.494,1.53826,MCTS,learning,27,1,4.0,
1116,0.003827,0.0,0.024427,1.7413,0.37519,0.95822,1.1294,0.30038,3.698,15.006,1.53691,MCTS,learning,27,2,4.0,
1117,0.015113,0.0,0.020154,1.6241,0.36386,0.84257,1.1482,0.38606,4.133,16.992,1.71755,MCTS,learning,27,3,4.0,
1118,0.0013333,0.14558,0.016667,0.5,1.0,0.8,1.0,0.4,2.5,9.4031,1.8264099999999999,MCTS,learning,27,4,4.0,
1119,0.005,0.0,0.01,0.60704,0.48611,0.8,1.0,0.5,3.5,15.0,1.5726600000000002,MCTS,learning,27,5,4.0,
1120,0.01,0.0,0.02,1.0819,0.44975,0.85169,1.0499,0.4,3.3932,19.482,1.5007100000000002,MCTS,learning,27,1,5.0,
1121,0.0036947,0.0,0.024375,0.98652,0.48698,0.65936,1.1321,0.4763,3.3886,16.388,1.5535800000000002,MCTS,learning,27,2,5.0,
1122,0.0057135,0.0,0.01,0.66667,0.38889,0.4,1.2161,0.3,2.7778,17.813,1.9146100000000001,MCTS,learning,27,3,5.0,
1123,0.026207,0.0,0.020155,0.89776,0.48092,0.9337,0.99999,1.3512,2.7736,16.666,1.50306,MCTS,learning,27,4,5.0,
1124,0.0069434,0.0,0.01,2.0014,0.45918,1.002,0.8079,0.29656,2.5184,15.016,1.69762,MCTS,learning,27,5,5.0,
1125,0.012489,0.038855,0.01566,1.217,0.3915,0.94539,1.217,0.33724,3.1877,42.279,1.57612,MCTS,learning,28,1,1.0,
1126,0.016015,0.083333,0.016667,1.351,0.46508,1.0315,1.4868,1.8329,4.8566,15.0,1.54688,MCTS,learning,28,2,1.0,
1127,0.01779,0.10496,0.01,1.0822,0.49537,1.2037,1.3809,0.84806,4.6062,26.667,1.44068,MCTS,learning,28,3,1.0,
1128,0.0064146,0.12461,0.022327,0.97765,0.43464,1.0,1.148,0.3,3.9396,22.778,1.5750300000000002,MCTS,learning,28,4,1.0,
1129,0.025572,0.051511,0.01,0.72913,0.31439,1.6246,1.5757,0.15871,4.3352,17.97,1.59425,MCTS,learning,28,5,1.0,
1130,0.008709,0.07143,0.039623,1.0624,0.55365,0.92855,1.0449,0.41687,4.7809,20.689,1.7990699999999997,MCTS,learning,28,1,2.0,
1131,0.014953,0.022144,0.02176,1.7749,0.49954,1.1181,1.2728,0.30114,3.496,30.014,1.3465500000000001,MCTS,learning,28,2,2.0,
1132,0.13829,0.0,0.019999,0.73943,0.50002,0.8,1.2141,0.74072,3.7038,15.0,1.3527300000000002,MCTS,learning,28,3,2.0,
1133,0.0092692,0.046746,0.020579,1.093,0.39208,1.1826,1.3272,0.75085,3.9519,35.255,1.1421800000000002,MCTS,learning,28,4,2.0,
1134,0.01,0.1,0.02,0.94425,0.73986,0.8,1.1412,0.3,3.457,40.0,1.54109,MCTS,learning,28,5,2.0,
1135,0.033226,0.11119,0.021278,0.0,0.5,0.4,1.0667,0.6,4.7838,20.0,1.4385,MCTS,learning,28,1,3.0,
1136,0.06083,0.10993,0.013302,0.45522,0.50352,0.80633,1.1737,0.30457,7.0158,26.593,1.56336,MCTS,learning,28,2,3.0,
1137,0.021344,0.0,0.027285,0.49754,0.46023,0.7959,0.79813,0.33106,4.2655,17.89,1.9446999999999999,MCTS,learning,28,3,3.0,
1138,0.0089884,0.10688,0.01,5.9983,0.45739,0.88685,1.2006,0.99921,6.9949,20.012,1.3424500000000001,MCTS,learning,28,4,3.0,
1139,0.46854,0.1133,0.01,0.55134,0.46266,0.86161,1.0684,0.64449,4.857,27.274,1.43111,MCTS,learning,28,5,3.0,
1140,0.01019,0.0,0.01,1.184,0.51215,0.86383,0.75133,0.68398,2.9293,16.963,1.77179,MCTS,learning,28,1,4.0,
1141,0.17383,0.054513,0.018368,0.66408,0.45747,0.70613,0.85492,0.50259,3.5078,79.062,1.6556899999999999,MCTS,learning,28,2,4.0,
1142,0.0032162,0.063273,0.020768,1.9167,0.40642,0.89796,1.104,0.39262,3.871,19.125,1.90335,MCTS,learning,28,3,4.0,
1143,0.018254,0.0,0.01,1.0,0.5,0.89871,0.8,0.3,2.9164,19.761,1.56728,MCTS,learning,28,4,4.0,
1144,0.0087019,0.0,0.023336,0.82691,0.50321,0.99357,0.82433,0.40727,3.5145,20.067,1.7062899999999999,MCTS,learning,28,5,4.0,
1145,0.012813,0.0,0.04741,1.1399,0.47188,0.57778,1.1736,0.48236,3.6349,31.376,1.3193700000000002,MCTS,learning,28,1,5.0,
1146,0.001,0.13545,0.03709,1.5485,0.52007,0.30634,1.2939,0.65669,3.3903,19.39,1.7585000000000004,MCTS,learning,28,2,5.0,
1147,0.033083,0.0,0.019533,0.99971,0.5625,0.52129,1.0265,0.42116,3.6154,14.536,1.7369299999999999,MCTS,learning,28,3,5.0,
1148,0.015137,0.0,0.01,1.3726,0.5,0.46561,1.0,0.26075,3.5,40.0,1.70522,MCTS,learning,28,4,5.0,
1149,0.012181,0.0,0.019815,0.77368,0.47176,0.32124,1.0,0.3,3.625,30.0,1.66742,MCTS,learning,28,5,5.0,
1150,0.029273,0.1784,0.015947,0.49235,0.80568,0.22229,0.81347,0.45277,2.4511,10.098,2.3027699999999998,MCTS,learning,29,1,1.0,
1151,0.012784,0.29882,0.015218,0.93,0.7936,-0.13707,0.92241,0.75749,2.9916,14.066,2.37149,MCTS,learning,29,2,1.0,
1152,0.014142,0.32599,0.022501,0.77473,0.48169,0.44444,0.84573,0.66667,3.2477,30.0,2.04289,MCTS,learning,29,3,1.0,
1153,0.0031111,0.3,0.03,0.0,0.5,0.4,0.46056,0.3,2.7872,20.0,3.02727,MCTS,learning,29,4,1.0,
1154,0.0071811,0.28359,0.01,0.14741,0.68119,0.24828,0.79104,0.84757,3.1665,18.047,2.06626,MCTS,learning,29,5,1.0,
1155,0.0047778,0.3,0.03,0.27778,1.0,0.53197,0.91304,0.3,2.5926,15.0,2.25039,MCTS,learning,29,1,2.0,
1156,0.027333,0.35016,0.01,1.4205,0.8849,0.75401,0.94056,0.53451,2.7768,12.597,2.5020000000000002,MCTS,learning,29,2,2.0,
1157,0.010636,0.44821,0.020427,0.9382,1.1238,0.28349,0.97649,0.36838,2.7804,15.188,2.3485799999999997,MCTS,learning,29,3,2.0,
1158,0.0055935,0.39434,0.01,0.66652,0.96399,0.56572,0.80018,0.49985,2.5003,15.002,2.13902,MCTS,learning,29,4,2.0,
1159,0.013819,0.36884,0.01,0.45565,0.99788,0.73548,0.71164,0.2358,2.5,15.0,2.4965,MCTS,learning,29,5,2.0,
1160,0.01,0.3,0.03,0.5,0.5,1.0,1.0,0.3,3.5,15.0,1.5707200000000001,MCTS,learning,29,1,3.0,
1161,0.005,0.21361,0.02,0.5,0.55356,0.8,0.8,0.3,3.3333,12.728,2.05785,MCTS,learning,29,2,3.0,
1162,0.005,0.2,0.020433,0.5,0.90036,0.8,0.83249,0.14663,2.5,15.0,2.0656399999999997,MCTS,learning,29,3,3.0,
1163,0.0074574,0.17923,0.02,1.0,0.5,0.98577,1.0,0.4,2.5,15.0,1.8776799999999998,MCTS,learning,29,4,3.0,
1164,0.0078483,0.29162,0.020556,0.97916,0.81591,1.0091,1.0139,0.30903,2.4757,30.222,2.08031,MCTS,learning,29,5,3.0,
1165,0.24085,0.10057,0.022637,0.311,0.48695,1.0261,1.0261,0.31696,3.5587,15.209,1.6792799999999999,MCTS,learning,29,1,4.0,
1166,0.036027,0.0,0.023021,0.99148,0.50715,0.95702,1.3234,0.18659,3.8926,16.396,2.08312,MCTS,learning,29,2,4.0,
1167,0.042597,0.059462,0.031667,0.8785,0.62041,0.87658,0.8421,0.3,2.6699,15.0,1.68692,MCTS,learning,29,3,4.0,
1168,0.0099268,0.17041,0.016406,1.003,0.49797,0.8783,1.3374,0.22317,3.8218,15.033,1.3647300000000002,MCTS,learning,29,4,4.0,
1169,0.065001,0.15601,0.024225,0.58868,0.46469,1.113,2.149,0.41063,4.9014,286.11,1.46389,MCTS,learning,29,5,4.0,
1170,0.017779,0.18425,0.019588,0.83397,0.94969,0.73888,0.92197,0.41511,2.536,15.165,2.07971,MCTS,learning,29,1,5.0,
1171,0.019294,0.19817,0.022658,1.2114,0.75821,1.0234,0.96786,0.87437,2.4646,15.807,1.80047,MCTS,learning,29,2,5.0,
1172,0.86321,0.076834,0.010456,0.37351,0.50023,0.80447,0.9214,0.78712,3.0671,29.993,1.71615,MCTS,learning,29,3,5.0,
1173,0.01,0.28612,0.03,1.2433,0.74654,0.8,1.0,0.45765,2.5,30.0,2.3943799999999995,MCTS,learning,29,4,5.0,
1174,0.016738,0.063942,0.02544,1.1667,0.46295,0.53333,1.0,0.6,2.643,26.009,1.6797799999999998,MCTS,learning,29,5,5.0,
1175,0.011844,0.19471,0.019852,1.309,0.49584,1.5324,1.5277,0.38188,4.557,16.473,1.2501200000000001,MCTS,learning,30,1,1.0,
1176,0.011353,0.083376,0.020067,1.0367,0.48779,1.7899,1.4041,0.43946,4.6674,14.998,1.7804600000000002,MCTS,learning,30,2,1.0,
1177,0.010032,0.17947,0.023024,1.3268,0.50394,1.6351,1.4865,0.57241,4.3343,16.78,1.42829,MCTS,learning,30,3,1.0,
1178,0.038694,0.078704,0.01,1.1041,0.48611,2.119,1.2067,0.33333,3.5,33.333,1.4499099999999998,MCTS,learning,30,4,1.0,
1179,0.27278,0.13923,0.019155,0.23144,0.37685,1.3308,1.2436,0.54006,3.1828,13.051,1.61255,MCTS,learning,30,5,1.0,
1180,0.0057696,0.30007,0.030005,0.98085,0.84118,1.197,0.99989,0.21675,3.3331,15.001,1.7083199999999998,MCTS,learning,30,1,2.0,
1181,0.029886,0.076319,0.01,1.1058,0.49318,1.2614,0.96659,0.63349,4.0323,20.212,1.654,MCTS,learning,30,2,2.0,
1182,0.0040116,0.23152,0.021013,1.3073,0.48345,1.2192,1.647,0.26706,4.7181,20.532,1.60899,MCTS,learning,30,3,2.0,
1183,0.0047816,0.19526,0.02031,1.5256,0.48634,1.3626,1.182,0.82427,4.6052,19.713,1.45654,MCTS,learning,30,4,2.0,
1184,0.015718,0.17487,0.01,1.4488,0.3617,1.0,1.1917,0.39737,4.6667,20.787,1.67231,MCTS,learning,30,5,2.0,
1185,0.074106,0.2,0.0128,0.96467,0.5,1.0,1.4347,0.3,4.6667,26.667,1.38468,MCTS,learning,30,1,3.0,
1186,0.047368,0.16049,0.01,0.474,0.60998,1.4376,1.2727,-0.0059536,3.2378,11.933,2.2627499999999996,MCTS,learning,30,2,3.0,
1187,0.049308,0.21111,0.01,0.88851,0.5,1.0,1.3333,0.3,3.3333,15.0,1.5426800000000003,MCTS,learning,30,3,3.0,
1188,0.001,0.14609,0.015536,4.6194,0.45914,0.96821,1.1581,0.24645,3.6109,20.192,1.69124,MCTS,learning,30,4,3.0,
1189,0.0041594,0.22833,0.015654,2.5349,0.53251,0.96021,1.302,0.41571,3.9005,31.424,1.6842700000000002,MCTS,learning,30,5,3.0,
1190,0.066835,0.19039,0.023936,1.225,0.45354,0.98889,1.4876,0.84008,4.2272,17.296,1.4888700000000001,MCTS,learning,30,1,4.0,
1191,0.0029715,0.15625,0.016304,2.597,0.42456,0.86966,1.222,0.85463,3.7933,28.957,1.48691,MCTS,learning,30,2,4.0,
1192,0.068793,0.078999,0.03,0.60814,0.50738,1.0667,1.1597,0.33333,3.2222,16.667,1.7162199999999999,MCTS,learning,30,3,4.0,
1193,0.025813,0.17936,0.01,1.0488,0.37356,1.2524,1.5041,0.83538,3.9948,35.573,1.9300700000000002,MCTS,learning,30,4,4.0,
1194,0.0073551,0.24461,0.020037,1.0663,0.4441,1.265,1.4608,1.5326,4.7617,32.988,1.4967799999999998,MCTS,learning,30,5,4.0,
1195,0.014876,0.094351,0.020956,2.4114,0.54994,1.1242,1.0628,0.44171,3.5895,108.52,1.6470600000000002,MCTS,learning,30,1,5.0,
1196,0.0019823,0.15119,0.011637,5.2177,0.79026,1.0746,0.99116,0.29453,2.4845,14.929,1.4755699999999998,MCTS,learning,30,2,5.0,
1197,0.63454,0.16449,0.023141,1.0065,0.52733,0.99348,1.3343,0.81166,3.4853,38.822,1.78687,MCTS,learning,30,3,5.0,
1198,0.65495,0.15783,0.01,1.0,0.5,0.8,1.3333,1.1117,4.6667,18.333,1.6296399999999998,MCTS,learning,30,4,5.0,
1199,0.043333,0.26812,0.015019,0.67566,0.86636,1.0828,1.0,0.68967,2.5,9.0771,1.9342700000000004,MCTS,learning,30,5,5.0,
1200,0.0099572,0.22812,0.020048,0.50178,0.99792,-0.16298,1.0024,0.30155,2.5042,11.072,2.161,MCTS,time pressure,1,1,,5.0
1201,0.073641,0.28333,0.01,0.41667,2.0,0.57489,0.8,-6.0555e-06,3.197,20.0,2.94846,MCTS,time pressure,1,2,,5.0
1202,0.3511,0.28286,0.01,5.3952e-07,1.1309,0.49732,0.96433,-0.084413,2.5994,29.938,2.24632,MCTS,time pressure,1,3,,5.0
1203,0.27086,0.21786,0.018829,0.33333,1.1059,0.48969,0.99991,0.19994,3.6786,20.001,1.89371,MCTS,time pressure,1,4,,5.0
1204,0.020006,0.19993,0.01,0.49987,1.0638,0.79985,0.52012,0.091464,2.5003,14.101,1.8613100000000002,MCTS,time pressure,1,5,,5.0
1205,0.1459,0.22581,0.029487,0.012131,0.89072,0.69357,0.86965,0.21623,3.0815,8.7471,2.17474,MCTS,time pressure,1,1,,10.0
1206,0.015229,0.37376,0.02,0.27778,1.0031,0.85232,1.037,0.097281,3.7778,15.0,2.18728,MCTS,time pressure,1,2,,10.0
1207,0.010172,0.21298,0.01,7.2466e-06,0.88477,0.42004,0.93292,0.33379,2.2695,13.946,2.27581,MCTS,time pressure,1,3,,10.0
1208,0.021661,0.19413,0.03,0.5,0.95787,0.62072,0.91979,0.55556,3.4461,18.333,1.7869,MCTS,time pressure,1,4,,10.0
1209,1.0,0.13172,0.02691,0.29772,0.666,0.14439,1.1586,0.40309,4.7225,13.731,2.19065,MCTS,time pressure,1,5,,10.0
1210,0.0057049,0.22029,0.02,1.0,0.89881,0.4,0.99999,0.3,2.9999,15.0,2.39201,MCTS,time pressure,1,1,,20.0
1211,0.0087674,0.28333,0.02,1.3796,0.59049,0.21892,1.4318,1.0,4.6667,40.0,2.02611,MCTS,time pressure,1,2,,20.0
1212,0.00975,0.28516,0.019722,0.46181,0.86285,0.6546,1.3194,0.29097,3.4688,15.111,1.9358499999999998,MCTS,time pressure,1,3,,20.0
1213,0.016077,0.20217,0.022142,0.75578,0.65223,0.63447,1.0743,0.3002,3.5013,31.703,2.00133,MCTS,time pressure,1,4,,20.0
1214,0.50589,0.3,0.02,0.0,0.95232,0.4,1.0,0.3,3.5,15.0,1.8424800000000001,MCTS,time pressure,1,5,,20.0
1215,0.32214,0.30577,0.017887,0.59209,0.43599,0.5007,1.0235,0.96084,4.0836,20.188,2.23057,MCTS,time pressure,2,1,,5.0
1216,0.0054475,0.29444,0.020485,0.47222,1.0765,0.77892,0.65835,0.38889,2.615,14.259,2.44947,MCTS,time pressure,2,2,,5.0
