,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
611,7.3825,0.001,0.023769,0.9413,0.84951,0.75049,0.33575,2.5963,12.058,1.58377,No feature drop,learning,7,2,3.0,
612,10.0,0.001,0.027509,1.1086,0.82056,0.61084,0.58171,2.4482,15.58,1.72016,No feature drop,learning,7,3,3.0,
613,10.0,0.0062418,0.028849,0.38219,0.83981,0.8889,0.94081,2.4035,14.559,2.1576400000000002,No feature drop,learning,7,4,3.0,
614,5.0,0.0023333,0.02,0.83333,0.99199,0.70253,0.50727,2.5,15.0,1.44742,No feature drop,learning,7,5,3.0,
615,1.0667,0.005,0.02,0.5,0.4,0.8,0.5,2.5,15.0,1.9819900000000001,No feature drop,learning,7,1,4.0,
616,1.0402,0.0068933,0.02,0.5,0.8,0.39764,0.5,2.5,10.0,1.9941200000000001,No feature drop,learning,7,2,4.0,
617,5.0,0.0041335,0.02,0.33333,0.54916,1.0,0.5,2.5,16.667,2.0759999999999996,No feature drop,learning,7,3,4.0,
618,1.9183,0.001,0.032241,0.28603,0.84617,1.0543,1.4273,2.518,11.231,1.7938599999999998,No feature drop,learning,7,4,4.0,
619,5.0804,0.023343,0.019983,0.25,0.88954,1.0008,0.8969,4.9985,6.6472,2.21325,No feature drop,learning,7,5,4.0,
620,6.8903,0.001,0.051581,1.0083,0.51215,0.57533,0.41043,2.4667,15.222,2.2472199999999996,No feature drop,learning,7,1,5.0,
621,5.0,0.0058333,0.01,1.1667,0.8,0.49196,0.5,2.5,40.0,1.89655,No feature drop,learning,7,2,5.0,
622,4.8765,0.004381,0.046667,0.9465,0.8,0.56714,0.828,3.5,13.333,1.9950999999999997,No feature drop,learning,7,3,5.0,
623,6.2794,0.001,0.04,1.0422,0.29198,0.64039,0.68249,2.5,67.5,2.07829,No feature drop,learning,7,4,5.0,
624,3.0119,0.007548,0.016362,0.8808,0.49535,0.71148,0.79989,2.4233,13.91,1.8338,No feature drop,learning,7,5,5.0,
625,4.9758,0.019631,0.029612,0.25,0.52654,0.9903,0.2937,2.517,13.387,2.5734699999999995,No feature drop,learning,8,1,1.0,
626,7.351,0.015245,0.48925,0.25,0.8,1.3333,0.3,2.5,15.0,2.5263999999999998,No feature drop,learning,8,2,1.0,
627,0.1,0.017927,0.028875,0.25,0.29571,0.65213,0.33559,2.4044,15.418,2.58183,No feature drop,learning,8,3,1.0,
628,3.55,0.04,0.02,0.65052,0.66099,0.8,0.5,2.5,20.0,2.66841,No feature drop,learning,8,4,1.0,
629,8.8333,0.024537,0.039954,0.83945,0.53321,0.8306,0.30058,2.8357,19.98,2.74129,No feature drop,learning,8,5,1.0,
630,1.2616,0.0051516,0.021017,0.49459,0.44187,0.75084,0.73688,2.6047,11.188,2.05911,No feature drop,learning,8,1,2.0,
631,1.7401,0.010057,0.020791,0.39686,0.47305,0.42413,0.4,2.8077,12.778,2.54163,No feature drop,learning,8,2,2.0,
632,0.1,0.0098624,0.019158,0.58141,0.45929,0.79065,0.83225,2.5182,14.917,2.27015,No feature drop,learning,8,3,2.0,
633,0.1,0.010665,0.023905,0.48877,0.36675,0.72863,0.61488,3.5287,19.445,1.9286900000000002,No feature drop,learning,8,4,2.0,
634,0.1,0.020025,0.029974,0.50014,0.31482,0.70704,0.66856,3.4985,19.595,2.1017400000000004,No feature drop,learning,8,5,2.0,
635,3.0487,0.0081667,0.023086,0.5,0.8,0.66976,1.0754,2.256,15.382,2.15185,No feature drop,learning,8,1,3.0,
636,0.1,0.006707,0.019955,0.49888,0.99776,0.00029552,0.99664,2.4961,21.115,1.9904300000000004,No feature drop,learning,8,2,3.0,
637,5.0,0.011667,0.02,0.25,0.82416,0.023195,0.3,2.5,15.0,2.46223,No feature drop,learning,8,3,3.0,
638,3.0,0.010441,0.031991,0.58333,1.0,0.33941,1.0,1.8004,10.0,1.8934800000000003,No feature drop,learning,8,4,3.0,
639,10.0,0.01,0.034756,0.5,0.8077,0.37456,1.0,3.5,10.0,1.83874,No feature drop,learning,8,5,3.0,
640,7.0,0.99999,0.02,0.47621,1.0,0.43478,1.2508,3.3333,30.0,1.73167,No feature drop,learning,8,1,4.0,
641,0.1,0.011012,0.037932,0.53006,0.9057,0.64413,1.54,3.8072,18.905,1.85901,No feature drop,learning,8,2,4.0,
642,0.1,0.001,0.01,0.64713,1.0,0.52948,1.0556,2.5,10.0,1.82944,No feature drop,learning,8,3,4.0,
643,2.5497,0.001,0.059993,0.45954,0.8001,0.8001,1.0001,1.5461,14.999,2.1276699999999997,No feature drop,learning,8,4,4.0,
644,4.7343,0.001,0.01,0.25,1.0432,0.22957,1.1427,3.828,-1.1458,1.92696,No feature drop,learning,8,5,4.0,
645,2.575,0.01059,0.019248,0.32407,0.85784,0.6829,0.69278,2.6306,11.743,2.21604,No feature drop,learning,8,1,5.0,
646,9.9999,0.011667,0.02,0.5,0.8,0.27505,1.0668,2.5,15.0,2.06203,No feature drop,learning,8,2,5.0,
647,1.0074,0.001,0.03,0.41287,0.51334,0.8,1.0,2.6014,15.0,1.8190800000000003,No feature drop,learning,8,3,5.0,
648,1.7333,0.001,0.02,0.5,0.8,0.66773,1.2618,2.5,111.96,1.83031,No feature drop,learning,8,4,5.0,
649,1.2922,0.0018301,0.012145,0.45968,0.83066,0.79889,1.2359,3.258,15.026,1.93917,No feature drop,learning,8,5,5.0,
650,0.1,0.015315,0.031482,0.47299,0.8,0.5263,0.5,2.5,10.0,2.59565,No feature drop,learning,9,1,1.0,
651,8.6564,0.0073388,0.34078,0.89935,1.2342,0.80931,0.26508,2.895,9.4992,2.67532,No feature drop,learning,9,2,1.0,
652,2.55,0.013086,0.36,0.375,0.8,1.0,0.3,5.0,15.0,2.31127,No feature drop,learning,9,3,1.0,
653,4.2951,0.011667,0.29002,0.61574,0.8,0.67787,0.6,6.3333,30.0,2.6104899999999995,No feature drop,learning,9,4,1.0,
654,7.0,0.01,0.21638,0.61341,1.3333,0.16983,0.4,2.5,10.0,2.42312,No feature drop,learning,9,5,1.0,
655,7.0,0.001,0.24035,0.83744,1.0667,1.0,0.3,3.3333,15.0,2.10422,No feature drop,learning,9,1,2.0,
656,3.3666,0.0012204,0.13942,0.27488,1.2301,0.91178,0.52746,7.556,-301.75,2.03361,No feature drop,learning,9,2,2.0,
657,3.0181,0.0059228,0.27173,0.55394,1.2114,0.80833,0.30133,5.0162,15.074,1.91998,No feature drop,learning,9,3,2.0,
658,10.0,0.001,0.31074,0.5,1.3333,1.0,0.66667,2.5,13.006,2.05072,No feature drop,learning,9,4,2.0,
659,3.2183,0.0051286,0.23088,0.3264,1.1955,0.98524,0.47642,10.501,-1.48,1.7856599999999996,No feature drop,learning,9,5,2.0,
660,7.5737,0.0034192,0.24473,0.51165,1.3435,0.77903,0.001289,3.3936,9.899,2.1005200000000004,No feature drop,learning,9,1,3.0,
661,0.89693,0.012082,0.024131,0.33703,1.1155,0.86882,0.40897,7.6415,-107.27,1.8115700000000001,No feature drop,learning,9,2,3.0,
662,6.475,0.0077095,0.018272,0.25,0.5,1.1039,-0.025,5.875,-29.103,2.1042099999999997,No feature drop,learning,9,3,3.0,
663,2.025,0.001,0.16043,0.25,1.25,0.5,-0.025,5.875,-57.6,2.02398,No feature drop,learning,9,4,3.0,
664,0.1,0.069663,0.021568,0.34065,1.0,1.0,-6.0555e-06,7.0,10.0,1.6920100000000002,No feature drop,learning,9,5,3.0,
665,3.0,0.001,0.22682,0.50004,0.99993,1.0634,0.49994,2.5001,29.999,1.83868,No feature drop,learning,9,1,4.0,
666,10.0,0.001,0.13813,0.60889,0.763,1.0052,0.49382,2.5715,15.043,1.9631900000000002,No feature drop,learning,9,2,4.0,
667,1.55,0.0089306,0.22561,0.5,0.99999,1.0,0.3,3.5,15.0,1.8109899999999999,No feature drop,learning,9,3,4.0,
668,3.5,0.001,0.15602,0.99999,0.52535,0.84697,0.39649,2.5,20.076,2.18335,No feature drop,learning,9,4,4.0,
669,4.4363,0.001,0.31159,1.0,0.4,0.86268,0.6,2.5,15.0,2.0675499999999998,No feature drop,learning,9,5,4.0,
670,2.1757,0.010216,0.020541,0.25,0.58718,1.4189,0.1463,14.274,-1783.1,1.8058,No feature drop,learning,9,1,5.0,
671,3.5344,0.0026627,0.45437,0.56528,0.35286,1.4968,0.16388,1.6306,18.974,2.19208,No feature drop,learning,9,2,5.0,
672,5.0,0.0058333,0.1983,0.48425,0.47133,0.75218,0.3,3.275,-150.0,1.8261500000000002,No feature drop,learning,9,3,5.0,
673,3.104,0.00915,0.071738,1.1356,0.40028,0.86615,-0.05604,3.0132,-23.473,2.00296,No feature drop,learning,9,4,5.0,
674,2.9645,0.013667,0.06207,0.25,-0.028431,1.261,0.33593,7.4368,-12.327,1.72798,No feature drop,learning,9,5,5.0,
675,5.7719,0.006086,0.018819,0.89289,0.70064,1.0952,0.42269,2.9084,31.333,1.63979,No feature drop,learning,10,1,1.0,
676,3.4256,0.0052014,0.032312,1.0144,0.77095,0.77875,0.29287,2.1181,13.254,2.4529699999999997,No feature drop,learning,10,2,1.0,
677,3.0,0.011373,0.01,1.0,0.8,0.63747,0.4,2.1676,30.0,1.67774,No feature drop,learning,10,3,1.0,
678,3.1187,0.010981,0.023899,0.91958,0.73499,0.80561,0.3,2.1813,8.4616,1.7357999999999998,No feature drop,learning,10,4,1.0,
679,7.2621,0.0092046,0.01,0.94193,0.74027,0.93364,0.26456,2.3839,9.3276,2.08685,No feature drop,learning,10,5,1.0,
680,5.9458,0.001,0.021111,1.0185,1.0547,0.8,0.33528,1.5,9.5678,1.91069,No feature drop,learning,10,1,2.0,
681,1.55,0.010556,0.02,0.52041,0.8,0.87995,0.3,2.3967,15.0,1.7645699999999997,No feature drop,learning,10,2,2.0,
682,2.55,0.005,0.06,0.78977,1.0546,1.1072,0.5,2.1906,6.0228,1.89549,No feature drop,learning,10,3,2.0,
683,1.0667,0.0067233,0.01,0.38822,1.0,1.0056,0.37737,2.5,15.556,1.7563900000000001,No feature drop,learning,10,4,2.0,
684,3.0246,0.0058952,0.019382,0.25,0.87996,1.0499,0.50095,2.5221,5.5931,1.58264,No feature drop,learning,10,5,2.0,
685,7.1862,0.0046673,0.015,1.234,0.8,1.0,0.33333,2.5,30.0,1.73186,No feature drop,learning,10,1,3.0,
686,9.5804,0.0075896,0.020533,0.95921,1.1896,0.97333,0.31734,2.771,20.165,1.7464600000000001,No feature drop,learning,10,2,3.0,
687,3.1358,0.01539,0.030331,1.0582,0.88421,0.99532,0.46628,2.5244,19.889,1.53195,No feature drop,learning,10,3,3.0,
688,5.0,0.005,0.019358,1.1636,0.8,1.0,0.3,2.5,15.0,1.9808299999999999,No feature drop,learning,10,4,3.0,
689,2.0851,0.016085,0.025311,0.25,1.039,1.6941,0.33167,5.3459,17.125,1.86064,No feature drop,learning,10,5,3.0,
690,3.4895,0.0039106,0.01,1.0,0.58328,1.0,0.4,2.8508,20.0,1.43325,No feature drop,learning,10,1,4.0,
691,7.0,0.001,0.019165,0.99999,0.8,1.0,0.3,2.5,15.0,1.51124,No feature drop,learning,10,2,4.0,
692,3.0,0.005,0.01,0.82196,0.8,1.0,0.3,3.0197,15.0,1.70994,No feature drop,learning,10,3,4.0,
693,3.6554,0.001,0.027046,0.99325,0.97067,0.85434,0.24033,2.6998,13.634,1.5760799999999997,No feature drop,learning,10,4,4.0,
694,10.0,0.001,0.01,0.99999,0.8,1.0,0.3,3.1667,15.0,1.7016200000000001,No feature drop,learning,10,5,4.0,
695,5.8105,0.005,0.01,1.0,0.8,1.0,0.3,3.7455,17.889,1.56176,No feature drop,learning,10,1,5.0,
696,7.0,0.005,0.015,0.95833,0.8,0.8,0.3,2.5,13.198,1.48499,No feature drop,learning,10,2,5.0,
697,3.0,0.014636,0.01,1.0,0.8,1.0,0.3,2.8331,15.0,1.64097,No feature drop,learning,10,3,5.0,
698,8.6369,0.004445,0.020534,0.98965,0.65139,0.79978,0.24273,2.5004,18.397,1.69438,No feature drop,learning,10,4,5.0,
699,7.0574,0.0049415,0.018463,1.02,0.93979,0.57576,0.41281,3.5445,14.899,1.7718500000000001,No feature drop,learning,10,5,5.0,
700,7.0,0.02,0.01,0.65253,-0.45014,1.0,1.35,1.0396,180.0,2.87763,No feature drop,learning,11,1,1.0,
701,8.9476,0.02,0.01,0.90252,0.044988,0.098291,0.5,1.3902,20.0,2.54175,No feature drop,learning,11,2,1.0,
702,6.8083,0.3521,0.030235,0.25,0.18416,1.0,0.3,2.5,15.0,2.8719,No feature drop,learning,11,3,1.0,
703,4.7278,0.02,0.02,1.0,-0.85184,0.55029,0.6,2.5,15.0,2.73221,No feature drop,learning,11,4,1.0,
704,7.0,0.018944,0.02,1.0,-0.46959,0.70439,0.6,2.0,21.32,2.35331,No feature drop,learning,11,5,1.0,
705,0.69997,0.012246,0.024064,0.49621,0.78713,0.62852,0.95505,2.5,10.0,2.10694,No feature drop,learning,11,1,2.0,
706,0.1,0.01,0.06,0.48983,0.8,0.6751,0.94665,2.5,15.0,2.24728,No feature drop,learning,11,2,2.0,
707,1.8493,0.0096129,0.020121,0.48877,0.79869,0.80004,0.95303,2.5026,21.0,1.9437000000000002,No feature drop,learning,11,3,2.0,
708,3.0,0.02,0.02,0.5,0.53286,0.68891,1.2556,2.5,30.0,2.05166,No feature drop,learning,11,4,2.0,
709,1.1107,0.02,0.02,0.51822,0.4,0.8,0.7434,2.5,20.0,2.0368299999999997,No feature drop,learning,11,5,2.0,
710,1.6007,0.0065444,0.036964,0.56536,0.79977,0.79991,0.66692,2.5006,19.997,1.9819299999999997,No feature drop,learning,11,1,3.0,
711,4.2764,0.0084804,0.01,0.75201,0.87558,0.52423,0.4401,2.5247,15.939,2.05791,No feature drop,learning,11,2,3.0,
712,2.8069,0.0071009,0.031953,0.97976,0.93695,0.71212,0.67869,2.1141,12.743,2.1674199999999995,No feature drop,learning,11,3,3.0,
713,1.1877,0.013119,0.02,0.5,0.99044,0.65003,0.4,2.5,15.0,2.1910800000000004,No feature drop,learning,11,4,3.0,
714,0.40679,0.087543,0.02,0.47631,0.80989,0.96387,0.66667,2.5,16.667,2.20758,No feature drop,learning,11,5,3.0,
715,5.2769,0.0094972,0.030006,0.90737,1.1534,1.0414,0.39604,2.4992,14.996,1.8292000000000002,No feature drop,learning,11,1,4.0,
716,2.002,0.020093,0.028254,0.49603,1.1194,0.94662,0.27877,2.9442,13.202,2.09997,No feature drop,learning,11,2,4.0,
717,7.2027,0.0051527,0.060416,0.79041,0.91743,0.71095,0.31111,2.5,18.991,1.95902,No feature drop,learning,11,3,4.0,
718,1.1355,0.0044495,0.03,0.40411,1.1304,1.0,0.55556,2.5,16.7,1.8891199999999997,No feature drop,learning,11,4,4.0,
719,5.0,0.01,0.019171,0.88432,1.0,0.8184,0.3,3.3333,15.0,1.83415,No feature drop,learning,11,5,4.0,
720,2.9639,0.0067182,0.019459,0.83264,0.92187,0.99046,0.57771,2.494,14.776,1.8421800000000002,No feature drop,learning,11,1,5.0,
721,4.918,0.0056969,0.028889,0.51389,1.4154,0.97222,0.41806,2.5486,10.153,2.0334200000000004,No feature drop,learning,11,2,5.0,
722,3.0,0.01,0.02,0.5,1.1474,1.0,0.33333,2.5,15.0,1.50169,No feature drop,learning,11,3,5.0,
723,2.907,0.0097754,0.020483,0.78863,1.2787,0.9528,0.45654,2.4532,14.87,1.52654,No feature drop,learning,11,4,5.0,
724,5.0,0.01,0.022737,0.36344,1.3551,0.8,0.3,3.5669,17.651,1.6694900000000001,No feature drop,learning,11,5,5.0,
725,6.3924,0.0096657,0.01,0.7915,0.68887,0.4514,0.25244,4.9976,16.672,1.7544800000000003,No feature drop,learning,12,1,1.0,
726,7.0,0.005,0.02,0.5,0.8,1.0,0.5,2.5,10.0,2.03481,No feature drop,learning,12,2,1.0,
727,8.1498,0.0077792,0.02,0.58333,0.45886,0.84012,0.3,3.339,15.0,1.9619399999999998,No feature drop,learning,12,3,1.0,
728,3.6011,0.01,0.02,0.62006,0.62643,0.8,0.66667,3.5,15.0,2.3555099999999998,No feature drop,learning,12,4,1.0,
729,1.457,0.0018643,0.01,0.34375,0.4875,0.9125,0.68125,2.7188,18.688,2.25073,No feature drop,learning,12,5,1.0,
730,1.0222,0.010268,0.015149,0.50296,0.7866,0.81341,0.59032,2.892,9.2673,2.27276,No feature drop,learning,12,1,2.0,
731,0.1,0.009639,0.018895,0.47203,0.53256,0.92414,0.45485,3.3915,15.247,2.27397,No feature drop,learning,12,2,2.0,
732,10.0,0.0066858,0.019328,0.32491,0.6974,1.1328,0.48633,2.7324,-16.017,2.2214,No feature drop,learning,12,3,2.0,
733,2.55,0.0099999,0.022446,0.64574,0.8,0.52858,1.0,3.0,16.293,2.47979,No feature drop,learning,12,4,2.0,
734,0.94183,0.15557,0.015128,0.36792,0.77774,0.85054,0.31589,4.0358,13.804,1.90179,No feature drop,learning,12,5,2.0,
735,7.4997,0.0096319,0.02,0.37563,0.7255,0.66581,0.44974,2.4999,20.001,2.1175500000000005,No feature drop,learning,12,1,3.0,
736,0.76524,0.034762,0.020864,0.60395,0.6945,0.25123,0.56874,3.0558,16.006,2.7242800000000003,No feature drop,learning,12,2,3.0,
737,6.7492,0.020211,0.01,0.49505,0.79131,0.48541,0.51953,2.8056,13.1,2.2758700000000003,No feature drop,learning,12,3,3.0,
738,4.2683,0.0106,0.02,0.5,0.8,0.2251,0.5,2.5,10.0,2.2629899999999994,No feature drop,learning,12,4,3.0,
739,3.0,0.012562,0.02,0.25,0.8,0.17406,0.22985,2.5,1.6667,2.28408,No feature drop,learning,12,5,3.0,
740,0.66389,0.0036666,0.025352,0.55581,0.66489,0.8,0.50001,3.0555,12.998,1.9593399999999999,No feature drop,learning,12,1,4.0,
741,1.6693,0.0016856,0.03,0.78466,0.4,0.43203,0.3,2.5,13.263,2.1010199999999997,No feature drop,learning,12,2,4.0,
742,0.88936,0.0037095,0.021382,0.5,0.68519,0.8,0.54682,2.9444,12.963,1.77398,No feature drop,learning,12,3,4.0,
743,1.5865,0.0016667,0.03,0.56519,0.77454,0.8,0.86667,2.5,21.14,2.00542,No feature drop,learning,12,4,4.0,
744,2.1948,0.003,0.023129,0.68223,0.8,0.42041,0.6,2.5,30.0,1.93447,No feature drop,learning,12,5,4.0,
745,5.9993,0.58248,0.020004,0.99984,0.80016,0.79989,0.6668,3.4996,20.002,2.31015,No feature drop,learning,12,1,5.0,
746,1.7302,0.0056123,0.02,1.0,0.8,0.67731,0.55556,2.5,51.072,2.1837899999999997,No feature drop,learning,12,2,5.0,
747,0.1,1.0,0.019993,0.71262,0.79969,0.47301,0.64457,2.7467,9.9006,1.69802,No feature drop,learning,12,3,5.0,
748,1.4803,0.025542,0.01,0.80714,1.0121,0.67557,0.9271,2.9888,12.93,2.2533899999999996,No feature drop,learning,12,4,5.0,
749,3.2226,0.63778,0.01,1.0556,0.8,0.8,0.59999,2.8591,15.0,2.00087,No feature drop,learning,12,5,5.0,
750,2.55,0.02,0.016778,0.5,0.56907,0.85423,0.5,3.3333,15.0,2.2748000000000004,No feature drop,learning,13,1,1.0,
751,3.0,0.01,0.02,0.5,0.4,1.0,0.3,2.5,15.0,2.1261700000000006,No feature drop,learning,13,2,1.0,
752,8.9791,0.0094984,0.019988,0.50003,0.22149,1.0263,0.19965,2.8322,14.995,1.80585,No feature drop,learning,13,3,1.0,
753,6.3042,0.010292,0.0125,0.3875,0.44207,0.84722,0.1375,2.3384,17.0,1.8261899999999998,No feature drop,learning,13,4,1.0,
754,3.0,0.010338,0.02,0.30556,0.57457,1.0,0.1294,2.5,16.551,2.1075299999999997,No feature drop,learning,13,5,1.0,
755,2.814,0.001,0.024949,0.25,0.4,0.80001,2.0185e-06,3.1727,9.1497,1.99633,No feature drop,learning,13,1,2.0,
756,3.5825,0.0081667,0.026582,0.25,0.4,0.82161,0.14678,2.5,15.0,2.1818999999999997,No feature drop,learning,13,2,2.0,
757,2.1615,0.012246,0.019457,0.25,0.41901,1.0272,0.28235,5.3688,12.523,2.1011999999999995,No feature drop,learning,13,3,2.0,
758,1.3272,0.01349,0.043952,0.25,0.58011,0.93343,0.28657,2.7092,14.719,1.97549,No feature drop,learning,13,4,2.0,
759,2.0703,0.013468,0.020944,0.25,0.59618,0.99415,0.50439,2.5102,15.047,2.03385,No feature drop,learning,13,5,2.0,
760,2.6757,0.0050054,0.01,0.47686,0.80504,1.0725,0.29562,3.5679,15.054,1.9313699999999998,No feature drop,learning,13,1,3.0,
761,1.5972,0.0096066,0.020923,0.25,0.56912,1.1951,-0.02307,2.4193,19.461,1.6258100000000002,No feature drop,learning,13,2,3.0,
762,3.0722,0.001,0.038501,0.58892,0.70211,1.1088,0.35169,3.2553,14.13,2.10191,No feature drop,learning,13,3,3.0,
763,5.7513,0.010207,0.019283,0.4846,0.80063,1.0658,0.49948,3.1073,21.409,2.12357,No feature drop,learning,13,4,3.0,
764,3.2363,0.011667,0.02,0.83886,0.8,0.8,0.18562,2.5,5.8344,1.9890600000000003,No feature drop,learning,13,5,3.0,
765,1.906,0.0041111,0.020421,0.41667,0.8,1.0,0.3,3.3889,11.667,1.7166899999999998,No feature drop,learning,13,1,4.0,
766,1.5386,0.020309,0.01,0.69061,0.78952,1.0161,0.47219,3.3616,10.064,1.5131400000000002,No feature drop,learning,13,2,4.0,
767,3.0,0.001,0.026667,0.25,0.8,1.4579,0.6,5.4113,15.0,1.7906799999999996,No feature drop,learning,13,3,4.0,
768,0.79536,0.0033459,0.031378,0.48622,1.0104,1.1668,0.29322,3.7106,25.506,1.63625,No feature drop,learning,13,4,4.0,
769,2.8212,0.001,0.027292,0.86334,0.94056,0.84382,0.40152,2.7733,19.433,1.69466,No feature drop,learning,13,5,4.0,
770,1.8011,0.0049999,0.026582,0.50003,1.1698,1.0,0.22551,3.5003,15.001,1.14432,No feature drop,learning,13,1,5.0,
771,2.8389,0.001,0.01,0.5359,1.3333,1.2398,0.0,3.3333,15.0,1.5002000000000002,No feature drop,learning,13,2,5.0,
772,2.8427,0.001,0.01,1.0,0.8,1.0,0.6,2.8186,15.0,1.2269099999999997,No feature drop,learning,13,3,5.0,
773,3.0,0.001,0.019002,0.99999,1.0907,1.0279,0.3,2.5,15.0,1.5129299999999997,No feature drop,learning,13,4,5.0,
774,3.2547,0.0032264,0.0209,0.9322,1.3875,1.0199,0.33493,3.2159,9.4822,1.3869500000000001,No feature drop,learning,13,5,5.0,
775,1.6069,0.01,0.021947,0.5,0.97798,0.99999,0.39623,2.7892,30.0,1.69319,No feature drop,learning,14,1,1.0,
776,1.5699,0.0044148,0.032553,0.51018,0.81833,0.81833,0.31324,2.5356,20.214,1.54081,No feature drop,learning,14,2,1.0,
777,3.8785,0.001,0.01,0.42315,0.9632,1.0008,-0.043878,2.6536,14.298,2.00408,No feature drop,learning,14,3,1.0,
778,2.4467,0.0051765,0.01,0.5,1.0222,1.0576,0.4,2.5,30.0,1.47791,No feature drop,learning,14,4,1.0,
779,6.3133,0.0044536,0.01,0.5,0.98907,1.0234,0.31849,3.3505,18.966,1.71341,No feature drop,learning,14,5,1.0,
780,1.0667,0.0050273,0.020333,0.438,0.85286,1.0083,0.41941,4.251,15.941,1.8962999999999997,No feature drop,learning,14,1,2.0,
781,1.2132,0.001,0.021631,0.5,0.82963,1.0302,0.73837,3.5,26.349,1.77806,No feature drop,learning,14,2,2.0,
782,0.1,0.01,0.02,0.46586,0.8,0.95405,0.64662,3.5,15.0,1.5826900000000002,No feature drop,learning,14,3,2.0,
783,1.4978,0.0033261,0.01,0.56938,0.83342,0.74589,0.47865,3.8752,13.11,1.4572399999999999,No feature drop,learning,14,4,2.0,
784,1.9384,0.001,0.019973,0.25,0.99855,0.99855,0.30049,2.9879,14.988,1.7634,No feature drop,learning,14,5,2.0,
785,3.3404,0.0043137,0.018284,0.25,0.77855,1.0987,0.34327,4.4737,14.314,1.4641499999999998,No feature drop,learning,14,1,3.0,
786,4.9087,0.001,0.01,0.3806,0.86932,0.83006,0.56978,2.5034,16.621,1.7532299999999998,No feature drop,learning,14,2,3.0,
787,5.6787,0.0030943,0.049887,0.25,1.0164,1.0039,0.70711,3.3714,3.125,1.69083,No feature drop,learning,14,3,3.0,
788,3.5049,0.001,0.01,0.27778,0.53483,1.1773,0.3,2.5,8.8405,1.76587,No feature drop,learning,14,4,3.0,
789,5.0,0.0047778,0.03,0.25,0.8,1.0,0.39915,7.0,21.924,1.57634,No feature drop,learning,14,5,3.0,
790,0.68375,0.0032778,0.01,0.5,1.0,0.96281,0.66667,3.5,15.0,1.5149000000000001,No feature drop,learning,14,1,4.0,
791,1.1715,0.001,0.01,0.51926,0.88889,0.76339,0.5,2.5,15.0,1.60146,No feature drop,learning,14,2,4.0,
792,2.139,0.001,0.019221,0.25,1.0248,0.96692,-0.29046,3.7998,11.48,1.44746,No feature drop,learning,14,3,4.0,
793,1.3482,0.0038139,0.015441,0.53691,0.89317,0.90857,0.23272,2.6811,10.569,1.4982900000000001,No feature drop,learning,14,4,4.0,
794,0.80595,0.004,0.018333,0.45139,0.8,1.0,0.31704,4.6667,15.0,1.6817900000000001,No feature drop,learning,14,5,4.0,
795,2.9729,0.0036524,0.016723,0.95131,1.0542,0.81692,0.48958,2.6071,13429.0,1.63367,No feature drop,learning,14,1,5.0,
796,1.4033,0.0098823,0.020147,0.71583,0.89243,0.99264,0.60956,2.9734,15.059,1.26722,No feature drop,learning,14,2,5.0,
797,2.55,0.0020162,0.01,0.58996,0.96979,1.0151,0.31034,2.5294,15.0,1.3705399999999999,No feature drop,learning,14,3,5.0,
798,3.55,0.001,0.01,0.7088,1.1394,1.0,0.3,2.5,15.0,1.8072599999999999,No feature drop,learning,14,4,5.0,
799,3.3448,0.001,0.020747,0.25,1.1391,1.1892,0.25648,3.3986,10.903,1.54238,No feature drop,learning,14,5,5.0,
800,3.0651,0.01025,0.01,0.5138,0.4465,1.5231,0.45556,2.4676,17.494,2.17778,No feature drop,learning,15,1,1.0,
801,2.7482,0.010188,0.020971,0.41245,0.37555,1.3284,0.3282,2.6578,20.388,1.98491,No feature drop,learning,15,2,1.0,
802,1.7387,0.001,0.038586,0.38247,0.093051,1.2802,0.33062,3.1037,33.355,1.6107599999999997,No feature drop,learning,15,3,1.0,
803,4.976,0.0099265,0.020185,0.37269,0.40648,1.5078,0.50098,2.7655,11.725,1.8701699999999999,No feature drop,learning,15,4,1.0,
804,2.9997,0.001,0.019997,0.37496,-0.067966,1.4998,0.39989,2.5003,14.999,1.8434599999999999,No feature drop,learning,15,5,1.0,
805,2.5121,0.001,0.018196,0.25,0.028397,0.91181,0.36528,2.694,9.9849,2.0136100000000003,No feature drop,learning,15,1,2.0,
806,7.4695,0.0055738,0.01465,0.896,0.3168,0.53484,0.51616,2.9881,14.049,1.7749400000000002,No feature drop,learning,15,2,2.0,
