,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1041,0.0015926,0.25695,0.025094,0.88995,0.54512,1.2765,0.30745,2.6883,16.139,2.01893,No pruning,learning,24,2,4.0,
1042,0.005,0.21756,0.01,1.0,0.8,1.0,0.3,2.5,15.0,2.0763800000000003,No pruning,learning,24,3,4.0,
1043,0.0044074,0.28499,0.015,1.0182,0.86667,0.87532,0.4,2.5,15.0,1.6444400000000001,No pruning,learning,24,4,4.0,
1044,0.0068458,0.19328,0.01,1.0065,0.79452,0.95568,0.3,2.1978,15.0,1.65017,No pruning,learning,24,5,4.0,
1045,0.001,0.3,0.02,1.0458,1.1002,1.0,0.3,2.0848,15.0,1.15989,No pruning,learning,24,1,5.0,
1046,0.0034828,0.2,0.027571,0.25,0.8,2.0,0.5,2.2296,15.0,1.40802,No pruning,learning,24,2,5.0,
1047,0.001,0.3,0.02,0.95833,1.1034,1.1101,0.12249,2.5,15.0,1.38821,No pruning,learning,24,3,5.0,
1048,0.001,0.2,0.02,1.0,0.8,1.2239,0.3,2.5,6.4142,1.74393,No pruning,learning,24,4,5.0,
1049,0.001,0.40006,0.020808,0.68511,1.3586,0.74908,0.30007,5.0002,5.4215,1.95363,No pruning,learning,24,5,5.0,
1050,0.0050642,0.17992,0.043011,0.95608,0.43514,0.79998,0.56737,5.0881,14.598,2.0500800000000003,No pruning,learning,25,1,1.0,
1051,0.0047337,0.23657,0.01,0.5,0.36769,1.022,0.3,5.0,-12.17,2.09713,No pruning,learning,25,2,1.0,
1052,0.0088103,0.098148,0.01,0.95833,0.46768,0.8,0.67532,3.8889,13.333,1.7602499999999999,No pruning,learning,25,3,1.0,
1053,0.0049683,0.26909,0.03513,0.51016,0.4569,1.0034,0.49198,17.32,22.835,1.99207,No pruning,learning,25,4,1.0,
1054,0.001,0.44287,0.01,0.89062,0.3125,0.9125,0.21964,4.9329,2.428,1.6105699999999998,No pruning,learning,25,5,1.0,
1055,0.001,0.34853,0.043244,0.95573,0.20056,0.47465,0.52727,7.643,12.108,1.87071,No pruning,learning,25,1,2.0,
1056,0.0050926,0.3,0.02,0.93654,0.74549,0.37139,0.66667,6.632,15.0,1.94007,No pruning,learning,25,2,2.0,
1057,0.0025412,0.15062,0.031607,0.58592,0.38677,0.59491,1.2316,5.1738,17.789,1.6909300000000003,No pruning,learning,25,3,2.0,
1058,0.0068165,0.1,0.01,0.58333,0.4,0.8,1.1511,3.5,40.0,1.9610300000000003,No pruning,learning,25,4,2.0,
1059,0.0035566,0.3,0.035,0.97398,0.4,0.45344,1.0,7.0,40.0,1.9187699999999999,No pruning,learning,25,5,2.0,
1060,0.001,0.073751,0.06,0.5,0.4,1.0,0.66667,3.5382,15.0,1.56684,No pruning,learning,25,1,3.0,
1061,0.001,0.18867,0.018617,0.33026,0.3519,0.98489,0.9346,4.6223,10.174,1.5956299999999999,No pruning,learning,25,2,3.0,
1062,0.0014444,0.1,0.01,0.5,0.47585,0.5594,0.44707,3.5,20.0,1.65533,No pruning,learning,25,3,3.0,
1063,0.0032898,0.18889,0.01,0.5,1.0,0.86876,0.6,16.333,7.0412,1.7669599999999999,No pruning,learning,25,4,3.0,
1064,0.001,0.0,0.03,0.49934,0.75,0.31969,0.59395,4.625,25.25,1.8418699999999997,No pruning,learning,25,5,3.0,
1065,0.001,0.1,0.024137,0.25,0.72476,1.0,0.5,3.4508,15.0,1.8460700000000003,No pruning,learning,25,1,4.0,
1066,0.001,0.19463,0.021937,0.49958,0.67362,0.99714,0.48688,4.667,8.2382,1.7416,No pruning,learning,25,2,4.0,
1067,0.0050621,0.090424,0.015345,0.38996,0.52552,1.0226,0.40466,5.1747,14.618,2.2884900000000004,No pruning,learning,25,3,4.0,
1068,0.001,0.28333,0.022945,0.5,0.8,0.72105,0.5,3.5,20.0,1.59943,No pruning,learning,25,4,4.0,
1069,0.0052287,0.20454,0.01,0.49019,0.77281,0.81766,1.0147,4.7223,78.501,1.5398599999999998,No pruning,learning,25,5,4.0,
1070,0.0039545,0.091006,0.033719,0.51925,0.79995,0.91185,0.43329,6.2252,14.074,1.99565,No pruning,learning,25,1,5.0,
1071,0.005669,0.1119,0.040119,0.50067,0.86963,0.80985,0.13015,6.6151,-35.024,1.61172,No pruning,learning,25,2,5.0,
1072,0.002,0.17778,0.012499,0.73612,0.55136,0.8,0.3,7.0,5.7688,1.9403700000000002,No pruning,learning,25,3,5.0,
1073,0.004373,0.3,0.01,0.625,0.75109,1.0,0.26408,12.898,15.0,1.7761400000000003,No pruning,learning,25,4,5.0,
1074,0.0051666,0.098906,0.01,0.8888,0.54121,0.87952,0.52083,3.7784,19.778,2.0003699999999998,No pruning,learning,25,5,5.0,
1075,0.0020781,0.36496,0.019963,0.50469,1.2872,0.9717,0.093879,7.0637,-8.8619,1.8041100000000003,No pruning,learning,26,1,1.0,
1076,0.003405,0.33251,0.017805,0.25,1.2437,1.5891,-0.75969,5.4215,3.0681,1.54484,No pruning,learning,26,2,1.0,
1077,0.0035298,0.092545,0.01,0.25,1.123,0.91667,0.43831,3.9396,14.515,1.61661,No pruning,learning,26,3,1.0,
1078,0.0035841,0.1465,0.029855,0.25,1.0756,1.0548,0.11078,3.3973,30.074,1.4745399999999997,No pruning,learning,26,4,1.0,
1079,0.0049252,0.07747,0.018844,0.39657,1.1225,1.2153,-0.061261,2.7374,-9.3614,1.3461,No pruning,learning,26,5,1.0,
1080,0.0043333,0.3,0.023333,0.64969,1.4199,1.0268,0.3,3.5,15.0,1.70836,No pruning,learning,26,1,2.0,
1081,0.0046427,0.17626,0.01,0.47589,1.1109,1.0288,0.39006,3.454,11.88,1.75718,No pruning,learning,26,2,2.0,
1082,0.0033017,0.42188,0.054655,0.45007,1.5198,1.0309,-0.70637,4.9201,17.611,1.6580399999999997,No pruning,learning,26,3,2.0,
1083,0.004881,0.23407,0.03,0.5,1.4631,1.1168,0.3,6.6666,15.0,1.7756999999999998,No pruning,learning,26,4,2.0,
1084,0.0070465,0.21351,0.01572,0.48772,2.05,0.87598,-0.71674,6.9307,11.0,1.8793699999999998,No pruning,learning,26,5,2.0,
1085,0.0054949,0.29774,0.019898,0.33519,1.2773,1.3384,-0.0025559,5.0089,29.959,1.573,No pruning,learning,26,1,3.0,
1086,0.0015,0.31667,0.02,0.5,1.1111,1.1261,0.0,2.5,-50.248,2.07914,No pruning,learning,26,2,3.0,
1087,0.0097307,0.24331,0.017813,0.64182,1.1604,1.2103,-0.054683,6.0575,18.852,1.5989,No pruning,learning,26,3,3.0,
1088,0.0037824,0.22556,0.01,0.37356,1.3459,1.2155,0.52481,2.8773,19.125,1.86801,No pruning,learning,26,4,3.0,
1089,0.0038675,0.36854,0.024499,0.6568,1.3136,1.4343,0.25432,3.6245,12.491,1.8464300000000002,No pruning,learning,26,5,3.0,
1090,0.0021667,0.27634,0.037677,0.46875,1.562,1.1681,0.25937,4.5261,19.344,1.67194,No pruning,learning,26,1,4.0,
1091,0.0040576,0.1,0.04,0.375,1.5167,1.6,0.3,5.0,-50.429,1.76727,No pruning,learning,26,2,4.0,
1092,0.005,0.2,0.021034,0.36868,1.4688,0.72222,0.3,5.0,15.0,1.37411,No pruning,learning,26,3,4.0,
1093,0.0049967,0.30013,0.020008,0.3751,1.4414,1.4995,0.33312,3.3326,3.8997,1.82472,No pruning,learning,26,4,4.0,
1094,0.0087471,0.18837,0.02072,0.43204,1.5237,1.5992,0.30965,5.5759,82.953,1.40964,No pruning,learning,26,5,4.0,
1095,0.0034574,0.13577,0.01,1.2018,1.557,0.95154,0.086435,3.904,14.257,1.76356,No pruning,learning,26,1,5.0,
1096,0.001,0.43805,0.043333,1.4375,2.3127,1.2366,0.012547,4.625,14.75,1.55439,No pruning,learning,26,2,5.0,
1097,0.001,0.30001,0.0437,1.0,1.4814,1.0,6.0553e-06,3.3333,7.5984,1.50616,No pruning,learning,26,3,5.0,
1098,0.0038789,0.1358,0.028099,1.0249,1.4363,0.87167,0.039815,3.194,14.363,1.8773799999999998,No pruning,learning,26,4,5.0,
1099,0.005,0.2,0.023059,1.0,1.6,1.0,-0.30344,4.0264,7.499,1.7400099999999998,No pruning,learning,26,5,5.0,
1100,0.001,0.14203,0.04,1.6125,0.8,1.0,0.3,2.5,15.0,1.60381,No pruning,learning,27,1,1.0,
1101,0.0014117,1.1999e-05,0.033178,1.2518,0.93148,1.3287,0.50347,2.5081,15.037,1.43684,No pruning,learning,27,2,1.0,
1102,0.005,0.1,0.03,1.0,1.0,1.3333,0.66667,3.5,15.0,1.8518599999999998,No pruning,learning,27,3,1.0,
1103,0.001,0.0,0.02,1.0,0.88889,1.0,0.3,2.5,15.0,1.2161899999999999,No pruning,learning,27,4,1.0,
1104,0.001,0.2,0.022034,2.0412,1.0,1.3333,0.3,2.5,5.1885,2.6281600000000003,No pruning,learning,27,5,1.0,
1105,0.001,0.1,0.028286,1.6101,1.0,1.4219,0.28112,2.5,-63.568,1.27638,No pruning,learning,27,1,2.0,
1106,0.001,0.2,0.01,1.7593,0.8,1.4799,0.23969,2.669,5.5959,1.9518799999999998,No pruning,learning,27,2,2.0,
1107,0.001,0.2,0.02,1.0,0.61267,2.0,0.3,5.0,-52.683,1.3806100000000001,No pruning,learning,27,3,2.0,
1108,0.001,0.23333,0.02,1.8103,1.0,1.0,0.5,2.5,15.0,1.51796,No pruning,learning,27,4,2.0,
1109,0.001,0.16027,0.01658,1.1717,0.68035,1.5884,0.36489,2.7993,13.632,1.41875,No pruning,learning,27,5,2.0,
1110,0.001,0.2,0.03,1.9676,0.5767,1.1456,0.33889,2.5,4.0979,1.80263,No pruning,learning,27,1,3.0,
1111,0.0016386,0.1,0.023736,2.0,0.53333,1.5,1.3362,2.5,15.0,1.3527600000000002,No pruning,learning,27,2,3.0,
1112,0.001,0.21409,0.015931,2.0,0.8,1.0,0.3,2.5,15.0,1.62054,No pruning,learning,27,3,3.0,
1113,0.001,0.091042,0.01,1.6956,0.37364,1.1485,0.37089,2.4216,-35.359,1.51728,No pruning,learning,27,4,3.0,
1114,0.001,0.29072,0.02,2.0,0.61502,1.4393,0.1,3.7037,16.667,1.5139600000000002,No pruning,learning,27,5,3.0,
1115,0.001,0.2,0.01,1.4148,0.62231,1.5,0.3,2.5,15.0,1.69282,No pruning,learning,27,1,4.0,
1116,0.001,0.23323,0.03,1.2556,0.8,1.5988,0.3,2.5,15.0,1.4233600000000002,No pruning,learning,27,2,4.0,
1117,0.001,0.10995,0.015,1.397,0.62403,1.5,0.3,2.7086,15.0,1.55837,No pruning,learning,27,3,4.0,
1118,0.001,0.2,0.04,2.1042,0.8,1.0,0.3,2.5,20.0,1.40428,No pruning,learning,27,4,4.0,
1119,0.001,0.15284,0.02,1.128,0.8,1.459,0.3,3.3905,15.0,1.4799,No pruning,learning,27,5,4.0,
1120,0.001,0.15344,0.01,1.0,0.8,1.1398,0.3,2.5,-16.919,1.39225,No pruning,learning,27,1,5.0,
1121,0.001,0.19522,0.03,2.0,0.8,1.1191,0.3,2.5,15.0,1.44248,No pruning,learning,27,2,5.0,
1122,0.001,0.3,0.01,1.0,0.8,2.0,-0.11326,2.5,-53.206,1.8876899999999999,No pruning,learning,27,3,5.0,
1123,0.001,0.1,0.01,0.875,0.8,1.4575,0.99999,3.3964,4.9895,1.19215,No pruning,learning,27,4,5.0,
1124,0.001,0.18949,0.016667,1.2254,0.8,0.98211,0.3,2.5,15.0,1.67444,No pruning,learning,27,5,5.0,
1125,0.001,0.10294,0.01987,1.0111,0.71909,0.98528,0.30957,2.4923,14.882,1.5932600000000001,No pruning,learning,28,1,1.0,
1126,0.001,0.0,0.03,1.0,0.8,1.0,0.3,2.5,15.0,1.57315,No pruning,learning,28,2,1.0,
1127,0.001,0.20067,0.01,1.1762,0.99575,0.99628,0.0019253,2.506,29.966,1.36874,No pruning,learning,28,3,1.0,
1128,0.001,0.20214,0.02,1.0837,1.0717,1.287,0.3,2.5,15.0,1.5507000000000002,No pruning,learning,28,4,1.0,
1129,0.0011296,0.017549,0.027897,1.0729,0.98643,0.99344,0.23697,2.3542,14.52,1.79085,No pruning,learning,28,5,1.0,
1130,0.001,0.0,0.01,1.0,1.0,1.0,0.3,2.5,15.0,1.63249,No pruning,learning,28,1,2.0,
1131,0.001,0.1,0.02,1.1667,1.1905,1.0,0.4,2.5,15.0,1.4296399999999998,No pruning,learning,28,2,2.0,
1132,0.001,0.09299,0.013704,0.99703,1.0314,0.99294,0.33422,3.1137,16.37,1.2847,No pruning,learning,28,3,2.0,
1133,0.0011665,0.047763,0.02,1.2596,1.6,1.0,0.2275,3.3333,15.0,1.1846,No pruning,learning,28,4,2.0,
1134,0.001,0.058051,0.04,1.1667,1.0761,1.0,0.3,2.9457,10.0,1.30674,No pruning,learning,28,5,2.0,
1135,0.001,0.24985,0.01,1.0003,0.80026,0.68695,0.30019,2.5005,14.998,1.24034,No pruning,learning,28,1,3.0,
1136,0.0046323,0.21912,0.017439,0.58737,1.0478,0.9522,0.35858,8.2151,30.765,1.48093,No pruning,learning,28,2,3.0,
1137,0.001,0.26106,0.01461,0.8045,1.0011,1.2234,0.38479,4.0027,13.213,1.7624600000000001,No pruning,learning,28,3,3.0,
1138,0.001,0.3004,0.030466,1.0788,0.98273,1.1111,0.56667,3.8889,13.889,1.2642099999999998,No pruning,learning,28,4,3.0,
1139,0.001,0.2,0.016667,0.81019,0.89408,1.0,0.3,3.5042,-49.212,1.5226099999999998,No pruning,learning,28,5,3.0,
1140,0.001,0.28269,0.01,0.95834,0.8,0.99999,0.5,3.5119,30.0,1.6878700000000002,No pruning,learning,28,1,4.0,
1141,0.001,0.19981,0.040029,1.0004,0.79957,0.85787,0.29969,2.4992,14.996,1.6309799999999999,No pruning,learning,28,2,4.0,
1142,0.0013339,0.15518,0.0125,0.86897,0.88889,0.78212,0.28331,2.5,3.9104,1.75518,No pruning,learning,28,3,4.0,
1143,0.001,0.13344,0.026437,0.99319,0.81287,0.96911,0.38495,3.5695,55.75,1.52769,No pruning,learning,28,4,4.0,
1144,0.001,0.24975,0.017698,0.97358,0.68807,0.87563,0.48084,3.2891,179.01,1.7126100000000002,No pruning,learning,28,5,4.0,
1145,0.001,0.1,0.02,1.0,0.8,0.8,0.3,3.5,-57.984,1.1983700000000002,No pruning,learning,28,1,5.0,
1146,0.001,0.2037,0.01,1.3498,0.59794,0.94925,0.3,3.5,14.397,1.7735500000000002,No pruning,learning,28,2,5.0,
1147,0.0028346,0.1766,0.01974,1.9407,0.76551,0.76358,0.29137,2.4565,-6.2244,1.7312400000000001,No pruning,learning,28,3,5.0,
1148,0.001,0.09544,0.016363,1.0859,0.65916,1.1298,0.45802,3.1268,-21.265,1.5280600000000002,No pruning,learning,28,4,5.0,
1149,0.001,0.16667,0.02,1.0,0.67139,1.0,0.3,3.5,15.0,1.58078,No pruning,learning,28,5,5.0,
1150,0.010566,0.21338,0.028172,0.6496,0.54152,0.87826,0.53693,1.9207,13.943,2.42246,No pruning,learning,29,1,1.0,
1151,0.0089211,0.2,0.01,0.5,0.4,1.0,0.4,2.5,7.2989,2.75735,No pruning,learning,29,2,1.0,
1152,0.0055525,0.31247,0.28979,0.44231,0.38018,1.282,0.59614,3.9975,15.068,2.35809,No pruning,learning,29,3,1.0,
1153,0.013333,0.3,0.02,0.5,0.4,1.0,1.624,2.5,15.0,3.0331300000000003,No pruning,learning,29,4,1.0,
1154,0.018423,0.2,0.055556,0.34876,0.38297,0.77065,0.5,2.8333,20.0,2.02758,No pruning,learning,29,5,1.0,
1155,0.0047837,0.31917,0.1487,1.061,0.38252,0.9909,0.32111,3.0544,14.741,2.37616,No pruning,learning,29,1,2.0,
1156,0.0098586,0.20433,0.044064,0.49788,0.68136,0.81404,0.31014,2.8684,14.875,2.55374,No pruning,learning,29,2,2.0,
1157,0.0048549,0.25662,0.031944,0.96728,0.53296,0.99736,0.46599,2.5849,29.601,2.5170500000000002,No pruning,learning,29,3,2.0,
1158,0.014859,0.19322,0.059866,0.51966,0.40624,1.0831,0.27954,4.6757,13.517,2.15623,No pruning,learning,29,4,2.0,
1159,0.011247,0.30146,0.05519,0.52001,0.67517,1.1828,0.85412,6.4074,-19.381,2.84787,No pruning,learning,29,5,2.0,
1160,0.015597,0.18889,0.019651,1.0,0.78475,1.0,0.33333,2.5,15.0,1.5913499999999998,No pruning,learning,29,1,3.0,
1161,0.0033463,0.2,0.021527,0.42981,0.4723,1.0,0.3,2.5,15.0,2.47815,No pruning,learning,29,2,3.0,
1162,0.0050167,0.29901,0.019958,1.0018,0.79813,1.0021,-0.27717,2.5012,15.017,2.2997699999999996,No pruning,learning,29,3,3.0,
1163,0.005,0.2,0.02,1.0,0.8,1.0,0.3,3.3333,30.0,1.9561000000000004,No pruning,learning,29,4,3.0,
1164,0.0034878,0.26693,0.032439,0.94665,0.75732,1.1212,0.43963,3.5799,-12.582,2.05076,No pruning,learning,29,5,3.0,
1165,0.001,0.16633,0.02333,0.75259,1.0731,1.0,0.3,2.5,15.0,1.93975,No pruning,learning,29,1,4.0,
1166,0.001,0.13666,0.023436,0.25,0.84424,1.8342,0.51166,4.6994,3.9789,2.02227,No pruning,learning,29,2,4.0,
1167,0.0036886,0.16798,0.032138,0.39369,1.1195,2.2051,0.83209,4.546,15.0,1.79572,No pruning,learning,29,3,4.0,
1168,0.005,0.25488,0.09,0.25,1.2448,1.4834,0.3,3.5,15.0,1.48546,No pruning,learning,29,4,4.0,
1169,0.0039789,0.10046,0.018209,0.82409,0.79551,1.223,0.29423,2.5155,15.071,1.63956,No pruning,learning,29,5,4.0,
1170,0.001,0.3,0.01,0.35182,0.93399,1.0,0.5,3.3333,10.0,2.0806400000000003,No pruning,learning,29,1,5.0,
1171,0.001,0.10099,0.039688,0.72222,1.0778,1.0093,0.45534,2.8542,15.074,1.7332100000000001,No pruning,learning,29,2,5.0,
1172,0.001,0.20977,0.036148,0.7829,0.85631,1.0626,0.66378,2.8873,15.501,2.0863699999999996,No pruning,learning,29,3,5.0,
1173,0.001,0.29442,0.020018,1.0001,0.8008,0.8492,0.29942,3.498,10.005,2.4053,No pruning,learning,29,4,5.0,
1174,0.010205,0.2,0.01,0.25,1.0,1.478,1.3331,3.2991,15.0,1.49681,No pruning,learning,29,5,5.0,
1175,0.001,0.20183,0.017358,0.84666,1.7027,1.4409,0.29987,2.5132,14.94,1.3058400000000001,No pruning,learning,30,1,1.0,
1176,0.001,0.12808,0.046305,0.46579,1.6962,1.6856,0.66666,3.375,0.8511,1.73307,No pruning,learning,30,2,1.0,
1177,0.005,0.0,0.021695,1.0,1.6,1.1925,0.17867,2.5,15.0,1.9814599999999998,No pruning,learning,30,3,1.0,
1178,0.001,0.21877,0.023332,0.77682,1.5118,1.5,-0.26532,2.5,15.0,1.52347,No pruning,learning,30,4,1.0,
1179,0.0038673,0.066667,0.016974,0.58333,1.3333,1.5,0.5,2.5,78.978,1.58601,No pruning,learning,30,5,1.0,
1180,0.001,0.25227,0.026087,0.90035,1.3044,1.3044,0.53781,3.866,169.41,1.66708,No pruning,learning,30,1,2.0,
1181,0.001,0.23436,0.042164,1.0048,1.6689,0.80755,0.30029,3.1657,15.004,1.6817499999999999,No pruning,learning,30,2,2.0,
1182,0.001,0.080649,0.01,0.75005,1.1287,0.91744,0.56255,2.3538,30.672,1.6763100000000002,No pruning,learning,30,3,2.0,
1183,0.0016667,0.19894,0.01,0.99948,1.1932,0.93822,0.69245,2.7523,15.0,1.48209,No pruning,learning,30,4,2.0,
1184,0.001,0.2,0.03,0.8534,1.1512,1.0,0.3,3.3634,6.9193,1.6649999999999998,No pruning,learning,30,5,2.0,
1185,0.005,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.62467,No pruning,learning,30,1,3.0,
1186,0.0043832,0.10189,0.029993,0.89104,0.91161,1.0289,0.29987,3.7032,-51.581,2.00542,No pruning,learning,30,2,3.0,
1187,0.0014444,0.2,0.02,1.0,1.1092,1.2571,0.4,3.5,15.0,1.4115299999999997,No pruning,learning,30,3,3.0,
1188,0.001,0.10148,0.091181,0.99354,1.0074,1.1514,0.3048,3.4834,7.0427,1.94237,No pruning,learning,30,4,3.0,
1189,0.011577,0.0,0.035613,0.39871,1.1114,1.5929,0.85156,3.7371,25.217,1.67607,No pruning,learning,30,5,3.0,
1190,0.0036173,0.1685,0.028525,0.48202,1.0,1.7319,0.7693,2.5,-35.0,1.47674,No pruning,learning,30,1,4.0,
1191,0.001,0.2,0.02,0.65095,1.0807,1.5,0.3,2.5,-9.3351,1.47921,No pruning,learning,30,2,4.0,
1192,0.001,0.136,0.023143,1.0,1.1888,1.4609,0.6,2.5,-10.464,1.7790700000000002,No pruning,learning,30,3,4.0,
1193,0.001,0.19448,0.021034,0.93848,0.92057,1.3097,0.30619,2.5413,8.8502,2.0485599999999997,No pruning,learning,30,4,4.0,
1194,0.0039421,0.2,0.018032,0.80315,1.0686,1.4448,0.3,3.3333,15.0,1.54373,No pruning,learning,30,5,4.0,
1195,0.0043576,0.19824,0.019897,0.90996,0.99877,0.99841,0.50387,3.3423,10.033,1.47517,No pruning,learning,30,1,5.0,
1196,0.01,0.17532,0.01,0.5,1.0437,1.5103,0.45291,2.5,-48.245,1.38662,No pruning,learning,30,2,5.0,
1197,0.001,0.40004,0.019999,0.98275,1.3333,1.0001,0.50005,3.5001,15.0,1.8784399999999999,No pruning,learning,30,3,5.0,
1198,0.001,0.30495,0.01,0.99278,0.80742,0.99175,0.29537,4.9856,14.934,1.8099300000000003,No pruning,learning,30,4,5.0,
1199,0.001,0.20417,0.020007,0.815,0.7998,1.0011,0.19615,3.1251,15.009,1.86967,No pruning,learning,30,5,5.0,
1200,0.0030835,0.1,0.02,0.79292,0.27622,0.99999,-1.6948,2.5,15.0,2.1667,No pruning,time pressure,1,1,,5.0
1201,0.0069821,0.3,0.01,0.5,0.56503,1.3333,0.3,5.0,15.0,2.61289,No pruning,time pressure,1,2,,5.0
1202,0.019618,0.26736,0.01998,0.49507,0.57709,1.4053,0.10638,3.3108,16.572,2.2657200000000004,No pruning,time pressure,1,3,,5.0
1203,1.0,0.2451,0.021173,0.92113,0.69851,1.4837,0.15476,5.3947,4.9787,1.9271099999999997,No pruning,time pressure,1,4,,5.0
1204,0.001,0.26313,0.029567,0.25,0.10271,1.1531,0.27844,3.375,11.0,1.70037,No pruning,time pressure,1,5,,5.0
1205,0.001,0.022008,0.015023,1.0042,0.59986,0.83354,-0.78181,2.4916,15.039,2.32139,No pruning,time pressure,1,1,,10.0
1206,0.0039264,0.3,0.020728,1.0,0.61579,1.0,0.3,3.4657,20.0,2.0869,No pruning,time pressure,1,2,,10.0
1207,0.02,0.0,0.020184,0.5,0.8,1.1626,0.3,2.5,15.0,2.60491,No pruning,time pressure,1,3,,10.0
1208,0.69581,0.2767,0.021233,0.96619,0.74877,0.90744,0.28286,3.697,5.6639,1.69,No pruning,time pressure,1,4,,10.0
1209,0.010881,0.2,0.01,0.65155,0.61462,1.0,0.3,3.547,15.0,2.2267900000000003,No pruning,time pressure,1,5,,10.0
1210,0.0038069,0.0,0.023328,0.4999,0.39985,1.3335,0.16679,3.5088,14.998,2.4132100000000003,No pruning,time pressure,1,1,,20.0
1211,0.012615,0.10164,0.04,0.25,0.64558,2.0,0.3,3.5,12.76,2.00065,No pruning,time pressure,1,2,,20.0
1212,0.0034327,0.2,0.019291,0.76731,0.58074,1.2544,0.3,2.5,4.4238,2.1219499999999996,No pruning,time pressure,1,3,,20.0
1213,0.0039967,0.29622,0.030046,0.79274,0.5577,1.3349,0.47569,3.3313,29.982,2.02842,No pruning,time pressure,1,4,,20.0
1214,0.005,0.23796,0.03,1.0,0.8,0.8,0.33333,5.0,30.0,1.8898300000000003,No pruning,time pressure,1,5,,20.0
1215,0.42052,0.1,0.039673,0.73921,1.0667,0.95743,0.4,5.5556,-35.0,2.30885,No pruning,time pressure,2,1,,5.0
1216,0.0033908,0.1642,0.015977,0.824,0.54081,0.75849,0.43075,2.2905,31.609,2.36984,No pruning,time pressure,2,2,,5.0
1217,0.0046641,0.31856,0.021232,0.33392,0.79684,1.0035,0.29944,3.3272,-35.063,2.2654699999999997,No pruning,time pressure,2,3,,5.0
1218,0.010009,0.28847,0.030022,0.99952,0.60064,0.86646,0.29993,5.001,9.9553,2.6408300000000002,No pruning,time pressure,2,4,,5.0
1219,0.0040854,0.31805,0.020062,0.68843,0.39943,0.99907,0.60095,5.0054,-179.97,2.9426200000000002,No pruning,time pressure,2,5,,5.0
1220,0.51162,0.18886,0.019996,0.5001,0.63981,0.69874,0.60013,3.3726,-135.0,2.38955,No pruning,time pressure,2,1,,10.0
1221,0.36086,0.25476,0.039228,0.25,0.53342,0.77833,1.7191,9.5705,11.56,2.5925899999999995,No pruning,time pressure,2,2,,10.0
1222,1.0,0.42278,0.022918,0.59083,0.47239,0.77803,0.38113,2.766,-85.688,2.49553,No pruning,time pressure,2,3,,10.0
1223,0.016339,0.30592,0.022261,0.96824,0.75866,0.45698,0.28785,4.3769,12.827,2.63322,No pruning,time pressure,2,4,,10.0
1224,0.019994,0.46667,0.02086,1.2261,0.85926,0.72789,0.5,4.4444,-52.166,2.45503,No pruning,time pressure,2,5,,10.0
1225,0.035094,0.60131,0.036453,1.5636,1.4712,0.15601,0.55592,3.805,9.0341,2.34081,No pruning,time pressure,2,1,,20.0
1226,0.021495,0.38258,0.027122,1.1731,1.743,0.065743,0.22276,2.6391,25.842,2.41821,No pruning,time pressure,2,2,,20.0
1227,0.3803,0.26329,0.018233,0.49581,1.0112,0.61772,0.31332,3.4375,0.0,2.6437,No pruning,time pressure,2,3,,20.0
1228,0.048156,0.26671,0.01,0.25,0.79851,1.0016,0.43348,2.4971,14.99,2.46931,No pruning,time pressure,2,4,,20.0
1229,0.016677,0.14513,0.027419,2.1414,0.80502,0.62903,0.64113,1.708,32.968,2.91911,No pruning,time pressure,2,5,,20.0
1230,0.010003,0.30003,0.01,0.99996,1.0668,0.99985,0.2999,4.9997,15.001,2.0245500000000005,No pruning,time pressure,3,1,,5.0
1231,0.0058098,0.33927,0.017976,1.0886,0.8911,0.89878,0.53421,3.5105,2.9702,1.86159,No pruning,time pressure,3,2,,5.0
1232,0.011923,0.2,0.032655,1.0,0.8,1.0,0.3264,10.647,4.391,2.09334,No pruning,time pressure,3,3,,5.0
1233,0.0055789,0.30139,0.01219,1.0021,0.65461,0.5089,0.43161,3.3274,14.979,1.9916400000000003,No pruning,time pressure,3,4,,5.0
1234,0.001,0.31392,0.02219,1.0,0.8,0.8,0.5,2.5,15.0,2.28545,No pruning,time pressure,3,5,,5.0
1235,0.007,0.30744,0.018332,1.0,0.39994,0.99987,0.30006,3.333,11.666,1.99112,No pruning,time pressure,3,1,,10.0
1236,0.005,0.20808,0.02,1.0,0.47079,0.62097,0.3,2.5,15.0,2.44677,No pruning,time pressure,3,2,,10.0
1237,0.005,0.24647,0.02,1.1046,-0.0056855,1.0,0.23252,2.5,15.0,1.91021,No pruning,time pressure,3,3,,10.0
1238,0.60976,0.12123,0.01721,0.56784,0.67443,0.86048,0.083351,2.7442,16.116,2.1348,No pruning,time pressure,3,4,,10.0
1239,0.0052349,0.17239,0.01781,0.48714,0.28782,1.0865,0.27566,4.1481,4.7216,2.86681,No pruning,time pressure,3,5,,10.0
1240,0.005,0.2692,0.04,1.0,0.5244,1.0,0.3,2.5,15.0,1.64181,No pruning,time pressure,3,1,,20.0
1241,0.0058896,0.37631,0.021905,1.0118,0.76446,0.76446,0.45565,2.5691,30.316,1.7996499999999997,No pruning,time pressure,3,2,,20.0
