,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,horizontal feature drop rate,vertical feature drop rate,diagonal feature drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
146,10.0,0.0067196,0.029107,3.5478,0.26421,0.38711,0.61563,2.071,18.401,0.33119,0.41292,0.086832,2.39425,Orientation-dependent dropping,human-vs-human,30,2,,
147,6.4011,0.013558,0.013118,1.6064,0.97627,0.6204,0.54674,2.9906,18.037,0.50898,0.27834,0.12166,2.38198,Orientation-dependent dropping,human-vs-human,30,3,,
148,8.762,0.02,0.054255,1.6913,0.17308,0.59308,0.39598,3.5,15.0,0.29128,0.1,0.1,2.45736,Orientation-dependent dropping,human-vs-human,30,4,,
149,6.2027,0.0083712,0.01,1.9454,0.29375,0.44865,0.43516,2.6513,16.007,0.44836,0.11678,0.29453,2.17646,Orientation-dependent dropping,human-vs-human,30,5,,
150,4.2943,0.001,0.019934,1.0527,0.78104,1.0155,0.45707,3.5074,14.974,0.20131,0.2647,0.16621,1.52909,Orientation-dependent dropping,human-vs-human,31,1,,
151,3.0,0.001,0.02,0.61582,0.55733,1.0,0.41649,5.0,30.0,0.16675,0.2,0.2,1.6544,Orientation-dependent dropping,human-vs-human,31,2,,
152,7.6808,0.001,0.02,1.0,0.72395,0.61365,0.26155,3.5,10.0,0.12628,0.2,0.2,1.64715,Orientation-dependent dropping,human-vs-human,31,3,,
153,4.2646,0.0029896,0.022716,0.97599,0.71573,0.81842,0.27155,4.6514,16.807,0.1722,0.14058,0.15343,1.40391,Orientation-dependent dropping,human-vs-human,31,4,,
154,7.9205,0.001,0.033339,1.0504,0.8,0.8983,0.3,3.0644,10.0,0.22134,0.3,0.2,1.4812400000000001,Orientation-dependent dropping,human-vs-human,31,5,,
155,6.475,0.001,0.01,0.25,1.25,0.82999,-0.097545,4.5344,23.558,0.3109,0.0,0.11091,1.53335,Orientation-dependent dropping,human-vs-human,32,1,,
156,10.0,0.001,0.01,0.45834,1.1747,1.1928,0.3,2.5,15.0,0.2,0.18346,0.1,1.029767,Orientation-dependent dropping,human-vs-human,32,2,,
157,4.6224,0.001,0.01,0.29288,0.96427,1.4553,0.2949,2.6635,14.714,0.18571,0.21429,0.18571,1.30757,Orientation-dependent dropping,human-vs-human,32,3,,
158,9.5,0.001,0.02,0.77751,1.259,0.93856,0.48851,3.3221,8.0977,0.2121,0.26667,0.26667,1.38904,Orientation-dependent dropping,human-vs-human,32,4,,
159,10.0,0.001,0.02939,0.39482,1.2723,2.0435,0.0032483,3.4657,14.083,0.1939,0.29926,0.19478,1.6198900000000003,Orientation-dependent dropping,human-vs-human,32,5,,
160,2.7529,0.0050003,0.01,0.72879,0.40003,0.99997,0.29997,9.9553,16.667,0.35703,0.19998,0.17727,1.6005499999999997,Orientation-dependent dropping,human-vs-human,33,1,,
161,2.9996,0.0049989,0.022483,0.49989,1.0002,0.99979,0.29986,13.379,29.998,0.16674,0.19992,0.29987,1.9953699999999999,Orientation-dependent dropping,human-vs-human,33,2,,
162,2.882,0.0052373,0.02,0.77446,0.8,1.0,0.3,7.9237,14.271,0.2,0.2,0.19271,1.6886700000000001,Orientation-dependent dropping,human-vs-human,33,3,,
163,3.4342,0.0020229,0.017122,0.88108,0.6226,0.97068,0.31495,7.066,20.308,0.39091,0.10297,0.19523,1.8454000000000002,Orientation-dependent dropping,human-vs-human,33,4,,
164,3.0,0.005,0.03,0.54265,0.4,1.3333,0.19243,11.128,30.0,0.2,0.2,0.16667,1.9106199999999998,Orientation-dependent dropping,human-vs-human,33,5,,
165,4.6018,0.005,0.015,0.5,0.99999,1.2588,0.4,5.0,30.0,0.4,0.2,0.074095,1.20152,Orientation-dependent dropping,human-vs-human,34,1,,
166,2.5167,0.005,0.01,0.67731,0.8,1.0927,0.5,5.0,180.0,0.20767,0.2,0.09652,1.63219,Orientation-dependent dropping,human-vs-human,34,2,,
167,2.9788,0.001,0.012274,0.784,1.0452,1.0763,0.41429,3.6018,15.362,0.18191,0.15159,0.12127,1.4911299999999998,Orientation-dependent dropping,human-vs-human,34,3,,
168,2.4244,0.001,0.01,0.59355,0.79801,1.3363,0.23351,3.3282,16.471,0.20057,0.17019,0.091557,1.4645300000000003,Orientation-dependent dropping,human-vs-human,34,4,,
169,6.7989,0.006812,0.023241,0.86553,1.1229,1.3326,0.33035,7.1406,33.885,0.30624,0.22624,0.18125,1.5174800000000002,Orientation-dependent dropping,human-vs-human,34,5,,
170,10.0,0.0065612,0.02,0.5,0.64457,2.0,0.18708,2.8319,15.0,0.2,0.1,0.2,1.5861399999999999,Orientation-dependent dropping,human-vs-human,35,1,,
171,5.0506,0.001,0.01,0.5,0.61448,2.0,0.3,3.7472,12.564,0.2,0.2,0.4,1.67118,Orientation-dependent dropping,human-vs-human,35,2,,
172,3.1218,0.001,0.018751,0.57827,0.74378,1.6465,0.35913,2.6093,14.5,0.17502,0.17502,0.21838,1.93948,Orientation-dependent dropping,human-vs-human,35,3,,
173,6.2365,0.0040472,0.0125,0.50008,0.091751,2.2097,0.25185,3.6391,34.442,0.23814,0.17774,0.21739,1.5086300000000001,Orientation-dependent dropping,human-vs-human,35,4,,
174,6.5405,0.001,0.016311,0.82569,0.74618,1.5008,-0.021586,3.3556,20.097,0.15926,0.1963,0.1963,2.12511,Orientation-dependent dropping,human-vs-human,35,5,,
175,3.3027,0.0025,0.02,0.87441,0.80324,0.99999,0.3,2.9686,15.0,0.2,0.2,0.2,1.83463,Orientation-dependent dropping,human-vs-human,36,1,,
176,0.1,0.0099999,0.01,0.25,0.88889,1.002,0.5,5.0,10.934,0.2,0.2,0.0,1.41566,Orientation-dependent dropping,human-vs-human,36,2,,
177,3.322,0.001,0.01,1.0059,0.83912,0.87417,0.39996,2.4995,14.998,0.18357,0.19844,0.18572,1.91299,Orientation-dependent dropping,human-vs-human,36,3,,
178,5.2161,0.001,0.04,1.1667,0.8,1.0,0.3,2.5,6.5106,0.17669,0.2,0.23056,1.74363,Orientation-dependent dropping,human-vs-human,36,4,,
179,6.5345,0.001,0.04,1.5,1.0667,0.73429,0.3,2.5,15.0,0.2,0.2,0.3,1.8965599999999998,Orientation-dependent dropping,human-vs-human,36,5,,
180,5.094,0.02,0.03,1.0,-0.56319,0.8,0.44389,3.5,30.0,0.1,0.2,0.21199,2.81499,Orientation-dependent dropping,human-vs-human,37,1,,
181,6.3656,0.013333,0.018333,1.3325,-0.21631,0.8,0.41607,2.5,16.667,0.3,0.26667,0.22317,2.2289900000000005,Orientation-dependent dropping,human-vs-human,37,2,,
182,5.4743,0.01,0.02,1.3341,0.13946,0.67878,0.33333,3.3333,15.0,0.2,0.2,0.2,1.8846399999999999,Orientation-dependent dropping,human-vs-human,37,3,,
183,4.3,0.02,0.01,1.0,-0.56404,1.0,0.22661,3.4184,15.0,0.2,0.3,0.3,2.0471500000000002,Orientation-dependent dropping,human-vs-human,37,4,,
184,5.2034,0.01,0.01,1.4784,-0.71198,1.0667,0.3,3.3334,30.0,0.2,0.2,0.2,2.5750300000000004,Orientation-dependent dropping,human-vs-human,37,5,,
185,7.0,0.02,0.01,1.0556,-0.37591,-0.92823,1.0,3.5,10.0,0.25766,0.2,0.3,2.0271300000000005,Orientation-dependent dropping,human-vs-human,38,1,,
186,7.5093,0.020553,0.02,1.0,-1.4167,0.31987,0.70414,2.5,15.0,0.3,0.2,0.3,2.45537,Orientation-dependent dropping,human-vs-human,38,2,,
187,4.4507,0.010918,0.030016,0.67275,0.20357,0.71263,2.362,4.5729,16.557,0.20016,0.19984,0.2331,2.72805,Orientation-dependent dropping,human-vs-human,38,3,,
188,8.5,0.018944,0.021319,1.0,0.4,0.24164,1.8902,7.0,30.0,0.15,0.2,0.2,2.73355,Orientation-dependent dropping,human-vs-human,38,4,,
189,3.92,0.01,0.02,1.0,0.27128,-0.58322,0.6,2.5,15.0,0.17461,0.2,0.2,1.9259499999999998,Orientation-dependent dropping,human-vs-human,38,5,,
190,3.933,0.010857,0.010833,0.62062,0.73553,1.5947,0.41752,2.0798,17.116,0.21878,0.19911,0.19985,2.1793500000000003,Orientation-dependent dropping,human-vs-human,39,1,,
191,7.0,0.01,0.021558,0.3288,0.8,1.3333,0.4,2.5,15.0,0.2,0.2,0.2,1.7110800000000002,Orientation-dependent dropping,human-vs-human,39,2,,
192,6.9805,0.010089,0.019901,1.0043,0.80299,1.0049,0.39679,2.4914,15.039,0.19803,0.20197,0.19898,2.22975,Orientation-dependent dropping,human-vs-human,39,3,,
193,5.0,0.0066712,0.02,0.25,0.8,1.0,0.3,2.5,15.0,0.1,0.2,0.14392,2.36459,Orientation-dependent dropping,human-vs-human,39,4,,
194,4.7233,0.0096656,0.026248,0.91792,0.27758,1.0938,0.33903,1.3602,15.75,0.1354,0.23752,0.23752,1.9955500000000002,Orientation-dependent dropping,human-vs-human,39,5,,
195,5.0,0.01,0.01,1.0,0.4,1.0,0.3,3.5,200.0,0.1,0.2,0.2,1.97454,Orientation-dependent dropping,human-vs-human,40,1,,
196,3.5176,0.01,0.031667,1.0,0.8,1.3333,0.16537,2.5,15.0,0.2,0.2,0.2,1.83006,Orientation-dependent dropping,human-vs-human,40,2,,
197,5.0,0.005,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,2.37097,Orientation-dependent dropping,human-vs-human,40,3,,
198,4.641,0.0041111,0.020741,0.92173,0.42966,1.5,0.26511,2.5,15.0,0.16693,0.17778,0.1,2.28218,Orientation-dependent dropping,human-vs-human,40,4,,
199,2.4419,0.0099999,0.02,1.0,0.4,1.0667,0.5,2.5,20.183,0.2,0.2,0.2,1.56935,Orientation-dependent dropping,human-vs-human,40,5,,
200,1.2887,0.034555,0.01,0.99999,1.1538,1.0,0.4,3.5,30.0,0.2,0.2,0.2,1.6388000000000003,Orientation-dependent dropping,generalization,1,1,,
201,2.6089,0.0041111,0.047396,0.99999,1.0,1.3904,0.6,4.6667,12.222,0.2,0.21313,0.21018,1.29455,Orientation-dependent dropping,generalization,1,2,,
202,2.8967,0.003,0.02,1.0162,1.1255,1.3333,0.4,4.6667,15.0,0.2,0.2,0.2,1.7043400000000002,Orientation-dependent dropping,generalization,1,3,,
203,4.564,0.001,0.01,0.97645,1.0,1.1426,0.3,3.5,15.0,0.2,0.2,0.2,1.9136099999999998,Orientation-dependent dropping,generalization,1,4,,
204,2.7669,0.0060267,0.026756,0.88771,0.9155,1.1283,0.38342,4.7754,13.973,0.1667,0.169,0.13152,1.6065200000000002,Orientation-dependent dropping,generalization,1,5,,
205,5.3285,0.001,0.013759,0.95969,1.6776,1.3432,0.29899,2.4973,15.012,0.19938,0.19938,0.20061,1.2864999999999998,Orientation-dependent dropping,generalization,2,1,,
206,8.1808,0.001,0.015647,1.0237,1.7882,0.7987,0.44971,3.0392,14.388,0.23059,0.16941,0.0,1.6884000000000001,Orientation-dependent dropping,generalization,2,2,,
207,7.4736,0.001,0.025689,1.0,1.0,1.1483,0.5,2.5,15.0,0.25729,0.2,0.1,1.08642,Orientation-dependent dropping,generalization,2,3,,
208,6.2772,0.0022083,0.01,0.85025,1.6817,1.183,0.63725,2.8202,31.464,0.20446,0.1268,0.12257,1.37879,Orientation-dependent dropping,generalization,2,4,,
209,7.1112,0.001,0.020151,1.0464,1.4513,1.2075,0.88914,3.5184,12.271,0.15559,0.15874,0.19997,1.1023299999999998,Orientation-dependent dropping,generalization,2,5,,
210,8.0527,0.0099909,0.02998,1.1143,-0.63082,0.80478,0.29967,2.7079,29.996,0.2,0.20004,0.20008,2.0424,Orientation-dependent dropping,generalization,3,1,,
211,2.9404,0.011242,0.01,1.0027,-0.4426,0.55676,0.41471,3.507,33.306,0.30003,0.23198,0.1328,2.29305,Orientation-dependent dropping,generalization,3,2,,
212,1.7333,0.015,0.02,0.38185,0.24831,1.0,0.5,4.9326,20.0,0.21668,0.2,0.1,2.14348,Orientation-dependent dropping,generalization,3,3,,
213,2.8389,0.02037,0.02,1.0,-0.30121,1.0,0.3,2.7778,15.0,0.2,0.2,0.2,2.37918,Orientation-dependent dropping,generalization,3,4,,
214,4.7278,0.0099999,0.02,0.25,0.17905,1.0667,-6.0555e-06,2.5,15.0,0.2,0.2,0.2,2.13916,Orientation-dependent dropping,generalization,3,5,,
215,6.7838,0.30562,0.022824,0.82952,1.1734,1.3226,0.30891,1.9549,-79.993,0.16362,0.2176,0.32388,2.52413,Orientation-dependent dropping,generalization,4,1,,
216,2.8326,0.0099886,0.019968,0.99952,0.6731,0.99944,0.29964,1.4346,-23.254,0.27825,0.40201,0.20022,2.37723,Orientation-dependent dropping,generalization,4,2,,
217,0.86574,0.013333,0.39015,0.96127,0.8,1.0,0.28301,2.5,-5.5556,0.22663,0.12153,0.2,2.7614099999999997,Orientation-dependent dropping,generalization,4,3,,
218,3.3426,0.0089543,0.016604,1.0,0.79997,0.79997,0.15064,2.5001,-16.785,0.41963,0.2,0.3,2.6000199999999998,Orientation-dependent dropping,generalization,4,4,,
219,2.0806,0.46375,0.20706,0.72156,1.1977,0.88886,0.25297,2.4898,13.891,0.1975,0.1975,0.19809,2.7262199999999996,Orientation-dependent dropping,generalization,4,5,,
220,3.0,0.001,0.016667,0.25,0.16305,2.0,0.3,2.5,15.0,0.24416,0.21491,0.2,2.6930000000000005,Orientation-dependent dropping,generalization,5,1,,
221,0.50983,0.005,0.022255,0.375,0.59972,1.0342,0.3,2.5,15.0,0.2,0.2,0.20676,2.3882100000000004,Orientation-dependent dropping,generalization,5,2,,
222,0.4625,0.99999,0.01,0.46849,0.6875,0.875,0.25208,2.2812,14.0,0.15,0.24157,0.25,2.7485600000000003,Orientation-dependent dropping,generalization,5,3,,
223,4.8375,0.014451,0.020109,1.2164,0.2269,0.75272,0.12364,2.9327,11.36,0.29891,0.10109,0.12033,2.18226,Orientation-dependent dropping,generalization,5,4,,
224,3.0,0.005,0.02,0.25,0.28848,1.7778,0.33333,2.5283,18.333,0.13333,0.18079,0.2,2.4855300000000002,Orientation-dependent dropping,generalization,5,5,,
225,10.0,0.001,0.02,0.96488,0.81485,0.75587,0.68627,2.5,16.667,0.23445,0.12437,0.1,1.6570100000000003,Orientation-dependent dropping,generalization,6,1,,
226,9.5922,0.001,0.01,1.0,1.0,0.87759,0.66667,1.8056,9.2678,0.2,0.2,0.2,1.7609400000000002,Orientation-dependent dropping,generalization,6,2,,
227,6.0819,0.001,0.01,1.0,1.0872,1.1111,0.3,3.2496,15.0,0.2,0.24043,0.2,1.8370700000000002,Orientation-dependent dropping,generalization,6,3,,
228,5.0533,0.001,0.01,1.0,0.8,1.0,0.5,2.5,20.0,0.2,0.2,0.2,1.4547599999999998,Orientation-dependent dropping,generalization,6,4,,
229,3.5237,0.001,0.019848,1.0075,0.81125,0.9875,0.29187,2.5219,19.9,0.195,0.15048,0.205,1.5817400000000001,Orientation-dependent dropping,generalization,6,5,,
230,4.3269,0.005,0.02,0.33301,0.8,0.88268,0.6,2.5,15.0,0.2,0.2,0.2,2.07942,Orientation-dependent dropping,generalization,7,1,,
231,7.5295,0.001,0.01,0.5,0.8,1.0,0.55298,3.5,10.0,0.3,0.2,0.2,2.01355,Orientation-dependent dropping,generalization,7,2,,
232,7.0,0.005,0.02,0.5,0.8,1.0,0.95,2.5,15.0,0.2,0.2,0.2,1.8598500000000002,Orientation-dependent dropping,generalization,7,3,,
233,6.4019,0.0013198,0.03,1.0353,0.8,0.59616,0.3,2.5,15.0,0.2727,0.2,0.2,1.67834,Orientation-dependent dropping,generalization,7,4,,
234,10.0,0.0057212,0.03097,0.9717,0.96765,0.70325,0.59611,3.2233,15.901,0.18706,0.21035,0.19085,1.79858,Orientation-dependent dropping,generalization,7,5,,
235,8.3492,0.010371,0.020413,2.0284,0.78143,0.42289,0.41223,3.4536,15.165,0.58659,0.19194,0.10413,2.15374,Orientation-dependent dropping,generalization,8,1,,
236,8.2896,0.0064076,0.02,2.175,0.4842,0.70998,0.6,2.7778,13.879,0.18066,0.18115,0.27059,1.94815,Orientation-dependent dropping,generalization,8,2,,
237,6.5442,0.0031385,0.01,1.6469,0.98155,0.39286,0.26952,2.8742,12.901,0.40149,0.22515,0.19619,1.9076999999999997,Orientation-dependent dropping,generalization,8,3,,
238,9.9999,0.0066699,0.015886,2.2828,0.25601,0.61487,0.4337,2.86,28.355,0.28228,0.11772,0.28228,1.8318699999999999,Orientation-dependent dropping,generalization,8,4,,
239,7.3141,0.01,0.02,1.0563,0.25331,0.038925,0.3,4.6667,15.0,0.2,0.45958,0.3,1.6325600000000002,Orientation-dependent dropping,generalization,8,5,,
240,4.7188,0.0092956,0.01,0.50005,0.68086,1.4997,0.4998,6.8898,15.002,0.27323,0.19989,0.16527,2.0651599999999997,Orientation-dependent dropping,generalization,9,1,,
241,3.0,0.001,0.022082,0.33333,0.4,1.0,0.5,2.5,15.0,0.26456,0.2,0.21506,1.9642600000000001,Orientation-dependent dropping,generalization,9,2,,
242,7.0,0.01,0.02,0.5,0.4,0.8,0.3,3.5,10.0,0.2,0.2,0.2,2.00955,Orientation-dependent dropping,generalization,9,3,,
243,3.0,0.01,0.016606,0.5,0.4,0.8,0.3,5.5646,30.0,0.2,0.2,0.0,1.90793,Orientation-dependent dropping,generalization,9,4,,
244,5.9326,0.013,0.02125,0.87009,0.43724,0.9375,0.33106,7.0644,14.5,0.24417,0.175,0.175,2.03914,Orientation-dependent dropping,generalization,9,5,,
245,3.0,0.0099999,0.01,1.0,0.8,0.93506,0.3,5.0,20.0,0.26667,0.2,0.21111,2.2161600000000004,Orientation-dependent dropping,generalization,10,1,,
246,3.0,0.002,0.014999,1.0742,0.69063,0.8,0.3,3.5,15.0,0.2,0.3,0.2,2.08006,Orientation-dependent dropping,generalization,10,2,,
247,3.0,0.005956,0.02,1.0,0.8,0.82244,0.3,5.0,30.0,0.7,0.2,0.2,1.9602800000000002,Orientation-dependent dropping,generalization,10,3,,
248,3.0271,0.001,0.019248,0.76524,0.8125,0.8149,0.19033,3.704,19.889,0.27322,0.19444,0.20556,2.07745,Orientation-dependent dropping,generalization,10,4,,
249,3.7365,0.001,0.03,1.0,0.8,0.99623,0.3,3.5,15.0,0.2,0.2,0.2,1.8677700000000002,Orientation-dependent dropping,generalization,10,5,,
250,2.9312,0.72355,0.022597,1.3365,0.69483,0.87017,0.31561,2.9244,12.403,0.14807,0.25072,0.14807,2.12434,Orientation-dependent dropping,generalization,11,1,,
251,0.11728,0.021937,0.02056,1.121,0.8,0.9032,0.31975,2.5,21.297,0.2,0.19912,0.24623,1.68608,Orientation-dependent dropping,generalization,11,2,,
252,2.3171,0.0062053,0.036557,1.8994,0.8,0.8,0.26078,2.5,15.0,0.066667,0.27528,0.17296,2.13115,Orientation-dependent dropping,generalization,11,3,,
253,2.1409,0.015999,0.01,1.8192,1.1053,0.91217,-0.05264,2.3158,10.579,0.20176,0.36317,0.15789,2.50213,Orientation-dependent dropping,generalization,11,4,,
254,0.1,1.0,0.023167,1.1385,0.65748,0.84165,0.37586,2.7771,13.733,0.13666,0.26334,0.49502,1.7943799999999999,Orientation-dependent dropping,generalization,11,5,,
255,5.0,0.001,0.02,0.5,0.33001,1.5,0.3,3.0593,10.0,0.3,0.2,0.1,2.1841799999999996,Orientation-dependent dropping,generalization,12,1,,
256,6.1027,0.005,0.03,0.5,0.35899,1.0667,0.3,5.9835,26.667,0.26667,0.2,0.2,1.8813900000000001,Orientation-dependent dropping,generalization,12,2,,
257,5.0016,0.0023348,0.01,0.53276,0.46581,0.99947,0.59965,4.8583,10.003,0.24385,0.20018,0.20021,1.92885,Orientation-dependent dropping,generalization,12,3,,
258,3.9279,0.0018583,0.011378,0.25,0.33938,0.9134,0.23112,3.6681,14.307,0.28989,0.21689,0.23075,1.9938300000000002,Orientation-dependent dropping,generalization,12,4,,
259,2.8389,0.001,0.01,0.5,0.55582,0.8,0.4,5.0,30.0,0.27588,0.4,0.2,2.1542800000000004,Orientation-dependent dropping,generalization,12,5,,
260,6.4184,0.0044814,0.010485,0.87254,0.83329,0.68735,0.69042,2.806,20.556,0.23735,0.27507,0.2197,1.5337299999999998,Orientation-dependent dropping,generalization,13,1,,
261,9.9999,0.001,0.01,0.41667,1.0,0.8,0.55556,3.5,18.333,0.1963,0.16667,0.2,1.9605300000000003,Orientation-dependent dropping,generalization,13,2,,
262,5.2452,0.001,0.01,0.25,0.81219,0.86831,0.96322,3.6814,14.892,0.20564,0.20542,0.20542,1.9892499999999997,Orientation-dependent dropping,generalization,13,3,,
263,4.0832,0.001,0.011169,0.84746,1.0,0.8,0.5,4.0417,10.0,0.21204,0.3,0.2,2.0744700000000003,Orientation-dependent dropping,generalization,13,4,,
264,3.0,0.001,0.023018,0.5103,1.0962,0.56484,0.3,3.5,20.0,0.2307,0.2,0.26804,1.6872100000000003,Orientation-dependent dropping,generalization,13,5,,
265,0.1,0.0093618,0.019291,0.52996,0.55815,1.0251,0.32304,7.0798,60.488,0.18101,0.17848,0.18582,2.47853,Orientation-dependent dropping,generalization,14,1,,
266,0.60937,0.0058333,0.02,0.63541,0.44419,0.8,0.10108,3.6818,15.0,0.20639,0.13333,0.2,1.85106,Orientation-dependent dropping,generalization,14,2,,
267,3.0668,0.02,0.01,0.5,0.8,1.0,0.10743,5.0,15.0,0.18201,0.2,0.1,2.1019999999999994,Orientation-dependent dropping,generalization,14,3,,
268,3.0,0.005,0.02,0.5,0.30683,1.5,0.3,3.3333,36.667,0.2,0.2,0.2,1.89679,Orientation-dependent dropping,generalization,14,4,,
269,0.54973,0.01035,0.0195,0.67345,0.4721,0.98227,0.50613,4.9261,88.058,0.20834,0.2276,0.24618,1.9368299999999998,Orientation-dependent dropping,generalization,14,5,,
270,5.0,0.01,0.01,1.0,0.61436,1.0,0.5,2.5,15.0,0.3,0.2,0.0,2.0570399999999998,Orientation-dependent dropping,generalization,15,1,,
271,9.0,0.01,0.02,1.0,0.59722,1.0,0.3,5.0,15.0,0.2,0.2,0.2,2.1196499999999996,Orientation-dependent dropping,generalization,15,2,,
272,6.8987,0.0047949,0.020513,1.0799,0.77692,0.97437,0.28333,2.4551,19.795,0.18974,0.21026,0.18974,2.08528,Orientation-dependent dropping,generalization,15,3,,
273,3.0,0.0052889,0.01,1.0699,0.72169,0.99998,0.30001,3.3333,12.296,0.39999,0.15664,0.2,2.4529900000000007,Orientation-dependent dropping,generalization,15,4,,
274,5.0,0.01,0.021483,1.2715,0.61753,1.0,0.3,2.5,15.0,0.28869,0.2,0.16667,1.92133,Orientation-dependent dropping,generalization,15,5,,
275,3.6719,0.005,0.02,1.0,0.4,0.73995,1.0207,2.8728,15.0,0.2,0.2,0.20107,1.81284,Orientation-dependent dropping,generalization,16,1,,
276,2.9541,0.001,0.026177,1.0214,0.80353,0.79013,0.51235,2.4469,19.978,0.20157,0.19843,0.19843,1.4691799999999997,Orientation-dependent dropping,generalization,16,2,,
277,2.9982,0.0049925,0.016911,1.09,0.75954,0.6199,0.64758,2.4984,14.226,0.19988,0.2112,0.10019,1.6773,Orientation-dependent dropping,generalization,16,3,,
278,3.9383,0.001,0.022412,1.0,0.8,0.86545,0.6,2.8368,30.0,0.13918,0.12516,0.2,2.0307899999999997,Orientation-dependent dropping,generalization,16,4,,
279,10.0,0.0050362,0.048603,0.79023,0.53741,0.99547,1.1861,3.3493,18.297,0.19819,0.0,0.19954,2.05221,Orientation-dependent dropping,generalization,16,5,,
280,9.4581,0.0018889,0.0475,0.25,0.28455,1.1399,0.70065,2.5,15.0,0.23333,0.25778,0.26667,1.52453,Orientation-dependent dropping,generalization,17,1,,
281,7.791,0.001,0.06,1.0,0.4,0.8,0.3,2.5,15.0,0.3,0.2,0.2,2.2198200000000003,Orientation-dependent dropping,generalization,17,2,,
282,3.4742,0.001,0.083312,0.25,0.58476,1.0,1.1089,3.3333,15.0,0.22986,0.2,0.2,2.01005,Orientation-dependent dropping,generalization,17,3,,
283,5.7644,0.001,0.020712,0.25,0.55766,0.75681,0.099386,3.8336,14.125,0.23365,0.17971,0.17778,2.2167700000000004,Orientation-dependent dropping,generalization,17,4,,
284,0.54278,0.0047234,0.018696,0.47787,0.45845,0.78479,1.0215,3.5322,15.706,0.31052,0.20236,0.11562,1.7815099999999997,Orientation-dependent dropping,generalization,17,5,,
285,4.1833,0.0019579,0.02,1.1719,0.4,1.0,0.3,2.5,15.0,0.2,0.2,0.2,1.51622,Orientation-dependent dropping,generalization,18,1,,
286,6.5237,0.001,0.029531,1.0,0.4,1.1214,0.30482,3.1815,15.0,0.2,0.21852,0.17778,1.71722,Orientation-dependent dropping,generalization,18,2,,
287,5.8266,0.001,0.02,1.0029,0.46437,1.0,0.3,3.3333,15.0,0.16667,0.2,0.2,1.5381399999999998,Orientation-dependent dropping,generalization,18,3,,
288,7.9875,0.001,0.01,0.8484,0.43995,1.25,0.1375,2.9375,18.0,0.31731,0.10347,0.05,2.0178599999999998,Orientation-dependent dropping,generalization,18,4,,
289,7.0008,0.0049983,0.01,1.2371,0.80019,1.0946,0.30009,2.4996,20.002,0.19992,0.0,0.19992,1.8604600000000002,Orientation-dependent dropping,generalization,18,5,,
290,3.687,0.0031595,0.02,1.2188,1.2917,0.035428,0.40528,3.0297,25.495,0.099999,0.3,0.25,2.52622,Orientation-dependent dropping,generalization,19,1,,
291,5.1223,0.0060341,0.020994,0.25,1.0686,0.13012,0.29858,6.9951,10.012,0.24568,0.22798,0.20087,2.2332899999999998,Orientation-dependent dropping,generalization,19,2,,
292,4.8937,0.0036667,0.015316,1.0279,1.0667,0.032723,0.47221,2.614,20.0,0.4,0.2,0.19231,2.0761600000000002,Orientation-dependent dropping,generalization,19,3,,
293,3.143,0.001,0.12336,0.89726,1.0392,0.41744,-0.0034736,2.615,14.531,0.18344,0.20328,0.30136,1.9169399999999999,Orientation-dependent dropping,generalization,19,4,,
294,5.1907,0.015192,0.01,1.0,0.96874,0.41337,0.4,4.6667,7.5756,0.18889,0.2,0.2,2.05088,Orientation-dependent dropping,generalization,19,5,,
295,4.5067,0.005,0.01,0.95516,0.70354,0.75119,0.5,4.6667,16.667,0.2,0.2,0.2,1.99926,Orientation-dependent dropping,generalization,20,1,,
296,4.4197,0.0013985,0.010556,1.0896,0.80016,0.69212,0.44484,4.2629,62.354,0.31902,0.23698,0.24486,1.6938100000000003,Orientation-dependent dropping,generalization,20,2,,
297,3.8008,0.0036638,0.018333,0.95833,0.83482,0.64548,0.4,4.6667,13.333,0.18889,0.2,0.20599,1.86893,Orientation-dependent dropping,generalization,20,3,,
298,3.6609,0.001,0.027489,1.1508,0.92269,0.73066,0.38717,3.0512,26.585,0.19355,0.090274,0.20769,1.8470100000000003,Orientation-dependent dropping,generalization,20,4,,
299,5.0,0.001,0.022258,1.0,0.88889,0.71484,0.6,5.0,15.0,0.2,0.2,0.2,1.63507,Orientation-dependent dropping,generalization,20,5,,
300,4.1278,0.0041825,0.025496,0.75955,0.64156,0.51021,0.51008,3.0656,17.198,0.32246,0.36255,0.32714,2.4205500000000004,Orientation-dependent dropping,generalization,21,1,,
301,3.0288,0.0083702,0.022963,0.91667,0.61777,1.1123,1.4148,2.5,20.0,0.15185,0.2,0.0,2.21121,Orientation-dependent dropping,generalization,21,2,,
302,2.55,0.01,0.02,0.5,0.57645,1.0,1.4949,2.5,15.0,0.16667,0.2,0.2,1.68662,Orientation-dependent dropping,generalization,21,3,,
