,pruning threshold,stopping probability,feature drop rate,lapse rate,horizontal-vertical scaling,horizontal-diagonal scaling,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
551,6.4691,0.0031674,0.095604,0.021872,0.93936,0.95347,0.40837,0.90638,0.87405,0.22197,3.4199,14.251,1.9467299999999998,Orientation-dependent weights,learning,5,2,1.0,
552,3.0,0.01,0.14519,0.02,1.0,1.4757,0.5,0.53333,1.0,0.0,3.5,15.0,1.80252,Orientation-dependent weights,learning,5,3,1.0,
553,4.3268,0.0044825,0.12162,0.022222,0.90289,1.0971,0.79861,0.89989,0.98819,0.29869,3.7497,17.647,1.6692899999999997,Orientation-dependent weights,learning,5,4,1.0,
554,6.0381,0.001,0.0,0.031497,1.4829,1.158,0.49024,0.78243,1.0195,0.28731,2.4658,14.844,1.54833,Orientation-dependent weights,learning,5,5,1.0,
555,6.0,0.005,0.1,0.01,1.0,1.0,0.5,1.0,1.0,0.5,3.5,15.0,1.49485,Orientation-dependent weights,learning,5,1,2.0,
556,4.2035,0.001,0.1977,0.017536,0.98495,1.0045,0.73312,1.1351,0.99915,0.34061,3.7977,10.787,1.8687999999999998,Orientation-dependent weights,learning,5,2,2.0,
557,6.8921,0.001,0.27918,0.01,1.1956,0.6875,0.5625,1.25,0.8486,-0.025,3.375,19.0,1.2376200000000002,Orientation-dependent weights,learning,5,3,2.0,
558,1.0667,0.0025084,0.2,0.019108,0.99999,1.0,0.65539,1.0717,1.037,0.3,4.614,15.0,1.45183,Orientation-dependent weights,learning,5,4,2.0,
559,7.7465,0.001,0.29358,0.022936,0.98614,0.98795,0.56898,1.0682,0.98418,0.13987,3.3676,22.082,1.7253699999999998,Orientation-dependent weights,learning,5,5,2.0,
560,1.2927,0.0036667,0.19337,0.01,1.5,1.2405,0.98163,0.8,0.85035,0.43458,3.1667,276.67,1.5925299999999998,Orientation-dependent weights,learning,5,1,3.0,
561,5.0,0.001,0.1,0.023333,1.0,2.0,0.56569,0.8,1.0,0.14547,3.3333,30.0,1.49418,Orientation-dependent weights,learning,5,2,3.0,
562,2.9793,0.001,0.19632,0.01,1.1738,1.1515,0.99072,1.0762,0.99046,0.49391,4.6484,29.915,1.18939,Orientation-dependent weights,learning,5,3,3.0,
563,2.8389,0.001,0.1,0.01,1.0,1.5452,0.79348,0.68838,0.98854,0.3,3.5,15.0,1.6259599999999998,Orientation-dependent weights,learning,5,4,3.0,
564,3.0,0.001,0.1,0.02,1.0,1.3103,1.0,0.8,0.83361,0.3,3.5,15.0,1.63177,Orientation-dependent weights,learning,5,5,3.0,
565,6.9942,0.001,0.20058,0.029942,1.078,0.99906,0.4955,1.0827,1.1438,0.29905,2.8869,14.988,1.73458,Orientation-dependent weights,learning,5,1,4.0,
566,8.3149,0.001,0.080247,0.022137,0.98611,0.96591,0.86834,0.84145,0.88745,0.32716,3.3043,15.0,1.33468,Orientation-dependent weights,learning,5,2,4.0,
567,5.7412,0.001,0.2,0.02,1.0,1.0,0.5,1.0,1.2574,0.3,3.5,20.0,1.35148,Orientation-dependent weights,learning,5,3,4.0,
568,7.9489,0.001,0.2,0.019999,0.99524,1.0312,0.49315,1.0001,1.5001,0.36671,3.0067,14.444,1.31509,Orientation-dependent weights,learning,5,4,4.0,
569,8.1379,0.0024095,0.15866,0.02622,0.97729,0.96264,0.56896,0.81917,1.3999,0.4574,3.9225,28.864,1.3430499999999999,Orientation-dependent weights,learning,5,5,4.0,
570,2.5167,0.001,0.030565,0.01,1.0,1.0,0.68316,0.8,1.0,0.5,2.5,30.0,1.8416900000000003,Orientation-dependent weights,learning,5,1,5.0,
571,6.7495,0.0045901,0.20843,0.019602,1.0352,1.0326,0.88612,0.73866,1.0682,0.3443,5.0348,15.159,1.8588099999999996,Orientation-dependent weights,learning,5,2,5.0,
572,6.9993,0.0023637,0.19993,0.01,1.0002,0.99984,0.5175,0.79882,0.99982,0.29988,3.5345,15.001,1.3150499999999998,Orientation-dependent weights,learning,5,3,5.0,
573,8.8059,0.001,0.19321,0.016667,1.043,1.0473,0.73051,0.84423,1.0479,0.33194,2.586,14.607,1.3762400000000001,Orientation-dependent weights,learning,5,4,5.0,
574,4.5525,0.0036667,0.13333,0.036049,1.0,1.5947,0.99999,1.0667,0.52682,0.4,2.6538,6.8242,1.59409,Orientation-dependent weights,learning,5,5,5.0,
575,7.0,0.0099999,0.2992,0.020267,1.0,1.0732,2.0271,0.8,0.58418,0.6,1.9876,10.0,2.0669499999999994,Orientation-dependent weights,learning,6,1,1.0,
576,2.5167,0.010722,0.2731,0.018333,1.0,1.099,1.0384,0.71457,0.83448,0.6,2.5,30.0,2.1464700000000003,Orientation-dependent weights,learning,6,2,1.0,
577,0.88367,0.41326,0.34541,0.028647,1.303,1.3834,0.36978,0.58002,1.0741,1.0662,2.8993,13.682,2.13719,Orientation-dependent weights,learning,6,3,1.0,
578,3.0,0.001,0.46831,0.02,2.0,1.0,1.0,0.71741,1.0,0.3,2.5,10.0,2.15851,Orientation-dependent weights,learning,6,4,1.0,
579,2.7886,0.007235,0.4,0.030806,1.0,1.0,1.0,0.74897,0.54955,0.3,2.5,8.2025,2.48026,Orientation-dependent weights,learning,6,5,1.0,
580,2.8389,0.001,0.3,0.018735,1.0,1.0814,1.0,0.8,0.8525,0.3,3.5,20.0,2.23806,Orientation-dependent weights,learning,6,1,2.0,
581,2.9942,0.001,0.16766,0.01994,0.95936,0.99738,1.0026,0.7973,0.70756,0.59987,2.4948,30.024,1.7589499999999998,Orientation-dependent weights,learning,6,2,2.0,
582,5.7072,0.0011975,0.3,0.02,1.1667,1.0718,0.99285,0.78948,0.73409,0.37999,3.7524,16.667,2.0060499999999997,Orientation-dependent weights,learning,6,3,2.0,
583,5.3902,0.0053333,0.31796,0.01962,0.84347,1.2375,1.0365,0.80361,0.23066,0.27292,3.3026,14.667,2.0443499999999997,Orientation-dependent weights,learning,6,4,2.0,
584,7.0,0.0023934,0.41512,0.016631,1.1667,1.4303,0.99999,0.8,1.0,0.3,3.9919,15.0,1.9785,Orientation-dependent weights,learning,6,5,2.0,
585,2.9511,0.001,0.16676,0.02,1.0,1.0,1.0,0.8,1.0,0.3,2.5,30.0,1.64439,Orientation-dependent weights,learning,6,1,3.0,
586,3.0,0.001,0.089257,0.02,1.3565,1.0,1.0133,0.8,1.0,0.3,2.5,15.0,1.8592399999999998,Orientation-dependent weights,learning,6,2,3.0,
587,0.1,1.0,0.090439,0.01,1.302,0.9352,0.51919,0.8974,1.0688,0.34472,3.4537,14.45,1.2488500000000002,Orientation-dependent weights,learning,6,3,3.0,
588,2.55,0.001,0.2,0.02,2.0,1.0,1.0,0.8,1.1707,0.3,2.5,15.0,1.6293600000000001,Orientation-dependent weights,learning,6,4,3.0,
589,4.5053,0.0013545,0.31667,0.01,2.0,1.0,1.0924,1.0556,1.0837,0.3,3.5,30.0,1.6806,Orientation-dependent weights,learning,6,5,3.0,
590,5.0463,0.0028659,0.21541,0.020314,1.0111,1.0058,1.0137,1.0988,0.49295,0.50398,2.5558,20.126,1.7859200000000002,Orientation-dependent weights,learning,6,1,4.0,
591,3.0,0.001,0.2,0.02,1.0,1.0,1.0,1.1221,1.0,0.3,2.5,15.0,1.8305699999999998,Orientation-dependent weights,learning,6,2,4.0,
592,5.0,0.001,0.3,0.01,1.0,1.0,1.0869,1.1059,0.82324,0.3,2.5,10.0,1.69225,Orientation-dependent weights,learning,6,3,4.0,
593,6.2779,0.0027759,0.31121,0.01556,1.343,1.1942,0.77791,1.1386,0.64566,0.16915,2.8468,16.776,1.88215,Orientation-dependent weights,learning,6,4,4.0,
594,4.3909,0.001,0.3,0.01,0.83532,1.0,0.99088,1.1762,1.0,0.40213,2.8845,8.8714,1.95919,Orientation-dependent weights,learning,6,5,4.0,
595,3.0588,0.001,0.16667,0.01,1.0,1.0,1.0,0.8,1.0,0.5,2.5,15.0,1.46985,Orientation-dependent weights,learning,6,1,5.0,
596,3.4911,0.001,0.1002,0.02002,0.99911,1.0825,0.86386,1.0663,1.001,0.39934,2.5018,15.008,2.10075,Orientation-dependent weights,learning,6,2,5.0,
597,4.1908,0.001,0.18889,0.03,1.0,1.0,1.0,0.8,1.1094,0.3,2.5,15.0,2.02375,Orientation-dependent weights,learning,6,3,5.0,
598,5.1443,0.001,0.18522,0.020139,1.4851,0.92778,0.83086,0.80627,1.1979,0.39547,2.0283,14.944,1.9041600000000003,Orientation-dependent weights,learning,6,4,5.0,
599,7.8926,0.001,0.14036,0.039904,1.0903,0.94769,0.25,1.1015,1.0516,-0.03513,5.049,14.438,1.8595700000000002,Orientation-dependent weights,learning,6,5,5.0,
600,5.0,0.001,0.21446,0.02,0.92623,1.0,1.117,0.54269,0.59602,0.5,2.5,20.0,1.5788499999999999,Orientation-dependent weights,learning,7,1,1.0,
601,2.5167,0.001,0.1,0.01,1.0,1.0,0.6383,0.4,0.8,0.3,2.5,20.0,2.13167,Orientation-dependent weights,learning,7,2,1.0,
602,1.4361,0.001,0.12375,0.040999,1.0703,1.0722,0.47307,0.46046,0.9016,1.1227,3.3601,15.767,1.80371,Orientation-dependent weights,learning,7,3,1.0,
603,3.7273,0.001,0.22081,0.020999,1.4201,1.0194,0.95945,0.74203,0.65764,0.70325,2.8531,15.54,2.13366,Orientation-dependent weights,learning,7,4,1.0,
604,10.0,0.001,0.55,0.021967,1.5,2.0,0.71931,0.8,1.0,0.3,3.7941,15.0,2.3182,Orientation-dependent weights,learning,7,5,1.0,
605,2.4521,0.001,0.19685,0.01,1.0972,1.1021,0.71868,0.70937,0.76792,0.50378,3.3501,7.3952,1.96526,Orientation-dependent weights,learning,7,1,2.0,
606,2.9451,0.001,0.15035,0.030047,0.99945,1.0966,0.75545,0.79959,0.79895,1.1076,3.5026,14.991,1.5898800000000002,Orientation-dependent weights,learning,7,2,2.0,
607,3.4506,0.0017439,0.18779,0.023363,1.0138,1.0174,0.99201,0.80101,0.99888,0.81282,3.053,26.205,1.7589199999999998,Orientation-dependent weights,learning,7,3,2.0,
608,5.0318,0.001,0.19805,0.019785,0.99057,0.99171,1.0094,0.8097,0.5405,0.293,2.5189,14.914,2.02698,Orientation-dependent weights,learning,7,4,2.0,
609,2.9777,0.001,0.16285,0.023172,0.98346,0.98998,1.01,0.81031,0.75707,0.60744,2.48,14.908,1.8253999999999997,Orientation-dependent weights,learning,7,5,2.0,
610,7.4559,0.0024355,0.075027,0.022319,0.9501,0.9997,1.0003,0.79979,0.8003,0.37266,3.4992,15.003,2.1698700000000004,Orientation-dependent weights,learning,7,1,3.0,
611,5.0753,0.001,0.37778,0.02,1.0,1.0,1.0,0.96686,0.56318,0.4,2.5,12.698,1.61408,Orientation-dependent weights,learning,7,2,3.0,
612,3.0907,0.001,0.089815,0.020998,0.98611,1.0,0.99145,0.8,0.85958,0.66667,2.5926,15.0,1.7599500000000003,Orientation-dependent weights,learning,7,3,3.0,
613,4.935,0.001,0.15007,0.01,0.57275,0.5625,0.75,1.25,0.5,0.625,4.2083,19.0,2.01229,Orientation-dependent weights,learning,7,4,3.0,
614,5.0,0.001,0.25569,0.03,1.1667,1.1667,1.0,0.8,1.0,1.0,3.5,8.255,1.5392,Orientation-dependent weights,learning,7,5,3.0,
615,3.0,0.001,0.3,0.02,0.9999,0.97849,1.0,0.8,0.8,0.3,2.5,12.432,1.81924,Orientation-dependent weights,learning,7,1,4.0,
616,6.0,0.001,0.41517,0.03,1.0,1.0,0.99999,0.8,1.0,0.3,3.5,10.0,2.0224599999999997,Orientation-dependent weights,learning,7,2,4.0,
617,2.4098,0.001,0.14597,0.020447,1.9977,1.0378,0.89471,0.79882,0.83286,0.56512,2.8218,16.122,1.8397000000000001,Orientation-dependent weights,learning,7,3,4.0,
618,3.0916,0.001,0.20793,0.020021,1.0367,1.0009,1.0898,0.80093,0.85463,1.0651,2.776,16.656,1.7755200000000002,Orientation-dependent weights,learning,7,4,4.0,
619,4.9975,0.001,0.28375,0.017542,1.0,1.0,1.0,0.85775,1.0,0.6,2.5,15.0,2.19239,Orientation-dependent weights,learning,7,5,4.0,
620,4.3612,0.001,0.27024,0.03754,1.9998,1.0002,0.49988,0.68136,0.75707,0.28753,3.8883,14.998,2.30844,Orientation-dependent weights,learning,7,1,5.0,
621,6.9767,0.0014506,0.45537,0.016759,0.99392,0.99392,0.99393,0.80625,0.52716,0.30451,5.6916,30.056,1.9572699999999998,Orientation-dependent weights,learning,7,2,5.0,
622,3.4474,0.0057144,0.23883,0.016831,1.0816,1.0219,1.1192,0.73391,0.4865,1.0683,3.521,17.16,1.98217,Orientation-dependent weights,learning,7,3,5.0,
623,5.3345,0.0032795,0.22338,0.021772,1.0119,1.0331,1.1292,0.76495,0.4754,0.43138,3.7866,16.03,2.03592,Orientation-dependent weights,learning,7,4,5.0,
624,5.0,0.001,0.32686,0.01,1.2825,1.0,1.0,0.8,0.68529,0.30248,3.5,8.1322,1.7701099999999996,Orientation-dependent weights,learning,7,5,5.0,
625,7.0379,0.011068,0.3974,0.029616,1.341,1.9916,0.85574,0.60819,0.9904,0.29376,2.5168,10.053,2.54115,Orientation-dependent weights,learning,8,1,1.0,
626,3.1311,0.0064538,0.27891,0.016054,1.1725,1.1723,0.59864,0.62273,0.80303,0.42803,2.8452,16.578,2.55897,Orientation-dependent weights,learning,8,2,1.0,
627,1.55,0.0090527,0.33057,0.018112,1.2963,0.80581,0.38788,0.4,0.85926,0.3,2.5,57.037,2.47615,Orientation-dependent weights,learning,8,3,1.0,
628,5.0,0.01547,0.50679,0.02,0.98017,1.5,1.1667,0.8,1.1111,0.3,2.5,15.0,2.64404,Orientation-dependent weights,learning,8,4,1.0,
629,6.1343,0.02,0.24641,0.018722,1.1516,0.90604,1.0,0.8,0.70543,0.3,3.7484,15.0,2.5018299999999996,Orientation-dependent weights,learning,8,5,1.0,
630,3.281,0.002,0.2,0.032235,1.0,1.0,0.91687,0.59556,0.55084,0.6,3.5,20.0,2.0823400000000003,Orientation-dependent weights,learning,8,1,2.0,
631,3.0,0.005,0.2,0.01,1.0,1.0,0.5,0.54708,0.36661,0.4,3.5,15.0,2.40974,Orientation-dependent weights,learning,8,2,2.0,
632,3.3843,0.001,0.55,0.01,1.0,1.0,1.0,0.69457,0.8,0.5,5.0113,15.0,2.2153599999999996,Orientation-dependent weights,learning,8,3,2.0,
633,2.8899,0.0043646,0.20022,0.01,1.5573,1.0,0.44444,0.66735,0.64079,0.69061,2.6831,17.791,1.90855,Orientation-dependent weights,learning,8,4,2.0,
634,2.1449,0.0056579,0.31882,0.015175,1.2111,1.2111,0.80528,0.58287,1.1139,0.76555,4.0428,14.66,2.23043,Orientation-dependent weights,learning,8,5,2.0,
635,5.143,0.001,0.3,0.016111,0.60751,1.0499,0.63439,0.96769,0.44404,0.81194,2.623,14.873,2.08566,Orientation-dependent weights,learning,8,1,3.0,
636,6.4121,0.01,0.3,0.02,0.75084,1.0,0.5,1.0,0.42615,1.4108,3.6385,10.0,1.92059,Orientation-dependent weights,learning,8,2,3.0,
637,5.0,0.005,0.19347,0.015,1.0,1.0,0.48611,1.0,-0.018354,0.4,2.5,15.0,2.3786300000000002,Orientation-dependent weights,learning,8,3,3.0,
638,0.47778,0.0068056,0.0,0.01,1.5,1.0,0.52531,0.8,0.16735,0.3,2.5,15.0,2.0742000000000003,Orientation-dependent weights,learning,8,4,3.0,
639,2.7035,0.0023917,0.37762,0.036083,1.0336,0.86693,0.86693,0.83918,0.32744,1.484,3.8422,16.217,1.83584,Orientation-dependent weights,learning,8,5,3.0,
640,3.1816,0.001,0.25,0.03,0.7809,0.25,1.2101,1.0,-0.11743,0.70837,3.3334,20.0,1.70295,Orientation-dependent weights,learning,8,1,4.0,
641,10.0,0.0050018,0.22246,0.01,1.0002,0.94361,1.0,0.86235,0.33708,1.853,5.088,20.002,1.9874299999999998,Orientation-dependent weights,learning,8,2,4.0,
642,4.7163,0.0021652,0.2632,0.029966,0.58233,0.88563,0.94716,0.8512,0.11526,1.4016,3.4437,15.505,1.80078,Orientation-dependent weights,learning,8,3,4.0,
643,0.1,0.0036494,0.18972,0.02,1.0,0.25,0.5,0.8,1.0667,2.1941,5.0,20.0,1.95505,Orientation-dependent weights,learning,8,4,4.0,
644,2.9936,0.001,0.30199,0.01,0.9971,0.99711,0.50166,1.0033,0.27737,0.99752,3.4925,15.027,1.9404,Orientation-dependent weights,learning,8,5,4.0,
645,5.5567,0.0034046,0.053844,0.027308,1.3197,1.1956,0.25,1.1298,0.63396,0.53816,1.9521,17.931,2.2908999999999997,Orientation-dependent weights,learning,8,1,5.0,
646,0.66277,0.0045384,0.3,0.01,1.0,0.875,0.53665,0.99999,0.67615,1.9121,7.0,20.0,1.8568200000000001,Orientation-dependent weights,learning,8,2,5.0,
647,0.1,0.0019932,0.19865,0.011104,0.99704,0.81626,0.50169,0.82352,1.0034,1.485,4.8108,19.973,1.78554,Orientation-dependent weights,learning,8,3,5.0,
648,3.0,0.0014444,0.22491,0.027205,1.0,1.0,0.83642,0.67094,-0.26787,0.66667,3.3986,10.0,1.94191,Orientation-dependent weights,learning,8,4,5.0,
649,6.6323,0.001,0.33785,0.017452,0.85212,0.98611,0.51425,0.93279,0.99696,2.1569,5.0,10.986,1.9034600000000002,Orientation-dependent weights,learning,8,5,5.0,
650,5.0,0.01,0.1,0.02,1.0167,1.2984,1.0556,0.8,0.66464,0.3,2.5,15.0,2.7298099999999996,Orientation-dependent weights,learning,9,1,1.0,
651,3.3047,0.01,0.4,0.02,1.0,2.0,1.0,0.8,1.0823,0.3,5.0,15.0,2.4485099999999997,Orientation-dependent weights,learning,9,2,1.0,
652,2.9819,0.0034446,0.65304,0.023519,1.0081,1.2561,0.97583,0.80836,1.0456,0.30604,4.6457,17.138,2.22158,Orientation-dependent weights,learning,9,3,1.0,
653,1.842,0.001,0.45796,0.029149,1.4201,2.0661,0.48943,1.3611,0.5,-0.040341,4.4419,-0.26219,2.62503,Orientation-dependent weights,learning,9,4,1.0,
654,10.0,0.0065886,0.34594,0.01,0.99999,1.01,1.0,1.0,0.90569,0.33884,3.1924,-25.923,2.3529599999999995,Orientation-dependent weights,learning,9,5,1.0,
655,3.9581,0.0063671,0.18897,0.11228,1.1011,0.99979,1.0089,1.2536,0.85036,0.29984,6.6675,-273.14,1.7723300000000002,Orientation-dependent weights,learning,9,1,2.0,
656,1.7284,0.001,0.38498,0.010726,0.81842,1.1079,0.61554,1.25,1.25,0.0011361,17.932,2.0263,2.2705800000000003,Orientation-dependent weights,learning,9,2,2.0,
657,2.8328,0.0056096,0.3,0.01,0.99172,1.0,1.5,1.1105,0.75442,0.3,2.7778,-10.195,1.8488999999999998,Orientation-dependent weights,learning,9,3,2.0,
658,10.0,0.0016667,0.30892,0.031781,1.0321,1.0,0.95834,1.0667,1.1111,0.4,4.7384,-46.667,1.8037500000000002,Orientation-dependent weights,learning,9,4,2.0,
659,3.0,0.0056215,0.3,0.11552,1.0,0.95391,1.1667,0.8,1.0,0.6,4.6667,-906.06,1.84097,Orientation-dependent weights,learning,9,5,2.0,
660,1.27,0.0095775,0.10919,0.067671,1.404,1.5413,0.59603,1.5595,0.53979,0.59913,8.0355,3.684,2.10626,Orientation-dependent weights,learning,9,1,3.0,
661,3.0,0.001,0.26418,0.02,1.2141,1.703,0.50926,1.1347,0.83228,0.3,5.7596,-642.25,1.84499,Orientation-dependent weights,learning,9,2,3.0,
662,2.843,0.0056153,0.51273,0.022364,1.0,1.0,1.0,1.0667,1.0,0.3,5.8864,-1785.0,1.7974599999999998,Orientation-dependent weights,learning,9,3,3.0,
663,2.9999,0.0049997,0.30512,0.01,1.0,1.0443,1.0,1.0666,0.93793,0.25049,5.6751,-84.933,1.8046600000000002,Orientation-dependent weights,learning,9,4,3.0,
664,1.0808,0.0058333,0.43051,0.013687,1.0,1.0,1.0,0.8,1.3333,0.3,7.0,3.3043,1.73908,Orientation-dependent weights,learning,9,5,3.0,
665,0.45824,0.0050592,0.29546,0.014924,0.96495,1.2469,0.55166,0.78527,1.2494,0.49609,6.983,-53.911,1.8722099999999997,Orientation-dependent weights,learning,9,1,4.0,
666,2.4167,0.001,0.23103,0.17738,1.0353,1.0,1.0,0.68416,0.99999,0.4,4.6667,15.0,1.90518,Orientation-dependent weights,learning,9,2,4.0,
667,3.1667,0.005,0.2942,0.023016,1.1208,1.0731,0.99999,0.8,0.85727,0.3,4.8328,-46.802,1.7568499999999996,Orientation-dependent weights,learning,9,3,4.0,
668,3.0729,0.001,0.29361,0.01,0.95803,0.99994,1.0003,0.79971,1.0003,0.00016132,4.9994,-1785.0,1.93906,Orientation-dependent weights,learning,9,4,4.0,
669,4.0326,0.0035252,0.25057,0.019513,0.79028,1.2097,1.2097,0.91117,0.82194,0.45579,4.2777,-133.08,1.8936,Orientation-dependent weights,learning,9,5,4.0,
670,2.939,0.001,0.26751,0.18477,1.6199,1.0,0.75188,0.60512,0.8,0.6,5.8546,-68.195,1.8514100000000002,Orientation-dependent weights,learning,9,1,5.0,
671,2.7417,0.0052813,0.42125,0.01,3.269,1.686,0.99964,0.59308,0.99959,0.39973,2.4993,-155.69,1.9783199999999996,Orientation-dependent weights,learning,9,2,5.0,
672,1.5103,0.0020556,0.48784,0.025,2.2188,0.78125,0.78125,0.575,0.75,0.4625,37.474,-96.561,1.84641,Orientation-dependent weights,learning,9,3,5.0,
673,2.8209,0.0097136,0.2868,0.02,1.0,1.0,1.5,0.8,0.75627,0.3,2.5,-1289.7,1.87685,Orientation-dependent weights,learning,9,4,5.0,
674,2.4155,0.010299,0.25982,0.01,1.6574,1.0101,0.93502,0.90795,0.69205,0.37796,4.6926,-84.952,2.0231299999999997,Orientation-dependent weights,learning,9,5,5.0,
675,7.506,0.0041111,0.30867,0.021334,1.0556,1.0866,1.0,0.72823,1.0,-0.7,3.5,14.444,1.62212,Orientation-dependent weights,learning,10,1,1.0,
676,4.0003,0.0050011,0.14699,0.019047,1.0001,1.1464,0.90618,0.79987,0.99986,0.30009,2.778,19.999,2.25506,Orientation-dependent weights,learning,10,2,1.0,
677,5.0,0.001,0.26667,0.02,1.3409,1.2182,0.99999,0.63822,1.0,0.196,3.738,15.0,1.652,Orientation-dependent weights,learning,10,3,1.0,
678,3.8695,0.0085,0.16667,0.021103,0.87039,1.1285,1.0508,0.64738,0.91667,0.24583,3.246,14.333,1.71916,Orientation-dependent weights,learning,10,4,1.0,
679,5.0,0.005,0.2,0.028633,1.0,1.0,1.0,0.8,1.0,0.3,3.3333,10.0,2.0801000000000003,Orientation-dependent weights,learning,10,5,1.0,
680,3.5069,0.001,0.103,0.01,1.0,0.94174,1.0,0.93038,1.0,0.28718,2.5,31.49,1.78859,Orientation-dependent weights,learning,10,1,2.0,
681,3.2771,0.0029964,0.099082,0.016919,0.9992,1.0008,0.92028,1.1064,0.79919,0.58652,2.4984,14.993,1.7072699999999998,Orientation-dependent weights,learning,10,2,2.0,
682,4.5717,0.001,0.12904,0.022904,1.1271,0.87295,1.0344,1.1452,0.8548,0.20562,2.7541,93.919,1.81087,Orientation-dependent weights,learning,10,3,2.0,
683,3.0,0.00788,0.2,0.02,1.0,0.95605,1.0,0.8,1.0,0.3,2.5,15.0,1.8054399999999997,Orientation-dependent weights,learning,10,4,2.0,
684,4.2861,0.001,0.20919,0.017041,1.0,1.0,0.95198,1.0953,0.84164,0.4,2.5,20.0,1.5291700000000001,Orientation-dependent weights,learning,10,5,2.0,
685,10.0,0.0041479,0.1973,0.02213,0.65789,0.47398,1.526,1.6012,1.6012,0.69076,3.552,17.3,1.69375,Orientation-dependent weights,learning,10,1,3.0,
686,5.0002,0.001,0.20299,0.019959,0.99822,1.0018,1.2274,0.99796,0.99796,0.29867,2.5036,14.984,1.6285399999999999,Orientation-dependent weights,learning,10,2,3.0,
687,3.217,0.001,0.2,0.02,1.0403,1.0,1.0,0.8,1.0,0.3,2.5,30.0,1.53022,Orientation-dependent weights,learning,10,3,3.0,
688,4.8343,0.0036705,0.10036,0.01,0.85184,1.0,1.0698,0.90864,1.3333,0.25412,3.4156,15.0,1.9552300000000002,Orientation-dependent weights,learning,10,4,3.0,
689,6.0,0.005,0.2,0.024005,1.0,1.0,1.0,0.8,1.0,0.3,2.5,20.0,1.7775500000000002,Orientation-dependent weights,learning,10,5,3.0,
690,4.9994,0.0022675,0.20008,0.019996,1.0002,0.98595,1.0959,0.64319,0.99981,0.12938,3.6617,15.002,1.5088599999999999,Orientation-dependent weights,learning,10,1,4.0,
691,8.6602,0.001,0.022222,0.01,1.1667,1.0,1.0,0.8,1.0,-0.077385,2.5,15.0,1.5118999999999998,Orientation-dependent weights,learning,10,2,4.0,
692,8.5031,0.001,0.3,0.02,1.0,1.0,2.0,0.8,1.0,0.0,2.5,15.0,1.77753,Orientation-dependent weights,learning,10,3,4.0,
693,5.9844,0.001,0.13288,0.019819,0.99982,1.0002,0.969,0.80019,1.1109,0.29986,3.3803,19.998,1.5486800000000003,Orientation-dependent weights,learning,10,4,4.0,
694,6.1355,0.001,0.066984,0.0205,0.95066,0.99689,1.0016,0.79328,1.0018,0.30117,3.0524,12.763,1.67453,Orientation-dependent weights,learning,10,5,4.0,
695,8.1167,0.0060121,0.15461,0.01,1.0076,1.0468,1.2037,0.8,1.0,0.20711,5.5811,15.615,1.5842700000000003,Orientation-dependent weights,learning,10,1,5.0,
696,6.8804,0.005,0.17167,0.01,1.0,1.0,1.1667,0.53333,1.0395,0.3,5.1852,15.0,1.49188,Orientation-dependent weights,learning,10,2,5.0,
697,5.0,0.0024826,0.095977,0.03,1.0,1.0,1.0685,0.8,1.0,0.4,3.2935,40.0,1.54791,Orientation-dependent weights,learning,10,3,5.0,
698,4.7882,0.001,0.091658,0.01,1.0826,0.99358,1.0762,0.76246,0.99911,0.32709,3.9689,7.2317,1.5932,Orientation-dependent weights,learning,10,4,5.0,
699,4.1066,0.005,0.10128,0.035,1.0,1.0675,1.0,0.74706,0.8,0.3,3.5,11.667,1.68861,Orientation-dependent weights,learning,10,5,5.0,
700,0.1,0.347,0.25036,0.019722,0.98785,1.0438,0.30279,0.21902,0.98611,0.35056,3.3009,16.664,2.7070999999999996,Orientation-dependent weights,learning,11,1,1.0,
