,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1345,2.0329,0.020399,0.47706,0.019341,1.4972,2.08767,Optimal weights,time pressure,10,1,,20.0
1346,3.0,0.001,0.55,0.02,1.94,2.22429,Optimal weights,time pressure,10,2,,20.0
1347,1.5734,0.020692,0.43171,0.019063,1.5549,1.85533,Optimal weights,time pressure,10,3,,20.0
1348,1.5201,0.018755,0.31801,0.016667,1.6462,2.0719000000000003,Optimal weights,time pressure,10,4,,20.0
1349,3.0,0.01,0.3,0.02,1.362,2.26828,Optimal weights,time pressure,10,5,,20.0
1350,3.0,0.01,0.2,0.02,1.362,1.5457299999999998,Optimal weights,time pressure,11,1,,5.0
1351,4.7869,0.0094706,0.16609,0.022284,1.2346,1.40444,Optimal weights,time pressure,11,2,,5.0
1352,5.0642,0.001,0.19367,0.02,1.5953,2.63325,Optimal weights,time pressure,11,3,,5.0
1353,3.0,0.005,0.2,0.02,1.362,1.2540499999999999,Optimal weights,time pressure,11,4,,5.0
1354,3.0,0.001,0.2,0.02,1.362,1.7948799999999998,Optimal weights,time pressure,11,5,,5.0
1355,4.4951,0.013218,0.30049,0.030253,3.3825,1.7141099999999998,Optimal weights,time pressure,11,1,,10.0
1356,5.0,0.0075457,0.2,0.02,1.362,1.3926299999999998,Optimal weights,time pressure,11,2,,10.0
1357,3.1581,0.001,0.10107,0.025432,1.3641,2.07713,Optimal weights,time pressure,11,3,,10.0
1358,7.4395,0.0116,0.22454,0.019164,3.6948,2.3020199999999997,Optimal weights,time pressure,11,4,,10.0
1359,3.0456,0.0072659,0.25043,0.022718,1.8324,1.82909,Optimal weights,time pressure,11,5,,10.0
1360,7.0,0.01,0.2,0.03,1.362,1.60658,Optimal weights,time pressure,11,1,,20.0
1361,6.9476,0.011701,0.19946,0.03089,1.3634,1.69282,Optimal weights,time pressure,11,2,,20.0
1362,10.0,0.0052778,0.13333,0.021488,1.3353,2.0533799999999998,Optimal weights,time pressure,11,3,,20.0
1363,4.5002,0.010006,0.19998,0.019992,1.3615,1.5276799999999997,Optimal weights,time pressure,11,4,,20.0
1364,5.0,0.01,0.2,0.02,1.362,1.24276,Optimal weights,time pressure,11,5,,20.0
1365,3.9829,0.010657,0.70213,0.17106,1.3623,2.3358700000000003,Optimal weights,time pressure,12,1,,5.0
1366,7.6453,0.028012,0.68805,0.017074,2.7006,2.8416400000000004,Optimal weights,time pressure,12,2,,5.0
1367,0.1,0.02,0.48035,0.017832,0.53843,2.86414,Optimal weights,time pressure,12,3,,5.0
1368,3.1011,0.011601,0.26948,0.38571,1.5316,2.6279,Optimal weights,time pressure,12,4,,5.0
1369,0.1,0.010878,0.32102,0.018787,0.33885,2.58883,Optimal weights,time pressure,12,5,,5.0
1370,2.3574,0.24296,0.60743,0.021306,1.4391,2.8059900000000004,Optimal weights,time pressure,12,1,,10.0
1371,3.2863,0.01322,0.63397,0.01574,1.2307,2.7693399999999997,Optimal weights,time pressure,12,2,,10.0
1372,10.0,0.01381,0.82794,0.01,1.4925,2.3916200000000005,Optimal weights,time pressure,12,3,,10.0
1373,0.1,0.01,0.31667,0.03,0.50658,2.8721200000000002,Optimal weights,time pressure,12,4,,10.0
1374,6.9784,0.36781,0.44367,0.015926,1.2774,3.02449,Optimal weights,time pressure,12,5,,10.0
1375,7.1646,0.011175,0.28695,0.43148,1.4466,2.3786200000000006,Optimal weights,time pressure,12,1,,20.0
1376,7.0,0.009719,0.49756,0.02,1.362,2.83678,Optimal weights,time pressure,12,2,,20.0
1377,4.9493,0.0050851,0.6463,0.045042,2.0371,2.3188400000000002,Optimal weights,time pressure,12,3,,20.0
1378,2.6496,0.033871,0.52011,0.23653,1.1408,2.1676,Optimal weights,time pressure,12,4,,20.0
1379,4.1845,0.0098647,0.62222,0.020684,1.4024,2.81527,Optimal weights,time pressure,12,5,,20.0
1380,1.7562,0.010034,0.30112,0.019962,1.1824,2.4564500000000002,Optimal weights,time pressure,13,1,,5.0
1381,3.0,0.48767,0.4,0.04,2.7241,2.3820799999999998,Optimal weights,time pressure,13,2,,5.0
1382,3.2412,0.010224,0.60274,0.042708,1.9449,2.08874,Optimal weights,time pressure,13,3,,5.0
1383,3.8307,0.0052958,0.3479,0.02717,1.3989,2.79225,Optimal weights,time pressure,13,4,,5.0
1384,4.6003,0.46464,0.32489,0.019292,1.6082,2.5461799999999997,Optimal weights,time pressure,13,5,,5.0
1385,0.15,0.0070727,0.55129,0.015607,1.9417,2.61342,Optimal weights,time pressure,13,1,,10.0
1386,0.1,0.01,0.46886,0.034922,2.7241,2.04427,Optimal weights,time pressure,13,2,,10.0
1387,5.9164,0.96013,0.55312,0.01,3.0573,2.50443,Optimal weights,time pressure,13,3,,10.0
1388,10.0,0.01,0.6,0.02,10.0,2.37366,Optimal weights,time pressure,13,4,,10.0
1389,0.1,0.014,0.36143,0.18343,3.4505,2.38139,Optimal weights,time pressure,13,5,,10.0
1390,2.0333,0.011067,0.62879,0.020546,1.9769,1.99314,Optimal weights,time pressure,13,1,,20.0
1391,0.1,0.0099988,0.63861,0.022117,3.3819,2.5787500000000003,Optimal weights,time pressure,13,2,,20.0
1392,0.1,0.001,0.2,0.040012,1.362,2.5507099999999996,Optimal weights,time pressure,13,3,,20.0
1393,1.3957,0.001,0.533,0.01,1.9058,2.4194799999999996,Optimal weights,time pressure,13,4,,20.0
1394,8.4263,0.0097273,0.75278,0.018991,6.8172,2.2559000000000005,Optimal weights,time pressure,13,5,,20.0
1395,2.5487,0.014087,0.48982,0.020003,2.0555,1.97853,Optimal weights,time pressure,14,1,,5.0
1396,3.0021,0.023285,0.29935,0.01,1.9335,2.1853299999999996,Optimal weights,time pressure,14,2,,5.0
1397,7.1553,0.012103,0.3701,0.11215,4.3139,2.48247,Optimal weights,time pressure,14,3,,5.0
1398,2.9935,0.01714,0.48241,0.020001,1.3634,2.40071,Optimal weights,time pressure,14,4,,5.0
1399,6.9969,0.0099916,0.54953,0.01,4.0205,2.1149199999999997,Optimal weights,time pressure,14,5,,5.0
1400,3.2718,0.0047022,0.35614,0.01,2.233,1.65976,Optimal weights,time pressure,14,1,,10.0
1401,3.0,0.02,0.3,0.02,1.362,1.9785999999999997,Optimal weights,time pressure,14,2,,10.0
1402,3.016,0.001,0.33494,0.02111,2.0412,2.2472600000000003,Optimal weights,time pressure,14,3,,10.0
1403,1.682,0.001,0.29982,0.017073,1.3574,1.69005,Optimal weights,time pressure,14,4,,10.0
1404,3.0,0.01,0.2,0.02,1.362,2.85603,Optimal weights,time pressure,14,5,,10.0
1405,3.0321,0.0023062,0.41625,0.016711,2.0924,2.10153,Optimal weights,time pressure,14,1,,20.0
1406,3.0968,0.001,0.33707,0.02,1.362,2.18322,Optimal weights,time pressure,14,2,,20.0
1407,4.0392,0.009,0.53399,0.01,1.9526,2.04495,Optimal weights,time pressure,14,3,,20.0
1408,2.8932,0.01,0.33647,0.0191,1.362,2.30544,Optimal weights,time pressure,14,4,,20.0
1409,2.025,0.001,0.42677,0.018202,1.3216,2.17894,Optimal weights,time pressure,14,5,,20.0
1410,2.4663,0.010512,0.34844,0.01,1.3619,1.9793599999999998,Optimal weights,time pressure,15,1,,5.0
1411,1.1691,0.50615,0.53333,0.01465,2.2717,2.0478499999999995,Optimal weights,time pressure,15,2,,5.0
1412,1.5493,0.019996,0.30001,0.01,1.3623,2.4540100000000002,Optimal weights,time pressure,15,3,,5.0
1413,3.0003,0.01,0.34326,0.01,1.3621,1.8317099999999997,Optimal weights,time pressure,15,4,,5.0
1414,3.5628,0.005,0.4,0.016034,1.362,2.27246,Optimal weights,time pressure,15,5,,5.0
1415,10.0,0.010127,0.34137,0.01,1.7329,2.2170300000000003,Optimal weights,time pressure,15,1,,10.0
1416,5.0,0.01,0.2,0.02,1.362,2.37984,Optimal weights,time pressure,15,2,,10.0
1417,10.0,0.016649,0.32117,0.048031,1.3614,1.60029,Optimal weights,time pressure,15,3,,10.0
1418,5.0,0.005,0.46734,0.04,1.4097,2.0509,Optimal weights,time pressure,15,4,,10.0
1419,6.5644,0.01112,0.26604,0.018737,1.3647,2.3179399999999997,Optimal weights,time pressure,15,5,,10.0
1420,4.9999,0.02001,0.54056,0.020337,1.3608,1.84905,Optimal weights,time pressure,15,1,,20.0
1421,4.0982,0.020449,0.47234,0.038268,1.3358,1.9551499999999997,Optimal weights,time pressure,15,2,,20.0
1422,6.593,0.54745,0.30009,0.01,1.3624,2.5253299999999994,Optimal weights,time pressure,15,3,,20.0
1423,10.0,0.011855,0.3688,0.019259,1.4129,2.0308199999999994,Optimal weights,time pressure,15,4,,20.0
1424,5.0,0.015,0.4,0.02,1.362,2.16079,Optimal weights,time pressure,15,5,,20.0
1425,10.0,0.015651,0.70646,0.10952,3.5288,1.9842399999999998,Optimal weights,time pressure,16,1,,5.0
1426,5.4193,0.005355,0.53202,0.026385,1.7087,2.24492,Optimal weights,time pressure,16,2,,5.0
1427,3.0,0.01,0.3,0.02,1.362,2.24829,Optimal weights,time pressure,16,3,,5.0
1428,8.959,0.001,0.81818,0.034079,2.3441,2.1532500000000003,Optimal weights,time pressure,16,4,,5.0
1429,3.2921,0.001,0.49107,0.01,1.362,2.1888999999999994,Optimal weights,time pressure,16,5,,5.0
1430,7.4999,0.011072,0.39999,0.016852,1.362,2.0209400000000004,Optimal weights,time pressure,16,1,,10.0
1431,4.2625,0.0071272,0.42045,0.025,1.5925,1.97277,Optimal weights,time pressure,16,2,,10.0
1432,7.5691,0.010027,0.40089,0.026561,1.3602,1.5529899999999999,Optimal weights,time pressure,16,3,,10.0
1433,8.416,0.0027848,0.2,0.02,1.362,2.8285799999999997,Optimal weights,time pressure,16,4,,10.0
1434,1.402,0.001,0.47637,0.019978,4.4925,2.3199,Optimal weights,time pressure,16,5,,10.0
1435,6.8655,0.001,0.68519,0.02,1.8215,1.94467,Optimal weights,time pressure,16,1,,20.0
1436,3.0,0.51176,0.3,0.02,1.362,2.38469,Optimal weights,time pressure,16,2,,20.0
1437,5.1351,0.001,0.37023,0.034306,1.8395,2.8371700000000004,Optimal weights,time pressure,16,3,,20.0
1438,10.0,0.010104,0.58904,0.01854,2.6651,2.41406,Optimal weights,time pressure,16,4,,20.0
1439,10.0,0.01,0.6,0.02,4.4323,2.07073,Optimal weights,time pressure,16,5,,20.0
1440,4.9414,0.0075789,0.52711,0.024388,1.2319,2.0866200000000004,Optimal weights,time pressure,17,1,,5.0
1441,7.0,0.011203,0.45211,0.04,1.557,2.4705400000000006,Optimal weights,time pressure,17,2,,5.0
1442,6.0905,0.001,0.6,0.015,2.0333,2.1183,Optimal weights,time pressure,17,3,,5.0
1443,5.7973,0.019809,0.45623,0.023428,1.414,2.52419,Optimal weights,time pressure,17,4,,5.0
1444,5.021,0.011703,0.32149,0.059927,1.3609,2.46347,Optimal weights,time pressure,17,5,,5.0
1445,9.9999,0.0096318,0.47103,0.020579,2.1963,1.7728899999999999,Optimal weights,time pressure,17,1,,10.0
1446,4.5013,0.010008,0.38268,0.020004,1.3992,2.17831,Optimal weights,time pressure,17,2,,10.0
1447,6.0,0.01,0.2,0.029382,1.362,1.7739600000000002,Optimal weights,time pressure,17,3,,10.0
1448,3.4963,0.01,0.4,0.02,1.362,2.52299,Optimal weights,time pressure,17,4,,10.0
1449,3.0,0.0099999,0.52495,0.02,1.589,2.09836,Optimal weights,time pressure,17,5,,10.0
1450,10.0,0.001,0.19499,0.033951,1.3396,2.86763,Optimal weights,time pressure,17,1,,20.0
1451,5.1329,0.0058333,0.2506,0.026667,1.362,2.3751100000000003,Optimal weights,time pressure,17,2,,20.0
1452,3.2781,0.01,0.2,0.02,1.362,2.56886,Optimal weights,time pressure,17,3,,20.0
1453,10.0,0.0099148,0.44347,0.01,1.8773,1.4407599999999998,Optimal weights,time pressure,17,4,,20.0
1454,3.4529,0.011667,0.29655,0.01052,1.362,1.64605,Optimal weights,time pressure,17,5,,20.0
1455,3.8938,0.0055,0.45208,0.02,3.005,2.8325299999999998,Optimal weights,time pressure,18,1,,5.0
1456,2.9953,0.0099136,0.59923,0.01,1.9438,2.51207,Optimal weights,time pressure,18,2,,5.0
1457,3.7654,0.0061634,0.67418,0.01,3.5027,2.0445599999999997,Optimal weights,time pressure,18,3,,5.0
1458,4.6955,0.01,0.7,0.01,3.3817,2.4667000000000003,Optimal weights,time pressure,18,4,,5.0
1459,3.0,0.011667,0.42186,0.01,2.0122,2.0171599999999996,Optimal weights,time pressure,18,5,,5.0
1460,10.0,0.55571,0.54953,0.020002,2.7272,2.34955,Optimal weights,time pressure,18,1,,10.0
1461,4.2609,0.0091649,0.36712,0.014989,1.2641,2.86651,Optimal weights,time pressure,18,2,,10.0
1462,1.7651,0.004906,0.38139,0.016229,1.362,2.3626300000000002,Optimal weights,time pressure,18,3,,10.0
1463,10.0,0.021278,0.45648,0.035576,7.5388,2.3928800000000003,Optimal weights,time pressure,18,4,,10.0
1464,8.0106,0.49683,0.30001,0.020001,1.362,2.6751199999999997,Optimal weights,time pressure,18,5,,10.0
1465,1.8042,0.01,0.30386,0.016667,1.362,2.45751,Optimal weights,time pressure,18,1,,20.0
1466,8.3646,0.10953,0.46253,0.031479,8.3841,1.9841000000000002,Optimal weights,time pressure,18,2,,20.0
1467,0.1,0.0025519,0.5907,0.037882,1.7383,2.35924,Optimal weights,time pressure,18,3,,20.0
1468,4.5,0.005,0.64779,0.02228,3.3817,2.32148,Optimal weights,time pressure,18,4,,20.0
1469,0.1,0.020613,0.48598,0.020238,2.3079,3.00658,Optimal weights,time pressure,18,5,,20.0
1470,4.9697,0.012928,0.3,0.012222,1.3261,2.2530900000000003,Optimal weights,time pressure,19,1,,5.0
1471,6.0961,0.001,0.40628,0.032358,1.362,2.5531499999999996,Optimal weights,time pressure,19,2,,5.0
1472,5.0007,0.019987,0.45799,0.02,1.3623,2.29319,Optimal weights,time pressure,19,3,,5.0
1473,5.0,0.02,0.3,0.03,1.362,1.8467200000000001,Optimal weights,time pressure,19,4,,5.0
1474,4.6896,0.024402,0.46943,0.025941,1.3621,2.24803,Optimal weights,time pressure,19,5,,5.0
1475,6.872,0.47173,0.20562,0.01,1.3611,2.22225,Optimal weights,time pressure,19,1,,10.0
1476,4.9956,0.0099909,0.42884,0.017898,1.8279,1.7671599999999998,Optimal weights,time pressure,19,2,,10.0
1477,10.0,0.0088257,0.26798,0.019437,1.3467,2.00928,Optimal weights,time pressure,19,3,,10.0
1478,7.9205,0.014437,0.38261,0.01,1.4721,2.11585,Optimal weights,time pressure,19,4,,10.0
1479,3.0,0.01,0.2751,0.02,1.362,1.85864,Optimal weights,time pressure,19,5,,10.0
1480,2.5957,0.0046155,0.24218,0.016667,1.2314,2.37965,Optimal weights,time pressure,19,1,,20.0
1481,10.0,0.01,0.3,0.02,1.362,2.0161799999999994,Optimal weights,time pressure,19,2,,20.0
1482,4.2875,0.0034984,0.17775,0.0385,1.0668,1.83496,Optimal weights,time pressure,19,3,,20.0
1483,7.4966,0.006565,0.36803,0.02082,1.5693,1.7283899999999999,Optimal weights,time pressure,19,4,,20.0
1484,7.0,0.01,0.2,0.02,1.4089,1.71041,Optimal weights,time pressure,19,5,,20.0
1485,7.7764,0.019588,0.59991,0.016661,1.0592,3.2010599999999996,Optimal weights,time pressure,20,1,,5.0
1486,6.5451,0.01,0.60081,0.015711,1.362,2.6322900000000002,Optimal weights,time pressure,20,2,,5.0
1487,4.9116,1.0,0.74825,0.053357,1.0132,2.73715,Optimal weights,time pressure,20,3,,5.0
1488,6.245,0.065056,0.635,0.01,0.68267,2.77258,Optimal weights,time pressure,20,4,,5.0
1489,10.0,0.013015,0.56927,0.030319,1.5987,3.09045,Optimal weights,time pressure,20,5,,5.0
1490,0.1,0.12,0.55466,0.02953,0.50659,3.0393,Optimal weights,time pressure,20,1,,10.0
1491,5.8473,0.085008,0.37717,0.015917,0.50707,3.27192,Optimal weights,time pressure,20,2,,10.0
1492,0.89083,0.032678,0.62355,0.01,0.47844,2.96614,Optimal weights,time pressure,20,3,,10.0
1493,10.0,0.0087976,0.90548,0.01,1.7183,2.6823799999999998,Optimal weights,time pressure,20,4,,10.0
1494,1.3045,0.001,0.9,0.01,0.41745,2.9379,Optimal weights,time pressure,20,5,,10.0
1495,6.996,0.019986,0.78696,0.01499,2.7229,3.1703,Optimal weights,time pressure,20,1,,20.0
1496,5.0,0.021704,0.39531,0.49657,0.50659,2.85601,Optimal weights,time pressure,20,2,,20.0
1497,10.0,0.011615,0.62602,0.08796,0.62449,2.7721600000000004,Optimal weights,time pressure,20,3,,20.0
1498,6.1143,0.24,0.33,0.03,0.50659,2.84257,Optimal weights,time pressure,20,4,,20.0
1499,3.8363,0.47855,0.25521,0.020033,0.52953,2.60663,Optimal weights,time pressure,20,5,,20.0
1500,3.111,0.0096867,0.25331,0.016946,1.2835,2.3122100000000003,Optimal weights,time pressure,21,1,,5.0
1501,3.5,0.02,0.43627,0.027081,1.362,2.2802800000000003,Optimal weights,time pressure,21,2,,5.0
1502,3.0,0.01,0.3,0.02,1.362,1.8581600000000003,Optimal weights,time pressure,21,3,,5.0
1503,3.0,0.005,0.29558,0.023333,1.362,1.532,Optimal weights,time pressure,21,4,,5.0
1504,3.0,0.01,0.2,0.02,1.362,2.22235,Optimal weights,time pressure,21,5,,5.0
1505,10.0,0.02,0.16948,0.035165,2.0182,2.0583600000000004,Optimal weights,time pressure,21,1,,10.0
1506,3.0,0.001,0.2,0.018333,1.362,2.21455,Optimal weights,time pressure,21,2,,10.0
1507,5.85,0.01,0.2,0.019255,1.362,1.9102000000000001,Optimal weights,time pressure,21,3,,10.0
1508,10.0,0.020948,0.27356,0.022276,1.4097,1.5872600000000001,Optimal weights,time pressure,21,4,,10.0
1509,7.9489,0.02,0.2,0.013333,1.362,1.9139700000000002,Optimal weights,time pressure,21,5,,10.0
1510,5.0,0.001,0.4,0.016667,1.2523,1.9328800000000002,Optimal weights,time pressure,21,1,,20.0
1511,3.0,0.01,0.3,0.018664,1.362,1.54153,Optimal weights,time pressure,21,2,,20.0
1512,4.983,0.0049539,0.29791,0.020115,1.3688,1.9249699999999996,Optimal weights,time pressure,21,3,,20.0
1513,10.0,0.001,0.18879,0.019998,1.3619,2.18951,Optimal weights,time pressure,21,4,,20.0
1514,3.0,0.01,0.3,0.06,2.1002,2.50307,Optimal weights,time pressure,21,5,,20.0
1515,10.0,0.001,0.82195,0.021407,2.4866,1.92768,Optimal weights,time pressure,22,1,,5.0
1516,3.8608,0.010648,0.36198,0.012474,1.4048,1.36876,Optimal weights,time pressure,22,2,,5.0
1517,10.0,0.0020386,0.41328,0.012302,1.8909,1.81308,Optimal weights,time pressure,22,3,,5.0
1518,2.7125,0.001,0.40006,0.01,1.362,2.42422,Optimal weights,time pressure,22,4,,5.0
1519,4.8744,0.013046,0.3606,0.023385,2.0971,2.4432400000000003,Optimal weights,time pressure,22,5,,5.0
1520,3.9691,0.001,0.57135,0.014671,1.6134,1.97172,Optimal weights,time pressure,22,1,,10.0
1521,3.1078,0.001,0.36837,0.032965,1.4474,2.2478500000000006,Optimal weights,time pressure,22,2,,10.0
1522,4.723,0.001,0.4992,0.02,1.4948,2.09265,Optimal weights,time pressure,22,3,,10.0
1523,2.9871,0.001,0.4,0.025423,1.362,2.6212899999999997,Optimal weights,time pressure,22,4,,10.0
1524,4.973,0.0093863,0.70489,0.022494,10.0,1.69183,Optimal weights,time pressure,22,5,,10.0
1525,10.0,0.0091609,0.52272,0.010779,3.7338,2.2396299999999996,Optimal weights,time pressure,22,1,,20.0
1526,7.313,0.001,0.4943,0.030646,2.5903,1.9800499999999999,Optimal weights,time pressure,22,2,,20.0
1527,3.0054,0.010559,0.43762,0.01,1.3591,2.3696200000000003,Optimal weights,time pressure,22,3,,20.0
1528,8.2407,0.0066411,0.26911,0.016296,1.9723,2.3172900000000003,Optimal weights,time pressure,22,4,,20.0
1529,7.0012,0.020011,0.23819,0.020006,1.3617,2.0711399999999998,Optimal weights,time pressure,22,5,,20.0
1530,2.9999,0.001,0.20002,0.01,1.3623,1.7718,Optimal weights,time pressure,23,1,,5.0
1531,6.316,0.010865,0.27493,0.021418,2.808,2.02655,Optimal weights,time pressure,23,2,,5.0
1532,2.2981,0.01,0.2,0.01,1.2626,1.9599400000000002,Optimal weights,time pressure,23,3,,5.0
1533,3.5,0.005,0.2,0.035,1.362,1.58995,Optimal weights,time pressure,23,4,,5.0
1534,5.3667,0.001,0.2027,0.039323,1.4704,1.7429099999999997,Optimal weights,time pressure,23,5,,5.0
1535,6.0426,0.007857,0.3,0.02,1.362,2.09485,Optimal weights,time pressure,23,1,,10.0
1536,7.3106,0.0017475,0.31766,0.01,1.3096,2.20925,Optimal weights,time pressure,23,2,,10.0
1537,6.2038,0.0077654,0.39259,0.022076,1.665,1.8132100000000002,Optimal weights,time pressure,23,3,,10.0
1538,7.9076,0.001,0.48432,0.01,1.6551,1.5487,Optimal weights,time pressure,23,4,,10.0
1539,5.0625,0.001,0.34226,0.038729,1.3618,1.8342300000000002,Optimal weights,time pressure,23,5,,10.0
1540,3.0,0.0024611,0.40068,0.01,1.2864,1.97052,Optimal weights,time pressure,23,1,,20.0
1541,5.0,0.01,0.22227,0.02,1.362,2.33759,Optimal weights,time pressure,23,2,,20.0
1542,3.4302,0.0049805,0.36059,0.016095,1.208,1.8844,Optimal weights,time pressure,23,3,,20.0
1543,5.1639,0.001,0.29715,0.033052,1.4277,2.27891,Optimal weights,time pressure,23,4,,20.0
1544,5.1798,0.005,0.6,0.01,1.362,1.75105,Optimal weights,time pressure,23,5,,20.0
1545,6.0,0.079928,0.3,0.02,1.362,2.44116,Optimal weights,time pressure,24,1,,5.0
1546,10.0,0.02,0.58528,0.01,1.362,2.1771599999999998,Optimal weights,time pressure,24,2,,5.0
1547,7.0,0.063328,0.27574,0.023431,1.362,2.40491,Optimal weights,time pressure,24,3,,5.0
1548,0.1,0.001,0.28126,0.02,0.45901,1.92608,Optimal weights,time pressure,24,4,,5.0
1549,7.0,0.01,0.47699,0.01,1.3976,2.65519,Optimal weights,time pressure,24,5,,5.0
1550,8.2165,0.0099999,0.1,0.02,1.362,2.1302700000000003,Optimal weights,time pressure,24,1,,10.0
1551,3.0,0.01,0.2,0.02,1.362,2.5398199999999997,Optimal weights,time pressure,24,2,,10.0
1552,6.5073,0.01,0.3,0.02,0.50659,2.25019,Optimal weights,time pressure,24,3,,10.0
1553,7.973,0.0058602,0.19873,0.020137,1.354,2.44884,Optimal weights,time pressure,24,4,,10.0
1554,10.0,0.016333,0.21355,0.03,1.362,2.10332,Optimal weights,time pressure,24,5,,10.0
1555,3.7375,0.02,0.3,0.02,1.362,2.25172,Optimal weights,time pressure,24,1,,20.0
1556,2.6241,0.024314,0.48823,0.051761,1.5851,2.3612699999999998,Optimal weights,time pressure,24,2,,20.0
1557,10.0,0.64946,0.30359,0.017788,1.4255,2.60269,Optimal weights,time pressure,24,3,,20.0
1558,9.1546,0.14298,0.57696,0.02522,4.3396,2.5097899999999997,Optimal weights,time pressure,24,4,,20.0
1559,3.8446,0.0093305,0.47755,0.020506,1.4175,2.3411,Optimal weights,time pressure,24,5,,20.0
1560,2.8099,0.001,0.33835,0.01,1.2693,2.3032899999999996,Optimal weights,time pressure,25,1,,5.0
1561,3.0787,0.001,0.30696,0.029415,1.4507,2.1531100000000003,Optimal weights,time pressure,25,2,,5.0
1562,1.6754,0.001,0.37442,0.045,1.336,2.1928099999999997,Optimal weights,time pressure,25,3,,5.0
1563,2.55,0.001,0.2,0.02,1.362,2.2610200000000007,Optimal weights,time pressure,25,4,,5.0
1564,8.9987,0.001,0.47961,0.016667,1.375,1.8163400000000003,Optimal weights,time pressure,25,5,,5.0
1565,5.0,0.01,0.3,0.02,1.362,1.8037500000000002,Optimal weights,time pressure,25,1,,10.0
1566,5.0,0.01,0.2,0.02,1.362,1.8848299999999998,Optimal weights,time pressure,25,2,,10.0
1567,3.9482,0.0012475,0.3945,0.01055,1.7987,2.0542800000000003,Optimal weights,time pressure,25,3,,10.0
1568,9.9999,0.01253,0.3,0.02,1.362,1.9971200000000002,Optimal weights,time pressure,25,4,,10.0
1569,5.0,0.012602,0.43419,0.011111,1.362,2.07482,Optimal weights,time pressure,25,5,,10.0
1570,6.5056,0.36377,0.34944,0.016809,1.9901,2.4041299999999994,Optimal weights,time pressure,25,1,,20.0
1571,2.9535,0.019397,0.40562,0.01947,1.9304,2.11897,Optimal weights,time pressure,25,2,,20.0
1572,10.0,0.0099995,0.40004,0.019999,1.3621,2.30054,Optimal weights,time pressure,25,3,,20.0
1573,3.5514,0.0032958,0.46195,0.020007,1.3616,1.9908099999999997,Optimal weights,time pressure,25,4,,20.0
1574,2.4729,0.0099188,0.44908,0.020302,1.3292,2.14783,Optimal weights,time pressure,25,5,,20.0
1575,4.6364,0.001,0.59828,0.011583,2.112,2.19385,Optimal weights,time pressure,26,1,,5.0
1576,2.0467,0.014698,0.27443,0.018333,1.362,2.44387,Optimal weights,time pressure,26,2,,5.0
1577,3.0,0.01,0.4,0.036457,2.0076,2.33472,Optimal weights,time pressure,26,3,,5.0
1578,4.2587,0.012348,0.30262,0.025131,1.665,2.20473,Optimal weights,time pressure,26,4,,5.0
1579,3.5788,0.001,0.35066,0.01,1.9895,2.22085,Optimal weights,time pressure,26,5,,5.0
1580,3.2496,0.001,0.40749,0.011302,2.1037,2.4391400000000005,Optimal weights,time pressure,26,1,,10.0
1581,2.6479,0.0044424,0.27542,0.028195,1.4205,1.8322299999999998,Optimal weights,time pressure,26,2,,10.0
1582,3.3833,0.001,0.55,0.02,1.362,2.0690299999999997,Optimal weights,time pressure,26,3,,10.0
1583,3.001,0.015565,0.25921,0.0227,1.3614,2.48937,Optimal weights,time pressure,26,4,,10.0
1584,4.4578,0.0047207,0.2934,0.01,1.4214,2.30647,Optimal weights,time pressure,26,5,,10.0
1585,10.0,0.020642,0.38674,0.015885,1.5236,2.34536,Optimal weights,time pressure,26,1,,20.0
1586,2.3527,0.0055,0.6,0.01,1.583,2.67178,Optimal weights,time pressure,26,2,,20.0
1587,4.6923,0.005,0.49541,0.023333,1.362,2.21542,Optimal weights,time pressure,26,3,,20.0
1588,3.5981,0.014621,0.45057,0.018846,0.87961,2.44469,Optimal weights,time pressure,26,4,,20.0
1589,3.5004,0.0061557,0.40589,0.022624,1.6519,2.3997,Optimal weights,time pressure,26,5,,20.0
1590,3.0,0.019865,0.4,0.02,1.362,2.01011,Optimal weights,time pressure,27,1,,5.0
1591,6.2623,0.018914,0.50777,0.019341,1.2654,2.33356,Optimal weights,time pressure,27,2,,5.0
1592,2.9127,0.011054,0.34243,0.018316,1.3621,2.24572,Optimal weights,time pressure,27,3,,5.0
1593,2.7724,0.011423,0.39429,0.020354,1.362,2.1759399999999998,Optimal weights,time pressure,27,4,,5.0
1594,2.8389,0.022896,0.4504,0.03231,1.362,2.0555600000000007,Optimal weights,time pressure,27,5,,5.0
1595,2.9966,0.0099196,0.20157,0.040274,1.3144,2.60848,Optimal weights,time pressure,27,1,,10.0
1596,4.0186,0.001,0.68455,0.022167,1.9889,2.46762,Optimal weights,time pressure,27,2,,10.0
1597,2.9041,0.0053276,0.5,0.068333,1.5215,2.30789,Optimal weights,time pressure,27,3,,10.0
1598,5.025,0.0046039,0.33333,0.03,1.9526,2.84105,Optimal weights,time pressure,27,4,,10.0
1599,6.0111,0.0048198,0.66168,0.018714,5.5907,2.02346,Optimal weights,time pressure,27,5,,10.0
1600,3.2918,0.001,0.57249,0.074249,2.7241,2.65461,Optimal weights,time pressure,27,1,,20.0
1601,3.0,0.02,0.3,0.02,1.362,2.2038300000000004,Optimal weights,time pressure,27,2,,20.0
