,pruning threshold,stopping probability,feature drop rate,lapse rate,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1046,5.888,0.001774,0.19995,0.021094,1.0304,0.99757,0.30158,2.5043,16.373,1.38463,No active scaling,learning,24,2,5.0,
1047,4.4432,0.005,0.23333,0.01,1.1546,0.8,0.3,2.5,30.0,1.4639199999999999,No active scaling,learning,24,3,5.0,
1048,6.2523,0.001,0.13295,0.01,1.0758,0.99008,0.29389,2.4827,14.921,1.72688,No active scaling,learning,24,4,5.0,
1049,10.0,0.0012965,0.22334,0.0125,1.222,1.0122,0.33326,2.778,15.001,1.9207199999999998,No active scaling,learning,24,5,5.0,
1050,5.7342,0.001,0.16853,0.044112,-0.20674,0.66607,0.32222,3.5,14.444,2.07619,No active scaling,learning,25,1,1.0,
1051,4.1245,0.001,0.17467,0.018334,0.37833,0.92178,0.94316,3.4839,13.676,1.9782199999999999,No active scaling,learning,25,2,1.0,
1052,7.3795,0.0041501,0.19997,0.029998,0.39996,0.99997,0.3,4.3999,15.0,1.7973299999999999,No active scaling,learning,25,3,1.0,
1053,4.1106,0.001,0.2,0.04,0.4,0.8,0.99473,3.5,15.0,1.9284499999999998,No active scaling,learning,25,4,1.0,
1054,6.5278,0.001,0.15264,0.02,0.36601,1.0,0.33368,3.5,8.4092,1.62833,No active scaling,learning,25,5,1.0,
1055,5.6598,0.001,0.29349,0.018333,0.24815,0.47414,0.34635,6.666,15.0,1.8474600000000003,No active scaling,learning,25,1,2.0,
1056,3.6159,0.0075267,0.11958,0.05895,0.43265,1.0112,1.2579,5.5527,18.461,1.8837899999999999,No active scaling,learning,25,2,2.0,
1057,3.5659,0.005,0.24617,0.025859,0.4,0.59379,0.6,4.0954,50.173,1.7096200000000004,No active scaling,learning,25,3,2.0,
1058,3.8817,0.001,0.1957,0.02,0.67511,0.18473,0.6,4.6667,20.0,1.93628,No active scaling,learning,25,4,2.0,
1059,3.0,0.001,0.2,0.015,0.4,0.69931,0.65242,3.8225,15.0,1.9668300000000003,No active scaling,learning,25,5,2.0,
1060,6.1794,0.0045237,0.10025,0.018313,0.78287,0.70247,0.66574,6.2964,19.75,1.6032199999999999,No active scaling,learning,25,1,3.0,
1061,3.2059,0.0031648,0.19605,0.019993,0.637,0.47395,0.80023,4.0674,36.557,1.6217700000000002,No active scaling,learning,25,2,3.0,
1062,3.4875,0.001,0.11091,0.02954,0.73224,0.50098,0.57107,3.6831,11.375,1.65054,No active scaling,learning,25,3,3.0,
1063,3.2629,0.001,0.10197,0.019697,0.37634,0.70156,0.53576,3.0975,13.922,1.68054,No active scaling,learning,25,4,3.0,
1064,2.9835,0.001,0.1,0.020199,0.64262,0.62137,0.50744,3.4777,6.5519,1.82117,No active scaling,learning,25,5,3.0,
1065,2.5786,0.0097505,0.17019,0.01,0.63605,0.59987,0.39159,3.7918,22.549,1.7952000000000001,No active scaling,learning,25,1,4.0,
1066,2.9997,0.001,0.10904,0.01,0.80016,0.80016,1.1571,4.964,27.115,1.8218000000000003,No active scaling,learning,25,2,4.0,
1067,6.9843,0.001,0.1098,0.02008,0.67531,0.31311,0.49701,3.509,29.968,2.16031,No active scaling,learning,25,3,4.0,
1068,2.5167,0.001,0.1,0.04,0.8,0.54118,0.4,3.2372,15.0,1.5493799999999998,No active scaling,learning,25,4,4.0,
1069,4.3631,0.0023355,0.09995,0.029968,0.6609,0.57562,0.60052,3.7734,19.918,1.56464,No active scaling,learning,25,5,4.0,
1070,5.4444,0.001,0.19349,0.019748,0.5245,0.78864,0.50947,3.4716,19.339,1.94767,No active scaling,learning,25,1,5.0,
1071,3.1039,0.001,0.20278,0.016725,0.66523,0.67344,0.41003,3.8114,17.645,1.5847,No active scaling,learning,25,2,5.0,
1072,4.4476,0.001,0.3,0.01,0.55802,0.49646,0.3,5.0,7.0523,1.9055900000000001,No active scaling,learning,25,3,5.0,
1073,3.2667,0.001,0.1,0.02,0.57571,0.8,0.43417,3.1678,15.0,1.7141099999999998,No active scaling,learning,25,4,5.0,
1074,2.5498,0.001,0.059215,0.040003,0.88893,0.72596,0.29996,3.4999,22.284,2.1027600000000004,No active scaling,learning,25,5,5.0,
1075,2.1443,0.005,0.1,0.01,1.6,0.8,0.0,3.5,20.0,1.61848,No active scaling,learning,26,1,1.0,
1076,2.4101,0.004874,0.13937,0.01,1.448,0.96025,0.098431,3.9429,22.067,1.5391400000000002,No active scaling,learning,26,2,1.0,
1077,2.6291,0.001,0.13049,0.01,1.4439,1.0,0.6,3.5,15.0,1.5670800000000003,No active scaling,learning,26,3,1.0,
1078,2.8619,0.001,0.1963,0.016143,1.3194,0.82005,-0.21387,2.5,11.667,1.43048,No active scaling,learning,26,4,1.0,
1079,2.997,0.001,0.20019,0.01,1.5986,0.99852,0.18594,3.4966,20.008,1.28715,No active scaling,learning,26,5,1.0,
1080,1.1752,0.001,0.29787,0.019815,1.6083,1.0092,0.03938,3.7553,15.074,1.51123,No active scaling,learning,26,1,2.0,
1081,2.8793,0.0068583,0.28389,0.015478,1.6548,1.1916,0.33453,5.4065,28.335,1.51325,No active scaling,learning,26,2,2.0,
1082,2.0333,0.0036227,0.2,0.031372,1.2708,1.0,0.049399,3.3333,30.0,1.5746099999999998,No active scaling,learning,26,3,2.0,
1083,3.1201,0.001,0.28927,0.019096,1.3782,1.0452,0.1678,4.7683,40.474,1.56446,No active scaling,learning,26,4,2.0,
1084,0.1,0.01,0.2,0.01,1.4594,0.92755,0.5,3.5,8.809,1.9392399999999999,No active scaling,learning,26,5,2.0,
1085,2.0106,0.003,0.37746,0.036111,1.1111,1.0,0.4,3.8032,14.074,1.58173,No active scaling,learning,26,1,3.0,
1086,3.2437,0.001,0.24978,0.01,1.0356,1.125,0.32147,3.1513,10.684,1.8034100000000002,No active scaling,learning,26,2,3.0,
1087,2.2004,0.0049079,0.19489,0.024728,1.3319,1.0007,0.44706,3.0889,14.987,1.6346399999999999,No active scaling,learning,26,3,3.0,
1088,1.55,0.005,0.30379,0.02,1.4472,1.0,0.3,3.5,15.0,1.71542,No active scaling,learning,26,4,3.0,
1089,1.55,0.001,0.21372,0.02,1.2044,0.79199,0.6,3.3333,15.0,1.8533000000000002,No active scaling,learning,26,5,3.0,
1090,3.0523,0.0047856,0.19708,0.01,1.5411,0.82412,0.38258,4.6064,10.147,1.5236899999999998,No active scaling,learning,26,1,4.0,
1091,3.139,0.001,0.22838,0.013149,1.7666,0.87035,0.37065,3.9166,9.6073,1.6283399999999997,No active scaling,learning,26,2,4.0,
1092,2.5428,0.001,0.2,0.02,1.6595,0.80001,0.6,3.8889,20.0,1.21958,No active scaling,learning,26,3,4.0,
1093,3.0,0.001,0.083333,0.02,2.0,0.49091,0.40221,3.3333,30.0,1.8012900000000003,No active scaling,learning,26,4,4.0,
1094,3.0,0.001,0.13288,0.027662,2.0,0.77877,0.4,3.9896,15.0,1.47721,No active scaling,learning,26,5,4.0,
1095,3.2181,0.001,0.2,0.01,2.0,1.0,6.2893e-05,3.7882,19.999,1.45602,No active scaling,learning,26,1,5.0,
1096,4.418,0.001,0.31717,0.020836,1.1654,0.92584,0.062098,2.6599,13.126,1.4705599999999999,No active scaling,learning,26,2,5.0,
1097,3.0,0.005,0.20559,0.01,2.0,1.0,0.0,3.5,15.0,1.66114,No active scaling,learning,26,3,5.0,
1098,3.0,0.001,0.2,0.03,2.0,1.0,0.3,3.3333,30.0,1.7535,No active scaling,learning,26,4,5.0,
1099,3.0,0.005,0.20331,0.021187,1.4768,1.1111,0.25533,3.3333,10.0,1.6816,No active scaling,learning,26,5,5.0,
1100,5.1,0.001,0.1,0.010833,0.50539,1.1319,0.33333,2.5,15.0,1.6280000000000001,No active scaling,learning,27,1,1.0,
1101,10.0,0.0037258,0.2,0.02,0.8,1.0,0.3,2.5,15.0,1.4293,No active scaling,learning,27,2,1.0,
1102,6.9408,0.0044217,0.15275,0.018554,0.73494,1.0723,0.34699,2.6265,18.201,1.8356800000000004,No active scaling,learning,27,3,1.0,
1103,4.263,0.001,0.19686,0.019826,0.7975,1.0028,0.6018,2.5049,14.972,1.24807,No active scaling,learning,27,4,1.0,
1104,8.7418,0.001,0.18502,0.01,0.8,1.0,0.3,2.5,7.9669,2.26761,No active scaling,learning,27,5,1.0,
1105,9.2973,0.001,0.039121,0.021867,1.0473,1.4578,0.41274,2.3585,14.683,1.2827499999999998,No active scaling,learning,27,1,2.0,
1106,4.8712,0.0012718,0.0,0.012025,0.68247,1.5637,0.38178,2.6953,16.912,1.8960899999999998,No active scaling,learning,27,2,2.0,
1107,7.3928,0.0010187,0.08947,0.021198,0.91906,1.6326,0.42575,3.3402,154.49,1.3986399999999999,No active scaling,learning,27,3,2.0,
1108,7.607,0.001,0.2,0.018031,0.8,2.1283,0.23654,4.6667,15.0,1.54616,No active scaling,learning,27,4,2.0,
1109,9.2229,0.0016313,0.23232,0.01,0.8,1.5,0.3,3.5,10.0,1.45772,No active scaling,learning,27,5,2.0,
1110,5.0,0.004,0.2,0.016667,0.8,1.4999,0.3,3.7891,15.0,1.84064,No active scaling,learning,27,1,3.0,
1111,10.0,0.001,0.2,0.02,0.8,1.0,0.3,2.5,15.0,1.38583,No active scaling,learning,27,2,3.0,
1112,4.7006,0.001,0.081011,0.01797,0.72005,1.5569,0.354,3.4131,20.367,1.6804399999999997,No active scaling,learning,27,3,3.0,
1113,10.0,0.0049591,0.20119,0.01,0.99174,2.17,0.39463,3.5009,15.003,1.7040099999999998,No active scaling,learning,27,4,3.0,
1114,10.0,0.005,0.2,0.02,0.64083,1.5,0.18306,2.5,15.0,1.52225,No active scaling,learning,27,5,3.0,
1115,9.2615,0.001,0.01382,0.036093,0.65089,1.5683,-0.0005203,2.8305,20.641,1.5838200000000002,No active scaling,learning,27,1,4.0,
1116,8.0369,0.001,0.19057,0.02,0.8,1.7239,-0.039132,2.5,15.0,1.3602599999999998,No active scaling,learning,27,2,4.0,
1117,4.3561,0.0078214,0.066798,0.0171,0.85587,1.4504,0.44167,2.8097,7.8708,1.6874600000000002,No active scaling,learning,27,3,4.0,
1118,5.0,0.001,0.13865,0.01,0.8,1.47,0.3,3.3333,30.0,1.46754,No active scaling,learning,27,4,4.0,
1119,5.7308,0.001,0.1,0.024729,0.70932,1.0,0.3,3.5,30.0,1.6084300000000002,No active scaling,learning,27,5,4.0,
1120,7.3298,0.001,0.17757,0.02,0.8,1.0,0.3,2.5,15.0,1.4618300000000002,No active scaling,learning,27,1,5.0,
1121,9.5145,0.001,0.2,0.02181,0.8,2.0,0.3,2.0161,10.0,1.3532199999999999,No active scaling,learning,27,2,5.0,
1122,6.4641,0.0036667,1.2111e-05,0.017437,0.9138,1.4308,0.29402,2.5261,14.881,1.8265400000000003,No active scaling,learning,27,3,5.0,
1123,7.5067,0.001,0.14869,0.017435,0.68455,1.1283,1.4334,2.7245,16.026,1.2838100000000001,No active scaling,learning,27,4,5.0,
1124,3.5835,0.0037447,0.054256,0.014574,0.83675,1.0031,0.62766,2.4255,15.34,1.6456699999999997,No active scaling,learning,27,5,5.0,
1125,5.4599,0.0020567,0.093922,0.014078,1.0081,0.91744,0.41715,2.9485,16.95,1.5167199999999998,No active scaling,learning,28,1,1.0,
1126,6.9991,0.001,0.21008,0.05333,1.0009,1.1956,0.53383,3.7985,33.316,1.5777899999999998,No active scaling,learning,28,2,1.0,
1127,6.4389,0.001,0.33236,0.023617,0.96276,1.1807,0.18251,3.9066,13.553,1.3607099999999999,No active scaling,learning,28,3,1.0,
1128,7.8909,0.001,0.099558,0.017793,1.0418,1.0276,0.47928,2.5483,15.221,1.49644,No active scaling,learning,28,4,1.0,
1129,6.5067,0.001,0.18642,0.019986,1.0758,1.1599,0.30001,2.8333,15.006,1.69114,No active scaling,learning,28,5,1.0,
1130,7.576,0.001,0.10897,0.019847,0.82725,1.0449,0.32916,3.399,15.359,1.56586,No active scaling,learning,28,1,2.0,
1131,3.0012,0.001,0.096795,0.01,1.0006,0.85379,0.49955,3.2508,15.005,1.3141100000000003,No active scaling,learning,28,2,2.0,
1132,3.0,0.001,0.0,0.027698,0.8,1.3333,0.89881,2.5,20.618,1.2644900000000001,No active scaling,learning,28,3,2.0,
1133,3.1299,0.0038673,0.026487,0.01,1.0192,0.8,0.5,3.3208,24.444,1.2742000000000002,No active scaling,learning,28,4,2.0,
1134,8.0,0.001,0.099902,0.01,0.79894,1.3322,0.22138,2.8964,11.775,1.39067,No active scaling,learning,28,5,2.0,
1135,8.0,0.001,0.1,0.01,0.91943,0.8,0.5,3.5,15.0,1.1772900000000002,No active scaling,learning,28,1,3.0,
1136,5.7375,0.001,0.16677,0.02,1.025,0.97474,0.4625,3.2059,13.0,1.46843,No active scaling,learning,28,2,3.0,
1137,7.1725,0.001,0.1,0.015,1.0667,0.61334,0.0,2.5,15.0,1.80775,No active scaling,learning,28,3,3.0,
1138,9.3384,0.001,0.21111,0.01,0.8,1.0,0.3,3.5332,15.0,1.24905,No active scaling,learning,28,4,3.0,
1139,9.2304,0.001,0.19326,0.01,0.91889,0.93002,0.26567,2.966,15.56,1.41746,No active scaling,learning,28,5,3.0,
1140,8.6721,0.001,0.15653,0.01,0.68485,0.80249,0.50207,3.4993,11.126,1.68312,No active scaling,learning,28,1,4.0,
1141,8.6149,0.0010833,0.19572,0.013333,0.8,0.93333,0.3,2.8333,15.0,1.6143699999999999,No active scaling,learning,28,2,4.0,
1142,7.2773,0.001,0.13232,0.019492,0.75599,0.78542,0.30946,2.8276,13.909,1.7338999999999998,No active scaling,learning,28,3,4.0,
1143,10.0,0.001,0.10727,0.027921,0.8,0.85147,0.4,3.6337,15.0,1.52435,No active scaling,learning,28,4,4.0,
1144,9.857,0.001,0.21182,0.020002,0.52688,0.94975,0.27295,2.8967,6.5661,1.69589,No active scaling,learning,28,5,4.0,
1145,3.6384,0.001,0.14838,0.019423,0.39619,1.2217,0.31226,3.5448,10.159,1.2527000000000001,No active scaling,learning,28,1,5.0,
1146,9.4304,0.001,0.028683,0.03,0.70116,0.8,0.26462,3.5282,15.0,1.7625,No active scaling,learning,28,2,5.0,
1147,5.9553,0.001,0.083333,0.030241,0.70055,0.96137,0.34752,3.5,20.0,1.6535600000000001,No active scaling,learning,28,3,5.0,
1148,3.0,0.001,0.1,0.033841,0.57218,0.85072,0.31003,3.0563,20.0,1.6077399999999997,No active scaling,learning,28,4,5.0,
1149,7.7698,0.001,0.17071,0.020042,0.75268,0.81871,0.36868,4.1074,7.1147,1.5803500000000001,No active scaling,learning,28,5,5.0,
1150,5.7239,0.0068766,0.31967,0.024487,-0.058275,1.0454,0.54596,4.0486,22.358,2.4165299999999994,No active scaling,learning,29,1,1.0,
1151,4.9489,0.0059049,0.30663,0.0237,0.18783,1.1812,0.36005,2.8201,13.52,2.42743,No active scaling,learning,29,2,1.0,
1152,4.333,0.010513,0.39362,0.017798,0.25178,0.7991,0.30066,2.5723,9.5712,2.2699299999999996,No active scaling,learning,29,3,1.0,
1153,3.2683,0.011667,0.31292,0.02,-0.12885,1.0819,1.1675,3.3333,8.2558,2.80856,No active scaling,learning,29,4,1.0,
1154,3.7308,0.0036667,0.35132,0.023002,0.58186,0.83877,0.41534,2.7917,16.333,2.03869,No active scaling,learning,29,5,1.0,
1155,5.3422,0.0050031,0.51251,0.021831,0.7602,0.99892,0.15636,5.5311,20.009,2.2761199999999997,No active scaling,learning,29,1,2.0,
1156,5.158,0.0056577,0.32577,0.033505,0.50832,0.87629,0.48042,3.9374,15.99,2.42009,No active scaling,learning,29,2,2.0,
1157,4.3976,0.0077166,0.37103,0.01,0.70704,1.0467,0.71176,4.6283,10.379,2.26532,No active scaling,learning,29,3,2.0,
1158,3.1675,0.016735,0.32782,0.018771,0.7074,1.0859,0.56443,4.0989,62.099,2.04688,No active scaling,learning,29,4,2.0,
1159,2.9441,0.001,0.3233,0.064467,0.50671,0.82941,0.32349,4.0827,15.263,2.543,No active scaling,learning,29,5,2.0,
1160,2.7818,0.001,0.2,0.02,0.75918,1.0815,0.3,2.5465,15.0,1.54071,No active scaling,learning,29,1,3.0,
1161,2.663,0.001,0.19872,0.015037,0.47488,1.0564,0.30032,2.5121,14.944,2.1755,No active scaling,learning,29,2,3.0,
1162,2.1532,0.001,0.14756,0.02,0.59805,1.0,0.3,3.3333,15.0,2.3914900000000006,No active scaling,learning,29,3,3.0,
1163,4.7278,0.0041128,0.2,0.015607,0.8,0.70538,0.2821,2.5,2.8406,2.0176500000000006,No active scaling,learning,29,4,3.0,
1164,3.1184,0.001,0.25513,0.018342,0.88926,0.93117,0.33292,3.4986,8.9217,2.10354,No active scaling,learning,29,5,3.0,
1165,3.2326,0.001,0.1,0.028064,0.83142,1.0189,0.4,2.7486,40.0,1.83583,No active scaling,learning,29,1,4.0,
1166,3.0003,0.001,0.20006,0.022564,1.0668,1.0001,0.19824,2.5003,9.4811,2.0006899999999996,No active scaling,learning,29,2,4.0,
1167,3.0,0.001,0.0,0.02,0.8,1.0,0.25443,2.5,15.0,1.71679,No active scaling,learning,29,3,4.0,
1168,3.0,0.0031179,0.2,0.015,1.0,1.0,0.0,2.5,15.0,1.46648,No active scaling,learning,29,4,4.0,
1169,4.0015,0.001,0.2,0.01,0.8,1.0,0.0,3.3333,15.0,1.63761,No active scaling,learning,29,5,4.0,
1170,3.0088,0.01006,0.16621,0.029819,0.84281,0.87302,0.99842,2.7769,39.639,1.85033,No active scaling,learning,29,1,5.0,
1171,3.0725,0.001,0.14463,0.01,0.8,1.0,0.37112,2.5,24.327,1.75726,No active scaling,learning,29,2,5.0,
1172,8.1505,0.0013333,0.18889,0.024108,1.0,1.0,0.3,2.9433,15.0,2.04623,No active scaling,learning,29,3,5.0,
1173,3.8926,0.001,0.30628,0.040367,0.82963,1.0,0.33333,3.5,15.556,2.2845199999999997,No active scaling,learning,29,4,5.0,
1174,3.0723,0.001,0.12597,0.020252,0.8,1.0671,0.47778,2.5,13.046,1.5177,No active scaling,learning,29,5,5.0,
1175,3.4886,0.0034777,0.19723,0.012501,1.6615,1.1486,0.11098,3.3337,9.9987,1.43307,No active scaling,learning,30,1,1.0,
1176,3.0,0.001,0.2,0.016886,1.6,1.0,0.6,2.5,20.0,1.7328700000000001,No active scaling,learning,30,2,1.0,
1177,3.0,0.0051385,0.1,0.015277,1.4749,1.1724,0.5,2.5,15.0,1.63068,No active scaling,learning,30,3,1.0,
1178,2.8525,0.001,0.14359,0.021647,1.151,1.124,0.28565,2.4266,15.603,1.4372,No active scaling,learning,30,4,1.0,
1179,3.1152,0.0014444,0.2,0.02,1.367,1.0881,0.3,2.5,15.0,1.48202,No active scaling,learning,30,5,1.0,
1180,5.0465,0.001,0.20526,0.023071,1.1467,1.0158,0.32545,3.3057,30.126,1.5526,No active scaling,learning,30,1,2.0,
1181,4.5849,0.001,0.11923,0.017042,1.3102,0.76257,0.49061,2.9928,18.153,1.64805,No active scaling,learning,30,2,2.0,
1182,6.4174,0.0028546,0.3,0.015,1.6,0.7942,0.3,3.5,15.0,1.56008,No active scaling,learning,30,3,2.0,
1183,5.7183,0.0028006,0.22657,0.02,1.0,1.0,0.28278,4.2222,15.0,1.4777399999999998,No active scaling,learning,30,4,2.0,
1184,4.915,0.0010833,0.20745,0.02,1.2869,1.0,0.42598,3.5007,20.0,1.60352,No active scaling,learning,30,5,2.0,
1185,3.0851,0.001,0.23653,0.01,1.0698,0.8617,0.23348,2.8825,15.771,1.51913,No active scaling,learning,30,1,3.0,
1186,3.8572,0.001,0.13638,0.015719,1.0435,1.1634,0.22441,3.0864,16.307,1.91077,No active scaling,learning,30,2,3.0,
1187,6.1017,0.001,0.20284,0.025832,0.97754,1.146,0.40116,3.9976,13.018,1.41445,No active scaling,learning,30,3,3.0,
1188,6.0704,0.001,0.083333,0.01,1.1359,0.99066,0.30247,3.4637,30.667,1.83182,No active scaling,learning,30,4,3.0,
1189,3.4687,0.0016305,0.2,0.01,0.81139,0.97598,0.5,2.5,13.333,1.72852,No active scaling,learning,30,5,3.0,
1190,5.0083,0.001,0.20297,0.016525,1.0028,1.2999,0.27531,2.495,14.977,1.52395,No active scaling,learning,30,1,4.0,
1191,5.1669,0.0022172,0.12593,0.025556,1.2432,1.0,0.3,2.7778,15.0,1.44788,No active scaling,learning,30,2,4.0,
1192,3.355,0.0020013,0.094115,0.020012,1.1332,0.9993,0.30045,2.602,14.994,1.7795099999999997,No active scaling,learning,30,3,4.0,
1193,3.378,0.001,0.1607,0.022333,0.90497,1.1166,0.33959,2.7041,15.933,1.91596,No active scaling,learning,30,4,4.0,
1194,4.2389,0.001,0.21111,0.02,1.0664,1.0,0.3,2.5,15.0,1.5226,No active scaling,learning,30,5,4.0,
1195,4.8265,0.0032407,0.22435,0.01,0.74829,1.0375,0.31111,3.2222,12.444,1.4878500000000001,No active scaling,learning,30,1,5.0,
1196,2.6927,0.005,0.2,0.02,1.0916,1.2543,0.6,3.3333,15.852,1.34984,No active scaling,learning,30,2,5.0,
1197,3.0887,0.001,0.087179,0.028213,1.0386,0.97225,0.24407,2.8406,15.785,1.8254099999999998,No active scaling,learning,30,3,5.0,
1198,3.4165,0.001,0.091667,0.01,0.8375,0.9205,0.27314,2.4271,13.104,1.67774,No active scaling,learning,30,4,5.0,
1199,3.0,0.01,0.1,0.01,1.0667,1.0,0.3,3.3333,9.6514,1.95308,No active scaling,learning,30,5,5.0,
1200,0.1,0.0099999,0.2,0.02,-0.24776,0.99999,0.3,2.5,15.0,2.16204,No active scaling,time pressure,1,1,,5.0
1201,0.64347,0.010014,0.099984,0.020004,0.39941,1.0009,0.29942,3.5005,19.991,2.5276899999999998,No active scaling,time pressure,1,2,,5.0
1202,0.34113,0.011667,0.11326,0.03,0.48847,1.0,0.0,3.3333,30.0,2.47014,No active scaling,time pressure,1,3,,5.0
1203,0.73158,0.007,0.2,0.021111,0.46321,1.1111,0.3,2.5,11.667,2.11174,No active scaling,time pressure,1,4,,5.0
1204,2.0135,0.0037525,0.2,0.03,0.8,1.0,0.3,4.6667,15.0,1.89455,No active scaling,time pressure,1,5,,5.0
1205,3.0,0.001,0.2,0.02,0.57283,1.151,0.3,5.0,6.7277,2.23379,No active scaling,time pressure,1,1,,10.0
1206,2.069,0.010112,0.079585,0.01,0.6294,0.89421,0.21731,3.6427,7.3849,2.03449,No active scaling,time pressure,1,2,,10.0
1207,3.2077,0.0038479,0.16744,0.019882,0.49832,1.0057,0.0029411,2.9066,19.953,2.3179700000000003,No active scaling,time pressure,1,3,,10.0
1208,3.68,0.0037787,0.30073,0.01,0.39693,0.87515,0.30285,3.5099,14.965,1.59579,No active scaling,time pressure,1,4,,10.0
1209,1.6888,0.006083,0.2,0.04,0.52721,1.0,0.24182,3.5,15.0,2.1833500000000003,No active scaling,time pressure,1,5,,10.0
1210,0.1,0.005,0.2,0.02,0.4,0.8,0.3,2.5,15.0,2.4693899999999998,No active scaling,time pressure,1,1,,20.0
1211,5.276,0.0035835,0.20001,0.01,0.52825,1.0006,0.30002,2.9858,15.005,2.03589,No active scaling,time pressure,1,2,,20.0
1212,3.0,0.0036889,0.2,0.01,0.8,1.0,0.18304,3.3333,13.333,2.03386,No active scaling,time pressure,1,3,,20.0
1213,4.9986,0.0049962,0.19101,0.020009,0.40033,1.0005,0.30031,3.4989,14.996,2.01517,No active scaling,time pressure,1,4,,20.0
1214,5.8333,0.01,0.2,0.02,0.8,1.3333,0.3,5.0,12.249,1.82323,No active scaling,time pressure,1,5,,20.0
1215,5.1831,0.0068945,0.2,0.023333,0.8,0.79757,0.3,2.78,15.0,2.2592100000000004,No active scaling,time pressure,2,1,,5.0
1216,3.2996,0.001,0.40523,0.01,0.72699,0.425,0.65208,3.8742,7.4792,1.9997900000000002,No active scaling,time pressure,2,2,,5.0
1217,2.6994,0.001,0.40964,0.053022,0.64808,0.93659,0.66171,2.8798,16.736,2.1423699999999997,No active scaling,time pressure,2,3,,5.0
1218,4.9995,0.0050013,0.37469,0.019997,0.68819,0.79985,0.30011,4.6663,19.998,2.63905,No active scaling,time pressure,2,4,,5.0
1219,9.045,0.0065306,0.20926,0.024005,1.0862,0.90898,0.28521,6.6725,13.169,2.64027,No active scaling,time pressure,2,5,,5.0
1220,7.0,0.01,0.36402,0.0125,0.71962,0.5236,0.26062,3.3333,14.066,2.5380700000000003,No active scaling,time pressure,2,1,,10.0
1221,8.95,0.009774,0.39075,0.014945,0.5725,0.37033,0.22818,5.2354,27.978,2.6691599999999998,No active scaling,time pressure,2,2,,10.0
1222,10.0,0.01972,0.19671,0.020165,1.0082,-0.015585,0.1559,3.3477,15.066,2.5297300000000003,No active scaling,time pressure,2,3,,10.0
1223,3.1109,0.0073333,0.27519,0.018333,0.4,0.52161,0.5,2.5,15.0,2.58099,No active scaling,time pressure,2,4,,10.0
1224,5.4005,0.016765,0.27373,0.01,0.64503,0.53339,0.34467,3.2387,15.7,2.271,No active scaling,time pressure,2,5,,10.0
1225,5.9549,0.01,0.84164,0.024947,1.0667,0.8,0.3,5.0,30.0,2.23183,No active scaling,time pressure,2,1,,20.0
1226,5.0,0.02,0.3,0.14,1.0667,0.58387,0.4,2.5,15.0,2.3569399999999994,No active scaling,time pressure,2,2,,20.0
1227,10.0,0.026032,0.35123,0.01,0.73055,0.68511,0.21702,2.7853,3.3524,2.68032,No active scaling,time pressure,2,3,,20.0
1228,7.0,0.48943,0.6,0.022203,0.8,1.0,0.3,2.5,15.0,2.4567799999999997,No active scaling,time pressure,2,4,,20.0
1229,5.1288,0.0052071,0.20206,0.01988,0.79536,-0.38002,0.30732,2.6157,15.041,2.95228,No active scaling,time pressure,2,5,,20.0
1230,3.0,0.01,0.2,0.02,0.8,1.0,0.3,2.5,15.0,2.19501,No active scaling,time pressure,3,1,,5.0
1231,4.7637,0.0099999,0.2,0.01,0.74527,0.68733,0.22267,4.2198,10.0,1.98764,No active scaling,time pressure,3,2,,5.0
