,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1103,0.071395,0.049465,0.25,1.2312,1.8467,0.53779,5.8984,10.893,1.3232499999999998,No tree,learning,27,4,1.0,
1104,0.0,0.05,0.25,1.2106,1.8333,1.4088,4.7848,19.0,2.16874,No tree,learning,27,5,1.0,
1105,0.0,0.035096,0.33376,1.1708,1.4932,0.85456,4.0909,-113.63,1.53353,No tree,learning,27,1,2.0,
1106,0.087086,0.022382,0.41667,1.1906,1.5167,0.37151,4.6367,-151.26,1.9981000000000002,No tree,learning,27,2,2.0,
1107,0.0,0.038738,0.36355,1.2729,1.2729,0.52047,3.8109,17.183,1.59438,No tree,learning,27,3,2.0,
1108,0.038396,0.018747,0.39177,0.91298,1.2116,0.60971,3.4662,15.608,1.72402,No tree,learning,27,4,2.0,
1109,0.3,0.03,0.40872,1.0,0.94063,0.5,3.5,15.0,1.9131900000000002,No tree,learning,27,5,2.0,
1110,0.0,0.03,0.40541,0.8,1.5,0.3,3.5,9.9999,1.812,No tree,learning,27,1,3.0,
1111,0.12789,0.01,0.40907,0.97028,1.5,1.35,5.0,3.8932,1.3210899999999999,No tree,learning,27,2,3.0,
1112,0.13235,0.018234,0.25,0.70496,1.7512,0.30016,3.5085,23.27,1.6752899999999997,No tree,learning,27,3,3.0,
1113,0.0,0.01904,0.46297,1.0022,1.56,0.6371,3.7587,10.264,1.85684,No tree,learning,27,4,3.0,
1114,0.1,0.01,0.35918,0.8,2.0,1.0,5.0,70.0,1.4484600000000003,No tree,learning,27,5,3.0,
1115,0.037271,0.01,0.25,0.95077,1.3958,0.72917,5.1834,-555.85,1.7811499999999998,No tree,learning,27,1,4.0,
1116,0.0,0.03,0.375,0.8,1.0,0.33244,3.5,20.0,1.57528,No tree,learning,27,2,4.0,
1117,0.0,0.015166,0.35189,0.81115,1.2986,8.4516e-05,4.6672,-65.7,1.82348,No tree,learning,27,3,4.0,
1118,0.0,0.029543,0.49984,0.80028,0.99968,0.5002,3.5007,20.003,1.64088,No tree,learning,27,4,4.0,
1119,0.0,0.03,0.5,0.8,1.0,0.5,3.5,30.0,1.64901,No tree,learning,27,5,4.0,
1120,0.10788,0.01,0.25,0.7906,1.0104,0.29321,4.9817,14.916,1.65383,No tree,learning,27,1,5.0,
1121,0.0,0.015,0.41044,0.8,1.3333,0.39501,2.8033,15.0,1.56718,No tree,learning,27,2,5.0,
1122,0.026464,0.013891,0.25,0.87115,1.3131,0.73775,4.1167,11.492,1.8018699999999999,No tree,learning,27,3,5.0,
1123,0.06567,0.013331,0.25,0.83833,1.054,0.34391,5.3137,-93.193,1.53235,No tree,learning,27,4,5.0,
1124,0.0,0.01,0.25,1.0599,1.008,0.21583,5.0133,-16.388,1.68548,No tree,learning,27,5,5.0,
1125,0.19994,0.017115,0.25,0.9993,1.4449,0.98233,4.663,-134.78,1.7026299999999999,No tree,learning,28,1,1.0,
1126,0.15658,0.03,0.5,0.87627,1.3333,0.6,3.1968,-53.602,1.6218599999999999,No tree,learning,28,2,1.0,
1127,0.1,0.04,0.48324,1.1537,1.6,1.2681,7.0,15.0,1.45183,No tree,learning,28,3,1.0,
1128,0.10544,0.026584,0.47419,0.87685,1.3029,1.064,3.8753,6.8031,1.5143099999999998,No tree,learning,28,4,1.0,
1129,0.15,0.017152,0.37537,1.0,1.42,1.2912,4.6667,20.0,1.6653000000000002,No tree,learning,28,5,1.0,
1130,0.03253,0.01,0.375,1.0,1.6,0.21667,7.0,30.0,1.8869200000000004,No tree,learning,28,1,2.0,
1131,0.0,0.020009,0.50023,1.1315,1.1822,0.29971,3.501,7.5292,1.37918,No tree,learning,28,2,2.0,
1132,0.063628,0.01959,0.44905,1.0124,1.4525,0.45887,4.8459,-70.853,1.30742,No tree,learning,28,3,2.0,
1133,0.0,0.019332,0.50627,1.0403,1.2873,0.77968,3.5941,-63.097,1.20187,No tree,learning,28,4,2.0,
1134,0.0,0.01,0.4853,0.8,1.1553,1.0026,3.5,40.0,1.3717,No tree,learning,28,5,2.0,
1135,0.0,0.021217,0.5,0.8,1.0246,0.95,4.6667,6.9165,1.2483199999999999,No tree,learning,28,1,3.0,
1136,0.0,0.016279,0.51539,0.9151,0.98748,0.80685,4.279,-2.7505,1.5736800000000002,No tree,learning,28,2,3.0,
1137,0.0,0.01,0.40213,0.9142,1.6461,0.41295,6.5998,41.868,2.17866,No tree,learning,28,3,3.0,
1138,0.086105,0.035092,0.43635,0.77431,1.0277,0.49569,5.0496,-166.85,1.31085,No tree,learning,28,4,3.0,
1139,0.15589,0.025065,0.5043,0.9914,1.3419,0.50645,5.032,9.9527,1.51795,No tree,learning,28,5,3.0,
1140,0.10086,0.02,0.38578,0.8,1.3333,1.0,4.8497,15.0,1.74051,No tree,learning,28,1,4.0,
1141,0.047958,0.02,0.39721,0.89547,1.0,0.6,4.6666,-54.157,1.64111,No tree,learning,28,2,4.0,
1142,0.0,0.035327,0.5,0.8,0.8,0.3,3.5,15.0,1.9026100000000004,No tree,learning,28,3,4.0,
1143,0.072194,0.044235,0.31016,1.0693,1.6203,2.1276,6.1457,-80.827,1.58335,No tree,learning,28,4,4.0,
1144,0.19873,0.019952,0.50109,0.79782,1.0024,1.0012,3.5054,29.981,1.6933,No tree,learning,28,5,4.0,
1145,0.11342,0.018703,0.34597,0.78692,1.4537,0.73466,6.2039,2.6699,1.2296999999999998,No tree,learning,28,1,5.0,
1146,0.0,0.02,0.50454,0.4,1.0829,0.6,4.8972,73.983,1.6161099999999997,No tree,learning,28,2,5.0,
1147,0.0,0.01,0.40043,0.76641,1.5267,0.64236,4.6851,15.03,1.8099700000000003,No tree,learning,28,3,5.0,
1148,0.0,0.01,0.41492,0.67594,1.1087,0.6,4.6667,43.392,1.73952,No tree,learning,28,4,5.0,
1149,0.18521,0.01,0.33031,0.65426,1.6754,0.072294,7.8069,-13.432,1.61654,No tree,learning,28,5,5.0,
1150,0.28072,0.021229,0.46928,0.46751,1.0614,0.36312,5.1076,14.508,2.48412,No tree,learning,29,1,1.0,
1151,0.05,0.16215,0.45833,0.4,0.8,0.3,3.5,15.0,2.52672,No tree,learning,29,2,1.0,
1152,0.086957,0.038931,0.46952,0.37922,0.79682,1.1922,4.5311,15.713,2.12191,No tree,learning,29,3,1.0,
1153,0.3,0.03,0.5,0.4,0.54598,1.0,4.0689,-9.6087,3.0157000000000003,No tree,learning,29,4,1.0,
1154,0.3,0.03,0.5,0.37004,0.5362,0.6,2.5,15.0,2.1607,No tree,learning,29,5,1.0,
1155,0.31733,0.11318,0.54076,0.55624,1.1959,0.081884,4.1767,-640.64,2.30099,No tree,learning,29,1,2.0,
1156,0.29558,0.041511,0.63153,0.73781,1.0,0.3,3.5,15.0,2.58316,No tree,learning,29,2,2.0,
1157,0.25,0.2124,0.94263,0.35541,0.8,0.33333,2.5,10.291,2.47853,No tree,learning,29,3,2.0,
1158,0.3547,0.021503,0.81006,0.43024,0.83887,0.46376,2.4244,20.454,2.15632,No tree,learning,29,4,2.0,
1159,0.32706,0.027044,0.94452,0.41159,0.92543,0.4854,2.8193,11.87,2.85061,No tree,learning,29,5,2.0,
1160,0.32128,0.02012,0.46159,0.79654,1.4479,0.49259,3.9826,13.562,1.5345799999999998,No tree,learning,29,1,3.0,
1161,0.19938,0.019866,0.49914,0.80602,1.1724,0.29566,3.515,9.9632,2.0987400000000003,No tree,learning,29,2,3.0,
1162,0.27918,0.019458,0.47,0.77246,1.2298,0.29032,4.5317,14.147,2.3386,No tree,learning,29,3,3.0,
1163,0.30213,0.01,0.46066,1.0036,1.3298,0.29769,5.0062,4.2387,1.82287,No tree,learning,29,4,3.0,
1164,0.18737,0.025961,0.48162,0.68504,1.5171,0.44568,3.892,14.87,2.0810500000000003,No tree,learning,29,5,3.0,
1165,0.0,0.02817,0.4641,0.8,1.0501,0.12211,3.5,-79.268,1.69892,No tree,learning,29,1,4.0,
1166,0.20054,0.018179,0.46092,1.1486,1.8862,0.46012,6.7951,3.8898,2.18546,No tree,learning,29,2,4.0,
1167,0.089577,0.025678,0.47907,1.0687,1.2951,0.67023,5.3515,7.0327,1.60531,No tree,learning,29,3,4.0,
1168,0.2113,0.016679,0.52761,0.99969,1.5004,0.3002,4.7668,19.997,1.3530700000000002,No tree,learning,29,4,4.0,
1169,0.088492,0.02,0.48611,1.0,1.2786,0.3,3.5,67.038,1.49226,No tree,learning,29,5,4.0,
1170,0.0,0.020565,0.5,0.66755,0.8,0.4,4.0104,20.0,2.05116,No tree,learning,29,1,5.0,
1171,0.2,0.03,0.41667,0.8,1.0,0.3,3.2166,15.0,1.88004,No tree,learning,29,2,5.0,
1172,0.091207,0.01667,0.47921,0.99999,0.86688,0.30015,3.3337,-3.5881,2.09687,No tree,learning,29,3,5.0,
1173,0.0,0.01,0.48178,0.67454,1.0,0.96767,3.5,-10.265,2.20348,No tree,learning,29,4,5.0,
1174,0.18825,0.019694,0.46872,0.80003,1.0732,0.46756,4.1688,-30.98,1.48879,No tree,learning,29,5,5.0,
1175,0.062294,0.034238,0.47963,1.3793,1.0284,0.26982,3.5622,12.17,1.44565,No tree,learning,30,1,1.0,
1176,0.028963,0.01,0.45794,1.1704,1.1704,0.62777,3.6315,31.363,1.73236,No tree,learning,30,2,1.0,
1177,0.20093,0.02165,0.50116,1.4411,1.5082,0.2985,4.6615,20.024,1.5652700000000002,No tree,learning,30,3,1.0,
1178,0.073493,0.01,0.41028,1.4361,1.168,0.4,3.5,10.0,1.4463699999999997,No tree,learning,30,4,1.0,
1179,0.19421,0.018519,0.45428,1.3559,1.5002,0.38534,3.9462,32.72,1.59388,No tree,learning,30,5,1.0,
1180,0.15436,0.010657,0.3868,1.4209,1.2705,0.88553,4.8794,7.8349,1.67686,No tree,learning,30,1,2.0,
1181,0.080827,0.017463,0.42236,1.0524,1.0,0.3,4.0737,15.0,1.6867999999999999,No tree,learning,30,2,2.0,
1182,0.0,0.01,0.3344,1.1665,0.98292,0.97494,4.845,14.839,1.64699,No tree,learning,30,3,2.0,
1183,0.11259,0.012181,0.51273,1.1281,0.99074,0.67265,4.607,19.903,1.5233900000000002,No tree,learning,30,4,2.0,
1184,0.12268,0.028401,0.25,1.0338,1.201,1.0216,6.91,5.8749,1.73951,No tree,learning,30,5,2.0,
1185,0.12472,0.01,0.44632,0.88516,1.1801,0.4,3.5,-1190.0,1.6139199999999998,No tree,learning,30,1,3.0,
1186,0.15094,0.020146,0.49951,0.7956,1.1894,0.66608,3.7788,-131.29,2.1024199999999995,No tree,learning,30,2,3.0,
1187,0.11671,0.02,0.5,1.0,1.3333,0.5,5.0,30.0,1.5077399999999999,No tree,learning,30,3,3.0,
1188,0.0,0.01,0.50018,0.8015,1.0005,0.50124,3.4963,15.013,1.8164799999999999,No tree,learning,30,4,3.0,
1189,0.022222,0.02,0.50001,0.8,1.0,0.5,3.5,-100.0,1.70305,No tree,learning,30,5,3.0,
1190,0.15356,0.01,0.37552,1.1335,1.6863,1.0726,4.1162,-164.17,1.47742,No tree,learning,30,1,4.0,
1191,0.12727,0.035,0.41996,1.1613,1.2804,1.35,4.6667,-740.45,1.4664300000000001,No tree,learning,30,2,4.0,
1192,0.23333,0.022219,0.45062,1.0,1.3578,0.91899,4.4685,20.0,1.66567,No tree,learning,30,3,4.0,
1193,0.30376,0.023692,0.42409,1.1727,1.7159,0.87048,5.0297,9.0518,2.13011,No tree,learning,30,4,4.0,
1194,0.050169,0.037185,0.33334,1.097,1.2041,0.84693,3.1905,6.5173,1.55932,No tree,learning,30,5,4.0,
1195,0.2124,0.01153,0.59074,1.0,1.5,0.33333,3.8978,-63.333,1.6584299999999998,No tree,learning,30,1,5.0,
1196,0.1806,0.02,0.5,1.0,1.4655,1.4554,4.8457,40.0,1.31036,No tree,learning,30,2,5.0,
1197,0.10093,0.026423,0.67677,0.77766,1.3211,0.6342,3.3532,27.431,1.82396,No tree,learning,30,3,5.0,
1198,0.07016,0.02,0.50405,1.0,1.0331,0.5,3.5,15.0,1.8090700000000002,No tree,learning,30,4,5.0,
1199,0.064724,0.030034,0.6828,1.0639,1.0015,0.36341,3.4942,-59.321,1.9344299999999996,No tree,learning,30,5,5.0,
1200,0.31477,0.039992,1.1838,0.4001,1.0668,0.29991,3.5003,30.001,1.8296200000000002,No tree,time pressure,1,1,,5.0
1201,0.29961,0.01,0.98552,0.45019,0.99897,0.11054,4.2985,46.679,2.45415,No tree,time pressure,1,2,,5.0
1202,0.09742,0.019999,0.99993,0.43454,0.68829,-0.28975,2.4999,-104.24,2.45535,No tree,time pressure,1,3,,5.0
1203,0.42829,0.0125,1.0678,0.70698,1.4234,-0.35906,6.1111,17.778,1.93092,No tree,time pressure,1,4,,5.0
1204,0.26667,0.027097,1.0743,0.31138,0.88889,0.3,3.5,20.0,1.5535100000000002,No tree,time pressure,1,5,,5.0
1205,0.51093,0.030021,0.99988,0.22704,1.4863,0.30034,4.9991,15.004,2.1014600000000003,No tree,time pressure,1,1,,10.0
1206,0.14499,0.023871,0.95834,0.48111,0.8,0.035249,3.3333,15.0,2.0767300000000004,No tree,time pressure,1,2,,10.0
1207,0.24674,0.018472,0.95436,0.44937,1.012,0.30778,2.521,14.904,2.46889,No tree,time pressure,1,3,,10.0
1208,0.29596,0.060673,1.0038,0.60958,0.99327,0.30437,3.3451,19.946,1.7307100000000002,No tree,time pressure,1,4,,10.0
1209,0.3,0.026667,1.0,0.8,1.0,0.15785,3.3333,6.8343,2.36943,No tree,time pressure,1,5,,10.0
1210,0.30095,0.01,0.86417,0.60889,1.0,0.0,3.5,15.0,2.5143,No tree,time pressure,1,1,,20.0
1211,0.2418,0.068695,0.8677,0.4679,1.097,0.36305,3.1636,21.019,1.9825499999999998,No tree,time pressure,1,2,,20.0
1212,0.060743,0.028948,0.60855,0.40835,1.3098,0.45633,4.1899,-6.6037,2.09985,No tree,time pressure,1,3,,20.0
1213,0.33168,0.01,0.58677,0.71205,0.98863,0.63313,4.9967,21.901,1.9243,No tree,time pressure,1,4,,20.0
1214,0.29715,0.030474,0.92676,0.50249,0.9163,0.29257,3.0911,28.67,1.8605800000000001,No tree,time pressure,1,5,,20.0
1215,0.29716,0.026509,0.46334,0.36244,1.0649,0.29692,2.7729,12.734,2.44257,No tree,time pressure,2,1,,5.0
1216,0.29985,0.01,0.50004,0.56302,0.72239,0.60029,4.9992,-7.4048,2.33534,No tree,time pressure,2,2,,5.0
1217,0.3,0.01,0.5,0.80061,0.63554,0.3,3.5,15.0,2.31498,No tree,time pressure,2,3,,5.0
1218,0.23612,0.01,0.50282,0.53332,0.79999,0.30001,3.5,7.4967,2.5189700000000004,No tree,time pressure,2,4,,5.0
1219,0.3,0.01,0.5,0.53333,0.8,1.0,3.9811,20.0,2.3634599999999995,No tree,time pressure,2,5,,5.0
1220,0.41893,0.01,0.4016,0.36288,1.3221,1.3339,7.0084,7.6641,2.4642600000000003,No tree,time pressure,2,1,,10.0
1221,0.28444,0.039084,0.34287,0.31271,1.1605,0.68519,4.0024,15.303,2.4767200000000003,No tree,time pressure,2,2,,10.0
1222,0.37083,0.015537,0.38194,0.43954,0.86389,0.82172,3.5625,15.254,2.46381,No tree,time pressure,2,3,,10.0
1223,0.17719,0.030151,0.25,0.40206,1.0019,0.7256,4.711,14.953,2.4376800000000003,No tree,time pressure,2,4,,10.0
1224,0.3335,0.012222,0.44206,0.36785,0.80004,0.4965,2.8754,-46.112,2.44949,No tree,time pressure,2,5,,10.0
1225,0.69769,0.03,0.5,0.8,0.99999,0.5,2.5,15.0,2.38718,No tree,time pressure,2,1,,20.0
1226,0.30087,0.020474,0.25,0.37906,0.99076,0.31731,2.5562,29.84,2.68963,No tree,time pressure,2,2,,20.0
1227,0.56292,0.0125,0.38889,0.8,0.86667,0.3,2.5,15.0,2.7187099999999997,No tree,time pressure,2,3,,20.0
1228,0.61826,0.01,0.25,1.0,1.0,0.1014,2.5,15.0,2.41505,No tree,time pressure,2,4,,20.0
1229,0.60262,0.01,0.49837,0.40282,0.99597,1.2147,3.3404,15.032,2.39663,No tree,time pressure,2,5,,20.0
1230,0.29999,0.017837,0.50002,1.0002,1.0002,0.50013,5.0003,6.8787,2.27918,No tree,time pressure,3,1,,5.0
1231,0.0,0.02,0.5,0.4,0.8,0.4724,2.5,15.0,1.83143,No tree,time pressure,3,2,,5.0
1232,0.20002,0.019997,0.25,0.80005,0.99961,0.60029,4.6656,9.9974,1.76947,No tree,time pressure,3,3,,5.0
1233,0.14877,0.015,0.25,0.8,0.8915,0.44444,4.4444,11.667,1.91478,No tree,time pressure,3,4,,5.0
1234,0.0,0.01,0.47806,0.84811,0.95612,0.39509,2.5286,-11.299,2.1713899999999997,No tree,time pressure,3,5,,5.0
1235,0.25784,0.02228,0.50646,0.35904,1.296,0.43097,3.6072,-286.39,1.91881,No tree,time pressure,3,1,,10.0
1236,0.18889,0.025636,0.57057,0.4,1.0,0.6,4.3176,-15.508,2.43478,No tree,time pressure,3,2,,10.0
1237,0.38556,0.011154,0.49757,0.38946,1.4949,0.4546,4.6576,-491.26,1.6794699999999998,No tree,time pressure,3,3,,10.0
1238,0.20017,0.020016,0.484,0.67392,0.99595,0.29737,5.0071,29.968,2.2159799999999996,No tree,time pressure,3,4,,10.0
1239,0.22546,0.040002,0.50002,0.3402,0.88884,0.30003,3.5001,15.0,2.60761,No tree,time pressure,3,5,,10.0
1240,0.0,0.018579,0.25,0.26531,1.1493,0.71017,6.3877,24.0,1.57203,No tree,time pressure,3,1,,20.0
1241,0.12657,0.01,0.33303,0.4,0.8,0.3,3.5,11.667,1.71661,No tree,time pressure,3,2,,20.0
1242,0.022846,0.01,0.31718,0.59551,0.84256,0.77764,4.5305,13.469,1.8444000000000003,No tree,time pressure,3,3,,20.0
1243,0.12672,0.01,0.25,0.44644,0.80432,0.88195,7.3025,12.889,1.5514000000000001,No tree,time pressure,3,4,,20.0
1244,0.066667,0.01,0.25,0.8,1.0,0.5,4.0274,15.0,2.09091,No tree,time pressure,3,5,,20.0
1245,0.1,0.04,0.5,1.0,1.0667,0.3,3.5,10.0,1.3109000000000002,No tree,time pressure,4,1,,5.0
1246,0.2,0.018828,0.56512,1.0,1.0,0.5,3.3333,15.0,2.01611,No tree,time pressure,4,2,,5.0
1247,0.0,0.015228,0.4347,0.8,1.0424,0.33334,2.6615,15.0,1.90753,No tree,time pressure,4,3,,5.0
1248,0.20285,0.02242,0.3739,1.027,1.2403,0.42393,3.7747,-87.264,1.7785700000000002,No tree,time pressure,4,4,,5.0
1249,0.21914,0.01,0.84315,0.81679,1.3518,0.514,2.5327,-51.951,2.4665100000000004,No tree,time pressure,4,5,,5.0
1250,0.19512,0.021111,0.439,1.1503,1.4444,0.17654,3.1368,12.227,1.8663899999999998,No tree,time pressure,4,1,,10.0
1251,0.21767,0.023877,0.34693,1.1207,0.97495,0.47402,3.7283,13.449,2.0832,No tree,time pressure,4,2,,10.0
1252,0.30085,0.020035,0.50063,0.99792,1.5026,0.1385,4.662,-6.7138,1.47159,No tree,time pressure,4,3,,10.0
1253,0.25819,0.030006,0.37504,1.3105,1.0668,0.33325,5.8814,-64.783,2.10475,No tree,time pressure,4,4,,10.0
1254,0.22341,0.029451,0.5,1.0,0.88889,0.3,3.5,15.0,1.79878,No tree,time pressure,4,5,,10.0
1255,0.0,0.01,0.5,1.0,1.0,0.3,3.5,-100.0,1.4846599999999999,No tree,time pressure,4,1,,20.0
1256,0.0,0.022048,0.5,0.95846,1.0829,0.30002,3.4999,20.0,1.63471,No tree,time pressure,4,2,,20.0
1257,0.0,0.035103,0.42361,0.80204,1.1064,0.63396,3.4944,9.9862,1.6900600000000001,No tree,time pressure,4,3,,20.0
1258,0.19305,0.020021,0.49986,1.2361,1.1577,0.28716,3.4976,40.001,1.7746300000000002,No tree,time pressure,4,4,,20.0
1259,0.0,0.020519,0.52318,0.75396,1.0002,0.055705,2.8489,14.998,1.6837799999999998,No tree,time pressure,4,5,,20.0
1260,0.098986,0.020102,0.50112,0.40355,1.5063,0.29671,3.4886,4.5856,2.12383,No tree,time pressure,5,1,,5.0
1261,0.1,0.01,0.52221,0.6187,1.0,0.3,3.5,15.0,2.50293,No tree,time pressure,5,2,,5.0
1262,0.1,0.06,0.48109,0.4,1.0,0.3,2.9238,20.0,2.0626100000000003,No tree,time pressure,5,3,,5.0
1263,0.3055,0.019983,0.46405,0.40024,1.4989,0.33391,3.4476,18.342,1.66016,No tree,time pressure,5,4,,5.0
1264,0.10027,0.030644,0.5,0.4,1.3333,0.4,3.5,40.0,2.1317199999999996,No tree,time pressure,5,5,,5.0
1265,0.22127,0.01,0.48611,0.3022,1.5,0.3,3.5,15.0,1.89117,No tree,time pressure,5,1,,10.0
1266,0.15,0.01,0.49329,0.4,1.1111,0.3,3.3191,15.0,2.11575,No tree,time pressure,5,2,,10.0
1267,0.28373,0.01,0.49968,0.40049,1.5002,0.29954,3.4984,61.066,1.9081,No tree,time pressure,5,3,,10.0
1268,0.13219,0.012563,0.49563,0.36593,1.0766,0.3498,3.4674,14.387,2.14471,No tree,time pressure,5,4,,10.0
1269,0.14822,0.018626,0.50196,0.37816,1.3653,0.19653,3.5296,17.916,2.0934099999999995,No tree,time pressure,5,5,,10.0
1270,0.25569,0.04147,0.83664,0.39204,1.1231,0.61783,2.79,15.091,2.57722,No tree,time pressure,5,1,,20.0
1271,0.29602,0.11612,0.82613,0.43744,0.98913,0.41717,2.72,21.678,1.71752,No tree,time pressure,5,2,,20.0
1272,0.13469,0.013956,0.87156,-0.20112,0.76637,0.3,2.5,15.0,2.55159,No tree,time pressure,5,3,,20.0
1273,0.0,0.023796,0.67216,0.19511,1.1423,0.60759,3.4357,19.277,2.0626,No tree,time pressure,5,4,,20.0
1274,0.1377,0.019788,0.98117,0.1569,0.85982,0.53794,2.0843,11.617,2.39216,No tree,time pressure,5,5,,20.0
1275,0.27068,0.01,0.78708,0.8,1.0,0.3,2.9269,15.0,1.7209499999999998,No tree,time pressure,6,1,,5.0
1276,0.15594,0.028037,0.49345,0.77749,1.4344,0.86186,4.7291,11.667,1.82744,No tree,time pressure,6,2,,5.0
1277,0.0,0.016852,0.46139,0.81261,0.98624,0.15898,3.1773,-57.962,2.00214,No tree,time pressure,6,3,,5.0
1278,0.0,0.022069,0.25,0.68014,1.1368,0.30884,4.9757,0.67359,1.6875,No tree,time pressure,6,4,,5.0
1279,0.078801,0.01,0.5,0.8,1.0,0.25295,3.8554,15.0,1.8315899999999998,No tree,time pressure,6,5,,5.0
1280,0.11894,0.01,0.48752,0.69875,1.068,0.47313,3.7531,14.1,1.46572,No tree,time pressure,6,1,,10.0
1281,0.20115,0.023082,0.48664,0.74513,1.5349,0.41242,6.6109,-11.851,1.85132,No tree,time pressure,6,2,,10.0
1282,0.26151,0.022716,0.6658,0.67777,1.1358,0.39078,2.7377,16.086,1.66717,No tree,time pressure,6,3,,10.0
1283,0.099637,0.01,0.57236,0.80196,1.0278,0.29095,3.7564,15.222,1.8081299999999998,No tree,time pressure,6,4,,10.0
1284,0.16529,0.011481,0.44799,0.44371,1.5046,0.33003,4.9401,5.9233,1.44699,No tree,time pressure,6,5,,10.0
1285,0.42654,0.19915,0.99449,0.49384,1.0063,0.30409,3.4858,15.05,2.13299,No tree,time pressure,6,1,,20.0
1286,0.48143,0.030002,0.76588,0.88933,0.82011,0.39968,163.37,5.7996,2.54027,No tree,time pressure,6,2,,20.0
1287,0.3092,0.043899,0.5214,0.57329,1.1358,0.29017,4.9259,12.963,2.1943400000000004,No tree,time pressure,6,3,,20.0
1288,0.3,0.01,1.0,0.60444,0.5985,0.6,2.5,15.0,2.56412,No tree,time pressure,6,4,,20.0
1289,0.37569,0.01,0.85655,0.75373,1.0514,0.33885,3.4447,15.411,2.0521900000000004,No tree,time pressure,6,5,,20.0
1290,0.046041,0.01,0.25,0.4,1.0,0.6,2.5,15.0,2.1206199999999997,No tree,time pressure,7,1,,5.0
1291,0.15355,0.012222,0.5,0.27681,1.0,0.6,2.5,79.474,2.2002900000000003,No tree,time pressure,7,2,,5.0
1292,0.09446,0.026165,0.35491,0.30164,0.99979,0.60012,3.3337,14.998,2.1030699999999998,No tree,time pressure,7,3,,5.0
1293,0.089664,0.01,0.25,0.39775,1.4568,0.37903,4.785,19.012,2.3736900000000003,No tree,time pressure,7,4,,5.0
1294,0.31065,0.022536,0.25,0.42013,0.90945,0.65463,5.0079,12.196,2.367,No tree,time pressure,7,5,,5.0
1295,0.15573,0.25817,0.53714,0.32005,0.73315,0.69385,3.2033,15.594,2.5746499999999997,No tree,time pressure,7,1,,10.0
1296,0.0,0.027861,0.32819,0.39837,0.99767,1.0017,3.4948,22.195,2.63021,No tree,time pressure,7,2,,10.0
1297,0.19217,0.1817,0.34819,0.50061,1.3339,0.88931,5.0015,5.8035,1.9206800000000002,No tree,time pressure,7,3,,10.0
1298,0.28333,0.035,0.42159,0.4586,0.9579,1.0393,3.7778,15.0,2.18416,No tree,time pressure,7,4,,10.0
1299,0.4292,0.043934,0.25,0.05,1.5,0.72092,4.625,34.0,2.2579200000000004,No tree,time pressure,7,5,,10.0
1300,0.24067,0.041972,0.45554,0.53062,1.0694,1.385,3.0238,17.394,2.5304799999999994,No tree,time pressure,7,1,,20.0
1301,0.2,0.02,0.50159,0.022859,0.73487,0.63222,3.3333,7.6414,2.46088,No tree,time pressure,7,2,,20.0
1302,0.21204,0.015,0.25,0.27361,0.8,1.8965,5.0,3.4664,2.19797,No tree,time pressure,7,3,,20.0
1303,0.18846,0.016443,0.41331,0.50573,0.63944,0.60756,3.6831,52.711,2.16233,No tree,time pressure,7,4,,20.0
1304,0.062831,0.02,0.5,0.22079,1.0,0.3,2.5,15.0,2.39279,No tree,time pressure,7,5,,20.0
1305,0.15434,0.025437,0.34156,0.43542,0.84616,0.66838,3.3361,-703.21,2.28265,No tree,time pressure,8,1,,5.0
1306,0.3262,0.026307,0.44035,0.4248,0.96906,0.66262,3.5456,6.9857,2.6271500000000003,No tree,time pressure,8,2,,5.0
1307,0.3,0.03,0.5,0.55999,1.0,0.6,5.0,15.0,2.47657,No tree,time pressure,8,3,,5.0
1308,0.2002,0.021165,0.49997,0.40035,0.55825,0.59966,2.4991,15.004,2.2686,No tree,time pressure,8,4,,5.0
1309,0.27291,0.013705,0.44444,0.48879,0.84478,0.50005,3.4996,13.335,2.45746,No tree,time pressure,8,5,,5.0
1310,0.57611,0.036124,0.25,0.37261,1.0,0.3,6.6556,14.445,2.3773500000000003,No tree,time pressure,8,1,,10.0
1311,0.29964,0.01,0.25,0.27868,1.0,0.3538,5.0,15.0,2.3168800000000003,No tree,time pressure,8,2,,10.0
1312,0.37433,0.01,0.33656,0.25837,0.8,0.3,2.5,13.931,2.71692,No tree,time pressure,8,3,,10.0
1313,0.45405,0.01,0.34571,0.29525,0.79511,0.31616,2.5435,30.272,2.76918,No tree,time pressure,8,4,,10.0
1314,0.3,0.045,0.25,0.53333,1.0,0.3,2.5,6.5781,2.88408,No tree,time pressure,8,5,,10.0
1315,0.1989,0.030118,0.41663,0.39833,0.79734,0.4024,4.6749,10.015,2.45661,No tree,time pressure,8,1,,20.0
1316,0.3699,0.041169,0.42906,0.40537,1.5145,0.61181,6.0744,-47.934,2.3450999999999995,No tree,time pressure,8,2,,20.0
1317,0.41616,0.01,0.25,0.53551,1.2409,0.42584,9.0442,4.3071,2.39922,No tree,time pressure,8,3,,20.0
1318,0.37404,0.01,0.25,0.14334,1.3772,0.52228,7.8488,32.736,2.15548,No tree,time pressure,8,4,,20.0
