,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
672,2.5816,0.0105,0.22629,0.039178,1.0311,0.47675,1.0375,0.47222,3.8056,-71.678,1.6184699999999999,Main model,learning,9,3,5.0,
673,3.3353,0.0032646,0.41003,0.01,1.1516,0.91525,1.128,0.38323,4.7759,-18.782,1.8069199999999999,Main model,learning,9,4,5.0,
674,0.1,0.010022,0.19951,0.019975,0.52286,0.60827,0.99877,0.33371,3.742,-99.938,1.87744,Main model,learning,9,5,5.0,
675,3.0415,0.001,0.1,0.013154,0.78616,0.8,0.8273,0.3,2.5,7.1302,1.6914200000000001,Main model,learning,10,1,1.0,
676,10.0,0.001,0.29365,0.02,1.0,1.0,1.0,0.0,2.9253,15.0,2.53692,Main model,learning,10,2,1.0,
677,5.0,0.001,0.13333,0.022937,0.95297,0.67268,1.0,0.4,2.6031,15.0,1.6104599999999998,Main model,learning,10,3,1.0,
678,7.4719,0.001,0.25,0.02436,1.352,0.75407,1.0,0.3,3.3333,15.0,1.6023400000000003,Main model,learning,10,4,1.0,
679,6.9762,0.0097219,0.16784,0.020309,1.0135,0.7969,0.98455,0.31004,3.6614,15.124,2.0794499999999996,Main model,learning,10,5,1.0,
680,3.1345,0.001,0.2,0.016544,1.0,0.86573,1.0,0.3,2.5,15.0,1.8003999999999998,Main model,learning,10,1,2.0,
681,1.0735,0.001,0.0,0.01,0.26576,1.0358,1.5043,0.721,3.6686,12.714,1.74681,Main model,learning,10,2,2.0,
682,2.8639,0.0060561,0.20022,0.017966,0.8721,1.1292,1.1046,0.31503,3.0684,14.955,1.8360299999999998,Main model,learning,10,3,2.0,
683,2.8389,0.001,0.18618,0.02,0.96964,0.88889,0.95204,0.3,2.5,22.536,1.76693,Main model,learning,10,4,2.0,
684,5.1573,0.001,0.32481,0.01,1.0075,1.0269,0.82422,0.1926,2.5471,14.785,1.56158,Main model,learning,10,5,2.0,
685,5.0,0.005,0.1,0.03,0.82309,1.0667,1.5551,0.3,2.5,15.0,1.7273600000000002,Main model,learning,10,1,3.0,
686,5.5923,0.005,0.13255,0.021507,1.2,1.0688,1.0,0.3,2.5,5.8868,1.6543500000000002,Main model,learning,10,2,3.0,
687,5.1393,0.001,0.29164,0.023336,1.1533,0.88897,0.73483,0.40008,2.7779,9.0269,1.59347,Main model,learning,10,3,3.0,
688,3.0,0.01,0.11667,0.01,1.0,0.73295,1.1757,0.6,2.5,40.0,1.89637,Main model,learning,10,4,3.0,
689,7.0,0.0018109,0.18889,0.023477,1.2037,1.0,1.1383,0.3,3.2721,26.667,1.72901,Main model,learning,10,5,3.0,
690,6.0,0.001,0.13121,0.01,1.0,0.63543,1.3333,0.3,4.6667,8.317,1.4909499999999998,Main model,learning,10,1,4.0,
691,3.5608,0.0045149,0.026462,0.021213,1.0531,0.74543,0.95573,0.33941,2.6061,14.515,1.5429,Main model,learning,10,2,4.0,
692,3.0,0.001,0.12416,0.021674,1.0258,0.8,1.0,0.3,2.5,8.3854,1.7610800000000002,Main model,learning,10,3,4.0,
693,4.5428,0.001,0.05,0.015565,0.94147,0.8,1.0,0.25834,2.5604,12.628,1.5439900000000002,Main model,learning,10,4,4.0,
694,5.3729,0.005508,0.17406,0.018813,1.0575,0.85862,1.2131,0.33683,3.6221,54.306,1.7243299999999997,Main model,learning,10,5,4.0,
695,10.0,0.0029245,0.29346,0.016445,1.1195,0.88713,1.3792,0.22655,6.0324,38.81,1.4767500000000002,Main model,learning,10,1,5.0,
696,4.7278,0.005,0.1,0.01,0.9861,0.72356,0.8,-2.0185e-06,3.5,15.0,1.5128,Main model,learning,10,2,5.0,
697,10.0,0.0078752,0.18333,0.024444,1.1732,0.7625,0.90088,0.27292,4.9271,14.708,1.5160899999999997,Main model,learning,10,3,5.0,
698,3.181,0.005545,0.2,0.02,1.0,0.8,1.0,0.20958,2.5,15.0,1.78769,Main model,learning,10,4,5.0,
699,5.0773,0.0050189,0.094761,0.01,0.97708,0.78623,0.97381,0.30289,4.9542,19.79,1.6738300000000002,Main model,learning,10,5,5.0,
700,3.3617,0.39062,0.19158,0.019472,0.25,-0.25693,0.74549,1.4099,4.0365,17.436,2.61607,Main model,learning,11,1,1.0,
701,2.2082,0.022923,0.29265,0.020661,0.92395,0.19061,0.8,1.2206,2.5,12.867,2.31873,Main model,learning,11,2,1.0,
702,2.8547,0.0099999,0.25387,0.020838,1.0,-0.43492,0.8,0.74305,2.162,9.5082,2.66867,Main model,learning,11,3,1.0,
703,8.0797,0.010698,0.3678,0.020228,0.89677,0.17361,0.95139,0.56159,2.8949,-53.278,2.46821,Main model,learning,11,4,1.0,
704,5.163,0.011502,0.62498,0.052341,0.99999,-0.7012,1.0,0.6,2.5,30.0,2.36798,Main model,learning,11,5,1.0,
705,4.9071,0.0070396,0.1974,0.01,0.49768,0.79681,0.75806,1.1653,3.795,20.006,2.1620799999999996,Main model,learning,11,1,2.0,
706,5.2457,0.005,0.1,0.021663,0.69146,0.8,0.837,1.8,3.6141,15.0,2.26951,Main model,learning,11,2,2.0,
707,2.9647,0.0037333,0.22223,0.02,0.56344,0.7587,0.71515,0.94719,3.444,10.833,1.9148400000000003,Main model,learning,11,3,2.0,
708,4.9825,0.0092636,0.2805,0.021486,0.66518,0.85945,0.92254,1.5692,3.8761,29.909,1.9270899999999997,Main model,learning,11,4,2.0,
709,4.7615,0.0043667,0.20036,0.015016,0.64679,0.66055,0.81121,1.0006,2.9052,26.684,1.98497,Main model,learning,11,5,2.0,
710,4.2304,0.0099999,0.2,0.026667,0.5,1.0667,1.0432,0.3,3.4375,136.67,2.0137599999999996,Main model,learning,11,1,3.0,
711,7.0147,0.0099472,0.23347,0.03322,0.51252,1.0201,1.0275,0.40092,3.4988,15.03,1.9949000000000001,Main model,learning,11,2,3.0,
712,0.56854,0.001,0.19353,0.021486,0.41263,0.85285,0.92344,0.36248,3.4399,29.487,2.09641,Main model,learning,11,3,3.0,
713,3.3922,0.0045579,0.24224,0.019207,0.44096,1.0553,0.81469,0.54145,2.7073,19.558,2.2076000000000002,Main model,learning,11,4,3.0,
714,5.0,0.0095,0.28596,0.023341,1.0,1.0218,0.81979,0.33334,2.5,8.012,2.17694,Main model,learning,11,5,3.0,
715,4.0609,0.0029568,0.31474,0.023955,0.81486,0.94525,1.0898,0.38015,3.3336,43.03,1.7243499999999998,Main model,learning,11,1,4.0,
716,4.9019,0.001,0.28696,0.020539,1.0,1.0864,1.0,0.33335,3.3079,20.0,2.0241700000000002,Main model,learning,11,2,4.0,
717,2.2597,0.001,0.18432,0.024444,0.47659,0.97172,1.0,0.30782,3.5,15.0,1.9162000000000003,Main model,learning,11,3,4.0,
718,7.1542,0.001,0.39149,0.019894,1.037,1.1559,1.0,0.36667,4.1666,25.0,1.8537999999999997,Main model,learning,11,4,4.0,
719,3.0,0.0056131,0.24736,0.01,0.51676,1.1186,1.0,0.49999,4.6666,20.0,1.7301299999999997,Main model,learning,11,5,4.0,
720,3.0,0.0064984,0.2,0.02,0.87321,1.6,1.0,0.3,2.9088,9.9999,1.71267,Main model,learning,11,1,5.0,
721,2.6861,0.0099126,0.029142,0.020185,0.49537,1.4144,1.0093,0.29411,2.4987,15.074,2.05669,Main model,learning,11,2,5.0,
722,3.5814,0.0039753,0.10425,0.028862,0.87419,1.1518,0.93978,0.46997,2.3721,20.78,1.58025,Main model,learning,11,3,5.0,
723,7.0538,0.011763,0.15205,0.01,0.66132,1.2593,0.90207,0.2366,3.5047,11.298,1.54099,Main model,learning,11,4,5.0,
724,9.0,0.005197,0.20036,0.01,0.90435,1.4932,0.77051,0.19833,2.7719,14.973,1.6680700000000002,Main model,learning,11,5,5.0,
725,3.0069,0.0061934,0.19465,0.021502,1.0031,0.82303,0.6329,0.35084,3.3272,20.028,1.74315,Main model,learning,12,1,1.0,
726,3.0,0.0036582,0.27831,0.04,1.0,0.8,0.69058,0.3,3.3333,15.0,2.11968,Main model,learning,12,2,1.0,
727,4.8351,0.0036219,0.34853,0.02,1.0,0.69899,0.66051,0.66667,3.5,11.111,1.97294,Main model,learning,12,3,1.0,
728,2.9131,0.001,0.11809,0.024094,0.67012,0.61566,0.79516,0.43309,3.6918,28.362,2.26373,Main model,learning,12,4,1.0,
729,4.3994,0.01,0.18135,0.02,1.0,0.8,0.49497,0.3,2.7599,18.827,2.06631,Main model,learning,12,5,1.0,
730,3.0952,0.0036667,0.28137,0.01,0.92941,0.8,0.88955,0.66667,3.5,36.666,2.24955,Main model,learning,12,1,2.0,
731,2.55,0.0068858,0.2325,0.02,0.99999,0.8,0.8,0.3,2.5,15.0,2.21396,Main model,learning,12,2,2.0,
732,3.0,0.001,0.37597,0.02,1.0,0.65044,0.8,0.53098,2.5,20.0,2.10406,Main model,learning,12,3,2.0,
733,2.2503,0.001,0.30778,0.02,1.0,0.77911,0.78353,1.0537,3.3333,15.0,2.29965,Main model,learning,12,4,2.0,
734,2.7512,0.001,0.28836,0.018083,0.96429,0.8,1.0,0.75693,2.7778,30.0,1.8666800000000001,Main model,learning,12,5,2.0,
735,0.1,0.005,0.3,0.01,1.0,0.8,0.39101,0.66667,3.3333,15.0,1.9788599999999998,Main model,learning,12,1,3.0,
736,2.5788,0.009927,0.25993,0.01,1.0691,0.77698,0.56589,0.557,4.152,20.69,2.5847499999999997,Main model,learning,12,2,3.0,
737,1.55,0.005,0.31667,0.035,1.0556,0.8,0.46574,0.5,2.5,27.569,2.1821000000000006,Main model,learning,12,3,3.0,
738,0.90555,0.005,0.3,0.03,0.99999,0.8,0.41874,0.4,2.5,16.667,2.0359000000000003,Main model,learning,12,4,3.0,
739,0.49387,0.0099294,0.18664,0.029706,1.0198,0.75837,0.43124,0.56301,2.8408,20.041,2.13543,Main model,learning,12,5,3.0,
740,1.9119,0.0056667,0.10006,0.013752,0.78372,0.73072,0.58667,0.60017,3.4849,35.293,1.9560600000000001,Main model,learning,12,1,4.0,
741,2.4063,0.0049967,0.13377,0.019992,0.63339,0.69779,0.80037,0.40027,3.7666,14.997,1.9156000000000002,Main model,learning,12,2,4.0,
742,3.4555,0.001,0.18868,0.019344,0.70821,0.75319,0.77454,0.37549,3.5635,15.226,1.7588000000000001,Main model,learning,12,3,4.0,
743,3.4524,0.001,0.2,0.02,1.0,0.8,1.0,0.3,3.5,13.333,2.0777600000000005,Main model,learning,12,4,4.0,
744,5.0747,0.001,0.2141,0.01,0.83365,0.89396,0.9747,0.36745,3.5569,20.202,1.8852999999999998,Main model,learning,12,5,4.0,
745,1.5282,0.001,0.27216,0.01,1.0,0.8,1.0,0.5,3.5,20.0,2.24993,Main model,learning,12,1,5.0,
746,1.0878,0.069054,0.18642,0.02,0.9157,0.8,1.0,0.66577,3.5,15.0,2.03773,Main model,learning,12,2,5.0,
747,0.36171,0.017108,0.25359,0.02087,1.0695,0.8,0.56837,0.57658,2.7778,15.0,1.8112400000000002,Main model,learning,12,3,5.0,
748,3.2002,0.004515,0.21272,0.018919,0.84084,0.8,1.0,0.35556,3.8148,15.556,2.21311,Main model,learning,12,4,5.0,
749,2.9038,0.0048726,0.18867,0.014899,0.98607,0.78568,0.80819,0.59158,3.159,16.224,1.9720099999999998,Main model,learning,12,5,5.0,
750,5.0,0.01,0.2,0.02,0.5,0.4,1.0,0.0,3.5,200.0,2.2843400000000003,Main model,learning,13,1,1.0,
751,4.512,0.0077493,0.13675,0.021672,0.50009,0.40039,0.8586,0.2998,2.6425,16.672,1.9954199999999997,Main model,learning,13,2,1.0,
752,7.0,0.0022923,0.2,0.03,1.0,0.16164,1.0,0.09638,2.5,15.0,1.89471,Main model,learning,13,3,1.0,
753,8.0377,0.0042089,0.31378,0.01,0.63728,0.4017,1.1389,0.33215,3.0903,16.111,1.85615,Main model,learning,13,4,1.0,
754,2.9458,0.0051869,0.082993,0.020556,0.49108,0.51204,1.1968,0.46296,2.8332,15.222,2.07488,Main model,learning,13,5,1.0,
755,2.9419,0.0034581,0.18928,0.01,0.50145,0.39371,1.3367,0.30584,5.0315,18.405,1.9429900000000004,Main model,learning,13,1,2.0,
756,4.0,0.0014444,0.28333,0.016667,0.99293,0.57306,0.60005,0.3,2.637,15.0,2.0722699999999996,Main model,learning,13,2,2.0,
757,2.1916,0.0014167,0.20602,0.032517,0.25,0.7032,0.90867,0.32038,5.5058,30.444,1.98797,Main model,learning,13,3,2.0,
758,3.0,0.0036667,0.30556,0.016667,0.5,0.4,1.0827,0.3,2.9734,12.413,1.94421,Main model,learning,13,4,2.0,
759,5.7833,0.001,0.32075,0.015926,1.0127,0.65871,0.94444,0.35185,3.463,6.9582,2.0524099999999996,Main model,learning,13,5,2.0,
760,3.4303,0.0024502,0.19041,0.013514,0.61969,0.96911,1.0008,0.009791,3.5082,15.029,1.8003700000000002,Main model,learning,13,1,3.0,
761,4.1591,0.0034369,0.22514,0.019964,0.6093,0.80228,1.1825,0.22711,4.1201,33.189,1.3854199999999999,Main model,learning,13,2,3.0,
762,2.9399,0.001,0.2,0.01,1.0,0.8,1.0,0.3,3.4722,15.0,1.94646,Main model,learning,13,3,3.0,
763,3.0,0.001,0.16721,0.01,1.0,0.68658,1.0,0.3,3.3333,14.312,2.1339599999999996,Main model,learning,13,4,3.0,
764,5.0,0.0055,0.2057,0.017886,0.5,0.68539,1.0,-0.16974,3.7092,15.0,1.9827199999999998,Main model,learning,13,5,3.0,
765,4.6764,0.0034779,0.19345,0.017727,0.76921,1.0827,0.99999,0.16544,4.6666,20.0,1.67972,Main model,learning,13,1,4.0,
766,3.0,0.0036558,0.19359,0.02,0.46794,1.0667,1.1077,0.21667,3.8582,15.0,1.5328999999999997,Main model,learning,13,2,4.0,
767,3.0326,0.0031596,0.094965,0.015,0.79988,1.1359,1.0,0.4,2.8229,30.0,1.80624,Main model,learning,13,3,4.0,
768,2.8587,0.001,0.14127,0.021217,0.99653,0.9744,1.004,0.30257,2.8433,20.042,1.6147500000000001,Main model,learning,13,4,4.0,
769,3.0,0.001,0.10255,0.01,0.70289,1.0,1.0374,0.4,3.2643,15.0,1.54496,Main model,learning,13,5,4.0,
770,2.9877,0.001,0.0,0.040077,0.80263,1.1831,0.99872,0.29917,3.5029,18.346,1.1430700000000003,Main model,learning,13,1,5.0,
771,2.9927,0.0019581,0.0,0.019926,0.90778,1.4674,0.89377,0.49847,2.7849,10.021,1.56897,Main model,learning,13,2,5.0,
772,2.5753,0.0038902,0.041472,0.020534,0.80551,1.1686,1.0,0.29551,2.7254,30.0,1.19546,Main model,learning,13,3,5.0,
773,3.0,0.0021561,0.05,0.02654,0.67571,1.0,1.0,0.6,3.5,200.0,1.4702899999999999,Main model,learning,13,4,5.0,
774,2.2542,0.0036666,0.083334,0.01,0.50446,0.99999,1.2927,0.2,3.4275,21.821,1.32095,Main model,learning,13,5,5.0,
775,3.0,0.001,0.2,0.02,1.0,0.95861,1.0,0.3,3.3334,15.0,1.7058700000000002,Main model,learning,14,1,1.0,
776,10.0,0.0055333,0.2,0.01,0.48611,1.0,1.0774,0.3,5.0149,15.0,1.57425,Main model,learning,14,2,1.0,
777,2.7548,0.001,0.071741,0.017273,0.49189,0.99897,1.0007,0.49922,3.5478,13.341,1.8323399999999999,Main model,learning,14,3,1.0,
778,2.4903,0.001,0.066667,0.04,0.5,1.0,1.0,0.3,2.5,15.0,1.44779,Main model,learning,14,4,1.0,
