,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1503,6.8903,0.0053946,0.21111,0.014722,1.2832,1.0278,0.38194,3.6524,15.222,1.71203,No center,time pressure,21,4,,5.0
1504,4.019,0.0043333,0.1,0.023333,1.0,0.79808,0.3,3.0814,20.0,2.1718,No center,time pressure,21,5,,5.0
1505,5.8194,0.001,0.2,0.02,1.0,1.0,0.4,2.5,15.0,1.83099,No center,time pressure,21,1,,10.0
1506,3.7711,0.0036633,0.066666,0.016667,0.75373,1.0,0.22259,3.5,15.0,2.21687,No center,time pressure,21,2,,10.0
1507,3.1676,0.0019115,0.077537,0.01,0.62585,1.163,0.4011,2.7791,14.987,1.955,No center,time pressure,21,3,,10.0
1508,5.0,0.001,0.34117,0.021111,1.0,1.0,0.33333,2.5,20.0,1.7332899999999998,No center,time pressure,21,4,,10.0
1509,5.0,0.0022102,0.2,0.03,1.0832,1.0,0.3,2.5,15.0,1.90957,No center,time pressure,21,5,,10.0
1510,3.0,0.001,0.20517,0.022764,1.0,0.88889,0.27262,2.5,20.0,1.94574,No center,time pressure,21,1,,20.0
1511,4.7042,0.001,0.27978,0.044682,1.0847,1.2043,0.45971,3.2249,16.634,1.52501,No center,time pressure,21,2,,20.0
1512,5.0,0.001,0.1,0.027915,1.0,1.0,0.4,2.5,15.0,2.00056,No center,time pressure,21,3,,20.0
1513,8.8063,0.001,0.12213,0.019995,0.98418,1.0004,0.40228,2.5006,15.003,2.01536,No center,time pressure,21,4,,20.0
1514,3.4917,0.001,0.18271,0.01,0.9807,1.25,0.375,3.375,14.75,2.27531,No center,time pressure,21,5,,20.0
1515,5.8784,0.001,0.16667,0.01,1.0,1.8929,0.3,2.5,20.0,2.0975,No center,time pressure,22,1,,5.0
1516,0.1,0.01,0.2,0.02,1.0,1.0,0.4,2.5,15.0,1.18521,No center,time pressure,22,2,,5.0
1517,1.9437,0.001,0.12593,0.011654,1.0,1.3975,0.33333,2.5,20.0,1.1923,No center,time pressure,22,3,,5.0
1518,5.0819,0.0095,0.12014,0.019444,0.87669,1.0278,-2.2159,2.4514,10.564,2.2457,No center,time pressure,22,4,,5.0
1519,1.3569,0.001,0.033334,0.025644,0.97587,1.2475,0.58981,2.4377,24.34,2.26106,No center,time pressure,22,5,,5.0
1520,3.1003,0.001,0.16459,0.015514,0.9341,1.123,0.26656,2.59,15.412,2.04128,No center,time pressure,22,1,,10.0
1521,3.3154,0.001,0.26523,0.028493,0.89224,1.0,0.3,3.7037,15.0,2.2231700000000005,No center,time pressure,22,2,,10.0
1522,4.1376,0.0014577,0.25393,0.02038,1.0551,1.019,0.30271,3.3666,15.152,2.1029900000000006,No center,time pressure,22,3,,10.0
1523,3.0,0.001,0.31346,0.01,1.1667,1.0,0.3,2.5,15.0,2.66351,No center,time pressure,22,4,,10.0
1524,2.6329,0.001,0.2,0.03,1.0458,0.85417,-6.0555e-06,2.5,7.3593,1.64237,No center,time pressure,22,5,,10.0
1525,2.5167,0.001,0.1,0.02,0.89747,1.0,0.3,2.5,15.0,2.32702,No center,time pressure,22,1,,20.0
1526,2.0286,0.0014444,0.3,0.02,1.0,1.0,0.3,2.5,15.0,2.2508,No center,time pressure,22,2,,20.0
1527,3.7987,0.001,0.3,0.02,0.87501,2.0,0.38987,2.9789,15.0,2.29102,No center,time pressure,22,3,,20.0
1528,3.9546,0.001,0.2005,0.01,0.9989,1.3327,0.30043,2.5022,15.01,2.18152,No center,time pressure,22,4,,20.0
1529,3.1456,0.001,0.20735,0.015891,0.91285,1.5332,0.75239,2.6133,21.129,1.76608,No center,time pressure,22,5,,20.0
1530,6.6166,0.0062921,0.2,0.02,2.0,0.8,0.99999,3.5,10.0,1.7441400000000002,No center,time pressure,23,1,,5.0
1531,4.4906,0.001,0.16667,0.016512,1.0057,1.1208,0.34456,3.5,16.729,2.0704200000000004,No center,time pressure,23,2,,5.0
1532,5.8195,0.0016204,0.16474,0.019506,1.852,0.45164,0.26137,3.3391,10.018,2.20861,No center,time pressure,23,3,,5.0
1533,8.2297,0.001,0.21663,0.020272,1.9184,0.8,0.5,3.4444,15.0,1.54307,No center,time pressure,23,4,,5.0
1534,6.5337,0.001,0.2,0.02,1.5153,0.73856,0.57908,3.5,15.0,1.686,No center,time pressure,23,5,,5.0
1535,7.3333,0.001,0.26667,0.02,1.0319,0.88889,0.41442,3.5,20.0,1.9397199999999999,No center,time pressure,23,1,,10.0
1536,7.0,0.001,0.23112,0.02,1.0,1.0,0.79327,5.0,15.0,2.17686,No center,time pressure,23,2,,10.0
1537,6.941,0.001493,0.0,0.01,1.0299,0.81154,0.65234,3.4677,2.5191,2.05051,No center,time pressure,23,3,,10.0
1538,7.3264,0.001,0.1,0.02,1.0,1.1111,0.42588,3.8076,30.0,1.54784,No center,time pressure,23,4,,10.0
1539,8.12,0.001,0.0,0.03,0.90589,1.0,0.5,2.5,15.0,1.8552500000000003,No center,time pressure,23,5,,10.0
1540,5.9949,0.001,0.2875,0.02,1.0,1.0,0.6,2.793,15.0,2.0538700000000003,No center,time pressure,23,1,,20.0
1541,4.2473,0.0046725,0.16855,0.02,1.0,0.88278,0.4,3.3334,15.0,2.30026,No center,time pressure,23,2,,20.0
1542,4.3722,0.010101,0.16848,0.022418,1.005,0.91372,0.30374,3.3432,20.059,2.0100599999999997,No center,time pressure,23,3,,20.0
1543,3.2003,0.0016854,0.12394,0.021959,0.97486,0.55775,0.58782,2.8042,15.112,2.29048,No center,time pressure,23,4,,20.0
1544,3.0,0.01,0.2,0.019225,1.0,1.0606,0.4,2.8333,15.0,1.7742700000000002,No center,time pressure,23,5,,20.0
1545,8.5862,0.01,0.2,0.016826,0.25,1.0,0.3,2.5,15.0,2.42988,No center,time pressure,24,1,,5.0
1546,2.988,0.019715,0.099817,0.022263,0.25,0.87867,0.29513,3.3464,14.94,2.1853100000000003,No center,time pressure,24,2,,5.0
1547,2.7096,0.011474,0.2,0.021701,0.25,1.2731,0.31111,2.9621,14.105,2.38543,No center,time pressure,24,3,,5.0
1548,7.0,0.01,0.6,0.03,1.4703,0.68649,0.3,2.7739,15.0,1.95877,No center,time pressure,24,4,,5.0
1549,9.9999,0.0055,0.49109,0.022728,1.0,1.0,0.3,2.5,15.0,2.62518,No center,time pressure,24,5,,5.0
1550,8.9111,0.008,0.25778,0.040564,1.1939,1.0,0.3,3.3333,20.0,2.1708499999999997,No center,time pressure,24,1,,10.0
1551,6.8552,0.0085788,0.19958,0.018421,0.67328,1.079,0.35132,5.1382,15.632,2.54072,No center,time pressure,24,2,,10.0
1552,5.2182,0.015307,0.0,0.02,1.0,0.90324,0.8,2.5,15.0,2.2231199999999998,No center,time pressure,24,3,,10.0
1553,10.0,0.0055,0.2,0.02,0.54132,1.5,0.3,5.0,30.0,2.3677599999999996,No center,time pressure,24,4,,10.0
1554,10.0,0.0055833,0.19861,0.019815,0.9919,1.0093,0.29398,3.3171,15.074,1.94623,No center,time pressure,24,5,,10.0
1555,7.1908,0.016847,0.22385,0.016667,0.90834,1.0,0.3,3.3333,13.333,2.41968,No center,time pressure,24,1,,20.0
1556,0.1,0.01,0.1522,0.01,0.5,1.0,0.3,3.3333,15.0,2.2926699999999998,No center,time pressure,24,2,,20.0
1557,0.1,0.011179,0.33983,0.026588,0.48839,1.1377,0.31508,3.4099,13.187,2.3812800000000003,No center,time pressure,24,3,,20.0
1558,10.0,0.012059,0.11202,0.02,0.25,1.0,1.0,2.5,20.0,2.5345800000000005,No center,time pressure,24,4,,20.0
1559,4.9984,0.0080538,0.39969,0.020011,0.99995,0.99989,0.29966,3.3324,15.004,2.38652,No center,time pressure,24,5,,20.0
1560,5.0,0.001,0.2,0.01,1.0,1.0,0.11688,3.5,15.0,2.2552200000000004,No center,time pressure,25,1,,5.0
1561,5.0,0.0099999,0.3,0.02,2.0,1.0,0.3,2.5,15.0,2.24029,No center,time pressure,25,2,,5.0
1562,3.0,0.001,0.21111,0.02,1.0025,1.0,0.66667,2.5,9.5925,1.83602,No center,time pressure,25,3,,5.0
1563,8.2171,0.001,0.13332,0.01945,1.9427,0.80026,0.30019,2.4997,15.002,2.5085900000000003,No center,time pressure,25,4,,5.0
1564,4.0041,0.002,0.25156,0.01592,0.99999,0.81329,0.3,2.7778,15.0,1.9436600000000002,No center,time pressure,25,5,,5.0
1565,5.0,0.015,0.2,0.02,0.625,1.0,0.3,5.0,15.0,1.88137,No center,time pressure,25,1,,10.0
1566,3.0086,0.001,0.24167,0.01,1.0,1.0,0.27251,2.5,16.667,1.8532499999999998,No center,time pressure,25,2,,10.0
1567,2.3018,0.0083879,0.2,0.02,0.50615,1.0,0.3,3.4624,15.0,2.1440799999999998,No center,time pressure,25,3,,10.0
1568,7.0,0.005,0.16632,0.02,0.99999,1.0,0.5,5.0,15.0,2.23361,No center,time pressure,25,4,,10.0
1569,2.9983,0.010095,0.19931,0.01,0.9954,0.99475,0.81573,3.3425,9.9711,2.14039,No center,time pressure,25,5,,10.0
1570,3.0,0.0062313,0.21515,0.02,1.0,1.0,0.16899,2.5,15.0,2.41836,No center,time pressure,25,1,,20.0
1571,1.013,0.001,0.2144,0.01,0.46571,1.3333,0.3,3.3333,16.667,2.2375200000000004,No center,time pressure,25,2,,20.0
1572,5.0879,0.001,0.21192,0.019905,1.2277,1.1237,0.31936,2.8795,15.238,2.18672,No center,time pressure,25,3,,20.0
1573,4.9199,0.001,0.19877,0.020156,1.0068,0.80701,0.3725,2.6182,15.062,1.99739,No center,time pressure,25,4,,20.0
1574,4.9025,0.001,0.29394,0.02242,1.0461,0.81391,0.22205,3.3339,13.289,2.1367400000000005,No center,time pressure,25,5,,20.0
1575,6.2106,0.01,0.18861,0.02,1.0535,1.0668,0.3,3.5416,15.0,2.29804,No center,time pressure,26,1,,5.0
1576,2.1501,0.0068135,0.21548,0.018374,0.82741,1.3193,0.4085,4.2994,11.398,2.39986,No center,time pressure,26,2,,5.0
1577,4.0469,0.001,0.20126,0.018098,1.0018,0.98589,0.30917,2.4753,14.887,2.2869599999999997,No center,time pressure,26,3,,5.0
1578,5.0,0.001,0.4,0.02,1.0,1.0,-0.99063,3.5,15.0,2.08082,No center,time pressure,26,4,,5.0
1579,3.0,0.005,0.2,0.02,0.5,1.0,0.3,2.5,15.0,2.27125,No center,time pressure,26,5,,5.0
1580,1.1708,0.015,0.2,0.015,1.0,1.0,0.4,3.5,10.0,2.2562200000000003,No center,time pressure,26,1,,10.0
1581,0.1,0.01,0.2,0.03,1.0,1.0,0.3,2.5,15.0,2.1168899999999997,No center,time pressure,26,2,,10.0
1582,0.125,0.005,0.16667,0.02,1.0,1.0,0.3,2.5,15.0,1.71872,No center,time pressure,26,3,,10.0
1583,7.0,1.0,0.1752,0.01,1.0,1.0,0.3,2.2832,15.0,2.6561299999999997,No center,time pressure,26,4,,10.0
1584,6.4263,0.001,0.2,0.01,1.0,1.0,0.4,2.5,15.0,2.52561,No center,time pressure,26,5,,10.0
1585,2.529,0.022923,0.17278,0.024786,1.0432,0.73077,0.35,2.3654,15.615,2.29356,No center,time pressure,26,1,,20.0
1586,5.0,0.005,0.2,0.02,1.0,1.0,0.3,2.5,15.0,2.8031700000000006,No center,time pressure,26,2,,20.0
1587,0.1,0.14797,0.21108,0.020235,0.61751,1.0161,0.41396,3.313,14.356,2.22112,No center,time pressure,26,3,,20.0
1588,3.5,0.0099999,0.2,0.02,0.5,1.0,0.3,2.5,107.09,2.49467,No center,time pressure,26,4,,20.0
1589,4.1939,0.01,0.28151,0.02,0.8892,1.0,0.5,3.5,15.0,2.33793,No center,time pressure,26,5,,20.0
1590,5.0,0.001,0.4,0.04,1.0,1.3333,0.4,2.5,15.0,1.91847,No center,time pressure,27,1,,5.0
1591,4.9778,0.0043333,0.32563,0.020873,0.92708,0.91666,0.37917,2.6458,17.231,2.39717,No center,time pressure,27,2,,5.0
1592,3.0,0.02,0.18889,0.022475,1.0,1.0,0.3,2.5,14.044,2.25645,No center,time pressure,27,3,,5.0
1593,3.0,0.005,0.3,0.02,0.5,1.0,0.3,2.5,15.0,2.2348100000000004,No center,time pressure,27,4,,5.0
1594,5.0,0.001,0.2,0.015387,0.75,1.0,0.53333,2.4195,10.0,2.1240900000000003,No center,time pressure,27,5,,5.0
1595,5.025,0.0043208,0.4,0.015815,1.4375,1.4592,0.075,4.625,25.25,2.40901,No center,time pressure,27,1,,10.0
1596,6.1537,0.0077725,0.29617,0.016667,1.1465,1.1129,0.0992,3.3135,19.089,2.62868,No center,time pressure,27,2,,10.0
1597,2.3744,0.001,0.20586,0.040007,1.0001,0.80011,0.30008,2.4998,14.999,2.2482699999999998,No center,time pressure,27,3,,10.0
1598,4.7069,0.0061113,0.26612,0.030011,0.99949,0.99932,0.29999,2.7793,14.995,2.8367400000000003,No center,time pressure,27,4,,10.0
1599,1.8331,0.0081111,0.27879,0.023328,1.0001,0.80003,0.29993,2.438,14.999,2.01735,No center,time pressure,27,5,,10.0
1600,0.1,0.005,0.21236,0.02,0.51399,1.0,0.6,2.5,15.0,2.69354,No center,time pressure,27,1,,20.0
1601,3.4257,0.009139,0.31694,0.12065,1.0688,1.0062,0.30405,4.9891,11.706,2.33356,No center,time pressure,27,2,,20.0
1602,5.0,0.01,0.24014,0.01,1.0,1.0,0.3,2.5,15.0,2.76688,No center,time pressure,27,3,,20.0
1603,3.0572,0.0023388,0.4461,0.020041,1.0018,1.002,0.30133,2.4964,19.978,2.18085,No center,time pressure,27,4,,20.0
1604,0.6446,0.0037421,0.29869,0.021885,0.50007,1.3332,0.16403,3.4217,14.999,2.62379,No center,time pressure,27,5,,20.0
1605,7.5201,0.016629,0.19451,0.01,0.98617,1.0003,0.29998,2.1416,-17.293,3.32635,No center,time pressure,28,1,,5.0
1606,0.4272,0.001,0.38261,0.017242,0.91613,0.86212,0.68962,1.2009,16.103,2.68988,No center,time pressure,28,2,,5.0
1607,1.7333,0.004,0.3,0.03063,0.5,1.5,0.32125,2.5,15.0,3.50253,No center,time pressure,28,3,,5.0
1608,2.2139,0.0027402,0.16855,0.13067,0.42276,0.90682,0.32246,1.7881,0.74697,2.29095,No center,time pressure,28,4,,5.0
1609,4.7275,0.012768,0.3,0.021308,0.95831,1.4813,0.39993,2.5002,0.0,3.18823,No center,time pressure,28,5,,5.0
1610,4.448,0.006632,0.35692,0.017863,1.5057,0.81288,0.14749,2.1726,13.503,2.5447300000000004,No center,time pressure,28,1,,10.0
1611,2.1958,0.001,0.19478,0.01,0.94379,0.91667,0.65417,1.6042,25.792,2.89002,No center,time pressure,28,2,,10.0
1612,4.2539,0.0098179,0.19595,0.023395,1.0011,1.0101,0.40657,1.6475,-134.92,2.66202,No center,time pressure,28,3,,10.0
1613,2.1116,0.0030322,0.10161,0.025508,0.41729,1.246,0.45989,2.0746,4.7112,3.09011,No center,time pressure,28,4,,10.0
1614,2.5136,0.008961,0.6092,0.01,1.1546,1.2931,0.29998,2.3357,13.889,2.78506,No center,time pressure,28,5,,10.0
1615,3.5725,0.02,0.6,0.033002,1.3636,1.0,-0.22166,2.5,15.0,2.59121,No center,time pressure,28,1,,20.0
1616,4.8148,0.010453,0.22512,0.018744,0.94506,0.93721,0.25919,2.6099,-10.202,2.54821,No center,time pressure,28,2,,20.0
1617,3.55,0.0099999,0.3,0.24,1.0,1.3333,0.3,3.3333,15.0,2.8174599999999996,No center,time pressure,28,3,,20.0
1618,3.0,0.0051534,0.56778,0.02,1.4516,1.3333,0.0,2.5,15.0,2.77483,No center,time pressure,28,4,,20.0
1619,2.2838,0.010102,0.40031,0.024298,1.005,1.0599,0.40492,2.4901,15.045,2.62933,No center,time pressure,28,5,,20.0
1620,3.0,0.01,0.1,0.01,0.36917,1.0,0.3,2.5,15.0,2.08921,No center,time pressure,29,1,,5.0
1621,3.0,0.01,0.24527,0.02,1.0,1.0,0.3,2.5,15.0,1.9343799999999998,No center,time pressure,29,2,,5.0
1622,2.5055,0.0086079,0.17652,0.040762,1.0121,0.75492,0.29165,2.5264,15.121,2.0207699999999997,No center,time pressure,29,3,,5.0
1623,5.0,0.01,0.2,0.023333,1.0,0.99999,0.4,3.5,15.0,2.2489099999999995,No center,time pressure,29,4,,5.0
1624,4.8893,0.0045864,0.29307,0.03,1.0,0.94442,0.25553,3.1667,15.0,2.10817,No center,time pressure,29,5,,5.0
1625,7.8565,0.001,0.32179,0.019274,1.0318,0.76731,0.31837,2.5218,14.709,1.6643000000000001,No center,time pressure,29,1,,10.0
1626,7.5547,0.00288,0.22115,0.01,1.0,0.066544,0.3,3.5,15.0,2.87013,No center,time pressure,29,2,,10.0
1627,10.0,0.010064,0.10071,0.012518,0.50179,0.99643,0.30232,2.5063,14.971,2.10444,No center,time pressure,29,3,,10.0
1628,8.6741,0.0050001,0.2,0.029999,1.0,0.98399,0.39999,2.9013,16.666,2.2014400000000007,No center,time pressure,29,4,,10.0
1629,6.5166,0.0050248,0.19545,0.019989,0.99968,1.0031,0.30201,2.5054,15.025,2.0380999999999996,No center,time pressure,29,5,,10.0
1630,3.0,0.001,0.3,0.015252,1.0,1.0,0.3,3.3333,15.0,2.06935,No center,time pressure,29,1,,20.0
1631,2.9729,0.001,0.19901,0.022778,0.91432,0.98612,0.30315,2.5243,14.889,2.2671,No center,time pressure,29,2,,20.0
1632,2.9955,0.0020002,0.19912,0.020044,1.0019,0.99755,0.30146,3.4945,8.8013,2.47317,No center,time pressure,29,3,,20.0
1633,3.1419,0.001,0.19613,0.06,1.0,1.0,0.3,5.0,15.0,2.34654,No center,time pressure,29,4,,20.0
1634,3.0,0.001,0.4,0.01,1.0217,1.0,0.3,3.5,15.0,2.3838,No center,time pressure,29,5,,20.0
1635,3.1342,0.0055,0.18889,0.02,1.0224,1.0,0.11111,3.8889,14.444,1.54778,No center,time pressure,30,1,,5.0
1636,3.0,0.001,0.1,0.01,1.5,1.0,0.4,2.5,15.0,2.08761,No center,time pressure,30,2,,5.0
1637,4.4137,0.0036667,0.19705,0.034207,1.0838,0.91956,0.26089,5.7661,14.927,2.13084,No center,time pressure,30,3,,5.0
1638,3.8083,0.001,0.089752,0.019317,1.1648,0.90864,0.28314,3.0054,9.3767,1.7966000000000002,No center,time pressure,30,4,,5.0
1639,5.9679,0.0097174,0.20628,0.02159,1.5478,0.93091,0.5898,3.8726,7.6537,1.7962399999999998,No center,time pressure,30,5,,5.0
1640,3.0,0.001,0.2,0.04,1.0185,1.0,0.3,2.5,15.0,2.10077,No center,time pressure,30,1,,10.0
1641,2.9358,0.001,0.19927,0.016667,0.97504,0.99544,0.14246,2.5074,14.963,2.03664,No center,time pressure,30,2,,10.0
1642,5.8459,0.001,0.26251,0.026429,0.86877,0.99285,0.29535,3.6402,29.943,2.0189099999999995,No center,time pressure,30,3,,10.0
1643,6.8677,0.001,0.19985,0.020008,1.0003,1.2408,0.16884,3.8136,6.9873,1.8983,No center,time pressure,30,4,,10.0
1644,2.8643,0.0064575,0.12,0.016474,0.50722,0.95847,0.031392,3.2946,31.008,2.15275,No center,time pressure,30,5,,10.0
1645,5.2778,0.001,0.16728,0.023661,0.95833,0.8,-6.0555e-06,3.4907,15.0,2.3299300000000005,No center,time pressure,30,1,,20.0
1646,3.0,0.001,0.2,0.02,1.0,1.0,0.3,2.5,15.0,1.8202399999999996,No center,time pressure,30,2,,20.0
1647,4.0229,0.0014444,0.15935,0.03,1.0,1.0,0.5,2.5,15.0,1.62733,No center,time pressure,30,3,,20.0
1648,3.0,0.0088618,0.21033,0.02,1.0143,1.0,0.13732,2.7778,20.0,2.0655,No center,time pressure,30,4,,20.0
1649,5.8266,0.001,0.19381,0.01,0.98435,0.99873,0.27515,3.3634,27.304,2.03155,No center,time pressure,30,5,,20.0
